button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n
G,D,"[4, 3]",-1.0,-2.0,0.23232316970825195,1.9567720890045166,0.7236621977928245,5.0,33.0
B,L,"[4, 2]",-1.0,-3.0,0.5561079978942871,2.1216790676116943,0.5621894684268357,5.0,34.0
R,U,"[3, 2]",1.0,-2.0,0.5605630874633789,2.244770050048828,0.6903200622484105,5.0,35.0
R,U,"[2, 2]",1.0,-1.0,0.34966588020324707,1.6401541233062744,0.2807518614250452,5.0,36.0
,,"(3, 3)",,,,,,5.0,
R,U,"[2, 3]",-1.0,-1.0,0.32699108123779297,3.1213839054107666,0.6352215048829457,,37.0
Y,R,"[2, 4]",-1.0,-2.0,0.4092288017272949,1.955777883529663,0.5412070083786878,6.0,38.0
B,L,"[2, 3]",0.0,-2.0,0.1923069953918457,1.6089248657226562,0.4167720696532606,6.0,39.0
G,D,"[3, 3]",0.0,-2.0,0.16665101051330566,1.5657570362091064,0.39936880338373937,6.0,40.0
B,L,"[3, 2]",1.0,-1.0,0.17498207092285156,1.7985329627990723,0.61450656242628,6.0,41.0
B,L,"[3, 1]",1.0,0.0,0.1881239414215088,1.8381659984588623,0.6358647215459494,6.0,42.0
,,"(3, 3)",,,,,,6.0,
B,L,"[3, 2]",1.0,1.0,0.7287459373474121,3.0978200435638428,0.2508274698889952,,43.0
B,L,"[3, 1]",1.0,2.0,0.3430168628692627,1.7357690334320068,0.3865722190581139,7.0,44.0
R,U,"[2, 1]",1.0,3.0,0.25863218307495117,1.6580960750579834,0.39471496744842655,7.0,45.0
R,U,"[1, 1]",-1.0,2.0,0.3725399971008301,1.8940329551696777,0.5217751398966508,7.0,46.0
B,L,"[1, 0]",0.0,2.0,0.16874217987060547,1.6246891021728516,0.4466046141074638,7.0,47.0
G,D,"[2, 0]",0.0,2.0,0.43746304512023926,2.135442018508911,0.6987460294736512,7.0,48.0
,,"(3, 3)",,,,,,7.0,
Y,R,"[3, 4]",-1.0,-1.0,0.397752046585083,2.8821861743927,0.38132478936244735,,49.0
B,L,"[3, 3]",0.0,-1.0,0.20908093452453613,1.7448010444641113,0.5259243483570193,8.0,50.0
B,L,"[3, 2]",1.0,0.0,0.18273282051086426,1.7470180988311768,0.5560954638419897,8.0,51.0
B,L,"[3, 1]",1.0,1.0,0.22170281410217285,1.5291550159454346,0.30229120753212346,8.0,52.0
B,L,"[3, 0]",0.0,1.0,0.23447799682617188,1.806169033050537,0.5747625307318693,8.0,53.0
G,D,"[4, 0]",0.0,1.0,0.2184300422668457,1.703307867050171,0.49489223552559564,8.0,54.0
,,"(3, 3)",,,,,,8.0,
Y,R,"[3, 4]",-2.0,0.0,2.0689568519592285,4.520462989807129,0.3658159814041932,,55.0
Y,R,"[3, 5]",-1.0,-1.0,0.19669103622436523,1.8729479312896729,0.6550885129958484,9.0,56.0
Y,R,"[3, 6]",0.0,-1.0,0.22487998008728027,1.9416399002075195,0.713339356081859,9.0,57.0
Y,R,"[3, 6]",0.0,-1.0,0.17414188385009766,1.6615378856658936,0.4752365650309031,9.0,58.0
B,L,"[3, 5]",0.0,-1.0,0.40711092948913574,2.077893018722534,0.6695533629699242,9.0,59.0
B,L,"[3, 4]",0.0,-1.0,0.43674206733703613,1.9913280010223389,0.5443144360643021,9.0,60.0
,,"(3, 3)",,,,,,9.0,
G,D,"[4, 3]",-1.0,-1.0,0.2772040367126465,3.2834830284118652,0.7274809843514831,,61.0
G,D,"[5, 3]",-1.0,-2.0,0.20222115516662598,1.6903560161590576,0.4850013621063995,10.0,62.0
R,U,"[4, 3]",0.0,-2.0,0.15736985206604004,1.4846088886260986,0.3198224020655309,10.0,63.0
R,U,"[3, 3]",0.0,-2.0,0.1849970817565918,1.533524990081787,0.35332282335422904,10.0,64.0
R,U,"[2, 3]",-1.0,-3.0,0.21076488494873047,1.9446499347686768,0.714318562244824,10.0,65.0
B,L,"[2, 2]",1.0,-2.0,0.2706871032714844,1.6203598976135254,0.33515028491783816,10.0,66.0
,,"(3, 3)",,,,,,10.0,
B,L,"[3, 2]",1.0,1.0,0.5968399047851562,2.9529571533203125,0.3712784116466113,,67.0
B,L,"[3, 1]",1.0,2.0,0.1374530792236328,1.5076091289520264,0.36233200725101045,11.0,68.0
B,L,"[3, 0]",0.0,2.0,0.2142338752746582,1.559541940689087,0.35533069415050983,11.0,69.0
B,L,"[3, 0]",0.0,2.0,0.14885592460632324,1.8028578758239746,0.6579371622804808,11.0,70.0
Y,R,"[3, 1]",0.0,2.0,0.14867401123046875,1.6800038814544678,0.5379419140179409,11.0,71.0
Y,R,"[3, 2]",0.0,2.0,0.1524190902709961,1.7417898178100586,0.5963414631210995,11.0,72.0
,,"(3, 3)",,,,,,11.0,
Y,R,"[3, 4]",-1.0,-1.0,0.33281898498535156,2.787982940673828,0.4012983761733583,,73.0
G,D,"[4, 4]",-1.0,-2.0,0.16032195091247559,1.7884161472320557,0.6226632230277203,12.0,74.0
R,U,"[3, 4]",0.0,-2.0,0.25203514099121094,1.7109930515289307,0.4506886325575989,12.0,75.0
R,U,"[2, 4]",-1.0,-2.0,0.08204913139343262,5.494037866592407,0.26159032136521015,12.0,76.0
R,U,"[1, 4]",-1.0,-3.0,0.16726183891296387,1.5598089694976807,0.38794117270446965,12.0,77.0
B,L,"[1, 3]",1.0,-2.0,0.16665101051330566,1.772535800933838,0.5937092823133697,12.0,78.0
,,"(3, 3)",,,,,,12.0,
B,L,"[3, 2]",1.0,1.0,0.25062084197998047,2.824788808822632,0.43537985451947064,,79.0
B,L,"[3, 1]",-1.0,1.0,0.08483600616455078,5.701495885848999,0.48691274686043984,13.0,80.0
B,L,"[3, 0]",0.0,1.0,0.41125011444091797,1.7653839588165283,0.35236680283982835,13.0,81.0
Y,R,"[3, 1]",0.0,1.0,0.46650195121765137,1.9487180709838867,0.4845243224565397,13.0,82.0
Y,R,"[3, 2]",0.0,1.0,0.2344667911529541,1.9556281566619873,0.7235235351126015,13.0,83.0
G,D,"[4, 2]",-1.0,0.0,0.46947789192199707,2.1039109230041504,0.6271863984460653,13.0,84.0
,,"(3, 3)",,,,,,13.0,
B,L,"[3, 2]",1.0,1.0,0.6087579727172852,3.521354913711548,0.3824781404411245,,85.0
B,L,"[3, 1]",1.0,2.0,0.2853279113769531,1.7341620922088623,0.44951768579096263,14.0,86.0
B,L,"[3, 0]",0.0,2.0,0.5252819061279297,2.0778892040252686,0.5440539141751497,14.0,87.0
B,L,"[3, 0]",-2.0,2.0,1.9004919528961182,3.4423608779907227,0.5200621611199108,14.0,88.0
B,L,"[3, 0]",0.0,2.0,0.19259405136108398,1.8544728755950928,0.6577904414262767,14.0,89.0
B,L,"[3, 0]",0.0,2.0,0.30185890197753906,1.6522128582000732,0.3599700248076934,14.0,90.0
,,"(3, 3)",,,,,,14.0,
B,L,"[3, 2]",1.0,1.0,0.25662803649902344,3.1031360626220703,0.696656153729708,,91.0
B,L,"[3, 1]",1.0,2.0,0.1694657802581787,1.8428599834442139,0.6560875915079383,15.0,92.0
B,L,"[3, 0]",0.0,2.0,0.17884087562561035,1.63185715675354,0.4545933670390767,15.0,93.0
R,U,"[2, 0]",0.0,2.0,0.19696307182312012,1.634998083114624,0.4395814838342683,15.0,94.0
R,U,"[1, 0]",0.0,2.0,0.18143391609191895,1.4519720077514648,0.275124088487125,15.0,95.0
B,L,"[1, 0]",0.0,2.0,0.24637413024902344,1.667119026184082,0.42557535088495874,15.0,96.0
,,"(3, 3)",,,,,,15.0,
B,L,"[3, 2]",1.0,1.0,0.3493611812591553,2.741832971572876,0.31762944146735267,,97.0
B,L,"[3, 1]",1.0,2.0,0.29415106773376465,1.8008880615234375,0.5018187927340085,16.0,98.0
B,L,"[3, 0]",0.0,2.0,0.17501592636108398,1.5289320945739746,0.3474482980470358,16.0,99.0
R,U,"[2, 0]",0.0,2.0,0.2706491947174072,1.7142119407653809,0.4283542224253827,16.0,100.0
B,L,"[2, 0]",0.0,2.0,0.6187520027160645,1.9747610092163086,0.3695833029428123,16.0,101.0
R,U,"[1, 0]",0.0,2.0,0.3373839855194092,1.6437411308288574,0.3134676978011298,16.0,102.0
,,"(3, 3)",,,,,,16.0,
B,L,"[3, 2]",1.0,1.0,0.361116886138916,2.833477020263672,0.3469114189991037,,103.0
B,L,"[3, 1]",1.0,2.0,0.2312629222869873,1.741405963897705,0.5048326402365839,17.0,104.0
R,U,"[2, 1]",1.0,3.0,0.3080439567565918,1.8202250003814697,0.5085076225071632,17.0,105.0
R,U,"[1, 1]",-1.0,2.0,0.14045286178588867,1.7272839546203613,0.5857118163876814,17.0,106.0
B,L,"[1, 0]",0.0,2.0,0.17818307876586914,1.69697904586792,0.5160711432782145,17.0,107.0
G,D,"[2, 0]",0.0,2.0,0.16708803176879883,1.8190579414367676,0.6516590711744015,17.0,108.0
,,"(3, 3)",,,,,,17.0,
B,L,"[3, 2]",1.0,1.0,0.8130919933319092,3.4319050312042236,0.6338616925621363,,109.0
B,L,"[3, 1]",1.0,2.0,0.341472864151001,1.840939998626709,0.4916643805920079,18.0,110.0
R,U,"[2, 1]",-1.0,2.0,0.030321121215820312,5.511079788208008,0.3528791767558129,18.0,111.0
G,D,"[3, 1]",0.0,2.0,0.1716318130493164,1.8291630744934082,0.6484560485888065,18.0,112.0
G,D,"[4, 1]",-1.0,1.0,0.5363459587097168,1.8758268356323242,0.3245931820297431,18.0,113.0
B,L,"[4, 0]",0.0,1.0,0.2148599624633789,1.6252570152282715,0.4164056178685047,18.0,114.0
,,"(3, 3)",,,,,,18.0,
B,L,"[3, 2]",1.0,1.0,0.5069360733032227,2.892888069152832,0.4426235093453705,,115.0
B,L,"[3, 1]",1.0,2.0,0.19135808944702148,1.7473299503326416,0.5566977079292834,19.0,116.0
B,L,"[3, 0]",0.0,2.0,0.3933720588684082,1.646324872970581,0.25330216631087304,19.0,117.0
Y,R,"[3, 1]",0.0,2.0,0.21848702430725098,1.9508380889892578,0.7369936450134396,19.0,118.0
Y,R,"[3, 2]",0.0,2.0,0.39935302734375,1.9136919975280762,0.5174725564695304,19.0,119.0
R,U,"[2, 2]",1.0,3.0,0.17284202575683594,1.739732027053833,0.5572737708986253,19.0,120.0
,,"(3, 3)",,,,,,19.0,
B,L,"[3, 2]",1.0,1.0,0.4005098342895508,3.098140001296997,0.2890935062709795,,121.0
B,L,"[3, 1]",1.0,2.0,0.17637395858764648,1.6689579486846924,0.49110931151665144,20.0,122.0
B,L,"[3, 0]",0.0,2.0,0.20491409301757812,1.7620289325714111,0.5699110546050413,20.0,123.0
Y,R,"[3, 1]",0.0,2.0,0.14731979370117188,1.651496171951294,0.5046232776002639,20.0,124.0
R,U,"[2, 1]",1.0,3.0,0.1663200855255127,1.435973882675171,0.2744007789322967,20.0,125.0
R,U,"[1, 1]",-1.0,2.0,0.18340587615966797,1.556575059890747,0.36436782468237466,20.0,126.0
,,"(3, 3)",,,,,,20.0,
Y,R,"[3, 4]",-1.0,-1.0,0.3756999969482422,2.878264904022217,0.40903541386192055,,127.0
B,L,"[3, 3]",0.0,-1.0,0.15095281600952148,1.888636827468872,0.730854338447484,21.0,128.0
B,L,"[3, 2]",-1.0,-1.0,0.05207395553588867,5.890260934829712,0.704421846220724,21.0,129.0
B,L,"[3, 1]",-1.0,-1.0,0.08477997779846191,5.67338490486145,0.4614593225693026,21.0,130.0
B,L,"[3, 0]",0.0,-1.0,0.16643714904785156,1.6262459754943848,0.47105226091981417,21.0,131.0
R,U,"[2, 0]",0.0,-1.0,0.20540094375610352,1.6064419746398926,0.39439691696216533,21.0,132.0
,,"(3, 3)",,,,,,21.0,
B,L,"[3, 2]",1.0,1.0,0.3266630172729492,3.0866520404815674,0.4309788613968457,,133.0
B,L,"[3, 1]",1.0,2.0,0.6364431381225586,2.0820398330688477,0.4297348123969054,22.0,134.0
B,L,"[3, 0]",0.0,2.0,0.34096622467041016,1.978705883026123,0.6251047051774741,22.0,135.0
R,U,"[2, 0]",0.0,2.0,0.2905540466308594,1.8387231826782227,0.5471388930552334,22.0,136.0
R,U,"[1, 0]",0.0,2.0,0.41234397888183594,1.9473230838775635,0.5278168186825459,22.0,137.0
G,D,"[2, 0]",0.0,2.0,0.507174015045166,1.8314399719238281,0.3261928696375735,22.0,138.0
,,"(3, 3)",,,,,,22.0,
B,L,"[3, 2]",1.0,1.0,0.31808900833129883,3.024087905883789,0.6499225069063976,,139.0
B,L,"[3, 1]",1.0,2.0,0.7898201942443848,2.067275047302246,0.26778915531687325,23.0,140.0
R,U,"[2, 1]",1.0,3.0,0.32320499420166016,1.7672710418701172,0.4348839513237456,23.0,141.0
R,U,"[1, 1]",-1.0,2.0,0.2314600944519043,1.6731948852539062,0.4248271440977401,23.0,142.0
B,L,"[1, 0]",0.0,2.0,0.4578089714050293,1.838927984237671,0.3804561387095482,23.0,143.0
G,D,"[2, 0]",0.0,2.0,0.14216208457946777,1.528000831604004,0.37523788247028106,23.0,144.0
,,"(3, 3)",,,,,,23.0,
B,L,"[3, 2]",1.0,1.0,0.47301602363586426,2.7865068912506104,0.4950104330564807,,145.0
B,L,"[3, 1]",1.0,2.0,0.21122407913208008,1.5604779720306396,0.35573319573948503,24.0,146.0
R,U,"[2, 1]",1.0,3.0,0.200239896774292,1.5785200595855713,0.3839197197286742,24.0,147.0
G,D,"[3, 1]",0.0,3.0,0.15929698944091797,1.884052038192749,0.7177388383845049,24.0,148.0
Y,R,"[3, 2]",0.0,3.0,0.31985902786254883,1.727086067199707,0.4117208681702598,24.0,149.0
B,L,"[3, 1]",-1.0,3.0,0.06979084014892578,5.736289978027344,0.5481497143914553,24.0,150.0
,,"(3, 3)",,,,,,24.0,
B,L,"[3, 2]",1.0,1.0,0.3897740840911865,2.762327194213867,0.2773040533797978,,151.0
B,L,"[3, 1]",1.0,2.0,0.21077799797058105,1.6300358772277832,0.4239333360744634,25.0,152.0
R,U,"[2, 1]",1.0,3.0,0.2144918441772461,1.5058138370513916,0.2966726071034595,25.0,153.0
G,D,"[3, 1]",0.0,3.0,0.24105501174926758,1.9556410312652588,0.7184467472735035,25.0,154.0
Y,R,"[3, 2]",0.0,3.0,0.7248389720916748,2.0651581287384033,0.334275204525776,25.0,155.0
B,L,"[3, 1]",0.0,3.0,0.5792751312255859,2.1067960262298584,0.5239902632432646,25.0,156.0
,,"(3, 3)",,,,,,25.0,
B,L,"[3, 2]",1.0,1.0,0.373013973236084,2.6651699542999268,0.45596434903972677,,157.0
B,L,"[3, 1]",1.0,2.0,0.21378707885742188,1.7897958755493164,0.5790067336187356,26.0,158.0
R,U,"[2, 1]",1.0,3.0,0.42137694358825684,1.8077199459075928,0.38708391151044147,26.0,159.0
Y,R,"[2, 2]",1.0,4.0,0.33894991874694824,1.6572861671447754,0.31112264408917234,26.0,160.0
Y,R,"[2, 3]",-1.0,3.0,0.7207760810852051,2.0517489910125732,0.32951073031686845,26.0,161.0
G,D,"[3, 3]",0.0,3.0,0.7131500244140625,2.06512713432312,0.3444931591026278,26.0,162.0
,,"(3, 3)",,,,,,26.0,
B,L,"[3, 2]",1.0,1.0,0.49602293968200684,2.7300801277160645,0.3248798765609488,,163.0
B,L,"[3, 1]",1.0,2.0,0.2814168930053711,1.5676240921020508,0.292369240121159,27.0,164.0
R,U,"[2, 1]",1.0,3.0,0.3547341823577881,2.043272018432617,0.6855827677498836,27.0,165.0
Y,R,"[2, 2]",1.0,4.0,0.4954218864440918,1.9031050205230713,0.40574368909098335,27.0,166.0
G,D,"[3, 2]",0.0,4.0,0.21459317207336426,1.5519590377807617,0.34099656025980607,27.0,167.0
B,L,"[3, 1]",0.0,4.0,0.4287841320037842,1.7986938953399658,0.37299703512231264,27.0,168.0
,,"(3, 3)",,,,,,27.0,
B,L,"[3, 2]",1.0,1.0,0.43477797508239746,2.6056511402130127,0.5286596979493746,,169.0
B,L,"[3, 1]",1.0,2.0,0.20164108276367188,1.530972957611084,0.3432068445969274,28.0,170.0
R,U,"[2, 1]",1.0,3.0,0.2433311939239502,1.6257798671722412,0.3855661454963872,28.0,171.0
Y,R,"[2, 2]",1.0,4.0,0.2621290683746338,1.6634719371795654,0.3991259997807094,28.0,172.0
R,U,"[1, 2]",1.0,5.0,0.6814892292022705,1.9744269847869873,0.29024634416713146,28.0,173.0
B,L,"[1, 1]",-1.0,4.0,0.28908801078796387,1.907754898071289,0.6143710252404407,28.0,174.0
,,"(3, 3)",,,,,,28.0,
B,L,"[3, 2]",1.0,1.0,0.5486218929290771,2.316154956817627,0.26446842034432483,,175.0
B,L,"[3, 1]",1.0,2.0,0.21275115013122559,1.8431029319763184,0.6236102429685417,29.0,176.0
R,U,"[2, 1]",1.0,3.0,0.21843814849853516,1.8791608810424805,0.6527892703593884,29.0,177.0
Y,R,"[2, 2]",1.0,4.0,0.2332310676574707,1.5751070976257324,0.34493644246328603,29.0,178.0
R,U,"[1, 2]",1.0,5.0,0.38265204429626465,2.131537914276123,0.742860664911682,29.0,179.0
R,U,"[0, 2]",0.0,5.0,0.6333229541778564,1.9767730236053467,0.3534032430078238,29.0,180.0
,,"(3, 3)",,,,,,29.0,
B,L,"[3, 2]",1.0,1.0,0.3729209899902344,2.6044888496398926,0.25774624126980333,,181.0
B,L,"[3, 1]",1.0,2.0,0.20817995071411133,1.633970022201538,0.4249577900583672,30.0,182.0
Y,R,"[3, 2]",0.0,2.0,0.21988201141357422,1.7641339302062988,0.5390377103672599,30.0,183.0
R,U,"[2, 2]",1.0,3.0,0.22658085823059082,1.7005469799041748,0.47309954501139106,30.0,184.0
R,U,"[1, 2]",1.0,4.0,0.4273560047149658,1.930171012878418,0.5031115579904453,30.0,185.0
B,L,"[1, 1]",-1.0,3.0,0.5791640281677246,1.877810001373291,0.2811374315899648,30.0,186.0
,,"(3, 3)",,,,,,30.0,
B,L,"[3, 2]",1.0,1.0,0.5476839542388916,3.427042007446289,0.5247507271858642,,187.0
B,L,"[3, 1]",1.0,2.0,0.5742170810699463,1.9501700401306152,0.37530240836344314,31.0,188.0
R,U,"[2, 1]",1.0,3.0,0.7075099945068359,2.23431396484375,0.5258858147578789,31.0,189.0
Y,R,"[2, 2]",1.0,4.0,0.5210168361663818,2.0044519901275635,0.4804698348710956,31.0,190.0
Y,R,"[2, 3]",-1.0,3.0,0.9636709690093994,2.660792112350464,0.6744072304646748,31.0,191.0
G,D,"[3, 3]",0.0,3.0,0.6899621486663818,2.2860219478607178,0.5940469405181434,31.0,192.0
,,"(3, 3)",,,,,,31.0,
B,L,"[3, 2]",1.0,1.0,0.4016709327697754,2.3228578567504883,0.3504991148711255,,193.0
B,L,"[3, 1]",1.0,2.0,0.42904019355773926,1.8402278423309326,0.4073720927111312,32.0,194.0
R,U,"[2, 1]",1.0,3.0,0.20634198188781738,1.9553987979888916,0.7457607132152432,32.0,195.0
Y,R,"[2, 2]",1.0,4.0,0.47017979621887207,2.214231014251709,0.7268483739296148,32.0,196.0
R,U,"[1, 2]",1.0,5.0,0.2574179172515869,1.666499137878418,0.42691574319245595,32.0,197.0
R,U,"[0, 2]",0.0,5.0,0.24899888038635254,1.6552550792694092,0.3988512923540786,32.0,198.0
,,"(3, 3)",,,,,,32.0,
B,L,"[3, 2]",1.0,1.0,0.3982560634613037,2.29107403755188,0.3400442952511876,,199.0
B,L,"[3, 1]",1.0,2.0,0.2978241443634033,2.0052881240844727,0.711626251938218,33.0,200.0
R,U,"[2, 1]",1.0,3.0,0.4008948802947998,1.8108139038085938,0.4063216955458234,33.0,201.0
Y,R,"[2, 2]",1.0,4.0,0.20679092407226562,1.8938560485839844,0.6829860433048873,33.0,202.0
R,U,"[1, 2]",1.0,5.0,0.20841002464294434,1.598647117614746,0.3819622634522817,33.0,203.0
R,U,"[0, 2]",0.0,5.0,0.22333097457885742,1.7961549758911133,0.5614350853308445,33.0,204.0
,,"(3, 3)",,,,,,33.0,
B,L,"[3, 2]",1.0,1.0,0.8842558860778809,6.8498759269714355,0.3284296131417639,,205.0
B,L,"[3, 1]",1.0,2.0,0.25746679306030273,1.8842740058898926,0.6290371290328958,34.0,206.0
R,U,"[2, 1]",-1.0,2.0,0.06129097938537598,5.567768096923828,0.3798594394997866,34.0,207.0
R,U,"[1, 1]",-1.0,1.0,0.23784899711608887,1.9136300086975098,0.6604073798406049,34.0,208.0
Y,R,"[1, 2]",1.0,2.0,0.1881730556488037,1.6696200370788574,0.4801896477134406,34.0,209.0
R,U,"[0, 2]",0.0,2.0,0.20384693145751953,1.9310111999511719,0.7111313840647072,34.0,210.0
,,"(3, 3)",,,,,,34.0,
B,L,"[3, 2]",1.0,1.0,0.5663812160491943,3.1197750568389893,0.3312700920549274,,211.0
B,L,"[3, 1]",1.0,2.0,0.20383810997009277,1.5012099742889404,0.28256989207341004,35.0,212.0
R,U,"[2, 1]",1.0,3.0,0.2689979076385498,1.9127228260040283,0.6283901869061181,35.0,213.0
Y,R,"[2, 2]",1.0,4.0,0.22708415985107422,1.7974638938903809,0.5757724190210822,35.0,214.0
R,U,"[1, 2]",1.0,5.0,0.2298879623413086,1.6081891059875488,0.3508917738566504,35.0,215.0
R,U,"[0, 2]",0.0,5.0,0.32155895233154297,1.9342310428619385,0.6015988505243334,35.0,216.0
,,"(3, 3)",,,,,,35.0,
B,L,"[3, 2]",1.0,1.0,0.5741689205169678,2.8471338748931885,0.7320742300423327,,217.0
B,L,"[3, 1]",1.0,2.0,0.9133279323577881,2.330293893814087,0.41273714409204476,36.0,218.0
R,U,"[2, 1]",1.0,3.0,0.9554259777069092,2.420534133911133,0.4334081666589929,36.0,219.0
Y,R,"[2, 2]",1.0,4.0,0.3395528793334961,1.94569993019104,0.5956585610108114,36.0,220.0
R,U,"[1, 2]",1.0,5.0,0.3242499828338623,1.7531678676605225,0.4323325368619906,36.0,221.0
Y,R,"[1, 3]",1.0,6.0,0.296964168548584,1.5781807899475098,0.2772387117228916,36.0,222.0
,,"(3, 3)",,,,,,36.0,
B,L,"[3, 2]",1.0,1.0,0.39596104621887207,2.9495420455932617,0.27678600406664366,,223.0
B,L,"[3, 1]",1.0,2.0,0.3660318851470947,1.7317380905151367,0.358457455503394,37.0,224.0
R,U,"[2, 1]",1.0,3.0,0.2293250560760498,1.640005111694336,0.41512613615748206,37.0,225.0
Y,R,"[2, 2]",1.0,4.0,0.9438350200653076,2.589772939682007,0.6381142968892459,37.0,226.0
R,U,"[1, 2]",1.0,5.0,0.29784512519836426,2.028230905532837,0.7327612226283984,37.0,227.0
Y,R,"[1, 3]",1.0,6.0,0.38228702545166016,1.7515230178833008,0.35149718567567473,37.0,228.0
,,"(3, 3)",,,,,,37.0,
B,L,"[3, 2]",1.0,1.0,0.5039148330688477,2.64595890045166,0.3142440111192472,,229.0
B,L,"[3, 1]",1.0,2.0,0.2066211700439453,1.7574830055236816,0.538229211958775,38.0,230.0
R,U,"[2, 1]",1.0,3.0,0.30066895484924316,1.721548080444336,0.4098190308538845,38.0,231.0
Y,R,"[2, 2]",1.0,4.0,0.35887885093688965,1.856368064880371,0.4995033427213134,38.0,232.0
R,U,"[1, 2]",1.0,5.0,0.21429896354675293,1.6728200912475586,0.4390442409252997,38.0,233.0
Y,R,"[1, 3]",1.0,6.0,0.1786949634552002,1.4810590744018555,0.30357595853948954,38.0,234.0
,,"(3, 3)",,,,,,38.0,
B,L,"[3, 2]",1.0,1.0,0.39031004905700684,2.5465011596679688,0.3334828220104018,,235.0
B,L,"[3, 1]",-2.0,1.0,1.0785088539123535,2.553493022918701,0.43653633404402203,39.0,236.0
B,L,"[3, 0]",0.0,1.0,0.349560022354126,1.7301459312438965,0.36723550009122563,39.0,237.0
R,U,"[2, 0]",0.0,1.0,0.2675621509552002,1.691715955734253,0.42557296353668983,39.0,238.0
Y,R,"[2, 1]",1.0,2.0,0.12012696266174316,1.5250821113586426,0.400645891805035,39.0,239.0
R,U,"[1, 1]",-1.0,1.0,0.47573280334472656,1.740692138671875,0.25824674688417815,39.0,240.0
