button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n
Y,R,"[1, 3]",1.0,6.0,0.33649396896362305,2.053354024887085,0.7024283664439592,17.0,108.0
,,"(3, 3)",,,,,,17.0,
B,L,"[3, 2]",1.0,1.0,0.8329119682312012,4.703418970108032,0.3895318015214819,,109.0
B,L,"[3, 1]",1.0,2.0,0.40881991386413574,2.0353031158447266,0.6247469499261304,18.0,110.0
R,U,"[2, 1]",1.0,3.0,0.2806379795074463,1.7822668552398682,0.5071372386653956,18.0,111.0
Y,R,"[2, 2]",1.0,4.0,0.30523109436035156,1.6518218517303467,0.3424919813694926,18.0,112.0
R,U,"[1, 2]",1.0,5.0,0.33748912811279297,2.13887095451355,0.6758511937108085,18.0,113.0
Y,R,"[1, 3]",1.0,6.0,0.31300902366638184,2.0349321365356445,0.7158483830002245,18.0,114.0
,,"(3, 3)",,,,,,18.0,
B,L,"[3, 2]",1.0,1.0,0.7436478137969971,4.40174412727356,0.3680184783014419,,115.0
B,L,"[3, 1]",1.0,2.0,0.4422950744628906,1.7493739128112793,0.3008109682367512,19.0,116.0
R,U,"[2, 1]",1.0,3.0,0.2634999752044678,1.920461893081665,0.6544307963783178,19.0,117.0
Y,R,"[2, 2]",1.0,4.0,0.22772502899169922,1.8413069248199463,0.6122157591305446,19.0,118.0
R,U,"[1, 2]",1.0,5.0,0.17441296577453613,1.4737780094146729,0.3031380787982752,19.0,119.0
Y,R,"[1, 3]",1.0,6.0,0.3521568775177002,2.0969278812408447,0.7330504334988734,19.0,120.0
,,"(3, 3)",,,,,,19.0,
B,L,"[3, 2]",1.0,1.0,0.7356481552124023,4.355283975601196,0.6385436930054778,,121.0
B,L,"[3, 1]",1.0,2.0,0.68442702293396,2.022453784942627,0.328185587304157,20.0,122.0
R,U,"[2, 1]",1.0,3.0,0.2577509880065918,1.564276933670044,0.3088645464341559,20.0,123.0
Y,R,"[2, 2]",1.0,4.0,0.35227298736572266,1.9384520053863525,0.5970564898603414,20.0,124.0
R,U,"[1, 2]",1.0,5.0,0.2444148063659668,1.5386769771575928,0.28619181512163927,20.0,125.0
Y,R,"[1, 3]",1.0,6.0,0.30394792556762695,2.006279945373535,0.692029788671451,20.0,126.0
,,"(3, 3)",,,,,,20.0,
B,L,"[3, 2]",1.0,1.0,0.38160204887390137,3.0533180236816406,0.6621224537333321,,127.0
B,L,"[3, 1]",1.0,2.0,0.358410120010376,1.9909160137176514,0.6362315498101847,21.0,128.0
R,U,"[2, 1]",1.0,3.0,0.4012589454650879,2.0580170154571533,0.6444852986716081,21.0,129.0
Y,R,"[2, 2]",1.0,4.0,0.1842498779296875,1.7885119915008545,0.5996290013736407,21.0,130.0
R,U,"[1, 2]",1.0,5.0,0.24347615242004395,1.9002330303192139,0.6499593782395107,21.0,131.0
Y,R,"[1, 3]",-1.0,5.0,0.09554386138916016,5.528540134429932,0.29546538213661355,21.0,132.0
,,"(3, 3)",,,,,,21.0,
B,L,"[3, 2]",1.0,1.0,0.7391548156738281,4.830579996109009,0.5756986700115521,,133.0
B,L,"[3, 1]",1.0,2.0,0.4737050533294678,2.201205015182495,0.7269605918417432,22.0,134.0
R,U,"[2, 1]",1.0,3.0,0.31078004837036133,1.6912779808044434,0.385306453287477,22.0,135.0
Y,R,"[2, 2]",1.0,4.0,0.3468329906463623,2.0197129249572754,0.6714045955755417,22.0,136.0
R,U,"[1, 2]",1.0,5.0,0.34150099754333496,1.8550159931182861,0.5099438634009525,22.0,137.0
Y,R,"[1, 3]",1.0,6.0,0.18531394004821777,1.7232120037078857,0.5498991888004562,22.0,138.0
,,"(3, 3)",,,,,,22.0,
B,L,"[3, 2]",1.0,1.0,0.8480770587921143,3.778618812561035,0.2956984877190697,,139.0
B,L,"[3, 1]",1.0,2.0,0.4877169132232666,2.217031955718994,0.7289667164605129,23.0,140.0
R,U,"[2, 1]",1.0,3.0,0.3402841091156006,1.929914951324463,0.5922322500733219,23.0,141.0
Y,R,"[2, 2]",1.0,4.0,0.27579307556152344,1.6809911727905273,0.4066269165861864,23.0,142.0
R,U,"[1, 2]",1.0,5.0,0.2233428955078125,1.8905611038208008,0.663729810439351,23.0,143.0
Y,R,"[1, 3]",1.0,6.0,0.2427659034729004,1.6212420463562012,0.3686463402939361,23.0,144.0
,,"(3, 3)",,,,,,23.0,
B,L,"[3, 2]",1.0,1.0,0.6040940284729004,3.2848870754241943,0.6199472388802256,,145.0
B,L,"[3, 1]",1.0,2.0,0.45760178565979004,2.027677059173584,0.5643125594896613,24.0,146.0
R,U,"[2, 1]",1.0,3.0,0.43226099014282227,2.1510391235351562,0.7153285524881541,24.0,147.0
Y,R,"[2, 2]",1.0,4.0,0.2695469856262207,1.6024720668792725,0.33495814440798066,24.0,148.0
R,U,"[1, 2]",1.0,5.0,0.3944380283355713,1.7667109966278076,0.3682637585796306,24.0,149.0
Y,R,"[1, 3]",1.0,6.0,0.42981696128845215,2.1653809547424316,0.7331859129729527,24.0,150.0
,,"(3, 3)",,,,,,24.0,
B,L,"[3, 2]",1.0,1.0,0.7267260551452637,3.9573540687561035,0.6740346926916877,,151.0
B,L,"[3, 1]",1.0,2.0,0.3723900318145752,1.6536240577697754,0.27805121447466563,25.0,152.0
R,U,"[2, 1]",1.0,3.0,0.40949201583862305,1.712475061416626,0.3072084994057046,25.0,153.0
Y,R,"[2, 2]",1.0,4.0,0.2788209915161133,1.8904831409454346,0.6140467627517994,25.0,154.0
R,U,"[1, 2]",1.0,5.0,0.23797202110290527,1.5592141151428223,0.30696276570104897,25.0,155.0
Y,R,"[1, 3]",1.0,6.0,0.3089420795440674,1.6621520519256592,0.3524123458850006,25.0,156.0
,,"(3, 3)",,,,,,25.0,
B,L,"[3, 2]",1.0,1.0,0.7392189502716064,3.7804269790649414,0.6994884801995609,,157.0
B,L,"[3, 1]",1.0,2.0,0.38907694816589355,2.0603039264678955,0.6596862411344486,26.0,158.0
R,U,"[2, 1]",1.0,3.0,0.2516050338745117,1.5447008609771729,0.2881535405538897,26.0,159.0
Y,R,"[2, 2]",1.0,4.0,0.2942030429840088,1.93613600730896,0.640931978519964,26.0,160.0
R,U,"[1, 2]",1.0,5.0,0.20607495307922363,1.9053349494934082,0.6957932282841817,26.0,161.0
Y,R,"[1, 3]",1.0,6.0,0.25318002700805664,1.9552230834960938,0.7010861910801551,26.0,162.0
,,"(3, 3)",,,,,,26.0,
B,L,"[3, 2]",-2.0,0.0,1.2588608264923096,3.785629987716675,0.5036977019558182,,163.0
R,U,"[2, 2]",1.0,1.0,0.2997119426727295,1.6594250202178955,0.34655338100927496,27.0,164.0
Y,R,"[2, 3]",-1.0,0.0,0.3347299098968506,1.8686199188232422,0.5151372022247847,27.0,165.0
R,U,"[1, 3]",1.0,1.0,0.3788580894470215,2.001664876937866,0.5999825263217942,27.0,166.0
Y,R,"[1, 4]",-1.0,0.0,0.25490617752075195,1.8087999820709229,0.5421696686553727,27.0,167.0
R,U,"[0, 4]",0.0,0.0,0.7580959796905518,2.2067270278930664,0.4490608669917868,27.0,168.0
,,"(3, 3)",,,,,,27.0,
B,L,"[3, 2]",1.0,1.0,0.5552468299865723,2.8801910877227783,0.3462657190094323,,169.0
B,L,"[3, 1]",1.0,2.0,0.4448661804199219,2.144015073776245,0.7065206821704888,28.0,170.0
R,U,"[2, 1]",1.0,3.0,0.22408485412597656,1.901029109954834,0.674273666457081,28.0,171.0
Y,R,"[2, 2]",1.0,4.0,0.1653139591217041,1.8184640407562256,0.6593088198081749,28.0,172.0
R,U,"[1, 2]",1.0,5.0,0.18562602996826172,1.5040569305419922,0.3137647944745201,28.0,173.0
Y,R,"[1, 3]",1.0,6.0,0.36184000968933105,1.7793829441070557,0.40973681406657,28.0,174.0
,,"(3, 3)",,,,,,28.0,
B,L,"[3, 2]",1.0,1.0,0.7116751670837402,3.8940320014953613,0.6205571244607254,,175.0
B,L,"[3, 1]",1.0,2.0,0.4592759609222412,2.0510430335998535,0.5880505414299924,29.0,176.0
R,U,"[2, 1]",1.0,3.0,0.3105010986328125,1.6616599559783936,0.3501047988094723,29.0,177.0
Y,R,"[2, 2]",1.0,4.0,0.4619429111480713,1.7983238697052002,0.3317747295011122,29.0,178.0
R,U,"[1, 2]",1.0,5.0,0.3000638484954834,1.835569143295288,0.5170829865556508,29.0,179.0
B,L,"[1, 1]",-1.0,4.0,0.48763203620910645,2.2210609912872314,0.7213818098745579,29.0,180.0
,,"(3, 3)",,,,,,29.0,
B,L,"[3, 2]",1.0,1.0,0.8179941177368164,3.4177629947662354,0.28961396784039395,,181.0
B,L,"[3, 1]",1.0,2.0,0.5182919502258301,2.18821382522583,0.6608787648106713,30.0,182.0
R,U,"[2, 1]",1.0,3.0,0.5014488697052002,1.9634149074554443,0.4578828211120357,30.0,183.0
Y,R,"[2, 2]",1.0,4.0,0.3077561855316162,1.7303388118743896,0.4215024362340133,30.0,184.0
R,U,"[1, 2]",1.0,5.0,0.3574049472808838,1.999553918838501,0.637620795962442,30.0,185.0
Y,R,"[1, 3]",1.0,6.0,0.231795072555542,1.683946132659912,0.4551299638672695,30.0,186.0
,,"(3, 3)",,,,,,30.0,
B,L,"[3, 2]",1.0,1.0,0.706902027130127,3.802929162979126,0.7409594969508597,,187.0
B,L,"[3, 1]",1.0,2.0,0.29735684394836426,2.0348219871520996,0.7426684767067357,31.0,188.0
R,U,"[2, 1]",1.0,3.0,0.32714390754699707,1.8677749633789062,0.5439868372186472,31.0,189.0
Y,R,"[2, 2]",1.0,4.0,0.3303389549255371,1.8437609672546387,0.5210808469247601,31.0,190.0
R,U,"[1, 2]",1.0,5.0,0.31342291831970215,1.8917388916015625,0.5795228736072292,31.0,191.0
Y,R,"[1, 3]",1.0,6.0,0.3424990177154541,1.8282289505004883,0.4744919971061868,31.0,192.0
,,"(3, 3)",,,,,,31.0,
B,L,"[3, 2]",1.0,1.0,0.6055300235748291,4.165215015411377,0.45671745271945563,,193.0
B,L,"[3, 1]",1.0,2.0,0.32433605194091797,1.705509901046753,0.37877441963321684,32.0,194.0
R,U,"[2, 1]",1.0,3.0,0.2543790340423584,1.7657310962677002,0.5109761467443801,32.0,195.0
Y,R,"[2, 2]",1.0,4.0,0.1799468994140625,1.680859088897705,0.5085598931695849,32.0,196.0
R,U,"[1, 2]",1.0,5.0,0.16565895080566406,1.8791840076446533,0.7043491028066982,32.0,197.0
Y,R,"[1, 3]",1.0,6.0,0.16438817977905273,1.8585000038146973,0.6960972798985294,32.0,198.0
,,"(3, 3)",,,,,,32.0,
B,L,"[3, 2]",1.0,1.0,0.46248507499694824,3.162194013595581,0.5584509069665384,,199.0
B,L,"[3, 1]",1.0,2.0,0.20218396186828613,1.4964029788970947,0.3051484644692024,33.0,200.0
R,U,"[2, 1]",1.0,3.0,0.36684608459472656,1.9579169750213623,0.5794573321930082,33.0,201.0
Y,R,"[2, 2]",1.0,4.0,0.24632906913757324,1.5896029472351074,0.33606833082416626,33.0,202.0
R,U,"[1, 2]",1.0,5.0,0.35123395919799805,2.0805509090423584,0.7163619316794273,33.0,203.0
Y,R,"[1, 3]",1.0,6.0,0.2737870216369629,1.867483139038086,0.5839230862515425,33.0,204.0
,,"(3, 3)",,,,,,33.0,
B,L,"[3, 2]",-2.0,0.0,1.279656171798706,3.3193960189819336,0.5202002924315574,,205.0
R,U,"[2, 2]",1.0,1.0,0.35254907608032227,1.867671012878418,0.5044366159719286,34.0,206.0
Y,R,"[2, 3]",-1.0,0.0,0.2308940887451172,1.8555521965026855,0.6100046463485838,34.0,207.0
G,D,"[3, 3]",0.0,0.0,0.2761211395263672,1.942216157913208,0.6689204101564525,34.0,208.0
R,U,"[2, 3]",0.0,0.0,0.23601198196411133,1.7685859203338623,0.5376324507334594,34.0,209.0
B,L,"[2, 2]",0.0,0.0,0.46281909942626953,1.9859058856964111,0.5234316718551398,34.0,210.0
,,"(3, 3)",,,,,,34.0,
B,L,"[3, 2]",1.0,1.0,0.5241899490356445,3.1751692295074463,0.7318396833377065,,211.0
B,L,"[3, 1]",1.0,2.0,0.393204927444458,1.6560578346252441,0.2551649044814586,35.0,212.0
R,U,"[2, 1]",1.0,3.0,0.48577094078063965,2.0984580516815186,0.6031772079525006,35.0,213.0
Y,R,"[2, 2]",1.0,4.0,0.24899911880493164,1.9913129806518555,0.7443918046630744,35.0,214.0
R,U,"[1, 2]",1.0,5.0,0.20494794845581055,1.8571481704711914,0.6516938039835385,35.0,215.0
Y,R,"[1, 3]",1.0,6.0,0.18934011459350586,1.6640968322753906,0.4659934608682467,35.0,216.0
,,"(3, 3)",,,,,,35.0,
B,L,"[3, 2]",1.0,1.0,0.39806699752807617,2.65251088142395,0.3852264617750205,,217.0
B,L,"[3, 1]",1.0,2.0,0.2586700916290283,1.7645020484924316,0.4997970689216598,36.0,218.0
R,U,"[2, 1]",1.0,3.0,0.17119908332824707,1.4405150413513184,0.25727117798643684,36.0,219.0
Y,R,"[2, 2]",1.0,4.0,0.24371814727783203,1.6122939586639404,0.3693896222977672,36.0,220.0
R,U,"[1, 2]",1.0,5.0,0.1752629280090332,1.5700290203094482,0.38928191683545765,36.0,221.0
Y,R,"[1, 3]",1.0,6.0,0.22447919845581055,1.5096819400787354,0.2825435237691941,36.0,222.0
,,"(3, 3)",,,,,,36.0,
B,L,"[3, 2]",1.0,1.0,0.3781759738922119,3.0785038471221924,0.6607280092663621,,223.0
B,L,"[3, 1]",1.0,2.0,0.23229694366455078,1.962993860244751,0.7237110804787159,37.0,224.0
R,U,"[2, 1]",1.0,3.0,0.24000906944274902,1.9240899085998535,0.6810176317539586,37.0,225.0
Y,R,"[2, 2]",-1.0,3.0,0.014637947082519531,5.751739978790283,0.5996613797819763,37.0,226.0
G,D,"[3, 2]",0.0,3.0,0.6197001934051514,1.9010288715362549,0.26786276202293263,37.0,227.0
B,L,"[3, 1]",0.0,3.0,0.2801690101623535,1.8484618663787842,0.5658645032209046,37.0,228.0
,,"(3, 3)",,,,,,37.0,
Y,R,"[3, 4]",-1.0,-1.0,0.6397390365600586,21.226430892944336,0.7428293181644641,,229.0
B,L,"[3, 3]",0.0,-1.0,0.4968860149383545,1.9577679634094238,0.46724902251836076,38.0,230.0
R,U,"[2, 3]",-1.0,-2.0,0.2563178539276123,1.9695780277252197,0.7032710651877583,38.0,231.0
G,D,"[3, 3]",0.0,-2.0,0.1879258155822754,1.7552869319915771,0.5587461663050977,38.0,232.0
G,D,"[4, 3]",-1.0,-3.0,0.2789928913116455,1.8958280086517334,0.6047136320855209,38.0,233.0
Y,R,"[4, 4]",-1.0,-4.0,0.44510984420776367,1.8768789768218994,0.4317900291708498,38.0,234.0
,,"(3, 3)",,,,,,38.0,
B,L,"[3, 2]",1.0,1.0,0.34560489654541016,2.86391282081604,0.3623488729604847,,235.0
B,L,"[3, 1]",1.0,2.0,0.3885328769683838,2.0065081119537354,0.6186198380614396,39.0,236.0
R,U,"[2, 1]",1.0,3.0,0.27712202072143555,2.0103001594543457,0.7289193889092882,39.0,237.0
Y,R,"[2, 2]",1.0,4.0,0.21420001983642578,1.7986369132995605,0.5943282537931658,39.0,238.0
R,U,"[1, 2]",1.0,5.0,0.32734203338623047,1.6032099723815918,0.2812994708748745,39.0,239.0
Y,R,"[1, 3]",1.0,6.0,0.2664971351623535,1.9453980922698975,0.6596587330779916,39.0,240.0
