button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n
Y,R,"[3, 4]",-2.0,0.0,2.3236160278320312,4.017208099365234,0.6512114808159599,0.0,1.0
B,L,"[3, 3]",0.0,0.0,0.5235238075256348,2.1301989555358887,0.5982214764494971,0.0,2.0
G,D,"[4, 3]",-1.0,-1.0,0.9591400623321533,2.4700419902801514,0.48485434127832877,0.0,3.0
Y,R,"[4, 4]",-1.0,-2.0,0.6485049724578857,2.174191951751709,0.4926008176084663,0.0,4.0
B,L,"[4, 3]",0.0,-2.0,0.36916494369506836,1.8561151027679443,0.498779411684923,0.0,5.0
R,U,"[3, 3]",0.0,-2.0,0.4506239891052246,1.867581844329834,0.4163363116209893,0.0,6.0
,,"(3, 3)",,,,,,0.0,
Y,R,"[3, 4]",-1.0,-1.0,0.9883041381835938,8.41952896118164,0.5027483199843312,,7.0
Y,R,"[3, 5]",-1.0,-2.0,0.3708169460296631,2.0710439682006836,0.6901800823231314,1.0,8.0
R,U,"[2, 5]",-1.0,-3.0,0.2521779537200928,1.8405778408050537,0.5809116554375757,1.0,9.0
B,L,"[2, 4]",-1.0,-4.0,0.2459559440612793,1.8591058254241943,0.6066608697983313,1.0,10.0
G,D,"[3, 4]",0.0,-4.0,0.4977600574493408,1.773310899734497,0.2803560247003497,1.0,11.0
Y,R,"[3, 5]",-2.0,-4.0,1.0575690269470215,2.5857720375061035,0.4825784230617505,1.0,12.0
,,"(3, 3)",,,,,,1.0,
R,U,"[2, 3]",-1.0,-1.0,0.6400749683380127,7.7214930057525635,0.7205830901037348,,13.0
G,D,"[3, 3]",0.0,-1.0,0.2889409065246582,1.560805082321167,0.26540521074112383,2.0,14.0
G,D,"[4, 3]",-1.0,-2.0,0.36330580711364746,1.9594299793243408,0.5743681808896512,2.0,15.0
B,L,"[4, 2]",-1.0,-3.0,0.4858100414276123,1.7647030353546143,0.28949782163044946,2.0,16.0
G,D,"[5, 2]",-2.0,-3.0,1.6938390731811523,3.1536149978637695,0.4264268159394552,2.0,17.0
G,D,"[6, 2]",0.0,-3.0,0.6639089584350586,2.1768689155578613,0.5198299939935428,2.0,18.0
,,"(3, 3)",,,,,,2.0,
Y,R,"[3, 4]",-1.0,-1.0,0.7363801002502441,6.403723955154419,0.44036497417637216,,19.0
Y,R,"[3, 5]",-1.0,-2.0,0.3877880573272705,1.7701561450958252,0.3772489104814649,3.0,20.0
Y,R,"[3, 6]",0.0,-2.0,0.4742288589477539,1.7656621932983398,0.2931118628145135,3.0,21.0
Y,R,"[3, 6]",0.0,-2.0,0.32093119621276855,2.0552539825439453,0.7312783034557164,3.0,22.0
Y,R,"[3, 6]",0.0,-2.0,0.24409818649291992,1.6086409091949463,0.3569363573097701,3.0,23.0
Y,R,"[3, 6]",0.0,-2.0,0.4101138114929199,1.6992371082305908,0.2896328435717248,3.0,24.0
,,"(3, 3)",,,,,,3.0,
B,L,"[3, 2]",-2.0,0.0,1.1551599502563477,7.172296047210693,0.26202382004699,,25.0
B,L,"[3, 1]",1.0,1.0,0.4556598663330078,1.7920520305633545,0.33733683476509585,4.0,26.0
B,L,"[3, 0]",0.0,1.0,0.44886112213134766,1.9584410190582275,0.5124516992968222,4.0,27.0
B,L,"[3, 0]",0.0,1.0,0.5366740226745605,2.1192100048065186,0.5813898600924068,4.0,28.0
