button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n
B,L,"[2, 2]",0.0,3.0,0.2554359436035156,1.753359079360962,0.49533577750648494,11.0,72.0
,,"(3, 3)",,,,,,11.0,
B,L,"[3, 2]",1.0,1.0,0.9949469566345215,2.855292797088623,0.4008824451491141,,73.0
B,L,"[3, 1]",1.0,2.0,0.2606840133666992,1.8415868282318115,0.5754061029740517,12.0,74.0
R,U,"[2, 1]",1.0,3.0,0.6882598400115967,2.16565203666687,0.4908688705027091,12.0,75.0
G,D,"[3, 1]",0.0,3.0,0.15656113624572754,1.499108076095581,0.34021004133857535,12.0,76.0
Y,R,"[3, 2]",0.0,3.0,0.2765839099884033,1.6515309810638428,0.37493364985185945,12.0,77.0
G,D,"[4, 2]",-1.0,2.0,0.5515761375427246,1.8736279010772705,0.3150857985313852,12.0,78.0
,,"(3, 3)",,,,,,12.0,
B,L,"[3, 2]",1.0,1.0,0.5506579875946045,2.5910449028015137,0.27271855277507173,,79.0
B,L,"[3, 1]",1.0,2.0,0.21599888801574707,1.6201682090759277,0.3927276732896265,13.0,80.0
R,U,"[2, 1]",1.0,3.0,0.23131799697875977,1.8784699440002441,0.6544560473876926,13.0,81.0
Y,R,"[2, 2]",1.0,4.0,0.20485901832580566,1.5297999382019043,0.3177564117306853,13.0,82.0
Y,R,"[2, 3]",-1.0,3.0,0.5144269466400146,1.8522751331329346,0.31977908042127917,13.0,83.0
G,D,"[3, 3]",0.0,3.0,0.36930203437805176,1.990678071975708,0.6102236780339998,13.0,84.0
,,"(3, 3)",,,,,,13.0,
B,L,"[3, 2]",1.0,1.0,0.4324030876159668,2.497622013092041,0.49107964791844594,,85.0
B,L,"[3, 1]",1.0,2.0,0.20102500915527344,1.831507921218872,0.6223636613127121,14.0,86.0
R,U,"[2, 1]",1.0,3.0,0.23661303520202637,1.7337300777435303,0.48948216996886307,14.0,87.0
Y,R,"[2, 2]",1.0,4.0,0.20533204078674316,1.8169841766357422,0.606247394523032,14.0,88.0
G,D,"[3, 2]",0.0,4.0,0.27160000801086426,1.9881560802459717,0.7111456107729694,14.0,89.0
G,D,"[4, 2]",-1.0,3.0,0.3171849250793457,1.644658088684082,0.33942771715141573,14.0,90.0
,,"(3, 3)",,,,,,14.0,
B,L,"[3, 2]",1.0,1.0,0.41954803466796875,2.812803030014038,0.6349347734204221,,91.0
B,L,"[3, 1]",1.0,2.0,0.46758294105529785,2.160518169403076,0.6791530259690842,15.0,92.0
R,U,"[2, 1]",1.0,3.0,0.2181379795074463,1.9468190670013428,0.7249562114783963,15.0,93.0
Y,R,"[2, 2]",1.0,4.0,0.17817211151123047,1.4513301849365234,0.27659516941493656,15.0,94.0
Y,R,"[2, 3]",-1.0,3.0,0.4770979881286621,1.863713026046753,0.3901537632342253,15.0,95.0
G,D,"[3, 3]",0.0,3.0,0.3123750686645508,1.5835230350494385,0.273786862491108,15.0,96.0
,,"(3, 3)",,,,,,15.0,
B,L,"[3, 2]",1.0,1.0,0.4945831298828125,2.7309799194335938,0.5880484326791049,,97.0
B,L,"[3, 1]",1.0,2.0,0.22265911102294922,1.5455260276794434,0.317236748686607,16.0,98.0
R,U,"[2, 1]",1.0,3.0,0.2838737964630127,1.8958089351654053,0.596177363695779,16.0,99.0
Y,R,"[2, 2]",1.0,4.0,0.1959218978881836,1.5017919540405273,0.2981595904528233,16.0,100.0
R,U,"[1, 2]",1.0,5.0,0.276076078414917,2.0141210556030273,0.7285224183622043,16.0,101.0
R,U,"[0, 2]",0.0,5.0,0.43426513671875,1.6987500190734863,0.2774203347982918,16.0,102.0
,,"(3, 3)",,,,,,16.0,
B,L,"[3, 2]",1.0,1.0,0.9999909400939941,3.3280861377716064,0.6051675505367595,,103.0
B,L,"[3, 1]",1.0,2.0,0.3344540596008301,1.8559110164642334,0.5112567564509283,17.0,104.0
R,U,"[2, 1]",1.0,3.0,0.27434587478637695,1.5833771228790283,0.3113140230195209,17.0,105.0
Y,R,"[2, 2]",1.0,4.0,0.4570128917694092,1.7668540477752686,0.3114239031457192,17.0,106.0
R,U,"[1, 2]",1.0,5.0,0.46349501609802246,1.876662015914917,0.4211958443620913,17.0,107.0
Y,R,"[1, 3]",1.0,6.0,0.5530641078948975,2.0972838401794434,0.5351859371096113,17.0,108.0
,,"(3, 3)",,,,,,17.0,
B,L,"[3, 2]",1.0,1.0,0.4695699214935303,3.0399858951568604,0.42526046240168314,,109.0
B,L,"[3, 1]",1.0,2.0,0.18666481971740723,1.4756460189819336,0.30086924055356057,18.0,110.0
R,U,"[2, 1]",1.0,3.0,0.536358118057251,1.9133670330047607,0.36395124105953175,18.0,111.0
Y,R,"[2, 2]",1.0,4.0,0.2334911823272705,1.555143117904663,0.3023412660345674,18.0,112.0
R,U,"[1, 2]",1.0,5.0,0.3665750026702881,1.6505131721496582,0.2862992338271687,18.0,113.0
B,L,"[1, 1]",-1.0,4.0,0.24241209030151367,1.66935396194458,0.42198394028204844,18.0,114.0
,,"(3, 3)",,,,,,18.0,
B,L,"[3, 2]",1.0,1.0,0.3872559070587158,4.1491780281066895,0.2546611599372633,,115.0
B,L,"[3, 1]",1.0,2.0,0.27478885650634766,1.9422240257263184,0.6631167322344852,19.0,116.0
R,U,"[2, 1]",1.0,3.0,0.20762109756469727,1.6256940364837646,0.40575672838044224,19.0,117.0
Y,R,"[2, 2]",1.0,4.0,0.20093894004821777,1.466886043548584,0.256002044872268,19.0,118.0
R,U,"[1, 2]",1.0,5.0,0.29222702980041504,1.6892001628875732,0.39499346717940886,19.0,119.0
Y,R,"[1, 3]",1.0,6.0,0.21188998222351074,1.6625280380249023,0.4576852302927832,19.0,120.0
,,"(3, 3)",,,,,,19.0,
B,L,"[3, 2]",1.0,1.0,0.46941518783569336,2.5072460174560547,0.2815411738790745,,121.0
B,L,"[3, 1]",1.0,2.0,0.34048914909362793,1.6581897735595703,0.30641297990256755,20.0,122.0
R,U,"[2, 1]",1.0,3.0,0.3215038776397705,1.5867729187011719,0.2763210895774691,20.0,123.0
Y,R,"[2, 2]",1.0,4.0,0.2841370105743408,1.8481760025024414,0.557764767287072,20.0,124.0
R,U,"[1, 2]",1.0,5.0,0.17018795013427734,1.739729881286621,0.5640472756132902,20.0,125.0
Y,R,"[1, 3]",1.0,6.0,0.19530510902404785,1.8376638889312744,0.6347875988449199,20.0,126.0
,,"(3, 3)",,,,,,20.0,
B,L,"[3, 2]",1.0,1.0,0.575822114944458,3.494769811630249,0.6295960129761354,,127.0
B,L,"[3, 1]",-1.0,1.0,0.00498509407043457,5.4067888259887695,0.26966072469711905,21.0,128.0
B,L,"[3, 0]",0.0,1.0,0.2226560115814209,1.4991049766540527,0.26884069069499267,21.0,129.0
R,U,"[2, 0]",0.0,1.0,0.35254907608032227,1.8057429790496826,0.45779143543332496,21.0,130.0
Y,R,"[2, 1]",1.0,2.0,0.5735459327697754,2.2741899490356445,0.6985033345183131,21.0,131.0
R,U,"[1, 1]",-1.0,1.0,0.46520400047302246,1.85624098777771,0.38805344301072303,21.0,132.0
,,"(3, 3)",,,,,,21.0,
B,L,"[3, 2]",1.0,1.0,0.7233190536499023,3.747781991958618,0.5022784234492578,,133.0
B,L,"[3, 1]",1.0,2.0,0.3180561065673828,1.638580083847046,0.30767782656475173,22.0,134.0
R,U,"[2, 1]",1.0,3.0,0.41474103927612305,2.0544819831848145,0.6452451124413751,22.0,135.0
Y,R,"[2, 2]",1.0,4.0,0.19881081581115723,1.8157107830047607,0.6275470860106047,22.0,136.0
R,U,"[1, 2]",1.0,5.0,0.26203179359436035,1.5519099235534668,0.29634814018353706,22.0,137.0
Y,R,"[1, 3]",1.0,6.0,0.29630398750305176,1.7498779296875,0.4460304582486203,22.0,138.0
,,"(3, 3)",,,,,,22.0,
B,L,"[3, 2]",1.0,1.0,0.9814839363098145,3.5103681087493896,0.6892666031201049,,139.0
B,L,"[3, 1]",1.0,2.0,0.21544790267944336,1.7886600494384766,0.5617284962701061,23.0,140.0
R,U,"[2, 1]",1.0,3.0,0.23604297637939453,1.833730936050415,0.5952273578943832,23.0,141.0
Y,R,"[2, 2]",1.0,4.0,0.17464900016784668,1.6412508487701416,0.4697923201502471,23.0,142.0
R,U,"[1, 2]",1.0,5.0,0.45047783851623535,2.178807020187378,0.7151501667662333,23.0,143.0
Y,R,"[1, 3]",1.0,6.0,0.2021009922027588,1.5255861282348633,0.30770992625980453,23.0,144.0
,,"(3, 3)",,,,,,23.0,
B,L,"[3, 2]",1.0,1.0,0.7328038215637207,3.083980083465576,0.4413108944021192,,145.0
G,D,"[4, 2]",-1.0,0.0,0.45308899879455566,1.9711620807647705,0.5122362212520797,24.0,146.0
R,U,"[3, 2]",0.0,0.0,0.49723315238952637,2.045753002166748,0.5248963080079836,24.0,147.0
R,U,"[2, 2]",1.0,1.0,0.608306884765625,2.170933961868286,0.5624245245064585,24.0,148.0
Y,R,"[2, 3]",-1.0,0.0,0.3856818675994873,2.1359498500823975,0.7479365919261526,24.0,149.0
B,L,"[2, 2]",0.0,0.0,0.24675297737121582,1.6569371223449707,0.40523123407493666,24.0,150.0
,,"(3, 3)",,,,,,24.0,
B,L,"[3, 2]",1.0,1.0,0.5787370204925537,2.475050926208496,0.4468204803891885,,151.0
B,L,"[3, 1]",1.0,2.0,0.2691800594329834,2.035301923751831,0.7485561680921243,25.0,152.0
R,U,"[2, 1]",1.0,3.0,0.21196794509887695,1.5757699012756348,0.35786798071134446,25.0,153.0
Y,R,"[2, 2]",1.0,4.0,0.26812005043029785,1.881087064743042,0.6054940135536387,25.0,154.0
R,U,"[1, 2]",1.0,5.0,0.14174604415893555,1.5838100910186768,0.43933685006324225,25.0,155.0
Y,R,"[1, 3]",1.0,6.0,0.19649100303649902,1.8918261528015137,0.6977881755248591,25.0,156.0
,,"(3, 3)",,,,,,25.0,
B,L,"[3, 2]",1.0,1.0,0.8475401401519775,3.291133165359497,0.572041838993445,,157.0
G,D,"[4, 2]",-1.0,0.0,0.736077070236206,2.194756031036377,0.45029407712314523,26.0,158.0
R,U,"[3, 2]",0.0,0.0,0.2339169979095459,1.6199150085449219,0.37011333914348216,26.0,159.0
R,U,"[2, 2]",1.0,1.0,0.24027419090270996,1.83005690574646,0.5833763875566236,26.0,160.0
R,U,"[1, 2]",1.0,2.0,0.845952033996582,2.5069220066070557,0.6567977975015953,26.0,161.0
R,U,"[0, 2]",0.0,2.0,0.4122469425201416,1.9377930164337158,0.5280224265382023,26.0,162.0
,,"(3, 3)",,,,,,26.0,
Y,R,"[3, 4]",-1.0,-1.0,0.28178906440734863,2.908315896987915,0.5196278318446588,,163.0
R,U,"[2, 4]",-1.0,-2.0,0.8158700466156006,2.1117258071899414,0.29808249223217065,27.0,164.0
G,D,"[3, 4]",0.0,-2.0,0.20839500427246094,1.5697460174560547,0.35106242961258394,27.0,165.0
Y,R,"[3, 5]",-1.0,-3.0,0.33440279960632324,1.6558871269226074,0.32356302091161443,27.0,166.0
B,L,"[3, 4]",0.0,-3.0,0.2344038486480713,1.9423999786376953,0.6994933247349926,27.0,167.0
R,U,"[2, 4]",0.0,-3.0,0.322376012802124,1.7067630290985107,0.3728347861664857,27.0,168.0
,,"(3, 3)",,,,,,27.0,
B,L,"[3, 2]",1.0,1.0,0.4411590099334717,2.5723419189453125,0.42837975922543353,,169.0
B,L,"[3, 1]",1.0,2.0,0.23397612571716309,1.9193580150604248,0.6972766704882788,28.0,170.0
R,U,"[2, 1]",1.0,3.0,0.23134708404541016,1.6998779773712158,0.4640615860875521,28.0,171.0
Y,R,"[2, 2]",1.0,4.0,0.3023109436035156,1.9927849769592285,0.6733478181993691,28.0,172.0
R,U,"[1, 2]",1.0,5.0,0.23299288749694824,1.4895939826965332,0.26335310712385984,28.0,173.0
Y,R,"[1, 3]",1.0,6.0,0.23688793182373047,1.834040880203247,0.580688926008508,28.0,174.0
,,"(3, 3)",,,,,,28.0,
B,L,"[3, 2]",1.0,1.0,0.5393929481506348,3.714111089706421,0.744333543529996,,175.0
B,L,"[3, 1]",-2.0,1.0,1.5015418529510498,3.232785940170288,0.7104303096731732,29.0,176.0
B,L,"[3, 0]",0.0,1.0,0.3410780429840088,2.077760934829712,0.7379073615510594,29.0,177.0
R,U,"[2, 0]",0.0,1.0,0.19464802742004395,1.7172961235046387,0.5219911216133004,29.0,178.0
R,U,"[1, 0]",0.0,1.0,0.4850161075592041,2.0784730911254883,0.6002800108570754,29.0,179.0
Y,R,"[1, 1]",-1.0,0.0,0.2707400321960449,1.5799648761749268,0.2972173233817992,29.0,180.0
,,"(3, 3)",,,,,,29.0,
B,L,"[3, 2]",1.0,1.0,0.553718090057373,3.458169937133789,0.5551570272364612,,181.0
B,L,"[3, 1]",1.0,2.0,0.1463010311126709,1.5325391292572021,0.38777020997237316,30.0,182.0
R,U,"[2, 1]",1.0,3.0,0.2648649215698242,1.7340960502624512,0.47168756345169666,30.0,183.0
Y,R,"[2, 2]",1.0,4.0,0.2984750270843506,1.9455561637878418,0.6336748008799435,30.0,184.0
R,U,"[1, 2]",1.0,5.0,0.17462992668151855,1.9096910953521729,0.7266840881199355,30.0,185.0
Y,R,"[1, 3]",1.0,6.0,0.15546393394470215,1.7909579277038574,0.6343576802313073,30.0,186.0
,,"(3, 3)",,,,,,30.0,
B,L,"[3, 2]",-2.0,0.0,1.074228048324585,3.6899399757385254,0.5910233799457268,,187.0
B,L,"[3, 1]",1.0,1.0,0.38826704025268555,1.9390380382537842,0.5631871958615837,31.0,188.0
B,L,"[3, 0]",0.0,1.0,0.25306200981140137,1.8296871185302734,0.5595000817345843,31.0,189.0
R,U,"[2, 0]",0.0,1.0,0.32627391815185547,1.628244161605835,0.30476722169590065,31.0,190.0
R,U,"[1, 0]",0.0,1.0,0.8411459922790527,2.2488369941711426,0.40344123999035447,31.0,191.0
R,U,"[0, 0]",0.0,1.0,0.3169078826904297,1.6273531913757324,0.3141417904144392,31.0,192.0
,,"(3, 3)",,,,,,31.0,
B,L,"[3, 2]",1.0,1.0,0.565087080001831,4.143810987472534,0.7240974868086875,,193.0
B,L,"[3, 1]",1.0,2.0,0.31009912490844727,2.0094292163848877,0.7001158004679235,32.0,194.0
R,U,"[2, 1]",1.0,3.0,0.22548604011535645,1.8800020217895508,0.646777221865034,32.0,195.0
Y,R,"[2, 2]",1.0,4.0,0.21911001205444336,1.8325221538543701,0.5959603348427779,32.0,196.0
R,U,"[1, 2]",1.0,5.0,0.22591495513916016,1.8077480792999268,0.5703274130286318,32.0,197.0
Y,R,"[1, 3]",1.0,6.0,0.2827439308166504,1.6577210426330566,0.36170514704448226,32.0,198.0
,,"(3, 3)",,,,,,32.0,
B,L,"[3, 2]",1.0,1.0,0.6122469902038574,3.6007931232452393,0.7455741405906913,,199.0
B,L,"[3, 1]",1.0,2.0,0.2746438980102539,1.9582149982452393,0.6865067512566556,33.0,200.0
R,U,"[2, 1]",1.0,3.0,0.18300914764404297,1.9341490268707275,0.7207210714171157,33.0,201.0
Y,R,"[2, 2]",1.0,4.0,0.33976197242736816,1.6923389434814453,0.34647020740420964,33.0,202.0
R,U,"[1, 2]",1.0,5.0,0.3006000518798828,1.8679461479187012,0.5476331558164259,33.0,203.0
Y,R,"[1, 3]",1.0,6.0,0.22025108337402344,1.8596301078796387,0.6236253226752877,33.0,204.0
,,"(3, 3)",,,,,,33.0,
B,L,"[3, 2]",1.0,1.0,0.4546051025390625,2.8346810340881348,0.5582362316220962,,205.0
B,L,"[3, 1]",1.0,2.0,0.3944590091705322,2.1403539180755615,0.7486175636844877,34.0,206.0
R,U,"[2, 1]",1.0,3.0,0.42745494842529297,2.100898027420044,0.6659442389880625,34.0,207.0
Y,R,"[2, 2]",1.0,4.0,0.1873760223388672,1.4590120315551758,0.2586679472754492,34.0,208.0
R,U,"[1, 2]",1.0,5.0,0.9536890983581543,2.693942070007324,0.7353149106117565,34.0,209.0
Y,R,"[1, 3]",1.0,6.0,0.29141712188720703,1.5987040996551514,0.30107164296668987,34.0,210.0
,,"(3, 3)",,,,,,34.0,
B,L,"[3, 2]",1.0,1.0,0.6051268577575684,3.6267499923706055,0.49422120683049797,,211.0
B,L,"[3, 1]",1.0,2.0,0.4106149673461914,1.791511058807373,0.385729048056316,35.0,212.0
R,U,"[2, 1]",1.0,3.0,0.2885890007019043,1.94228196144104,0.6443152788531007,35.0,213.0
Y,R,"[2, 2]",1.0,4.0,0.19716095924377441,1.5082769393920898,0.31963787002053845,35.0,214.0
R,U,"[1, 2]",1.0,5.0,0.25752806663513184,1.6615359783172607,0.3974782791370074,35.0,215.0
Y,R,"[1, 3]",1.0,6.0,0.29398083686828613,1.7154428958892822,0.4129667527904068,35.0,216.0
,,"(3, 3)",,,,,,35.0,
B,L,"[3, 2]",1.0,1.0,0.5246350765228271,4.00828218460083,0.5207493027772074,,217.0
R,U,"[2, 2]",1.0,2.0,0.27808499336242676,1.7699460983276367,0.4910055026162196,36.0,218.0
R,U,"[1, 2]",1.0,3.0,0.9063620567321777,2.264622926712036,0.3556440163987052,36.0,219.0
Y,R,"[1, 3]",1.0,4.0,0.4518909454345703,2.0950260162353516,0.6334607765026024,36.0,220.0
R,U,"[0, 3]",0.0,4.0,0.4459550380706787,1.7012529373168945,0.25179587858624747,36.0,221.0
Y,R,"[0, 4]",0.0,4.0,0.2766101360321045,1.8816158771514893,0.5995759748209402,36.0,222.0
,,"(3, 3)",,,,,,36.0,
B,L,"[3, 2]",1.0,1.0,0.6594550609588623,3.2336459159851074,0.48322721842971783,,223.0
B,L,"[3, 1]",1.0,2.0,0.4398529529571533,2.0314741134643555,0.5813161190103031,37.0,224.0
R,U,"[2, 1]",1.0,3.0,0.33047008514404297,1.9806749820709229,0.6450661497076033,37.0,225.0
Y,R,"[2, 2]",1.0,4.0,0.21608805656433105,1.4784748554229736,0.25719542742207757,37.0,226.0
R,U,"[1, 2]",1.0,5.0,0.3034708499908447,1.9669559001922607,0.6570094870042907,37.0,227.0
Y,R,"[1, 3]",1.0,6.0,0.21009492874145508,1.8828098773956299,0.6728941206545256,37.0,228.0
,,"(3, 3)",,,,,,37.0,
B,L,"[3, 2]",1.0,1.0,0.5555930137634277,3.2227070331573486,0.49563362439784275,,229.0
B,L,"[3, 1]",1.0,2.0,0.22532391548156738,1.7290968894958496,0.47500380193426645,38.0,230.0
R,U,"[2, 1]",1.0,3.0,0.21033906936645508,1.4830729961395264,0.274896631039006,38.0,231.0
Y,R,"[2, 2]",1.0,4.0,0.25896406173706055,1.7810518741607666,0.5221592177550587,38.0,232.0
R,U,"[1, 2]",1.0,5.0,0.18358397483825684,1.548853874206543,0.3545042571994094,38.0,233.0
Y,R,"[1, 3]",1.0,6.0,0.254594087600708,1.6538548469543457,0.4081057332958974,38.0,234.0
,,"(3, 3)",,,,,,38.0,
B,L,"[3, 2]",1.0,1.0,0.5147521495819092,2.790097951889038,0.5479808951158724,,235.0
B,L,"[3, 1]",1.0,2.0,0.34247493743896484,1.6875882148742676,0.33579885006982996,39.0,236.0
R,U,"[2, 1]",1.0,3.0,0.7081608772277832,2.040186882019043,0.3258404771805012,39.0,237.0
Y,R,"[2, 2]",1.0,4.0,0.5458950996398926,2.0338799953460693,0.4928745260309174,39.0,238.0
R,U,"[1, 2]",1.0,5.0,0.39854907989501953,1.8739690780639648,0.4835175484765363,39.0,239.0
Y,R,"[1, 3]",1.0,6.0,0.22518515586853027,1.5548319816589355,0.32164840583058707,39.0,240.0
,,"(3, 3)",,,,,,39.0,
