button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n
Y,R,"[5, 3]",0.0,-3.0,0.8381779193878174,2.4493908882141113,0.5989963604730795,3.0,22.0
R,U,"[4, 3]",0.0,-3.0,0.4062349796295166,2.131436824798584,0.7136197941157447,3.0,23.0
R,U,"[3, 3]",0.0,-3.0,0.48906493186950684,2.146155834197998,0.6432873384535549,3.0,24.0
,,"(3, 3)",,,,,,3.0,
G,D,"[4, 3]",-1.0,-1.0,0.8870408535003662,4.630306959152222,0.4406196767483127,,25.0
Y,R,"[4, 4]",-1.0,-2.0,0.2825310230255127,1.8975739479064941,0.6046748375756985,4.0,26.0
B,L,"[4, 3]",0.0,-2.0,0.24342989921569824,1.617238998413086,0.37241639432000045,4.0,27.0
R,U,"[3, 3]",0.0,-2.0,0.48494815826416016,1.9721200466156006,0.49435809200529407,4.0,28.0
B,L,"[3, 2]",1.0,-1.0,0.3293778896331787,2.066617012023926,0.7272755966405031,4.0,29.0
B,L,"[3, 1]",1.0,0.0,0.8568069934844971,2.116567850112915,0.26110028035286437,4.0,30.0
,,"(3, 3)",,,,,,4.0,
R,U,"[2, 3]",-1.0,-1.0,0.928333044052124,4.399049997329712,0.6929725745680375,,31.0
B,L,"[2, 2]",1.0,0.0,0.3933579921722412,1.8448691368103027,0.45516591715353294,5.0,32.0
B,L,"[2, 1]",1.0,1.0,0.445465087890625,1.704571008682251,0.2598693284364447,5.0,33.0
B,L,"[2, 0]",0.0,1.0,0.7084779739379883,2.0657989978790283,0.3589741662788749,5.0,34.0
Y,R,"[2, 1]",0.0,1.0,0.6050691604614258,2.1885809898376465,0.597273127916409,5.0,35.0
G,D,"[3, 1]",1.0,2.0,0.2991750240325928,1.6038529872894287,0.2848912622521829,5.0,36.0
,,"(3, 3)",,,,,,5.0,
G,D,"[4, 3]",-2.0,0.0,1.2993769645690918,4.80256199836731,0.42068577036028587,,37.0
G,D,"[5, 3]",-1.0,-1.0,0.8350739479064941,2.2548139095306396,0.4086429019510038,6.0,38.0
B,L,"[5, 2]",-1.0,-2.0,0.26563000679016113,1.7051358222961426,0.43043416510915056,6.0,39.0
Y,R,"[5, 3]",0.0,-2.0,0.20358705520629883,1.7949647903442383,0.5752813298402222,6.0,40.0
Y,R,"[5, 4]",-1.0,-3.0,0.21818900108337402,1.69417405128479,0.4695834113317,6.0,41.0
R,U,"[4, 4]",-1.0,-4.0,0.24246597290039062,1.630316972732544,0.3834224730781775,6.0,42.0
,,"(3, 3)",,,,,,6.0,
G,D,"[4, 3]",-1.0,-1.0,0.8883540630340576,4.033299207687378,0.39999425648165077,,43.0
B,L,"[4, 2]",-1.0,-2.0,0.2289888858795166,1.6040410995483398,0.37080857355723174,7.0,44.0
Y,R,"[4, 3]",0.0,-2.0,0.44689393043518066,1.847517967224121,0.36845883974131166,7.0,45.0
Y,R,"[4, 4]",-1.0,-3.0,0.30115294456481934,1.766517162322998,0.45159475125623666,7.0,46.0
R,U,"[3, 4]",-1.0,-4.0,0.23133015632629395,1.8133699893951416,0.5648303888005718,7.0,47.0
G,D,"[4, 4]",0.0,-4.0,0.2968919277191162,1.9947009086608887,0.6927038504926026,7.0,48.0
,,"(3, 3)",,,,,,7.0,
G,D,"[4, 3]",-1.0,-1.0,0.8556699752807617,3.679347038269043,0.37260937651022275,,49.0
B,L,"[4, 2]",-1.0,-2.0,0.190324068069458,1.549360990524292,0.3556023649206843,8.0,50.0
Y,R,"[4, 3]",0.0,-2.0,0.5454249382019043,2.0201549530029297,0.47532308195071504,8.0,51.0
R,U,"[3, 3]",0.0,-2.0,0.3110361099243164,1.6314899921417236,0.32372878728256166,8.0,52.0
R,U,"[2, 3]",-1.0,-3.0,0.3566470146179199,1.811939001083374,0.45202126381573343,8.0,53.0
Y,R,"[2, 4]",-1.0,-4.0,0.2668759822845459,1.6674251556396484,0.3863478636982226,8.0,54.0
,,"(3, 3)",,,,,,8.0,
G,D,"[4, 3]",-1.0,-1.0,0.7313599586486816,3.8155789375305176,0.7348419023980588,,55.0
G,D,"[5, 3]",-1.0,-2.0,0.2586669921875,1.7359859943389893,0.47113369566406627,9.0,56.0
B,L,"[5, 2]",-1.0,-3.0,0.19181585311889648,1.621809959411621,0.42654996678297974,9.0,57.0
Y,R,"[5, 3]",0.0,-3.0,0.2510340213775635,1.6246659755706787,0.3680720110957234,9.0,58.0
Y,R,"[5, 4]",-1.0,-4.0,0.2177128791809082,1.9556539058685303,0.7234033075868529,9.0,59.0
R,U,"[4, 4]",-1.0,-5.0,0.20970797538757324,1.9185972213745117,0.7086346959948955,9.0,60.0
,,"(3, 3)",,,,,,9.0,
G,D,"[4, 3]",-1.0,-1.0,0.807790994644165,4.859400033950806,0.4350274533589146,,61.0
B,L,"[4, 2]",-1.0,-2.0,0.23076295852661133,1.7135250568389893,0.48199005659693206,10.0,62.0
Y,R,"[4, 3]",0.0,-2.0,0.203995943069458,1.4738919734954834,0.2559914910145196,10.0,63.0
Y,R,"[4, 4]",-1.0,-3.0,0.26453495025634766,1.6079249382019043,0.3305095405796383,10.0,64.0
R,U,"[3, 4]",-1.0,-4.0,0.17379093170166016,1.6201550960540771,0.4339427241127304,10.0,65.0
R,U,"[2, 4]",-1.0,-5.0,0.2332758903503418,1.7046561241149902,0.4552557526629918,10.0,66.0
,,"(3, 3)",,,,,,10.0,
G,D,"[4, 3]",-1.0,-1.0,0.5266611576080322,3.414680004119873,0.41980045832852597,,67.0
B,L,"[4, 2]",-1.0,-1.0,0.06194305419921875,5.642518997192383,0.42909496076685816,11.0,68.0
Y,R,"[4, 3]",0.0,-1.0,0.8474349975585938,2.2745299339294434,0.43703314067614535,11.0,69.0
Y,R,"[4, 4]",-1.0,-2.0,0.38439011573791504,1.9138720035552979,0.5176797771709691,11.0,70.0
B,L,"[4, 3]",0.0,-2.0,0.19872283935546875,1.8235838413238525,0.6244091805210131,11.0,71.0
B,L,"[4, 2]",0.0,-2.0,0.19923114776611328,1.5318520069122314,0.3399144975690938,11.0,72.0
,,"(3, 3)",,,,,,11.0,
B,L,"[3, 2]",1.0,1.0,0.6681928634643555,3.6611430644989014,0.3344123607596708,,73.0
B,L,"[3, 1]",1.0,2.0,0.35702991485595703,1.9121081829071045,0.5462927912593372,12.0,74.0
B,L,"[3, 0]",0.0,2.0,0.4465961456298828,1.7211098670959473,0.26783423950359425,12.0,75.0
R,U,"[2, 0]",0.0,2.0,0.7408230304718018,2.264591932296753,0.5154425098345587,12.0,76.0
R,U,"[1, 0]",0.0,2.0,0.3053748607635498,2.0037407875061035,0.6857788810827656,12.0,77.0
R,U,"[0, 0]",0.0,2.0,0.2744460105895996,1.7615389823913574,0.4807976068086286,12.0,78.0
,,"(3, 3)",,,,,,12.0,
G,D,"[4, 3]",-2.0,0.0,1.3616840839385986,4.327757120132446,0.42543693927359927,,79.0
G,D,"[5, 3]",-1.0,-1.0,0.3102719783782959,1.9856700897216797,0.6608063729409133,13.0,80.0
B,L,"[5, 2]",-1.0,-2.0,0.22808098793029785,1.6236579418182373,0.40141055300289596,13.0,81.0
Y,R,"[5, 3]",0.0,-2.0,0.2078838348388672,1.8900699615478516,0.6745231630730086,13.0,82.0
Y,R,"[5, 4]",-1.0,-3.0,0.1015939712524414,1.49338698387146,0.3849610867819764,13.0,83.0
R,U,"[4, 4]",-1.0,-4.0,0.2436981201171875,1.8054699897766113,0.5570194406492885,13.0,84.0
,,"(3, 3)",,,,,,13.0,
Y,R,"[3, 4]",-1.0,-1.0,0.9815998077392578,3.658867120742798,0.34973682191882455,,85.0
R,U,"[2, 4]",-1.0,-2.0,0.24498200416564941,1.5942320823669434,0.3438990924776307,14.0,86.0
G,D,"[3, 4]",0.0,-2.0,0.18571901321411133,1.7200260162353516,0.5303057073300681,14.0,87.0
G,D,"[4, 4]",-1.0,-3.0,0.1934831142425537,1.53562593460083,0.33281413317134945,14.0,88.0
B,L,"[4, 3]",-1.0,-4.0,0.21626687049865723,1.8348040580749512,0.6006416382333444,14.0,89.0
Y,R,"[4, 4]",-2.0,-4.0,1.0578370094299316,2.5293478965759277,0.43011186571770166,14.0,90.0
,,"(3, 3)",,,,,,14.0,
R,U,"[2, 3]",-2.0,0.0,1.2996039390563965,3.910275936126709,0.4406835871008664,,91.0
R,U,"[1, 3]",1.0,1.0,0.7086999416351318,1.9817960262298584,0.27264112270846386,15.0,92.0
R,U,"[0, 3]",0.0,1.0,0.27951693534851074,1.9499092102050781,0.6721854383128927,15.0,93.0
Y,R,"[0, 4]",0.0,1.0,0.39253687858581543,2.0945138931274414,0.6998624062974538,15.0,94.0
Y,R,"[0, 5]",0.0,1.0,0.21753907203674316,1.5688459873199463,0.3524365707201032,15.0,95.0
Y,R,"[0, 6]",0.0,1.0,0.361083984375,1.6740150451660156,0.3099518593114216,15.0,96.0
,,"(3, 3)",,,,,,15.0,
G,D,"[4, 3]",-2.0,0.0,1.044990062713623,4.119610071182251,0.562753625330715,,97.0
R,U,"[3, 3]",0.0,0.0,0.28599095344543457,1.9329731464385986,0.6456950517500626,16.0,98.0
R,U,"[2, 3]",-1.0,-1.0,0.1706700325012207,1.5700280666351318,0.399351102675577,16.0,99.0
Y,R,"[2, 4]",-1.0,-2.0,0.3561880588531494,1.6938040256500244,0.3263910303116165,16.0,100.0
G,D,"[3, 4]",-1.0,-3.0,0.23698210716247559,1.576535940170288,0.33628427819968865,16.0,101.0
B,L,"[3, 3]",0.0,-3.0,0.26269102096557617,1.8604180812835693,0.5965579181481186,16.0,102.0
,,"(3, 3)",,,,,,16.0,
B,L,"[3, 2]",1.0,1.0,0.5673110485076904,3.4961249828338623,0.4430204364016482,,103.0
B,L,"[3, 1]",1.0,2.0,0.26922011375427246,1.9558930397033691,0.6820213737589252,17.0,104.0
B,L,"[3, 0]",0.0,2.0,0.3082468509674072,1.77473783493042,0.45687730123016906,17.0,105.0
Y,R,"[3, 1]",0.0,2.0,0.5536651611328125,2.291379928588867,0.7480548338375486,17.0,106.0
Y,R,"[3, 2]",0.0,2.0,0.20985102653503418,1.6561450958251953,0.43784464149576047,17.0,107.0
G,D,"[4, 2]",-1.0,1.0,0.8129580020904541,2.4088029861450195,0.5798572888956957,17.0,108.0
,,"(3, 3)",,,,,,17.0,
Y,R,"[3, 4]",-1.0,-1.0,0.6098480224609375,3.5972518920898438,0.6936329123519457,,109.0
B,L,"[3, 3]",0.0,-1.0,0.1640000343322754,1.4103209972381592,0.25462083792892826,18.0,110.0
B,L,"[3, 2]",1.0,0.0,0.34260106086730957,2.06337308883667,0.7175943180691718,18.0,111.0
B,L,"[3, 1]",1.0,1.0,0.30385303497314453,1.833050012588501,0.5172815684054852,18.0,112.0
B,L,"[3, 0]",0.0,1.0,0.3773789405822754,1.8835201263427734,0.5008354398313322,18.0,113.0
G,D,"[4, 0]",0.0,1.0,0.9094018936157227,2.605710983276367,0.6897415553453256,18.0,114.0
,,"(3, 3)",,,,,,18.0,
R,U,"[2, 3]",-2.0,0.0,1.00984787940979,4.047034978866577,0.687412250183064,,115.0
R,U,"[1, 3]",1.0,1.0,0.27768898010253906,1.8342740535736084,0.554827330447706,19.0,116.0
R,U,"[0, 3]",0.0,1.0,0.217210054397583,1.8154048919677734,0.5869028543501815,19.0,117.0
G,D,"[1, 3]",0.0,1.0,0.32460784912109375,1.9580888748168945,0.6282547868047428,19.0,118.0
G,D,"[2, 3]",0.0,1.0,0.2217729091644287,1.611043930053711,0.38958598211997464,19.0,119.0
G,D,"[3, 3]",0.0,1.0,0.5030841827392578,1.9261791706085205,0.43253489756910707,19.0,120.0
,,"(3, 3)",,,,,,19.0,
B,L,"[3, 2]",1.0,1.0,0.9872298240661621,3.755215883255005,0.6208963437674808,,121.0
B,L,"[3, 1]",1.0,2.0,0.21006393432617188,1.819490909576416,0.6070689230736803,20.0,122.0
B,L,"[3, 0]",0.0,2.0,0.30051398277282715,1.6837430000305176,0.37441737228853794,20.0,123.0
Y,R,"[3, 1]",0.0,2.0,0.3819708824157715,1.983978033065796,0.6081318889978551,20.0,124.0
Y,R,"[3, 2]",0.0,2.0,0.19377803802490234,1.5737049579620361,0.3822012809797438,20.0,125.0
Y,R,"[3, 3]",-2.0,2.0,1.097593069076538,2.577763080596924,0.44314703407313755,20.0,126.0
,,"(3, 3)",,,,,,20.0,
B,L,"[3, 2]",1.0,1.0,0.7487001419067383,3.2638731002807617,0.6070247977840899,,127.0
B,L,"[3, 1]",1.0,2.0,0.2563610076904297,1.7278358936309814,0.4682278544870501,21.0,128.0
B,L,"[3, 0]",0.0,2.0,0.3081820011138916,1.6153409481048584,0.3004007548953722,21.0,129.0
G,D,"[4, 0]",0.0,2.0,0.48475003242492676,1.9730861186981201,0.4900998760489114,21.0,130.0
G,D,"[5, 0]",0.0,2.0,0.19698596000671387,1.6096630096435547,0.4165348224258668,21.0,131.0
G,D,"[6, 0]",0.0,2.0,0.46724390983581543,1.970139980316162,0.5032350721216976,21.0,132.0
,,"(3, 3)",,,,,,21.0,
Y,R,"[3, 4]",-2.0,0.0,1.0468170642852783,3.9492149353027344,0.519432178798055,,133.0
Y,R,"[3, 5]",-1.0,-1.0,0.42070794105529785,1.6987049579620361,0.2681277241217559,22.0,134.0
B,L,"[3, 4]",0.0,-1.0,0.2480170726776123,1.7969849109649658,0.5481501210832989,22.0,135.0
B,L,"[3, 3]",0.0,-1.0,0.19497394561767578,1.7215869426727295,0.5196887766827905,22.0,136.0
B,L,"[3, 2]",1.0,0.0,0.33170604705810547,1.774454116821289,0.4275749723084952,22.0,137.0
B,L,"[3, 1]",1.0,1.0,0.22006607055664062,1.4996650218963623,0.2774465642374079,22.0,138.0
,,"(3, 3)",,,,,,22.0,
B,L,"[3, 2]",1.0,1.0,0.5070478916168213,3.4480881690979004,0.5753916871763121,,139.0
B,L,"[3, 1]",1.0,2.0,0.20074701309204102,1.5000360012054443,0.29250710557031073,23.0,140.0
B,L,"[3, 0]",0.0,2.0,0.34785890579223633,1.741476058959961,0.4003615924536011,23.0,141.0
B,L,"[3, 0]",0.0,2.0,0.24594593048095703,1.7170710563659668,0.46749143456314235,23.0,142.0
G,D,"[4, 0]",0.0,2.0,0.4423069953918457,1.9630818367004395,0.513793990820534,23.0,143.0
G,D,"[5, 0]",0.0,2.0,0.1757199764251709,1.5769119262695312,0.39097198071683925,23.0,144.0
,,"(3, 3)",,,,,,23.0,
R,U,"[2, 3]",-1.0,-1.0,0.6264951229095459,3.633763074874878,0.6743603093965955,,145.0
G,D,"[3, 3]",0.0,-1.0,0.16909289360046387,1.6498401165008545,0.47452430766373394,24.0,146.0
G,D,"[4, 3]",-1.0,-2.0,0.23688793182373047,1.6939401626586914,0.4517483461753166,24.0,147.0
B,L,"[4, 2]",-1.0,-3.0,0.22790193557739258,1.8890349864959717,0.6576963962272766,24.0,148.0
Y,R,"[4, 3]",0.0,-3.0,0.2210090160369873,1.6431641578674316,0.41755154611720674,24.0,149.0
Y,R,"[4, 4]",-1.0,-4.0,0.1779780387878418,1.4551360607147217,0.2728098243175242,24.0,150.0
,,"(3, 3)",,,,,,24.0,
B,L,"[3, 2]",1.0,1.0,0.4866361618041992,2.9862210750579834,0.3254997645065042,,151.0
B,L,"[3, 1]",1.0,2.0,0.20861291885375977,1.6046791076660156,0.39689460267788323,25.0,152.0
B,L,"[3, 0]",0.0,2.0,0.2009890079498291,1.6238369941711426,0.4041568579663679,25.0,153.0
B,L,"[3, 0]",0.0,2.0,0.23241186141967773,1.5788638591766357,0.349689154090459,25.0,154.0
Y,R,"[3, 1]",0.0,2.0,0.21959185600280762,1.530735969543457,0.3138976974306232,25.0,155.0
Y,R,"[3, 2]",0.0,2.0,0.19588398933410645,1.7533209323883057,0.5502692571268868,25.0,156.0
,,"(3, 3)",,,,,,25.0,
B,L,"[3, 2]",1.0,1.0,0.49475598335266113,3.195044994354248,0.5120154261244844,,157.0
B,L,"[3, 1]",1.0,2.0,0.19292616844177246,1.774644136428833,0.6032866437069528,26.0,158.0
B,L,"[3, 0]",0.0,2.0,0.23122596740722656,1.6517269611358643,0.42192358380459033,26.0,159.0
Y,R,"[3, 1]",0.0,2.0,0.8114900588989258,2.538681983947754,0.726912066713503,26.0,160.0
Y,R,"[3, 2]",0.0,2.0,0.22413992881774902,1.8128688335418701,0.5901065218250711,26.0,161.0
B,L,"[3, 1]",0.0,2.0,0.24244189262390137,1.584630012512207,0.3415415684954169,26.0,162.0
,,"(3, 3)",,,,,,26.0,
G,D,"[4, 3]",-1.0,-1.0,0.5686187744140625,3.1536951065063477,0.3953499443703021,,163.0
B,L,"[4, 2]",-1.0,-2.0,0.11432695388793945,1.8177590370178223,0.7126933121502501,27.0,164.0
Y,R,"[4, 3]",0.0,-2.0,0.1772007942199707,1.8629119396209717,0.675732022358684,27.0,165.0
Y,R,"[4, 4]",-1.0,-2.0,0.08969306945800781,5.687134027481079,0.47985117957203793,27.0,166.0
Y,R,"[4, 5]",-1.0,-3.0,0.28936290740966797,1.801995038986206,0.5150434871741527,27.0,167.0
R,U,"[3, 5]",-1.0,-4.0,0.19933795928955078,1.5320870876312256,0.3140651420836652,27.0,168.0
,,"(3, 3)",,,,,,27.0,
B,L,"[3, 2]",1.0,1.0,0.4427061080932617,3.282349109649658,0.47965004477354356,,169.0
B,L,"[3, 1]",1.0,2.0,0.1786479949951172,1.5809869766235352,0.3941764623301794,28.0,170.0
B,L,"[3, 0]",0.0,2.0,0.34443092346191406,1.6281559467315674,0.2891438778248799,28.0,171.0
B,L,"[3, 0]",0.0,2.0,0.4030039310455322,1.8408069610595703,0.4463861062331054,28.0,172.0
B,L,"[3, 0]",-1.0,2.0,0.09208798408508301,5.850321054458618,0.6133209403472504,28.0,173.0
B,L,"[3, 0]",0.0,2.0,0.7452170848846436,2.073503017425537,0.32053475870115117,28.0,174.0
,,"(3, 3)",,,,,,28.0,
B,L,"[3, 2]",1.0,1.0,0.6773109436035156,3.5652339458465576,0.5022052150125131,,175.0
B,L,"[3, 1]",1.0,2.0,0.23512601852416992,1.6901309490203857,0.4424527596998778,29.0,176.0
B,L,"[3, 0]",0.0,2.0,0.3827660083770752,1.782060146331787,0.4081385625217909,29.0,177.0
Y,R,"[3, 1]",0.0,2.0,0.2755398750305176,1.6178820133209229,0.34284072418950634,29.0,178.0
Y,R,"[3, 2]",0.0,2.0,0.23414111137390137,1.8278172016143799,0.6036051776502817,29.0,179.0
B,L,"[3, 1]",0.0,2.0,0.218858003616333,1.8435640335083008,0.6305745148663277,29.0,180.0
,,"(3, 3)",,,,,,29.0,
Y,R,"[3, 4]",-1.0,-1.0,0.6466648578643799,3.2965478897094727,0.3274520126360908,,181.0
B,L,"[3, 3]",0.0,-1.0,0.3213009834289551,1.679961919784546,0.3739765001324871,30.0,182.0
B,L,"[3, 2]",1.0,0.0,0.20119595527648926,1.7246549129486084,0.5152312085121318,30.0,183.0
B,L,"[3, 1]",1.0,1.0,0.24204611778259277,1.9234790802001953,0.671797261458347,30.0,184.0
B,L,"[3, 0]",0.0,1.0,0.23766589164733887,1.6066310405731201,0.3622457916603078,30.0,185.0
B,L,"[3, 0]",0.0,1.0,0.2223818302154541,1.7586979866027832,0.5373685613400293,30.0,186.0
,,"(3, 3)",,,,,,30.0,
B,L,"[3, 2]",1.0,1.0,0.5097639560699463,3.170524835586548,0.49161432019829865,,187.0
B,L,"[3, 1]",1.0,2.0,0.1991870403289795,1.6920688152313232,0.48360664105199264,31.0,188.0
B,L,"[3, 0]",0.0,2.0,0.2553398609161377,1.5853300094604492,0.31905948775691695,31.0,189.0
B,L,"[3, 0]",0.0,2.0,0.19615411758422852,1.6357660293579102,0.43805754035888195,31.0,190.0
B,L,"[3, 0]",-1.0,2.0,0.017947912216186523,5.567281007766724,0.42212392580571123,31.0,191.0
B,L,"[3, 0]",0.0,2.0,0.3532378673553467,1.7135131359100342,0.36899681133757467,31.0,192.0
,,"(3, 3)",,,,,,31.0,
B,L,"[3, 2]",1.0,1.0,0.6322970390319824,3.6193959712982178,0.48832103623995765,,193.0
B,L,"[3, 1]",1.0,2.0,0.2299480438232422,1.6306209564208984,0.40227493043158374,32.0,194.0
B,L,"[3, 0]",0.0,2.0,0.46476197242736816,2.0945639610290527,0.6302675023937685,32.0,195.0
B,L,"[3, 0]",0.0,2.0,0.8130409717559814,2.5289361476898193,0.709025158856942,32.0,196.0
Y,R,"[3, 1]",0.0,2.0,0.4652388095855713,1.9611430168151855,0.5037928162191265,32.0,197.0
Y,R,"[3, 2]",0.0,2.0,0.30068111419677734,1.8234198093414307,0.527159352826563,32.0,198.0
,,"(3, 3)",,,,,,32.0,
B,L,"[3, 2]",1.0,1.0,0.5305800437927246,3.2872979640960693,0.36487759079457227,,199.0
B,L,"[3, 1]",1.0,2.0,0.2531280517578125,1.7983388900756836,0.5463264379212714,33.0,200.0
B,L,"[3, 0]",0.0,2.0,0.33225202560424805,1.8152389526367188,0.4780214596274822,33.0,201.0
B,L,"[3, 0]",0.0,2.0,0.2702491283416748,1.6885418891906738,0.43360652156494883,33.0,202.0
Y,R,"[3, 1]",0.0,2.0,0.27951788902282715,1.695214033126831,0.41209469048787645,33.0,203.0
Y,R,"[3, 2]",0.0,2.0,0.16825199127197266,1.723332166671753,0.568596270492473,33.0,204.0
,,"(3, 3)",,,,,,33.0,
B,L,"[3, 2]",1.0,1.0,0.43520498275756836,3.4789350032806396,0.6473629134272922,,205.0
B,L,"[3, 1]",1.0,2.0,0.2096409797668457,1.9300239086151123,0.7106587475413624,34.0,206.0
B,L,"[3, 0]",0.0,2.0,0.24196982383728027,1.895043134689331,0.6559577570713298,34.0,207.0
B,L,"[3, 0]",0.0,2.0,0.1772139072418213,1.7600550651550293,0.5827790435326496,34.0,208.0
Y,R,"[3, 1]",0.0,2.0,0.1924140453338623,1.6520330905914307,0.45170563903929173,34.0,209.0
Y,R,"[3, 2]",0.0,2.0,0.22084689140319824,1.9398229122161865,0.7078430154158176,34.0,210.0
,,"(3, 3)",,,,,,34.0,
B,L,"[3, 2]",1.0,1.0,0.6842920780181885,3.271821975708008,0.5132739281965913,,211.0
B,L,"[3, 1]",1.0,2.0,0.2508230209350586,1.7486939430236816,0.47874713443101036,35.0,212.0
B,L,"[3, 0]",0.0,2.0,0.3198978900909424,1.664086103439331,0.34309134422691234,35.0,213.0
G,D,"[4, 0]",0.0,2.0,0.45308995246887207,2.0701911449432373,0.6293892742566214,35.0,214.0
G,D,"[5, 0]",0.0,2.0,0.21210503578186035,1.6009011268615723,0.38061060398831664,35.0,215.0
R,U,"[4, 0]",0.0,2.0,0.3687458038330078,2.0246670246124268,0.6550430830084909,35.0,216.0
,,"(3, 3)",,,,,,35.0,
B,L,"[3, 2]",1.0,1.0,0.611954927444458,3.3503000736236572,0.38900577055639324,,217.0
B,L,"[3, 1]",1.0,2.0,0.2685070037841797,1.682884931564331,0.4052490361879742,36.0,218.0
B,L,"[3, 0]",0.0,2.0,0.3386411666870117,1.9461967945098877,0.6012346551908849,36.0,219.0
G,D,"[4, 0]",0.0,2.0,0.1894240379333496,1.9217419624328613,0.7233830689422909,36.0,220.0
G,D,"[5, 0]",0.0,2.0,0.2617909908294678,1.8287880420684814,0.5684823132826242,36.0,221.0
R,U,"[4, 0]",0.0,2.0,0.22526812553405762,1.7487211227416992,0.5175164689478637,36.0,222.0
,,"(3, 3)",,,,,,36.0,
B,L,"[3, 2]",1.0,1.0,0.4997670650482178,3.326004981994629,0.6100922622955276,,223.0
B,L,"[3, 1]",1.0,2.0,0.15389108657836914,1.7427010536193848,0.586170794669688,37.0,224.0
B,L,"[3, 0]",0.0,2.0,0.4008340835571289,2.1456539630889893,0.7483111556699182,37.0,225.0
Y,R,"[3, 1]",0.0,2.0,0.345059871673584,1.8170790672302246,0.46557104433782703,37.0,226.0
Y,R,"[3, 2]",0.0,2.0,0.2662780284881592,1.8253271579742432,0.5574874212688249,37.0,227.0
G,D,"[4, 2]",-1.0,1.0,0.3436770439147949,1.7309401035308838,0.38874449105218795,37.0,228.0
,,"(3, 3)",,,,,,37.0,
B,L,"[3, 2]",1.0,1.0,0.5184838771820068,3.0537569522857666,0.3096271732519637,,229.0
B,L,"[3, 1]",1.0,2.0,0.263700008392334,1.9446420669555664,0.6705401215801475,38.0,230.0
B,L,"[3, 0]",0.0,2.0,0.23656988143920898,1.825850009918213,0.5796703640903424,38.0,231.0
Y,R,"[3, 1]",0.0,2.0,0.20962190628051758,1.9042961597442627,0.683916852675964,38.0,232.0
Y,R,"[3, 2]",0.0,2.0,0.1955127716064453,1.6233391761779785,0.4241483731886017,38.0,233.0
R,U,"[2, 2]",1.0,3.0,0.28291797637939453,1.5884339809417725,0.29615320033627845,38.0,234.0
,,"(3, 3)",,,,,,38.0,
B,L,"[3, 2]",1.0,1.0,0.6472270488739014,3.6943750381469727,0.6900575996132998,,235.0
B,L,"[3, 1]",1.0,2.0,0.46767592430114746,1.8721351623535156,0.3959295688786111,39.0,236.0
B,L,"[3, 0]",0.0,2.0,0.27594709396362305,1.9901800155639648,0.7191168320487691,39.0,237.0
Y,R,"[3, 1]",0.0,2.0,0.22417902946472168,1.574146032333374,0.3435817228620226,39.0,238.0
