button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n
G,D,"[4, 1]",-1.0,1.0,0.3378331661224365,1.8764619827270508,0.5389447077840032,12.0,75.0
R,U,"[3, 1]",0.0,1.0,0.24521708488464355,1.8538150787353516,0.6093254803152586,12.0,76.0
B,L,"[3, 0]",0.0,1.0,0.26525402069091797,1.9006900787353516,0.6432567691609146,12.0,77.0
Y,R,"[3, 1]",0.0,1.0,0.3125278949737549,1.8363239765167236,0.5297114845542785,12.0,78.0
,,"(3, 3)",,,,,,12.0,
B,L,"[3, 2]",1.0,1.0,0.6743121147155762,3.8710339069366455,0.7004627685246367,,79.0
G,D,"[4, 2]",-1.0,0.0,0.40390610694885254,1.904383897781372,0.48832162888780306,13.0,80.0
R,U,"[3, 2]",0.0,0.0,0.2479410171508789,1.5773699283599854,0.33258610527092325,13.0,81.0
B,L,"[3, 1]",1.0,1.0,0.24180889129638672,1.810088872909546,0.5590644714475175,13.0,82.0
R,U,"[2, 1]",1.0,2.0,0.3137028217315674,1.680832862854004,0.3734172683765171,13.0,83.0
R,U,"[1, 1]",-1.0,1.0,0.9575932025909424,2.230677843093872,0.27077426516476105,13.0,84.0
,,"(3, 3)",,,,,,13.0,
B,L,"[3, 2]",1.0,1.0,0.6090230941772461,5.62603497505188,0.49647811629663435,,85.0
R,U,"[2, 2]",1.0,2.0,0.3110229969024658,1.8063430786132812,0.48612632983377385,14.0,86.0
G,D,"[3, 2]",0.0,2.0,0.27314114570617676,1.9187920093536377,0.6381855466722364,14.0,87.0
B,L,"[3, 1]",1.0,3.0,0.22145915031433105,1.6905279159545898,0.46203580342199035,14.0,88.0
B,L,"[3, 0]",0.0,3.0,0.3912961483001709,2.130439043045044,0.7420106662605033,14.0,89.0
Y,R,"[3, 1]",0.0,3.0,0.31110405921936035,1.9064300060272217,0.5987065403349782,14.0,90.0
,,"(3, 3)",,,,,,14.0,
G,D,"[4, 3]",-1.0,-1.0,0.9604439735412598,4.796416997909546,0.4451184988775536,,91.0
R,U,"[3, 3]",0.0,-1.0,0.2085268497467041,1.8406529426574707,0.6357059264478724,15.0,92.0
R,U,"[2, 3]",-1.0,-2.0,0.23442506790161133,1.983119010925293,0.7358636681395122,15.0,93.0
B,L,"[2, 2]",-1.0,-2.0,0.09904599189758301,5.7658140659332275,0.5344441420474897,15.0,94.0
B,L,"[2, 1]",1.0,-1.0,0.4475550651550293,1.7957589626312256,0.33042750690876926,15.0,95.0
B,L,"[2, 0]",0.0,-1.0,0.46649885177612305,2.1887691020965576,0.7186476600795433,15.0,96.0
,,"(3, 3)",,,,,,15.0,
R,U,"[2, 3]",-1.0,-1.0,0.5362660884857178,4.350048065185547,0.3358445170111652,,97.0
G,D,"[3, 3]",0.0,-1.0,0.2333240509033203,1.973607063293457,0.7421013381919912,16.0,98.0
Y,R,"[3, 4]",-1.0,-2.0,0.2888171672821045,1.5889649391174316,0.2982813821039658,16.0,99.0
B,L,"[3, 3]",0.0,-2.0,0.26799702644348145,1.6297268867492676,0.3444570741602353,16.0,100.0
B,L,"[3, 2]",1.0,-1.0,0.3772439956665039,2.035374879837036,0.6629366195228925,16.0,101.0
R,U,"[2, 2]",1.0,0.0,0.6673541069030762,2.1859469413757324,0.4988884249966893,16.0,102.0
,,"(3, 3)",,,,,,16.0,
B,L,"[3, 2]",1.0,1.0,0.9127509593963623,4.066498041152954,0.34892503970071265,,103.0
R,U,"[2, 2]",1.0,2.0,0.3554999828338623,1.7264220714569092,0.3586477069651914,17.0,104.0
G,D,"[3, 2]",0.0,2.0,0.45311713218688965,1.8350830078125,0.37688584116397345,17.0,105.0
Y,R,"[3, 3]",0.0,2.0,0.36861610412597656,1.6421241760253906,0.2856100698337795,17.0,106.0
Y,R,"[3, 4]",-1.0,1.0,0.44466090202331543,2.12943696975708,0.6812303578739356,17.0,107.0
B,L,"[3, 3]",0.0,1.0,0.5914180278778076,2.1689488887786865,0.5668924891452729,17.0,108.0
,,"(3, 3)",,,,,,17.0,
Y,R,"[3, 4]",-1.0,-1.0,0.610692024230957,3.927664041519165,0.3947188092135571,,109.0
B,L,"[3, 3]",0.0,-1.0,0.4612879753112793,2.124023914337158,0.6683391383311694,18.0,110.0
B,L,"[3, 2]",1.0,0.0,0.40297484397888184,1.6782329082489014,0.2635002605467015,18.0,111.0
R,U,"[2, 2]",1.0,1.0,0.2596909999847412,1.7753920555114746,0.5053038865397816,18.0,112.0
G,D,"[3, 2]",0.0,1.0,0.4300971031188965,2.1306071281433105,0.7024586686756411,18.0,113.0
R,U,"[2, 2]",0.0,1.0,0.6742749214172363,1.9531140327453613,0.2726135698745516,18.0,114.0
,,"(3, 3)",,,,,,18.0,
B,L,"[3, 2]",1.0,1.0,0.7244651317596436,4.47825813293457,0.3005886453086493,,115.0
R,U,"[2, 2]",1.0,2.0,0.5166809558868408,2.0523340702056885,0.5193306744900801,19.0,116.0
Y,R,"[2, 3]",-1.0,1.0,0.4669318199157715,2.1531949043273926,0.672237889902,19.0,117.0
G,D,"[3, 3]",0.0,1.0,0.3108799457550049,1.7334518432617188,0.42256383057973995,19.0,118.0
B,L,"[3, 2]",0.0,1.0,0.423612117767334,2.1713638305664062,0.7435504363567781,19.0,119.0
R,U,"[2, 2]",0.0,1.0,0.29611992835998535,1.5799338817596436,0.2905465986493274,19.0,120.0
,,"(3, 3)",,,,,,19.0,
Y,R,"[3, 4]",-1.0,-1.0,0.8613951206207275,5.600791931152344,0.5242884808433514,,121.0
G,D,"[4, 4]",-1.0,-2.0,0.3498809337615967,1.6514360904693604,0.2925190832935988,20.0,122.0
G,D,"[5, 4]",-1.0,-3.0,0.28395700454711914,2.035114049911499,0.7437700480167616,20.0,123.0
B,L,"[5, 3]",-1.0,-4.0,0.2967379093170166,1.6150081157684326,0.30921143939416423,20.0,124.0
B,L,"[5, 2]",-1.0,-5.0,0.2713479995727539,2.015277147293091,0.7406968380329165,20.0,125.0
R,U,"[4, 2]",-1.0,-6.0,0.29147887229919434,1.6505908966064453,0.3582074826061118,20.0,126.0
,,"(3, 3)",,,,,,20.0,
B,L,"[3, 2]",1.0,1.0,0.8736090660095215,4.540931940078735,0.29905210156015677,,127.0
B,L,"[3, 1]",1.0,2.0,0.565608024597168,1.9178338050842285,0.3500430350470927,21.0,128.0
R,U,"[2, 1]",1.0,3.0,0.478132963180542,1.8922748565673828,0.40903019004431707,21.0,129.0
R,U,"[1, 1]",-1.0,2.0,0.5229549407958984,2.069462776184082,0.5448028263957925,21.0,130.0
B,L,"[1, 0]",0.0,2.0,0.5752890110015869,2.031251907348633,0.4595162159662661,21.0,131.0
G,D,"[2, 0]",0.0,2.0,0.2705390453338623,2.0006279945373535,0.7430078288430148,21.0,132.0
,,"(3, 3)",,,,,,21.0,
B,L,"[3, 2]",-2.0,0.0,1.0346128940582275,4.457803010940552,0.33460379496062626,,133.0
B,L,"[3, 1]",1.0,1.0,0.21630001068115234,1.7193388938903809,0.486839352508847,22.0,134.0
R,U,"[2, 1]",1.0,2.0,0.22295498847961426,1.7224299907684326,0.4926478371127357,22.0,135.0
B,L,"[2, 0]",0.0,2.0,0.3042640686035156,1.7946648597717285,0.5039881664087282,22.0,136.0
R,U,"[1, 0]",0.0,2.0,0.24164199829101562,1.783728837966919,0.5375176544535378,22.0,137.0
G,D,"[2, 0]",0.0,2.0,0.23208308219909668,1.8651537895202637,0.6357305797436996,22.0,138.0
,,"(3, 3)",,,,,,22.0,
R,U,"[2, 3]",-1.0,-1.0,0.6409080028533936,5.715327978134155,0.3345373464641817,,139.0
B,L,"[2, 2]",1.0,0.0,0.6099140644073486,2.066565990447998,0.4509619058757007,23.0,140.0
G,D,"[3, 2]",1.0,1.0,0.4564859867095947,1.8816518783569336,0.41616669898992736,23.0,141.0
B,L,"[3, 1]",1.0,2.0,0.5009980201721191,1.8874421119689941,0.3700616929597094,23.0,142.0
R,U,"[2, 1]",1.0,3.0,0.48178911209106445,2.0198371410369873,0.5399235674882255,23.0,143.0
Y,R,"[2, 2]",0.0,3.0,0.694054126739502,2.183274030685425,0.49041061065557917,23.0,144.0
,,"(3, 3)",,,,,,23.0,
R,U,"[2, 3]",-1.0,-1.0,0.5713081359863281,6.056140899658203,0.5967388239665024,,145.0
B,L,"[2, 2]",1.0,0.0,0.3012850284576416,2.043586015701294,0.7236156032475762,24.0,146.0
G,D,"[3, 2]",1.0,1.0,0.2520599365234375,1.6572818756103516,0.3980619309685252,24.0,147.0
B,L,"[3, 1]",1.0,2.0,0.3285660743713379,1.6420040130615234,0.3067501551938727,24.0,148.0
R,U,"[2, 1]",1.0,3.0,0.5732338428497314,2.052406072616577,0.4758854955087611,24.0,149.0
G,D,"[3, 1]",0.0,3.0,0.4663279056549072,2.237809181213379,0.7471311338513582,24.0,150.0
,,"(3, 3)",,,,,,24.0,
B,L,"[3, 2]",1.0,1.0,0.9395461082458496,5.132143974304199,0.31332010607066335,,151.0
R,U,"[2, 2]",1.0,2.0,0.28014707565307617,1.6075360774993896,0.32089487809510875,25.0,152.0
G,D,"[3, 2]",0.0,2.0,0.7103168964385986,2.0909531116485596,0.378602591245654,25.0,153.0
R,U,"[2, 2]",0.0,2.0,0.278062105178833,1.7441411018371582,0.4726478097943101,25.0,154.0
B,L,"[2, 1]",1.0,3.0,0.21111392974853516,1.683568000793457,0.4729539374541524,25.0,155.0
B,L,"[2, 0]",0.0,3.0,0.5048141479492188,2.1994588375091553,0.68899300708947,25.0,156.0
,,"(3, 3)",,,,,,25.0,
Y,R,"[3, 4]",-1.0,-1.0,0.9001209735870361,5.611770153045654,0.7012861793228894,,157.0
G,D,"[4, 4]",-1.0,-2.0,0.3013880252838135,1.6254470348358154,0.31035333802707116,26.0,158.0
B,L,"[4, 3]",-1.0,-3.0,0.2586991786956787,1.7284750938415527,0.4720591377589917,26.0,159.0
B,L,"[4, 2]",-1.0,-4.0,0.3554561138153076,1.9787120819091797,0.6174101126213027,26.0,160.0
R,U,"[3, 2]",1.0,-3.0,0.27019286155700684,1.613281011581421,0.33104760235592134,26.0,161.0
R,U,"[2, 2]",1.0,-2.0,0.2498180866241455,1.6397161483764648,0.3707915549214263,26.0,162.0
,,"(3, 3)",,,,,,26.0,
R,U,"[2, 3]",-1.0,-1.0,0.6201860904693604,4.367627143859863,0.48854066488329295,,163.0
B,L,"[2, 2]",1.0,0.0,0.2658851146697998,1.723499059677124,0.4454631349021804,27.0,164.0
B,L,"[2, 1]",1.0,1.0,0.34636497497558594,1.8565659523010254,0.5185587136492409,27.0,165.0
G,D,"[3, 1]",1.0,2.0,0.5106849670410156,2.1025028228759766,0.588021116523693,27.0,166.0
G,D,"[4, 1]",-1.0,1.0,0.33382105827331543,1.8967509269714355,0.5515358398964723,27.0,167.0
B,L,"[4, 0]",0.0,1.0,0.3385648727416992,1.620162010192871,0.2719534264871622,27.0,168.0
,,"(3, 3)",,,,,,27.0,
B,L,"[3, 2]",1.0,1.0,0.8566389083862305,5.929637908935547,0.268668175660158,,169.0
B,L,"[3, 1]",1.0,2.0,0.28110504150390625,1.6922080516815186,0.4106966536546059,28.0,170.0
G,D,"[4, 1]",-1.0,1.0,0.21474599838256836,1.637049913406372,0.41444749163610134,28.0,171.0
R,U,"[3, 1]",0.0,1.0,0.22980499267578125,1.5344500541687012,0.299064970724943,28.0,172.0
B,L,"[3, 0]",0.0,1.0,0.2538759708404541,1.6871271133422852,0.4195615738204824,28.0,173.0
R,U,"[2, 0]",0.0,1.0,0.23744511604309082,1.9087681770324707,0.6448336023233368,28.0,174.0
,,"(3, 3)",,,,,,28.0,
B,L,"[3, 2]",1.0,1.0,0.730557918548584,3.9342551231384277,0.5792387478204895,,175.0
R,U,"[2, 2]",1.0,2.0,0.26511311531066895,1.5089340209960938,0.2551616161190358,29.0,176.0
B,L,"[2, 1]",1.0,3.0,0.3046000003814697,1.8983190059661865,0.6033034325598472,29.0,177.0
G,D,"[3, 1]",1.0,4.0,0.26653504371643066,1.5483520030975342,0.2686800350827092,29.0,178.0
B,L,"[3, 0]",0.0,4.0,0.36660289764404297,1.9512808322906494,0.5863781088840104,29.0,179.0
G,D,"[4, 0]",0.0,4.0,0.7826440334320068,2.1527528762817383,0.37268574140504257,29.0,180.0
,,"(3, 3)",,,,,,29.0,
B,L,"[3, 2]",1.0,1.0,0.843040943145752,5.336871862411499,0.35971906001931275,,181.0
B,L,"[3, 1]",1.0,2.0,0.23545289039611816,1.936067819595337,0.6954849773851838,30.0,182.0
B,L,"[3, 0]",0.0,2.0,0.2691938877105713,1.7571392059326172,0.4863091380279267,30.0,183.0
R,U,"[2, 0]",0.0,2.0,0.21776509284973145,1.522947072982788,0.30936905860870423,30.0,184.0
G,D,"[3, 0]",0.0,2.0,0.26500582695007324,1.9210970401763916,0.6635688578796108,30.0,185.0
R,U,"[2, 0]",0.0,2.0,0.2578151226043701,1.9737179279327393,0.7039876614907995,30.0,186.0
,,"(3, 3)",,,,,,30.0,
B,L,"[3, 2]",1.0,1.0,0.832597017288208,4.2738120555877686,0.6942695798925294,,187.0
B,L,"[3, 1]",1.0,2.0,0.2897639274597168,2.022191047668457,0.7332822659170996,31.0,188.0
R,U,"[2, 1]",1.0,3.0,0.34059786796569824,1.7216901779174805,0.37206718367722663,31.0,189.0
R,U,"[1, 1]",-1.0,2.0,0.3587050437927246,1.6251130104064941,0.2641555935001657,31.0,190.0
G,D,"[2, 1]",0.0,2.0,0.24770402908325195,1.5857830047607422,0.33322426677689776,31.0,191.0
B,L,"[2, 0]",0.0,2.0,0.32265496253967285,1.8556559085845947,0.5219428895907112,31.0,192.0
,,"(3, 3)",,,,,,31.0,
Y,R,"[3, 4]",-1.0,-1.0,0.7755410671234131,3.9038870334625244,0.7423949137871118,,193.0
B,L,"[3, 3]",0.0,-1.0,0.4254138469696045,1.7288520336151123,0.30495543686111976,32.0,194.0
G,D,"[4, 3]",-1.0,-2.0,0.2882120609283447,1.7093310356140137,0.4142413563302131,32.0,195.0
R,U,"[3, 3]",0.0,-2.0,0.19556903839111328,1.7466099262237549,0.5440473189466755,32.0,196.0
B,L,"[3, 2]",1.0,-1.0,0.2573411464691162,1.9914629459381104,0.7351083568179642,32.0,197.0
B,L,"[3, 1]",1.0,0.0,0.3513758182525635,1.674316167831421,0.3102260009645011,32.0,198.0
,,"(3, 3)",,,,,,32.0,
R,U,"[2, 3]",-1.0,-1.0,0.5658230781555176,4.235987901687622,0.7125181370455244,,199.0
B,L,"[2, 2]",1.0,0.0,0.23080706596374512,1.8302700519561768,0.5928097303136228,33.0,200.0
B,L,"[2, 1]",1.0,1.0,0.27756309509277344,1.8992390632629395,0.6255457830788365,33.0,201.0
G,D,"[3, 1]",1.0,2.0,0.2573421001434326,1.5941588878631592,0.33648525907548077,33.0,202.0
R,U,"[2, 1]",0.0,2.0,0.2275829315185547,1.8955950736999512,0.6651652379436925,33.0,203.0
B,L,"[2, 0]",-1.0,2.0,0.036653995513916016,5.871258974075317,0.7031218135597315,33.0,204.0
,,"(3, 3)",,,,,,33.0,
B,L,"[3, 2]",1.0,1.0,0.7646942138671875,6.469671964645386,0.43979874610159087,,205.0
B,L,"[3, 1]",1.0,2.0,0.2487349510192871,1.9301910400390625,0.6864327663555756,34.0,206.0
R,U,"[2, 1]",1.0,3.0,0.2983241081237793,1.671314001083374,0.3580764168478467,34.0,207.0
B,L,"[2, 0]",0.0,3.0,0.2858290672302246,1.5729811191558838,0.2811677334096548,34.0,208.0
R,U,"[1, 0]",0.0,3.0,0.27840495109558105,1.7764029502868652,0.4906095854281422,34.0,209.0
G,D,"[2, 0]",0.0,3.0,0.23666620254516602,1.8628239631652832,0.6365447714619618,34.0,210.0
,,"(3, 3)",,,,,,34.0,
B,L,"[3, 2]",1.0,1.0,0.6219661235809326,4.9046759605407715,0.6581660671209172,,211.0
B,L,"[3, 1]",1.0,2.0,0.2845499515533447,1.7385461330413818,0.46343064937438,35.0,212.0
G,D,"[4, 1]",-1.0,1.0,0.272367000579834,1.721200942993164,0.43478269431786376,35.0,213.0
R,U,"[3, 1]",0.0,1.0,0.22780990600585938,1.842545986175537,0.6103905777721548,35.0,214.0
B,L,"[3, 0]",0.0,1.0,0.21356606483459473,1.6863069534301758,0.4802469215980987,35.0,215.0
G,D,"[4, 0]",0.0,1.0,0.23957300186157227,1.9840469360351562,0.7306854534328411,35.0,216.0
,,"(3, 3)",,,,,,35.0,
B,L,"[3, 2]",1.0,1.0,0.6229360103607178,4.35526704788208,0.5197473368442493,,217.0
G,D,"[4, 2]",-1.0,0.0,0.22737479209899902,1.7828030586242676,0.5522389963712087,36.0,218.0
B,L,"[4, 1]",-1.0,-1.0,0.21610403060913086,1.7357888221740723,0.5048207511692555,36.0,219.0
B,L,"[4, 0]",0.0,-1.0,0.33578991889953613,1.9376659393310547,0.5923450265157646,36.0,220.0
R,U,"[3, 0]",0.0,-1.0,0.28156018257141113,1.7389349937438965,0.4646691781055713,36.0,221.0
B,L,"[3, 0]",0.0,-1.0,0.24964284896850586,1.599463939666748,0.34763232164258345,36.0,222.0
,,"(3, 3)",,,,,,36.0,
B,L,"[3, 2]",1.0,1.0,0.6339118480682373,4.171837091445923,0.40280433750692884,,223.0
B,L,"[3, 1]",1.0,2.0,0.2321181297302246,1.9025142192840576,0.6717450286940471,37.0,224.0
G,D,"[4, 1]",-1.0,1.0,0.21620798110961914,1.7102649211883545,0.48207889884233124,37.0,225.0
R,U,"[3, 1]",0.0,1.0,0.2578160762786865,1.6322720050811768,0.36449550946443904,37.0,226.0
R,U,"[2, 1]",1.0,2.0,0.2305741310119629,1.6728401184082031,0.43726292754337287,37.0,227.0
B,L,"[2, 0]",0.0,2.0,0.21476984024047852,1.4863150119781494,0.27380848753605214,37.0,228.0
,,"(3, 3)",,,,,,37.0,
B,L,"[3, 2]",1.0,1.0,0.7835860252380371,4.784344911575317,0.6412772898100156,,229.0
R,U,"[2, 2]",1.0,2.0,0.24229693412780762,1.7372119426727295,0.49535437607190996,38.0,230.0
R,U,"[1, 2]",1.0,3.0,0.33002591133117676,1.9189350605010986,0.5971977185038347,38.0,231.0
G,D,"[2, 2]",0.0,3.0,0.3107008934020996,1.660006046295166,0.3408462146914508,38.0,232.0
G,D,"[3, 2]",0.0,3.0,0.2807929515838623,2.0249550342559814,0.7488991800650413,38.0,233.0
B,L,"[3, 1]",1.0,4.0,0.3794841766357422,1.726585865020752,0.32576446210742643,38.0,234.0
,,"(3, 3)",,,,,,38.0,
B,L,"[3, 2]",1.0,1.0,0.6691489219665527,4.469616889953613,0.5785449429060248,,235.0
B,L,"[3, 1]",1.0,2.0,0.5473549365997314,1.826280117034912,0.2883098323740127,39.0,236.0
B,L,"[3, 0]",0.0,2.0,0.44112706184387207,2.000878095626831,0.5554726230796492,39.0,237.0
G,D,"[4, 0]",0.0,2.0,0.283174991607666,1.7289750576019287,0.4512468796286866,39.0,238.0
R,U,"[3, 0]",0.0,2.0,0.2558109760284424,1.5581510066986084,0.2928905407957303,39.0,239.0
G,D,"[4, 0]",0.0,2.0,0.2758219242095947,1.5934979915618896,0.31973939276276125,39.0,240.0
