button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n
Y,R,"[3, 3]",0.0,4.0,0.8087148666381836,2.200428009033203,0.38006483305062827,10.0,66.0
,,"(3, 3)",,,,,,10.0,
R,U,"[2, 3]",-1.0,-1.0,0.5921428203582764,3.328735828399658,0.39198621955809065,,67.0
G,D,"[3, 3]",0.0,-1.0,0.1601400375366211,1.6690289974212646,0.5109762926218552,11.0,68.0
Y,R,"[3, 4]",-1.0,-2.0,0.45359301567077637,1.957751989364624,0.5021104239103406,11.0,69.0
B,L,"[3, 3]",0.0,-2.0,0.250974178314209,1.9063379764556885,0.6417639521084867,11.0,70.0
R,U,"[2, 3]",0.0,-2.0,0.24617505073547363,1.6738438606262207,0.4324811825541279,11.0,71.0
R,U,"[1, 3]",-2.0,-2.0,1.0839908123016357,2.7210068702697754,0.6035079529681242,11.0,72.0
,,"(3, 3)",,,,,,11.0,
R,U,"[2, 3]",-1.0,-1.0,0.28793883323669434,3.1310551166534424,0.5847842862338681,,73.0
B,L,"[2, 2]",1.0,0.0,0.17385196685791016,1.5024280548095703,0.32056843972638727,12.0,74.0
G,D,"[3, 2]",1.0,1.0,0.2070620059967041,1.5968008041381836,0.38388607947688513,12.0,75.0
Y,R,"[3, 3]",0.0,1.0,0.2493431568145752,1.7982847690582275,0.5321170483789402,12.0,76.0
Y,R,"[3, 4]",-1.0,0.0,0.294158935546875,1.662031888961792,0.36100919794328035,12.0,77.0
Y,R,"[3, 5]",-1.0,-1.0,0.1413869857788086,1.4961650371551514,0.3570791196184325,12.0,78.0
,,"(3, 3)",,,,,,12.0,
R,U,"[2, 3]",-1.0,-1.0,0.432905912399292,3.0168368816375732,0.5904025208110495,,79.0
G,D,"[3, 3]",0.0,-1.0,0.1577000617980957,1.680513858795166,0.521122215423536,13.0,80.0
B,L,"[3, 2]",1.0,0.0,0.18729686737060547,1.5194199085235596,0.32409881231723253,13.0,81.0
G,D,"[4, 2]",-1.0,-1.0,0.17786884307861328,1.5355310440063477,0.3595437183070973,13.0,82.0
R,U,"[3, 2]",0.0,-1.0,0.19335699081420898,1.513720989227295,0.32336288158611176,13.0,83.0
Y,R,"[3, 3]",0.0,-1.0,0.13173890113830566,1.7138760089874268,0.5869013059808812,13.0,84.0
,,"(3, 3)",,,,,,13.0,
B,L,"[3, 2]",1.0,1.0,0.3546109199523926,3.346034049987793,0.5664955120586179,,85.0
R,U,"[2, 2]",1.0,2.0,0.22043895721435547,1.8286960124969482,0.6118266227325969,14.0,86.0
G,D,"[3, 2]",0.0,2.0,0.835813045501709,2.409447193145752,0.5712717553161828,14.0,87.0
Y,R,"[3, 3]",0.0,2.0,0.1433250904083252,1.6849730014801025,0.5396333920617655,14.0,88.0
Y,R,"[3, 4]",-1.0,1.0,0.2219221591949463,1.7358651161193848,0.5089432458815858,14.0,89.0
B,L,"[3, 3]",0.0,1.0,0.15772509574890137,1.5229411125183105,0.365348860076249,14.0,90.0
,,"(3, 3)",,,,,,14.0,
R,U,"[2, 3]",-1.0,-1.0,0.4860110282897949,2.8133668899536133,0.37885479172125486,,91.0
G,D,"[3, 3]",0.0,-1.0,0.26962804794311523,1.613210916519165,0.34211993260673895,15.0,92.0
B,L,"[3, 2]",1.0,0.0,0.4159090518951416,2.0334420204162598,0.6085841349424281,15.0,93.0
G,D,"[4, 2]",-1.0,-1.0,0.4015779495239258,2.086756944656372,0.6785947200546047,15.0,94.0
Y,R,"[4, 3]",-1.0,-2.0,0.17433500289916992,1.8542561531066895,0.6829886219269836,15.0,95.0
R,U,"[3, 3]",0.0,-2.0,0.500878095626831,1.998426914215088,0.48161681657068345,15.0,96.0
,,"(3, 3)",,,,,,15.0,
R,U,"[2, 3]",-1.0,-1.0,0.8346941471099854,3.4141860008239746,0.5625406301291539,,97.0
Y,R,"[2, 4]",-1.0,-2.0,0.14205098152160645,1.5923168659210205,0.4548339611070559,16.0,98.0
G,D,"[3, 4]",-1.0,-3.0,0.32793092727661133,1.7990000247955322,0.4704714978402403,16.0,99.0
B,L,"[3, 3]",0.0,-3.0,0.15907716751098633,1.9045159816741943,0.7415222304322199,16.0,100.0
R,U,"[2, 3]",0.0,-3.0,0.20925307273864746,1.7153010368347168,0.5069977471126463,16.0,101.0
G,D,"[3, 3]",0.0,-3.0,0.5174620151519775,2.1158409118652344,0.606047295268582,16.0,102.0
,,"(3, 3)",,,,,,16.0,
Y,R,"[3, 4]",-1.0,-1.0,0.3447709083557129,2.7903079986572266,0.4300778790243453,,103.0
G,D,"[4, 4]",-1.0,-2.0,0.13383698463439941,1.4557299613952637,0.30257676300427006,17.0,104.0
B,L,"[4, 3]",-1.0,-3.0,0.2811250686645508,2.0000219345092773,0.7188793111437884,17.0,105.0
R,U,"[3, 3]",0.0,-3.0,0.48306703567504883,1.9005939960479736,0.41970479921072673,17.0,106.0
G,D,"[4, 3]",0.0,-3.0,0.4051179885864258,1.9423651695251465,0.5288116439075425,17.0,107.0
G,D,"[5, 3]",-1.0,-4.0,0.35181498527526855,2.0137948989868164,0.6591093910402257,17.0,108.0
,,"(3, 3)",,,,,,17.0,
G,D,"[4, 3]",-1.0,-1.0,0.6638989448547363,4.2841339111328125,0.6932312334075212,,109.0
R,U,"[3, 3]",0.0,-1.0,0.21709489822387695,1.8872239589691162,0.6639013395478507,18.0,110.0
Y,R,"[3, 4]",-1.0,-2.0,0.45001697540283203,2.032804012298584,0.5800369134722494,18.0,111.0
B,L,"[3, 3]",0.0,-2.0,0.2679591178894043,1.5468389987945557,0.2607185905192321,18.0,112.0
R,U,"[2, 3]",-1.0,-3.0,0.41162586212158203,2.0776689052581787,0.6548459311757876,18.0,113.0
G,D,"[3, 3]",0.0,-3.0,0.22518682479858398,1.9605648517608643,0.7318750815264419,18.0,114.0
,,"(3, 3)",,,,,,18.0,
B,L,"[3, 2]",1.0,1.0,0.32559990882873535,3.477353811264038,0.7257851192600691,,115.0
G,D,"[4, 2]",-1.0,0.0,0.2551398277282715,1.9132838249206543,0.6558714490660693,19.0,116.0
R,U,"[3, 2]",0.0,0.0,0.20155096054077148,1.7733080387115479,0.5626686770431081,19.0,117.0
Y,R,"[3, 3]",0.0,0.0,0.38257288932800293,1.6483430862426758,0.2612317937558646,19.0,118.0
B,L,"[3, 2]",0.0,0.0,0.9309709072113037,2.6689910888671875,0.7464474344299095,19.0,119.0
R,U,"[2, 2]",1.0,1.0,0.4157590866088867,2.087027072906494,0.6501594172138391,19.0,120.0
,,"(3, 3)",,,,,,19.0,
G,D,"[4, 3]",-1.0,-1.0,0.9757521152496338,3.8349239826202393,0.36903146344120497,,121.0
Y,R,"[4, 4]",-1.0,-2.0,0.2245500087738037,1.8896088600158691,0.6584006950584095,20.0,122.0
B,L,"[4, 3]",0.0,-2.0,0.15732407569885254,1.9006381034851074,0.7422817451298775,20.0,123.0
R,U,"[3, 3]",0.0,-2.0,0.21714496612548828,1.7461450099945068,0.5385238595057832,20.0,124.0
R,U,"[2, 3]",-1.0,-3.0,0.3781101703643799,2.001762866973877,0.6070640026368354,20.0,125.0
G,D,"[3, 3]",0.0,-3.0,0.3202178478240967,2.024890899658203,0.698595338037657,20.0,126.0
,,"(3, 3)",,,,,,20.0,
B,L,"[3, 2]",1.0,1.0,0.38264894485473633,3.073988914489746,0.6393073098404471,,127.0
G,D,"[4, 2]",-1.0,0.0,0.1628410816192627,1.6534721851348877,0.4761947044928804,21.0,128.0
Y,R,"[4, 3]",-1.0,-1.0,0.2663729190826416,2.002901077270508,0.7290186638743463,21.0,129.0
Y,R,"[4, 4]",-1.0,-2.0,0.13039588928222656,1.4250400066375732,0.3043517015510414,21.0,130.0
Y,R,"[4, 5]",-1.0,-3.0,0.20317816734313965,1.8006207942962646,0.5881631626903827,21.0,131.0
Y,R,"[4, 6]",0.0,-3.0,0.28723907470703125,1.6701679229736328,0.37509833899084627,21.0,132.0
,,"(3, 3)",,,,,,21.0,
R,U,"[2, 3]",-1.0,-1.0,0.5976419448852539,3.5396602153778076,0.6312617279476997,,133.0
G,D,"[3, 3]",0.0,-1.0,0.1208949089050293,1.7798690795898438,0.6442753672630979,22.0,134.0
Y,R,"[3, 4]",-1.0,-2.0,0.2650749683380127,1.9931259155273438,0.720920553625783,22.0,135.0
B,L,"[3, 3]",0.0,-2.0,0.1872861385345459,1.6263411045074463,0.43097094486437254,22.0,136.0
R,U,"[2, 3]",0.0,-2.0,0.29279088973999023,1.8529951572418213,0.5503617953119486,22.0,137.0
Y,R,"[2, 4]",-1.0,-3.0,0.20410490036010742,1.547339916229248,0.34828499131575025,22.0,138.0
,,"(3, 3)",,,,,,22.0,
G,D,"[4, 3]",-1.0,-1.0,0.747344970703125,2.555095911026001,0.4361899208776154,,139.0
B,L,"[4, 2]",-1.0,-2.0,0.14557194709777832,1.6958930492401123,0.5489615939678212,23.0,140.0
R,U,"[3, 2]",1.0,-1.0,0.2023000717163086,1.564136028289795,0.3466791696645062,23.0,141.0
Y,R,"[3, 3]",0.0,-1.0,0.3618640899658203,1.7138619422912598,0.34390861045620313,23.0,142.0
G,D,"[4, 3]",0.0,-1.0,0.44670796394348145,1.7232728004455566,0.28396088929527036,23.0,143.0
B,L,"[4, 2]",0.0,-1.0,0.4433321952819824,1.8303680419921875,0.38077273950953117,23.0,144.0
,,"(3, 3)",,,,,,23.0,
R,U,"[2, 3]",-1.0,-1.0,0.47098422050476074,2.6783061027526855,0.3758731610269824,,145.0
B,L,"[2, 2]",1.0,0.0,0.22358202934265137,1.6763920783996582,0.45218605245659926,24.0,146.0
G,D,"[3, 2]",1.0,1.0,0.1750779151916504,1.534548044204712,0.3535146646040093,24.0,147.0
R,U,"[2, 2]",0.0,1.0,0.46080899238586426,1.8522961139678955,0.38920279264155594,24.0,148.0
Y,R,"[2, 3]",0.0,1.0,0.2600979804992676,1.7596478462219238,0.4987210117030952,24.0,149.0
B,L,"[2, 2]",0.0,1.0,0.23345088958740234,1.9344279766082764,0.6996105639436478,24.0,150.0
,,"(3, 3)",,,,,,24.0,
G,D,"[4, 3]",-1.0,-1.0,0.5243289470672607,3.9891340732574463,0.5390511366008846,,151.0
Y,R,"[4, 4]",-1.0,-1.0,0.02513408660888672,5.632352113723755,0.4548404591560892,25.0,152.0
Y,R,"[4, 5]",-1.0,-2.0,0.5397579669952393,2.2036070823669434,0.6581598263156829,25.0,153.0
B,L,"[4, 4]",0.0,-2.0,0.46688199043273926,1.8109960556030273,0.3362614098397042,25.0,154.0
R,U,"[3, 4]",-1.0,-3.0,0.5362288951873779,2.1154820919036865,0.5682657429196694,25.0,155.0
G,D,"[4, 4]",0.0,-3.0,0.6197829246520996,2.0779101848602295,0.44627861633291027,25.0,156.0
,,"(3, 3)",,,,,,25.0,
B,L,"[3, 2]",-2.0,0.0,1.4662559032440186,5.130548000335693,0.6766084183752478,,157.0
B,L,"[3, 1]",1.0,1.0,0.13620495796203613,1.454571008682251,0.31496748800368735,26.0,158.0
R,U,"[2, 1]",1.0,2.0,0.815194845199585,2.198089838027954,0.37961914301263455,26.0,159.0
Y,R,"[2, 2]",1.0,3.0,0.4662630558013916,2.0553739070892334,0.5683602355588262,26.0,160.0
R,U,"[1, 2]",1.0,4.0,0.41534900665283203,1.9207720756530762,0.4889887604146563,26.0,161.0
G,D,"[2, 2]",0.0,4.0,0.2779231071472168,1.6830101013183594,0.4054968079518418,26.0,162.0
,,"(3, 3)",,,,,,26.0,
G,D,"[4, 3]",-1.0,-1.0,0.6957569122314453,3.608445167541504,0.3142526738621914,,163.0
R,U,"[3, 3]",0.0,-1.0,0.2560460567474365,1.9547250270843506,0.6851528459233229,27.0,164.0
B,L,"[3, 2]",1.0,0.0,0.1703169345855713,1.6356589794158936,0.45451387739335103,27.0,165.0
G,D,"[4, 2]",-1.0,-1.0,0.1537330150604248,1.4318859577178955,0.2700131684214332,27.0,166.0
Y,R,"[4, 3]",0.0,-1.0,0.24242901802062988,1.9378139972686768,0.6905170366051214,27.0,167.0
Y,R,"[4, 4]",-1.0,-2.0,0.3864281177520752,2.0785958766937256,0.6859509566255629,27.0,168.0
,,"(3, 3)",,,,,,27.0,
R,U,"[2, 3]",-1.0,-1.0,0.46944212913513184,2.6108968257904053,0.2806915255005273,,169.0
B,L,"[2, 2]",1.0,0.0,0.30843114852905273,1.7504079341888428,0.43068605971265084,28.0,170.0
Y,R,"[2, 3]",0.0,0.0,0.42353391647338867,1.7119860649108887,0.276487712116062,28.0,171.0
R,U,"[1, 3]",1.0,1.0,0.260483980178833,1.6540591716766357,0.3970024980290711,28.0,172.0
G,D,"[2, 3]",0.0,1.0,0.20282816886901855,1.9064688682556152,0.6396265880079263,28.0,173.0
Y,R,"[2, 4]",-1.0,0.0,0.3018829822540283,1.9588680267333984,0.6454595248669766,28.0,174.0
,,"(3, 3)",,,,,,28.0,
B,L,"[3, 2]",1.0,1.0,0.45467495918273926,2.4293041229248047,0.6749196253760379,,175.0
Y,R,"[3, 3]",0.0,1.0,0.15098094940185547,1.4084739685058594,0.25041378002305376,29.0,176.0
B,L,"[3, 2]",0.0,1.0,0.5491800308227539,2.2868998050689697,0.7368741228285248,29.0,177.0
R,U,"[2, 2]",1.0,2.0,0.2369089126586914,1.8685839176177979,0.6223140948571682,29.0,178.0
G,D,"[3, 2]",0.0,2.0,0.19637298583984375,1.921943187713623,0.7275498541689629,29.0,179.0
Y,R,"[3, 3]",0.0,2.0,0.18976998329162598,1.6713230609893799,0.48237620312683716,29.0,180.0
,,"(3, 3)",,,,,,29.0,
B,L,"[3, 2]",1.0,1.0,0.34348607063293457,2.8351869583129883,0.33452767286753826,,181.0
R,U,"[2, 2]",1.0,2.0,0.18001508712768555,1.7351508140563965,0.5526983673127048,30.0,182.0
G,D,"[3, 2]",0.0,2.0,0.22605109214782715,1.9613540172576904,0.7306848734326877,30.0,183.0
G,D,"[4, 2]",-1.0,1.0,0.30527496337890625,2.058190107345581,0.7388655023915782,30.0,184.0
Y,R,"[4, 3]",-1.0,0.0,0.28529882431030273,1.6680889129638672,0.37393109602643126,30.0,185.0
B,L,"[4, 2]",0.0,0.0,0.23760485649108887,1.756227970123291,0.5134718354382687,30.0,186.0
,,"(3, 3)",,,,,,30.0,
B,L,"[3, 2]",1.0,1.0,0.32377099990844727,2.610668182373047,0.45751082118689895,,187.0
Y,R,"[3, 3]",0.0,1.0,0.14009404182434082,1.8477530479431152,0.7049518467045652,31.0,188.0
R,U,"[2, 3]",-1.0,0.0,0.16531896591186523,1.8887569904327393,0.710445177359168,31.0,189.0
G,D,"[3, 3]",0.0,0.0,0.17603588104248047,1.6964659690856934,0.5238387943668014,31.0,190.0
B,L,"[3, 2]",0.0,0.0,0.3071730136871338,2.0382139682769775,0.72845121981437,31.0,191.0
Y,R,"[3, 3]",0.0,0.0,0.33023500442504883,1.7739479541778564,0.4528771709132912,31.0,192.0
,,"(3, 3)",,,,,,31.0,
R,U,"[2, 3]",-1.0,-1.0,0.4079248905181885,3.1199800968170166,0.6059724853316386,,193.0
B,L,"[2, 2]",-1.0,-1.0,0.03685808181762695,5.512264966964722,0.3518942147462762,32.0,194.0
B,L,"[2, 1]",1.0,0.0,0.47845888137817383,1.855475902557373,0.35743160287304654,32.0,195.0
G,D,"[3, 1]",1.0,1.0,0.806610107421875,2.1369831562042236,0.3277846298032607,32.0,196.0
Y,R,"[3, 2]",1.0,2.0,0.6301298141479492,2.155221939086914,0.5329015217665015,32.0,197.0
R,U,"[2, 2]",0.0,2.0,0.7475850582122803,2.096200942993164,0.3460353031221846,32.0,198.0
,,"(3, 3)",,,,,,32.0,
G,D,"[4, 3]",-2.0,0.0,1.0676679611206055,4.281123161315918,0.6600446313729961,,199.0
G,D,"[5, 3]",-1.0,-1.0,0.17935419082641602,1.811028003692627,0.6211248803162613,33.0,200.0
B,L,"[5, 2]",-1.0,-2.0,0.1656200885772705,1.5273420810699463,0.33226426064244846,33.0,201.0
R,U,"[4, 2]",-1.0,-2.0,0.026620149612426758,5.536207914352417,0.3851997267502107,33.0,202.0
R,U,"[3, 2]",1.0,-1.0,0.17395901679992676,1.5378179550170898,0.3562346635028949,33.0,203.0
G,D,"[4, 2]",0.0,-1.0,0.4868428707122803,1.9914729595184326,0.4976166396839956,33.0,204.0
,,"(3, 3)",,,,,,33.0,
Y,R,"[3, 4]",-1.0,-1.0,0.738029956817627,3.637402057647705,0.5687193009342989,,205.0
G,D,"[4, 4]",-1.0,-2.0,0.5788729190826416,2.046020030975342,0.46453038522139994,34.0,206.0
G,D,"[5, 4]",-1.0,-3.0,0.35166192054748535,2.0267181396484375,0.6742162393210352,34.0,207.0
R,U,"[4, 4]",0.0,-3.0,0.16225719451904297,1.5912771224975586,0.43266963976446526,34.0,208.0
B,L,"[4, 3]",-1.0,-4.0,0.17140817642211914,1.4882330894470215,0.3043733704453861,34.0,209.0
Y,R,"[4, 4]",0.0,-4.0,0.5130839347839355,2.207284927368164,0.6946032542807627,34.0,210.0
,,"(3, 3)",,,,,,34.0,
B,L,"[3, 2]",1.0,1.0,0.8916800022125244,3.5238609313964844,0.48543053571340383,,211.0
R,U,"[2, 2]",1.0,2.0,0.17967915534973145,1.7827339172363281,0.6014585047064709,35.0,212.0
G,D,"[3, 2]",0.0,2.0,0.2834780216217041,2.013490915298462,0.7315140122392292,35.0,213.0
Y,R,"[3, 3]",0.0,2.0,0.6593868732452393,1.9508249759674072,0.29946872102877425,35.0,214.0
R,U,"[2, 3]",-2.0,2.0,1.2830421924591064,2.6805269718170166,0.36322442654282294,35.0,215.0
R,U,"[1, 3]",1.0,3.0,0.17360401153564453,1.7889490127563477,0.6018791189195685,35.0,216.0
,,"(3, 3)",,,,,,35.0,
G,D,"[4, 3]",-1.0,-1.0,0.5130090713500977,3.576920986175537,0.6290667763495157,,217.0
R,U,"[3, 3]",-1.0,-1.0,0.0890188217163086,5.928884983062744,0.6911085832829388,36.0,218.0
R,U,"[2, 3]",-2.0,-1.0,1.5517098903656006,3.2241909503936768,0.6486588692115811,36.0,219.0
Y,R,"[2, 4]",-2.0,-1.0,2.2135260105133057,3.884209156036377,0.6330205802677988,36.0,220.0
Y,R,"[2, 5]",-1.0,-2.0,0.31427717208862305,1.8568661212921143,0.5233702316696568,36.0,221.0
B,L,"[2, 4]",0.0,-2.0,0.16346096992492676,1.5759971141815186,0.41618303155559905,36.0,222.0
,,"(3, 3)",,,,,,36.0,
R,U,"[2, 3]",-2.0,0.0,1.406667947769165,6.603732109069824,0.636621689606744,,223.0
G,D,"[3, 3]",0.0,0.0,0.3353450298309326,1.9904789924621582,0.6436162144194666,37.0,224.0
B,L,"[3, 2]",1.0,1.0,0.23611807823181152,1.8812370300292969,0.6415384382350775,37.0,225.0
R,U,"[2, 2]",1.0,2.0,0.31371212005615234,1.9497838020324707,0.641312153121133,37.0,226.0
Y,R,"[2, 3]",0.0,2.0,0.2767801284790039,1.746263027191162,0.47122630105375324,37.0,227.0
G,D,"[3, 3]",0.0,2.0,0.66792893409729,1.9803080558776855,0.31833364478864895,37.0,228.0
,,"(3, 3)",,,,,,37.0,
B,L,"[3, 2]",-2.0,0.0,1.2150380611419678,4.777282953262329,0.5954155996080577,,229.0
B,L,"[3, 1]",1.0,1.0,0.22796106338500977,1.6496100425720215,0.4118393597775894,38.0,230.0
R,U,"[2, 1]",1.0,2.0,0.18316984176635742,1.7601399421691895,0.57181844562348,38.0,231.0
G,D,"[3, 1]",0.0,2.0,0.16754889488220215,1.4884991645812988,0.3107866755622796,38.0,232.0
Y,R,"[3, 2]",0.0,2.0,0.23837995529174805,1.7452270984649658,0.5057423705937155,38.0,233.0
B,L,"[3, 1]",0.0,2.0,0.8172500133514404,2.1746621131896973,0.36372393147637566,38.0,234.0
,,"(3, 3)",,,,,,38.0,
B,L,"[3, 2]",1.0,1.0,0.2783658504486084,4.279834032058716,0.5102849870826707,,235.0
R,U,"[2, 2]",1.0,2.0,0.15964293479919434,1.5402710437774658,0.38399015343293974,39.0,236.0
Y,R,"[2, 3]",-1.0,1.0,0.2236790657043457,1.8030908107757568,0.5703374551206208,39.0,237.0
