button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n
Y,R,"[3, 1]",0.0,2.0,0.2251148223876953,1.8287379741668701,0.5916075792234146,10.0,66.0
,,"(3, 3)",,,,,,10.0,
B,L,"[3, 2]",1.0,1.0,0.2845590114593506,2.848098039627075,0.7226480294137838,,67.0
B,L,"[3, 1]",1.0,2.0,0.21740484237670898,1.7991609573364258,0.588620414870476,11.0,68.0
Y,R,"[3, 2]",0.0,2.0,0.2514021396636963,1.5246708393096924,0.2636746102949737,11.0,69.0
B,L,"[3, 1]",0.0,2.0,0.1250770092010498,1.7505970001220703,0.6138602470035077,11.0,70.0
Y,R,"[3, 2]",0.0,2.0,0.21502900123596191,1.807379961013794,0.5879011984079006,11.0,71.0
B,L,"[3, 1]",0.0,2.0,0.40946507453918457,1.6629931926727295,0.2509643884934286,11.0,72.0
,,"(3, 3)",,,,,,11.0,
B,L,"[3, 2]",1.0,1.0,0.7720310688018799,3.3071000576019287,0.40796839513462313,,73.0
B,L,"[3, 1]",1.0,2.0,0.17620110511779785,1.7660160064697266,0.5904704210404863,12.0,74.0
Y,R,"[3, 2]",0.0,2.0,0.17156314849853516,1.8816571235656738,0.7049957332301828,12.0,75.0
B,L,"[3, 1]",0.0,2.0,0.3363640308380127,1.672590970993042,0.3280784348715748,12.0,76.0
Y,R,"[3, 2]",0.0,2.0,0.3635280132293701,2.096158027648926,0.7402973616220347,12.0,77.0
B,L,"[3, 1]",0.0,2.0,0.5414750576019287,1.8680598735809326,0.32538272762250225,12.0,78.0
,,"(3, 3)",,,,,,12.0,
B,L,"[3, 2]",1.0,1.0,0.6129491329193115,2.901416063308716,0.4433256028715924,,79.0
B,L,"[3, 1]",1.0,2.0,0.31562304496765137,1.871661901473999,0.5646920919766648,13.0,80.0
Y,R,"[3, 2]",0.0,2.0,0.41036391258239746,1.785125970840454,0.3668768228149602,13.0,81.0
B,L,"[3, 1]",0.0,2.0,0.36801886558532715,1.9925711154937744,0.6258976012707413,13.0,82.0
Y,R,"[3, 2]",0.0,2.0,0.3666419982910156,1.734009027481079,0.3766494310131688,13.0,83.0
B,L,"[3, 1]",0.0,2.0,0.5824248790740967,1.9061100482940674,0.3326242024140973,13.0,84.0
,,"(3, 3)",,,,,,13.0,
B,L,"[3, 2]",1.0,1.0,0.9400231838226318,3.396763801574707,0.4457281257977573,,85.0
B,L,"[3, 1]",1.0,2.0,0.47479891777038574,1.9471838474273682,0.45966744308044105,14.0,86.0
Y,R,"[3, 2]",0.0,2.0,0.3391458988189697,1.6917510032653809,0.351444023927566,14.0,87.0
B,L,"[3, 1]",0.0,2.0,0.27112889289855957,1.8143391609191895,0.5488121264128223,14.0,88.0
Y,R,"[3, 2]",0.0,2.0,0.24049901962280273,1.508997917175293,0.2580281822001124,14.0,89.0
B,L,"[3, 1]",0.0,2.0,0.26943302154541016,1.687626838684082,0.4288947889421585,14.0,90.0
,,"(3, 3)",,,,,,14.0,
B,L,"[3, 2]",1.0,1.0,0.41002583503723145,2.2952749729156494,0.3240995883497794,,91.0
B,L,"[3, 1]",1.0,2.0,0.23201894760131836,1.5847949981689453,0.35895489803652997,15.0,92.0
Y,R,"[3, 2]",0.0,2.0,0.3197329044342041,1.6788098812103271,0.3542585906589505,15.0,93.0
B,L,"[3, 1]",0.0,2.0,0.21425604820251465,1.825537919998169,0.6126675401137971,15.0,94.0
Y,R,"[3, 2]",0.0,2.0,0.2200310230255127,1.916301965713501,0.6789212830224121,15.0,95.0
B,L,"[3, 1]",0.0,2.0,0.1945018768310547,1.5731899738311768,0.3691744384505008,15.0,96.0
,,"(3, 3)",,,,,,15.0,
B,L,"[3, 2]",1.0,1.0,0.4424760341644287,2.494176149368286,0.279856409435844,,97.0
B,L,"[3, 1]",1.0,2.0,0.15746212005615234,1.4927010536193848,0.32273657876122686,16.0,98.0
Y,R,"[3, 2]",0.0,2.0,0.24024295806884766,1.651474952697754,0.4072020782361719,16.0,99.0
B,L,"[3, 1]",0.0,2.0,0.1371288299560547,1.6229619979858398,0.4799618286508629,16.0,100.0
Y,R,"[3, 2]",0.0,2.0,0.12120294570922852,1.8655009269714355,0.7284769419206829,16.0,101.0
B,L,"[3, 1]",0.0,2.0,0.25267601013183594,1.8262758255004883,0.5884513822999609,16.0,102.0
,,"(3, 3)",,,,,,16.0,
B,L,"[3, 2]",1.0,1.0,0.5353500843048096,6.872010946273804,0.41018895810156003,,103.0
B,L,"[3, 1]",1.0,2.0,0.18959403038024902,1.8052661418914795,0.6318778500776366,17.0,104.0
Y,R,"[3, 2]",0.0,2.0,0.1350419521331787,1.7157189846038818,0.5642632752468957,17.0,105.0
B,L,"[3, 1]",0.0,2.0,0.18928289413452148,1.6654179096221924,0.4629746865662726,17.0,106.0
Y,R,"[3, 2]",0.0,2.0,0.18958592414855957,1.6103529930114746,0.40684710146719566,17.0,107.0
B,L,"[3, 1]",0.0,2.0,0.19657397270202637,1.5133450031280518,0.32009029123547894,17.0,108.0
,,"(3, 3)",,,,,,17.0,
B,L,"[3, 2]",1.0,1.0,0.535646915435791,3.1706409454345703,0.7401012563186296,,109.0
B,L,"[3, 1]",1.0,2.0,0.2411050796508789,1.9742648601531982,0.7310569632459735,18.0,110.0
Y,R,"[3, 2]",-1.0,2.0,0.023761987686157227,5.626462936401367,0.4742198144047238,18.0,111.0
B,L,"[3, 1]",0.0,2.0,0.43498706817626953,1.9042749404907227,0.46196916014182776,18.0,112.0
Y,R,"[3, 2]",0.0,2.0,0.30495285987854004,1.9356310367584229,0.6472189324694104,18.0,113.0
B,L,"[3, 1]",0.0,2.0,0.22328495979309082,1.5743610858917236,0.33851100191842726,18.0,114.0
,,"(3, 3)",,,,,,18.0,
B,L,"[3, 2]",1.0,1.0,0.745265007019043,3.599745988845825,0.5044783252734266,,115.0
B,L,"[3, 1]",1.0,2.0,0.23429107666015625,1.9652738571166992,0.7201388748711601,19.0,116.0
Y,R,"[3, 2]",0.0,2.0,0.280515193939209,1.9974250793457031,0.7169033174523493,19.0,117.0
B,L,"[3, 1]",0.0,2.0,0.25050997734069824,1.6466410160064697,0.39716605656294307,19.0,118.0
B,L,"[3, 0]",0.0,2.0,0.3064601421356201,1.837317943572998,0.5176476017727744,19.0,119.0
Y,R,"[3, 1]",0.0,2.0,0.2770860195159912,1.8705999851226807,0.5886377005163093,19.0,120.0
,,"(3, 3)",,,,,,19.0,
B,L,"[3, 2]",1.0,1.0,0.6645379066467285,3.038931131362915,0.4937225491900057,,121.0
B,L,"[3, 1]",1.0,2.0,0.22098803520202637,1.457948923110962,0.25180231241544426,20.0,122.0
Y,R,"[3, 2]",0.0,2.0,0.4334070682525635,1.926806926727295,0.49507850115642726,20.0,123.0
B,L,"[3, 1]",0.0,2.0,0.5077121257781982,1.9200291633605957,0.4151124503898559,20.0,124.0
Y,R,"[3, 2]",0.0,2.0,0.28937387466430664,1.8165290355682373,0.5148080606524696,20.0,125.0
B,L,"[3, 1]",0.0,2.0,0.22878599166870117,1.499333143234253,0.2644005386849193,20.0,126.0
,,"(3, 3)",,,,,,20.0,
B,L,"[3, 2]",1.0,1.0,0.6994490623474121,2.9867560863494873,0.45070707442664404,,127.0
B,L,"[3, 1]",1.0,2.0,0.2121891975402832,1.539236068725586,0.323581746576125,21.0,128.0
Y,R,"[3, 2]",0.0,2.0,0.30086398124694824,1.7183871269226074,0.4084984838562134,21.0,129.0
B,L,"[3, 1]",0.0,2.0,0.18854212760925293,1.7285170555114746,0.5366874157181534,21.0,130.0
B,L,"[3, 0]",0.0,2.0,0.19898509979248047,1.5980660915374756,0.401678344250123,21.0,131.0
Y,R,"[3, 1]",0.0,2.0,0.2087721824645996,1.5496301651000977,0.33454527611976786,21.0,132.0
,,"(3, 3)",,,,,,21.0,
B,L,"[3, 2]",1.0,1.0,0.8330070972442627,3.455759048461914,0.6398919804311034,,133.0
B,L,"[3, 1]",1.0,2.0,0.48360705375671387,2.227109909057617,0.7335567149743603,22.0,134.0
Y,R,"[3, 2]",0.0,2.0,0.1934340000152588,1.547806978225708,0.3482292792156879,22.0,135.0
B,L,"[3, 1]",0.0,2.0,0.23424100875854492,1.5788500308990479,0.34366448478961936,22.0,136.0
B,L,"[3, 0]",0.0,2.0,0.2535738945007324,1.9596498012542725,0.71965410770364,22.0,137.0
Y,R,"[3, 1]",0.0,2.0,0.2232048511505127,1.5063190460205078,0.29299528705848643,22.0,138.0
,,"(3, 3)",,,,,,22.0,
B,L,"[3, 2]",1.0,1.0,0.5442690849304199,3.3044509887695312,0.4304173254103105,,139.0
B,L,"[3, 1]",1.0,2.0,0.1762828826904297,1.6159172058105469,0.42960902307158727,23.0,140.0
Y,R,"[3, 2]",0.0,2.0,0.3335111141204834,2.0868821144104004,0.7497450117568606,23.0,141.0
B,L,"[3, 1]",0.0,2.0,0.2682020664215088,1.6354949474334717,0.3687223755910761,23.0,142.0
Y,R,"[3, 2]",0.0,2.0,0.3017880916595459,1.9178919792175293,0.6196603342920068,23.0,143.0
B,L,"[3, 1]",0.0,2.0,0.22108793258666992,1.6555190086364746,0.42549154882840473,23.0,144.0
,,"(3, 3)",,,,,,23.0,
B,L,"[3, 2]",1.0,1.0,0.5121679306030273,2.7707419395446777,0.6789123417490885,,145.0
B,L,"[3, 1]",1.0,2.0,0.2168891429901123,1.7611730098724365,0.5402407382622054,24.0,146.0
Y,R,"[3, 2]",0.0,2.0,0.22771406173706055,1.9370639324188232,0.7103135031165974,24.0,147.0
B,L,"[3, 1]",0.0,2.0,0.1343381404876709,1.8711819648742676,0.7481625395821304,24.0,148.0
Y,R,"[3, 2]",0.0,2.0,0.2528870105743408,1.9201180934906006,0.66830193391199,24.0,149.0
B,L,"[3, 1]",0.0,2.0,0.2382650375366211,1.9486749172210693,0.7003786007278134,24.0,150.0
,,"(3, 3)",,,,,,24.0,
B,L,"[3, 2]",1.0,1.0,0.6112139225006104,2.681286096572876,0.448270777322854,,151.0
B,L,"[3, 1]",1.0,2.0,0.21578478813171387,1.908276081085205,0.6898300828709321,25.0,152.0
Y,R,"[3, 2]",0.0,2.0,0.22188997268676758,1.7194170951843262,0.4923986343697662,25.0,153.0
B,L,"[3, 1]",0.0,2.0,0.26416611671447754,1.9964330196380615,0.7390332717808625,25.0,154.0
Y,R,"[3, 2]",0.0,2.0,0.20805001258850098,1.7185959815979004,0.5073257480311462,25.0,155.0
B,L,"[3, 1]",0.0,2.0,0.2373800277709961,1.5632190704345703,0.3208508397803455,25.0,156.0
,,"(3, 3)",,,,,,25.0,
B,L,"[3, 2]",1.0,1.0,0.4451909065246582,2.4784739017486572,0.31584316512560073,,157.0
B,L,"[3, 1]",1.0,2.0,0.5275390148162842,2.1451079845428467,0.6106294664537014,26.0,158.0
Y,R,"[3, 2]",0.0,2.0,0.2839679718017578,1.8338770866394043,0.5611309119158607,26.0,159.0
B,L,"[3, 1]",0.0,2.0,0.28101086616516113,1.7347190380096436,0.46255331900666613,26.0,160.0
Y,R,"[3, 2]",0.0,2.0,0.2545969486236572,1.577739953994751,0.3068127603965745,26.0,161.0
B,L,"[3, 1]",-2.0,2.0,1.9549140930175781,3.5455589294433594,0.5688010957802401,26.0,162.0
,,"(3, 3)",,,,,,26.0,
B,L,"[3, 2]",1.0,1.0,0.396604061126709,2.5556318759918213,0.5744689571309829,,163.0
B,L,"[3, 1]",1.0,2.0,0.3571648597717285,1.8983402252197266,0.5394079608370518,27.0,164.0
Y,R,"[3, 2]",0.0,2.0,0.2879021167755127,1.6873540878295898,0.3935156965684908,27.0,165.0
B,L,"[3, 1]",0.0,2.0,0.30638599395751953,1.6600620746612549,0.3535628306678758,27.0,166.0
Y,R,"[3, 2]",0.0,2.0,0.35170507431030273,2.0966579914093018,0.7499553511330854,27.0,167.0
Y,R,"[3, 3]",0.0,2.0,0.30580997467041016,1.7038860321044922,0.3873863617827635,27.0,168.0
,,"(3, 3)",,,,,,27.0,
B,L,"[3, 2]",1.0,1.0,0.4604930877685547,2.5167670249938965,0.40412702205081924,,169.0
B,L,"[3, 1]",1.0,2.0,0.2190859317779541,1.48944091796875,0.27662283470740007,28.0,170.0
Y,R,"[3, 2]",0.0,2.0,0.263638973236084,1.579690933227539,0.3231796690562654,28.0,171.0
B,L,"[3, 1]",0.0,2.0,0.19536113739013672,1.732194185256958,0.5382363654492124,28.0,172.0
B,L,"[3, 0]",0.0,2.0,0.1618640422821045,1.4761300086975098,0.3147904501476612,28.0,173.0
Y,R,"[3, 1]",0.0,2.0,0.31351804733276367,1.8017761707305908,0.4829887060001755,28.0,174.0
,,"(3, 3)",,,,,,28.0,
B,L,"[3, 2]",1.0,1.0,0.34169697761535645,2.410681962966919,0.5266783261906894,,175.0
B,L,"[3, 1]",1.0,2.0,0.14554691314697266,1.7347338199615479,0.5946058520913045,29.0,176.0
Y,R,"[3, 2]",0.0,2.0,0.282055139541626,1.9917128086090088,0.7194640366263599,29.0,177.0
B,L,"[3, 1]",0.0,2.0,0.18503689765930176,1.9012789726257324,0.7206086452762963,29.0,178.0
Y,R,"[3, 2]",0.0,2.0,0.18715310096740723,1.4508211612701416,0.27204913906323325,29.0,179.0
B,L,"[3, 1]",0.0,2.0,0.562255859375,2.2307369709014893,0.6687898255574469,29.0,180.0
,,"(3, 3)",,,,,,29.0,
B,L,"[3, 2]",1.0,1.0,0.48087406158447266,2.7158420085906982,0.6013380918306377,,181.0
B,L,"[3, 1]",1.0,2.0,0.24491286277770996,1.8839390277862549,0.6353197721646029,30.0,182.0
Y,R,"[3, 2]",0.0,2.0,0.2085709571838379,1.5474419593811035,0.3328966796137887,30.0,183.0
B,L,"[3, 1]",0.0,2.0,0.22357797622680664,1.8620319366455078,0.6282086175844528,30.0,184.0
Y,R,"[3, 2]",0.0,2.0,0.21281194686889648,1.6619410514831543,0.4567104142239807,30.0,185.0
B,L,"[3, 1]",0.0,2.0,0.2218940258026123,1.7422621250152588,0.5156520062146295,30.0,186.0
,,"(3, 3)",,,,,,30.0,
B,L,"[3, 2]",1.0,1.0,0.5719499588012695,3.7411341667175293,0.5232084106083801,,187.0
Y,R,"[3, 3]",0.0,1.0,0.3174610137939453,1.6518070697784424,0.34158512246827893,31.0,188.0
B,L,"[3, 2]",-1.0,1.0,0.010694026947021484,5.672478914260864,0.5471925634822411,31.0,189.0
B,L,"[3, 1]",1.0,2.0,0.367966890335083,1.9750070571899414,0.5890493981011886,31.0,190.0
B,L,"[3, 0]",0.0,2.0,0.24936199188232422,1.8756659030914307,0.6143198911874915,31.0,191.0
Y,R,"[3, 1]",0.0,2.0,0.23293089866638184,1.7995400428771973,0.5640115086309907,31.0,192.0
,,"(3, 3)",,,,,,31.0,
B,L,"[3, 2]",1.0,1.0,0.8317458629608154,3.3801639080047607,0.7103013276200344,,193.0
B,L,"[3, 1]",1.0,2.0,0.23415803909301758,1.4979948997497559,0.27548228049204343,32.0,194.0
Y,R,"[3, 2]",0.0,2.0,0.27922797203063965,1.9204578399658203,0.6456509991081689,32.0,195.0
B,L,"[3, 1]",0.0,2.0,0.22549009323120117,1.9206039905548096,0.6992700747207634,32.0,196.0
Y,R,"[3, 2]",0.0,2.0,0.20806217193603516,1.5675981044769287,0.35049306509089445,32.0,197.0
B,L,"[3, 1]",0.0,2.0,0.24242210388183594,1.536689043045044,0.28706722309947613,32.0,198.0
,,"(3, 3)",,,,,,32.0,
B,L,"[3, 2]",1.0,1.0,0.7968199253082275,3.7180261611938477,0.48842846357800257,,199.0
B,L,"[3, 1]",1.0,2.0,0.26847410202026367,1.89628005027771,0.6342792253108984,33.0,200.0
Y,R,"[3, 2]",0.0,2.0,0.17852401733398438,1.5743670463562012,0.39202421017246336,33.0,201.0
B,L,"[3, 1]",0.0,2.0,0.2425520420074463,1.7041521072387695,0.4628813320524523,33.0,202.0
Y,R,"[3, 2]",0.0,2.0,0.2439110279083252,1.8079650402069092,0.5539854673447391,33.0,203.0
B,L,"[3, 1]",0.0,2.0,0.22996902465820312,1.777066946029663,0.5477064193411938,33.0,204.0
,,"(3, 3)",,,,,,33.0,
B,L,"[3, 2]",1.0,1.0,0.5227501392364502,2.705247163772583,0.4698396295008036,,205.0
Y,R,"[3, 3]",0.0,1.0,0.22051000595092773,1.600950002670288,0.3707903247989675,34.0,206.0
B,L,"[3, 2]",-2.0,1.0,1.006469964981079,2.3116350173950195,0.2657725349541397,34.0,207.0
B,L,"[3, 1]",1.0,2.0,0.9468479156494141,2.5111567974090576,0.5434814080748993,34.0,208.0
B,L,"[3, 0]",0.0,2.0,0.20699214935302734,1.7608158588409424,0.5538010680531835,34.0,209.0
Y,R,"[3, 1]",0.0,2.0,0.21653294563293457,1.5200250148773193,0.3074733560509882,34.0,210.0
,,"(3, 3)",,,,,,34.0,
B,L,"[3, 2]",1.0,1.0,0.4321320056915283,2.8415169715881348,0.46535891934986406,,211.0
B,L,"[3, 1]",1.0,2.0,0.2913050651550293,2.0123109817504883,0.710527695692849,35.0,212.0
Y,R,"[3, 2]",0.0,2.0,0.18125486373901367,1.8514161109924316,0.6785878863484962,35.0,213.0
B,L,"[3, 1]",0.0,2.0,0.18734288215637207,1.8452420234680176,0.6738207961073399,35.0,214.0
Y,R,"[3, 2]",0.0,2.0,0.20560288429260254,1.5617961883544922,0.35278129903562533,35.0,215.0
B,L,"[3, 1]",0.0,2.0,0.33571791648864746,1.6148760318756104,0.28404998385803293,35.0,216.0
,,"(3, 3)",,,,,,35.0,
B,L,"[3, 2]",1.0,1.0,0.37885308265686035,2.748821973800659,0.7491061705683502,,217.0
B,L,"[3, 1]",1.0,2.0,0.2268660068511963,1.6926310062408447,0.4587072756561939,36.0,218.0
Y,R,"[3, 2]",0.0,2.0,0.2384350299835205,1.594351053237915,0.36970765116387255,36.0,219.0
Y,R,"[3, 3]",0.0,2.0,0.2876107692718506,1.5317230224609375,0.25149599289181757,36.0,220.0
B,L,"[3, 2]",0.0,2.0,0.2590599060058594,1.8284151554107666,0.5628174955411799,36.0,221.0
Y,R,"[3, 3]",0.0,2.0,0.20667600631713867,1.5415210723876953,0.3211605363719712,36.0,222.0
,,"(3, 3)",,,,,,36.0,
B,L,"[3, 2]",1.0,1.0,0.3685269355773926,2.576970100402832,0.581148854526415,,223.0
B,L,"[3, 1]",1.0,2.0,0.19903802871704102,1.5391850471496582,0.33711943567196506,37.0,224.0
B,L,"[3, 0]",0.0,2.0,0.23555898666381836,1.821984052658081,0.5756007848819973,37.0,225.0
Y,R,"[3, 1]",0.0,2.0,0.17498517036437988,1.835433006286621,0.6609859926612629,37.0,226.0
B,L,"[3, 0]",0.0,2.0,0.46471500396728516,2.1639740467071533,0.7084232864440718,37.0,227.0
B,L,"[3, 0]",-2.0,2.0,1.2751410007476807,3.044426918029785,0.7357882262406769,37.0,228.0
,,"(3, 3)",,,,,,37.0,
B,L,"[3, 2]",1.0,1.0,0.47587108612060547,3.250718832015991,0.719610880336415,,229.0
B,L,"[3, 1]",-2.0,1.0,1.54795503616333,3.3196349143981934,0.7392256074780559,38.0,230.0
B,L,"[3, 0]",0.0,1.0,0.40876007080078125,1.803480863571167,0.3928380726527722,38.0,231.0
B,L,"[3, 0]",0.0,1.0,0.23102903366088867,1.8958609104156494,0.6718252390061934,38.0,232.0
Y,R,"[3, 1]",0.0,1.0,0.22497010231018066,1.7098019123077393,0.481606331236006,38.0,233.0
B,L,"[3, 0]",0.0,1.0,0.46643805503845215,1.7851271629333496,0.3169858624194796,38.0,234.0
,,"(3, 3)",,,,,,38.0,
B,L,"[3, 2]",1.0,1.0,0.4538278579711914,2.4185938835144043,0.35200892559931085,,235.0
B,L,"[3, 1]",1.0,2.0,0.2552199363708496,1.6666700839996338,0.4020095530051834,39.0,236.0
Y,R,"[3, 2]",0.0,2.0,0.20991802215576172,1.8317029476165771,0.6169584783026935,39.0,237.0
B,L,"[3, 1]",0.0,2.0,0.2052609920501709,1.780674934387207,0.5807568978314264,39.0,238.0
Y,R,"[3, 2]",0.0,2.0,0.19192004203796387,1.6510920524597168,0.44861088712312397,39.0,239.0
B,L,"[3, 1]",0.0,2.0,0.23177599906921387,1.6108901500701904,0.37624044198021145,39.0,240.0
,,"(3, 3)",,,,,,39.0,
