button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n
R,U,"[3, 3]",0.0,-2.0,0.30315709114074707,1.6399641036987305,0.3266104588786803,3.0,22.0
R,U,"[2, 3]",-1.0,-3.0,0.49978208541870117,2.25039005279541,0.7432128995724309,3.0,23.0
R,U,"[1, 3]",1.0,-2.0,0.4181859493255615,1.7923610210418701,0.3859796983397376,3.0,24.0
,,"(3, 3)",,,,,,3.0,
G,D,"[4, 3]",-1.0,-1.0,0.850553035736084,5.802885055541992,0.7055121570717664,,25.0
G,D,"[5, 3]",-1.0,-2.0,0.409686803817749,1.745121955871582,0.3343035802485227,4.0,26.0
G,D,"[6, 3]",0.0,-2.0,0.9751079082489014,2.240778923034668,0.25841933042618104,4.0,27.0
G,D,"[6, 3]",0.0,-2.0,0.5554711818695068,2.0112721920013428,0.46963367378884996,4.0,28.0
G,D,"[6, 3]",0.0,-2.0,0.7141518592834473,2.1662399768829346,0.45232633680230055,4.0,29.0
B,L,"[6, 2]",0.0,-2.0,0.5147509574890137,2.0277371406555176,0.5136001195620613,4.0,30.0
,,"(3, 3)",,,,,,4.0,
Y,R,"[3, 4]",-2.0,0.0,1.8725359439849854,4.245870113372803,0.5594601109528927,,31.0
Y,R,"[3, 5]",-1.0,-1.0,0.8927428722381592,2.262115001678467,0.37185881117528635,5.0,32.0
R,U,"[2, 5]",-1.0,-2.0,0.30816102027893066,1.5658619403839111,0.2543901466572112,5.0,33.0
R,U,"[1, 5]",-2.0,-2.0,1.3630650043487549,2.698201894760132,0.3027335490088895,5.0,34.0
G,D,"[2, 5]",0.0,-2.0,0.4350850582122803,2.0050830841064453,0.557497797033796,5.0,35.0
G,D,"[3, 5]",-2.0,-2.0,1.2903900146484375,2.7687621116638184,0.4430504221029783,5.0,36.0
,,"(3, 3)",,,,,,5.0,
B,L,"[3, 2]",1.0,1.0,0.2879159450531006,44.84965395927429,0.46013009076062444,,37.0
B,L,"[3, 1]",1.0,2.0,0.8551318645477295,2.4851579666137695,0.6283769323790065,6.0,38.0
B,L,"[3, 0]",0.0,2.0,0.3647780418395996,1.7057080268859863,0.3511913719447938,6.0,39.0
Y,R,"[3, 1]",0.0,2.0,0.9472839832305908,2.356234073638916,0.4073997463150146,6.0,40.0
R,U,"[2, 1]",1.0,3.0,0.643578052520752,1.9354960918426514,0.2928860759574602,6.0,41.0
R,U,"[1, 1]",-1.0,2.0,0.9940571784973145,2.5514791011810303,0.5608458133690333,6.0,42.0
,,"(3, 3)",,,,,,6.0,
G,D,"[4, 3]",-1.0,-1.0,0.8271400928497314,3.78459095954895,0.578866907491184,,43.0
R,U,"[3, 3]",-2.0,-1.0,1.3004229068756104,2.8929128646850586,0.5717165588076376,7.0,44.0
B,L,"[3, 2]",1.0,0.0,0.3760709762573242,2.0316288471221924,0.6533243443750869,7.0,45.0
B,L,"[3, 1]",1.0,1.0,0.4089221954345703,1.9773378372192383,0.5641119323170163,7.0,46.0
R,U,"[2, 1]",1.0,2.0,0.8104519844055176,2.154860019683838,0.33599546790132734,7.0,47.0
R,U,"[1, 1]",-1.0,1.0,0.7608070373535156,2.2639148235321045,0.4996414050851881,7.0,48.0
,,"(3, 3)",,,,,,7.0,
G,D,"[4, 3]",-1.0,-1.0,0.9100158214569092,5.246422052383423,0.3463648237119976,,49.0
B,L,"[4, 2]",-1.0,-2.0,0.4153721332550049,2.1067090034484863,0.6860771297065187,8.0,50.0
B,L,"[4, 1]",-1.0,-3.0,0.5383310317993164,2.071953058242798,0.524916990487745,8.0,51.0
Y,R,"[4, 2]",0.0,-3.0,0.8058030605316162,2.083073854446411,0.27484168216631044,8.0,52.0
Y,R,"[4, 3]",-2.0,-3.0,1.0144898891448975,2.341446876525879,0.2996853346525103,8.0,53.0
Y,R,"[4, 4]",-1.0,-4.0,0.7324130535125732,2.303226947784424,0.5693919420680159,8.0,54.0
,,"(3, 3)",,,,,,8.0,
B,L,"[3, 2]",1.0,1.0,0.3583700656890869,18.111392974853516,0.681040744877526,,55.0
B,L,"[3, 1]",1.0,2.0,0.32158398628234863,1.8420989513397217,0.5065713535257467,9.0,56.0
R,U,"[2, 1]",1.0,3.0,0.2973358631134033,1.9860448837280273,0.692410715098262,9.0,57.0
B,L,"[2, 0]",0.0,3.0,0.233842134475708,1.6548810005187988,0.43106649564005706,9.0,58.0
R,U,"[1, 0]",0.0,3.0,0.3253021240234375,1.9020938873291016,0.5662718144526652,9.0,59.0
B,L,"[1, 0]",0.0,3.0,0.26343393325805664,1.743260145187378,0.47632453795391616,9.0,60.0
,,"(3, 3)",,,,,,9.0,
B,L,"[3, 2]",1.0,1.0,0.46280789375305176,2.8340539932250977,0.2606681174069965,,61.0
B,L,"[3, 1]",1.0,2.0,0.5387279987335205,2.0449209213256836,0.5055387813394019,10.0,62.0
R,U,"[2, 1]",1.0,3.0,0.39977598190307617,2.103551149368286,0.6920733767836035,10.0,63.0
B,L,"[2, 0]",0.0,3.0,0.293881893157959,2.0108699798583984,0.7195555875813096,10.0,64.0
R,U,"[1, 0]",0.0,3.0,0.4733109474182129,2.190558910369873,0.7103000878715253,10.0,65.0
B,L,"[1, 0]",0.0,3.0,0.34508800506591797,2.006200075149536,0.6665943885173807,10.0,66.0
,,"(3, 3)",,,,,,10.0,
B,L,"[3, 2]",1.0,1.0,0.3747551441192627,3.170102119445801,0.5367902890539267,,67.0
B,L,"[3, 1]",1.0,2.0,0.21623802185058594,1.840893030166626,0.6110387794410082,11.0,68.0
R,U,"[2, 1]",1.0,3.0,0.4237198829650879,2.1567041873931885,0.7342021050977363,11.0,69.0
B,L,"[2, 0]",0.0,3.0,0.2730438709259033,1.69315505027771,0.41108723955804605,11.0,70.0
R,U,"[1, 0]",0.0,3.0,0.7297849655151367,2.085063934326172,0.3628660819402581,11.0,71.0
B,L,"[1, 0]",0.0,3.0,0.3859860897064209,1.8578460216522217,0.47080065685690764,11.0,72.0
,,"(3, 3)",,,,,,11.0,
B,L,"[3, 2]",1.0,1.0,0.39795684814453125,2.82151198387146,0.3422911094540293,,73.0
B,L,"[3, 1]",1.0,2.0,0.24055695533752441,1.54349684715271,0.30259329917507216,12.0,74.0
R,U,"[2, 1]",1.0,3.0,0.3943960666656494,1.8054108619689941,0.4079298327839523,12.0,75.0
G,D,"[3, 1]",0.0,3.0,0.3194429874420166,2.0497758388519287,0.7240790668989421,12.0,76.0
Y,R,"[3, 2]",0.0,3.0,0.3535120487213135,2.03061580657959,0.6880009748749223,12.0,77.0
B,L,"[3, 1]",0.0,3.0,0.4232180118560791,1.8124370574951172,0.3842203722098098,12.0,78.0
,,"(3, 3)",,,,,,12.0,
B,L,"[3, 2]",1.0,1.0,0.4147632122039795,3.026808977127075,0.7107325914640441,,79.0
B,L,"[3, 1]",1.0,2.0,0.33635997772216797,2.040634870529175,0.7014280068348551,13.0,80.0
R,U,"[2, 1]",1.0,3.0,0.19148683547973633,1.8313350677490234,0.632849772962451,13.0,81.0
G,D,"[3, 1]",-2.0,3.0,1.787895917892456,3.4360949993133545,0.618944903796607,13.0,82.0
B,L,"[3, 0]",0.0,3.0,0.3018229007720947,1.619837999343872,0.3058787608107667,13.0,83.0
B,L,"[3, 0]",0.0,3.0,0.21402406692504883,1.6936960220336914,0.4828316081513827,13.0,84.0
,,"(3, 3)",,,,,,13.0,
B,L,"[3, 2]",1.0,1.0,0.30838704109191895,3.330944061279297,0.6136261368817482,,85.0
B,L,"[3, 1]",1.0,2.0,0.18480801582336426,1.6252150535583496,0.42245401855084136,14.0,86.0
R,U,"[2, 1]",1.0,3.0,0.30724120140075684,1.6989209651947021,0.3880297182782862,14.0,87.0
R,U,"[1, 1]",-1.0,2.0,0.38426804542541504,1.750788927078247,0.3555251301721267,14.0,88.0
G,D,"[2, 1]",0.0,2.0,0.6937010288238525,2.20513916015625,0.5105341864650178,14.0,89.0
G,D,"[3, 1]",0.0,2.0,0.586529016494751,2.0483360290527344,0.4756323184257813,14.0,90.0
,,"(3, 3)",,,,,,14.0,
B,L,"[3, 2]",1.0,1.0,0.373046875,2.941209077835083,0.7498237819209719,,91.0
B,L,"[3, 1]",1.0,2.0,0.19064116477966309,1.568406105041504,0.3687093061221663,15.0,92.0
R,U,"[2, 1]",1.0,3.0,0.452984094619751,1.750054121017456,0.3021991882521129,15.0,93.0
Y,R,"[2, 2]",1.0,4.0,0.6030459403991699,2.0594089031219482,0.4448594640558471,15.0,94.0
G,D,"[3, 2]",0.0,4.0,0.5621440410614014,1.8062188625335693,0.25128421525369043,15.0,95.0
B,L,"[3, 1]",-2.0,4.0,1.0596439838409424,2.543056011199951,0.4441306421303038,15.0,96.0
,,"(3, 3)",,,,,,15.0,
B,L,"[3, 2]",1.0,1.0,0.33907079696655273,2.8398709297180176,0.7340788092500501,,97.0
B,L,"[3, 1]",1.0,2.0,0.2118370532989502,1.4889931678771973,0.27325364635497373,16.0,98.0
R,U,"[2, 1]",1.0,3.0,0.42605090141296387,1.9010980129241943,0.47426047600973875,16.0,99.0
Y,R,"[2, 2]",1.0,4.0,0.2373490333557129,1.6493210792541504,0.4069012907850313,16.0,100.0
G,D,"[3, 2]",0.0,4.0,0.4931681156158447,1.7869799137115479,0.2940285197199502,16.0,101.0
Y,R,"[3, 3]",0.0,4.0,0.7079010009765625,2.1313509941101074,0.4254126401686012,16.0,102.0
,,"(3, 3)",,,,,,16.0,
B,L,"[3, 2]",1.0,1.0,0.4131929874420166,2.869821071624756,0.34560234577799237,,103.0
B,L,"[3, 1]",1.0,2.0,0.24707889556884766,1.5082311630249023,0.2703402644296843,17.0,104.0
R,U,"[2, 1]",1.0,3.0,0.3865349292755127,1.7279410362243652,0.331484087053553,17.0,105.0
Y,R,"[2, 2]",1.0,4.0,0.25833702087402344,1.7071311473846436,0.43853788217504525,17.0,106.0
G,D,"[3, 2]",0.0,4.0,0.2864539623260498,1.8067660331726074,0.511844238366102,17.0,107.0
R,U,"[2, 2]",0.0,4.0,0.3523240089416504,2.0854909420013428,0.7472469989477438,17.0,108.0
,,"(3, 3)",,,,,,17.0,
B,L,"[3, 2]",1.0,1.0,0.39386796951293945,2.434154987335205,0.28198378547154035,,109.0
B,L,"[3, 1]",1.0,2.0,0.5241129398345947,1.8975660800933838,0.3627105200263548,18.0,110.0
R,U,"[2, 1]",1.0,3.0,0.19097113609313965,1.7117869853973389,0.524384302772281,18.0,111.0
Y,R,"[2, 2]",1.0,4.0,0.2202310562133789,1.7682428359985352,0.5426673075886361,18.0,112.0
Y,R,"[2, 3]",-1.0,3.0,0.22268891334533691,1.5086040496826172,0.2849563835689907,18.0,113.0
B,L,"[2, 2]",0.0,3.0,0.7800171375274658,2.2485690116882324,0.46672410006906534,18.0,114.0
,,"(3, 3)",,,,,,18.0,
B,L,"[3, 2]",1.0,1.0,0.32114386558532715,3.148329973220825,0.29844202984746027,,115.0
B,L,"[3, 1]",1.0,2.0,0.2781820297241211,1.9707138538360596,0.6855179004617584,19.0,116.0
R,U,"[2, 1]",1.0,3.0,0.3127760887145996,2.020875930786133,0.706346498658692,19.0,117.0
Y,R,"[2, 2]",1.0,4.0,0.3610069751739502,1.6281020641326904,0.26809104732825445,19.0,118.0
G,D,"[3, 2]",0.0,4.0,0.4247100353240967,1.952584981918335,0.5207557078098933,19.0,119.0
R,U,"[2, 2]",0.0,4.0,0.551767110824585,2.1610848903656006,0.6151535050704979,19.0,120.0
,,"(3, 3)",,,,,,19.0,
B,L,"[3, 2]",1.0,1.0,0.37690210342407227,2.5511858463287354,0.39998146428080583,,121.0
B,L,"[3, 1]",1.0,2.0,0.3552420139312744,1.821707010269165,0.4547985933469636,20.0,122.0
R,U,"[2, 1]",1.0,3.0,0.3296539783477783,1.7064850330352783,0.3781292710280969,20.0,123.0
Y,R,"[2, 2]",1.0,4.0,0.3357810974121094,1.8716440200805664,0.5329929478559525,20.0,124.0
B,L,"[2, 1]",0.0,4.0,0.3468048572540283,1.7026619911193848,0.3525471952672928,20.0,125.0
R,U,"[1, 1]",-1.0,3.0,0.649616003036499,1.9434268474578857,0.27944343168255736,20.0,126.0
,,"(3, 3)",,,,,,20.0,
B,L,"[3, 2]",1.0,1.0,0.3498411178588867,2.7438220977783203,0.6229457368087512,,127.0
B,L,"[3, 1]",1.0,2.0,0.257627010345459,1.6770081520080566,0.41685028023263854,21.0,128.0
R,U,"[2, 1]",1.0,3.0,0.40804409980773926,1.9045190811157227,0.48781897371092053,21.0,129.0
Y,R,"[2, 2]",1.0,4.0,0.6621360778808594,1.9121649265289307,0.2503890724521076,21.0,130.0
R,U,"[1, 2]",1.0,5.0,0.4036250114440918,1.8894639015197754,0.4729360764877309,21.0,131.0
Y,R,"[1, 3]",1.0,6.0,0.7262730598449707,2.059497117996216,0.33269169385506386,21.0,132.0
,,"(3, 3)",,,,,,21.0,
B,L,"[3, 2]",1.0,1.0,0.6552720069885254,3.2305781841278076,0.5963677421394828,,133.0
B,L,"[3, 1]",-2.0,1.0,1.1387360095977783,2.5864510536193848,0.4163158946966677,22.0,134.0
B,L,"[3, 0]",0.0,1.0,0.23037004470825195,1.8358659744262695,0.602082936877999,22.0,135.0
B,L,"[3, 0]",0.0,1.0,0.21799492835998535,1.928830862045288,0.7141892471608297,22.0,136.0
B,L,"[3, 0]",0.0,1.0,0.39159202575683594,1.9672801494598389,0.5649101931414038,22.0,137.0
B,L,"[3, 0]",0.0,1.0,0.46219801902770996,1.9310009479522705,0.4627833932422952,22.0,138.0
,,"(3, 3)",,,,,,22.0,
B,L,"[3, 2]",1.0,1.0,0.31909799575805664,2.524667978286743,0.370586787558286,,139.0
B,L,"[3, 1]",1.0,2.0,0.25014305114746094,1.6735789775848389,0.41100746876067534,23.0,140.0
R,U,"[2, 1]",1.0,3.0,0.318634033203125,1.921550989151001,0.5990560349674765,23.0,141.0
Y,R,"[2, 2]",1.0,4.0,0.2785501480102539,1.8957090377807617,0.6116632999208198,23.0,142.0
R,U,"[1, 2]",1.0,5.0,0.3121469020843506,1.5813510417938232,0.2764364785659269,23.0,143.0
Y,R,"[1, 3]",1.0,6.0,0.47183990478515625,2.0956389904022217,0.6218716985774279,23.0,144.0
,,"(3, 3)",,,,,,23.0,
B,L,"[3, 2]",1.0,1.0,0.4665060043334961,3.120576858520508,0.6924402732978342,,145.0
B,L,"[3, 1]",-2.0,1.0,1.4283690452575684,2.900559902191162,0.4432915619628774,24.0,146.0
B,L,"[3, 0]",0.0,1.0,0.20551085472106934,1.5235910415649414,0.3171019933789712,24.0,147.0
B,L,"[3, 0]",0.0,1.0,0.19031214714050293,1.8338730335235596,0.6506627336902793,24.0,148.0
B,L,"[3, 0]",0.0,1.0,0.2349100112915039,1.814363956451416,0.5817615209234204,24.0,149.0
B,L,"[3, 0]",0.0,1.0,0.29745912551879883,2.02478289604187,0.7231871212426282,24.0,150.0
,,"(3, 3)",,,,,,24.0,
B,L,"[3, 2]",1.0,1.0,0.3404238224029541,2.6294732093811035,0.35307360674634847,,151.0
R,U,"[2, 2]",1.0,2.0,0.22927403450012207,1.6062819957733154,0.37587282012943246,25.0,152.0
B,L,"[2, 1]",1.0,3.0,0.5634582042694092,2.17036509513855,0.6128264569929912,25.0,153.0
R,U,"[1, 1]",-1.0,2.0,0.2531301975250244,1.8582401275634766,0.5877300292842331,25.0,154.0
Y,R,"[1, 2]",1.0,3.0,0.26320695877075195,1.779710054397583,0.5007742786662517,25.0,155.0
R,U,"[0, 2]",-2.0,3.0,1.476844072341919,2.8140499591827393,0.2984635842426577,25.0,156.0
,,"(3, 3)",,,,,,25.0,
B,L,"[3, 2]",1.0,1.0,0.37924885749816895,2.66920804977417,0.650640507508344,,157.0
R,U,"[2, 2]",1.0,2.0,0.24071407318115234,1.8792810440063477,0.630005633796977,26.0,158.0
B,L,"[2, 1]",1.0,3.0,0.27245306968688965,1.7598350048065186,0.4733642764711027,26.0,159.0
R,U,"[1, 1]",-1.0,2.0,0.3104851245880127,1.62642502784729,0.31663700874174416,26.0,160.0
Y,R,"[1, 2]",-2.0,2.0,1.0965828895568848,2.698575973510742,0.5650630406862944,26.0,161.0
B,L,"[1, 1]",0.0,2.0,0.3243379592895508,1.6838150024414062,0.3491101459103618,26.0,162.0
,,"(3, 3)",,,,,,26.0,
B,L,"[3, 2]",1.0,1.0,0.3876769542694092,2.649135112762451,0.5813200413799986,,163.0
R,U,"[2, 2]",-2.0,1.0,1.1820769309997559,2.7138891220092773,0.495496095456721,27.0,164.0
B,L,"[2, 1]",1.0,2.0,0.2971839904785156,1.7922029495239258,0.5040554233461112,27.0,165.0
R,U,"[1, 1]",-1.0,1.0,0.22929596900939941,1.575706958770752,0.33016958932737334,27.0,166.0
B,L,"[1, 0]",0.0,1.0,0.46212100982666016,1.9063210487365723,0.43652536513241996,27.0,167.0
B,L,"[1, 0]",0.0,1.0,0.5352659225463867,2.245504140853882,0.7149205947033421,27.0,168.0
,,"(3, 3)",,,,,,27.0,
B,L,"[3, 2]",1.0,1.0,0.4311189651489258,2.5590999126434326,0.5076426829838454,,169.0
B,L,"[3, 1]",1.0,2.0,0.2342231273651123,1.7556710243225098,0.5133800912316883,28.0,170.0
R,U,"[2, 1]",1.0,3.0,0.3129129409790039,1.956752061843872,0.6366129870357253,28.0,171.0
Y,R,"[2, 2]",-2.0,3.0,1.4417178630828857,2.8155429363250732,0.3358930440186853,28.0,172.0
B,L,"[2, 1]",0.0,3.0,0.3970949649810791,2.0250320434570312,0.6274453506309423,28.0,173.0
Y,R,"[2, 2]",0.0,3.0,0.3925909996032715,1.9160470962524414,0.5270158934966156,28.0,174.0
,,"(3, 3)",,,,,,28.0,
B,L,"[3, 2]",1.0,1.0,0.30245018005371094,2.44651198387146,0.4235081729413861,,175.0
B,L,"[3, 1]",1.0,2.0,0.22420406341552734,1.730388879776001,0.5039806425525961,29.0,176.0
R,U,"[2, 1]",1.0,3.0,0.2621920108795166,1.8576080799102783,0.5947068456937378,29.0,177.0
Y,R,"[2, 2]",1.0,4.0,0.34787511825561523,1.7051610946655273,0.3669399343540491,29.0,178.0
R,U,"[1, 2]",1.0,5.0,0.3561699390411377,1.853672981262207,0.4870858344361568,29.0,179.0
Y,R,"[1, 3]",1.0,6.0,0.24712586402893066,1.6256730556488037,0.3795415846322922,29.0,180.0
,,"(3, 3)",,,,,,29.0,
B,L,"[3, 2]",1.0,1.0,0.6292531490325928,3.0339229106903076,0.3967231967231318,,181.0
B,L,"[3, 1]",-2.0,1.0,1.1637258529663086,2.912282943725586,0.7089939172559616,30.0,182.0
B,L,"[3, 0]",0.0,1.0,0.2999298572540283,1.5483040809631348,0.2579479557817787,30.0,183.0
R,U,"[2, 0]",0.0,1.0,0.4840230941772461,1.9512519836425781,0.4756179634353094,30.0,184.0
Y,R,"[2, 1]",1.0,2.0,0.33690810203552246,2.0273518562316895,0.6858925874524463,30.0,185.0
R,U,"[1, 1]",-1.0,1.0,0.24379897117614746,1.7402980327606201,0.47645935746005413,30.0,186.0
,,"(3, 3)",,,,,,30.0,
B,L,"[3, 2]",1.0,1.0,0.42091894149780273,2.660684823989868,0.5206760435322877,,187.0
R,U,"[2, 2]",1.0,2.0,0.2767760753631592,1.9272119998931885,0.6475554184008168,31.0,188.0
B,L,"[2, 1]",1.0,3.0,0.2925279140472412,2.014111042022705,0.7115045348115954,31.0,189.0
B,L,"[2, 0]",0.0,3.0,0.2646799087524414,1.565535068511963,0.31087851429256336,31.0,190.0
R,U,"[1, 0]",0.0,3.0,0.3730621337890625,2.1066482067108154,0.7338079282284868,31.0,191.0
Y,R,"[1, 1]",-1.0,2.0,0.27047204971313477,1.660146951675415,0.37765810736644645,31.0,192.0
,,"(3, 3)",,,,,,31.0,
B,L,"[3, 2]",1.0,1.0,0.8688969612121582,3.7450571060180664,0.48935569581970706,,193.0
B,L,"[3, 1]",1.0,2.0,0.28361010551452637,1.9291331768035889,0.635028225711914,32.0,194.0
R,U,"[2, 1]",1.0,3.0,0.32236814498901367,1.6938560009002686,0.3625275389802382,32.0,195.0
Y,R,"[2, 2]",1.0,4.0,0.4761087894439697,2.1311371326446533,0.6600498304665003,32.0,196.0
R,U,"[1, 2]",1.0,5.0,0.33888697624206543,1.9773149490356445,0.6374345193226555,32.0,197.0
Y,R,"[1, 3]",1.0,6.0,0.2885880470275879,1.9149529933929443,0.6191425648621058,32.0,198.0
,,"(3, 3)",,,,,,32.0,
B,L,"[3, 2]",1.0,1.0,0.45534801483154297,3.467578887939453,0.6536671684375611,,199.0
B,L,"[3, 1]",1.0,2.0,0.36435580253601074,1.9695119857788086,0.5729412717474429,33.0,200.0
R,U,"[2, 1]",-2.0,2.0,1.051698923110962,2.758462905883789,0.681449720288138,33.0,201.0
B,L,"[2, 0]",0.0,2.0,0.5453281402587891,1.9359970092773438,0.3844490897479707,33.0,202.0
R,U,"[1, 0]",-2.0,2.0,1.0108580589294434,2.728654146194458,0.6794853391831492,33.0,203.0
Y,R,"[1, 1]",-1.0,1.0,0.41370606422424316,1.9935269355773926,0.5565538979717612,33.0,204.0
,,"(3, 3)",,,,,,33.0,
B,L,"[3, 2]",1.0,1.0,0.4267568588256836,2.8775742053985596,0.2510650387011175,,205.0
B,L,"[3, 1]",1.0,2.0,0.25923800468444824,1.9284429550170898,0.6622907191867374,34.0,206.0
R,U,"[2, 1]",1.0,3.0,0.3237290382385254,2.016077995300293,0.69517331464572,34.0,207.0
Y,R,"[2, 2]",1.0,4.0,0.23511791229248047,1.7553699016571045,0.5173988877844817,34.0,208.0
R,U,"[1, 2]",1.0,5.0,0.24530696868896484,1.9484028816223145,0.6991191042810325,34.0,209.0
Y,R,"[1, 3]",1.0,6.0,0.23672103881835938,1.677116870880127,0.42654339240388406,34.0,210.0
,,"(3, 3)",,,,,,34.0,
B,L,"[3, 2]",1.0,1.0,0.38961291313171387,2.492561101913452,0.26948307489009693,,211.0
B,L,"[3, 1]",1.0,2.0,0.3490030765533447,2.052947998046875,0.705049345238088,35.0,212.0
R,U,"[2, 1]",1.0,3.0,0.25411105155944824,1.7746779918670654,0.5133213178042038,35.0,213.0
Y,R,"[2, 2]",1.0,4.0,0.27500391006469727,1.9168879985809326,0.6301213827404165,35.0,214.0
R,U,"[1, 2]",1.0,5.0,0.4122190475463867,1.9847309589385986,0.5650112714590855,35.0,215.0
Y,R,"[1, 3]",1.0,6.0,0.26584792137145996,1.7361938953399658,0.46787041532489954,35.0,216.0
,,"(3, 3)",,,,,,35.0,
G,D,"[4, 3]",-2.0,0.0,2.235146999359131,4.821438789367676,0.6892747541455574,,217.0
G,D,"[5, 3]",-1.0,-1.0,0.2700037956237793,1.6734659671783447,0.39632668620825445,36.0,218.0
R,U,"[4, 3]",0.0,-1.0,0.7018570899963379,2.275974988937378,0.555613797113107,36.0,219.0
Y,R,"[4, 4]",-1.0,-2.0,0.46621203422546387,2.0140328407287598,0.5362459502166047,36.0,220.0
Y,R,"[4, 5]",-1.0,-3.0,0.7695999145507812,2.078795909881592,0.29866765559356506,36.0,221.0
Y,R,"[4, 6]",0.0,-3.0,0.34624195098876953,1.740727186203003,0.3893719747441529,36.0,222.0
,,"(3, 3)",,,,,,36.0,
B,L,"[3, 2]",1.0,1.0,0.7343342304229736,3.302388906478882,0.7248877086166521,,223.0
Y,R,"[3, 3]",0.0,1.0,0.4111509323120117,2.0441877841949463,0.6357362675782628,37.0,224.0
G,D,"[4, 3]",-1.0,0.0,0.29529500007629395,1.7349929809570312,0.43758410235298145,37.0,225.0
R,U,"[3, 3]",0.0,0.0,0.5317897796630859,2.0940449237823486,0.5649703868750962,37.0,226.0
Y,R,"[3, 4]",-1.0,-1.0,0.30326390266418457,1.9265329837799072,0.6081855259078908,37.0,227.0
R,U,"[2, 4]",-1.0,-2.0,0.2463819980621338,1.8548409938812256,0.6129943474689818,37.0,228.0
,,"(3, 3)",,,,,,37.0,
B,L,"[3, 2]",1.0,1.0,0.5403261184692383,2.5782928466796875,0.25828191387571625,,229.0
B,L,"[3, 1]",1.0,2.0,0.2703080177307129,1.9656620025634766,0.6902442142267464,38.0,230.0
R,U,"[2, 1]",1.0,3.0,0.2936820983886719,1.8794078826904297,0.5865523565135509,38.0,231.0
Y,R,"[2, 2]",1.0,4.0,0.2292771339416504,1.9549999237060547,0.7246561393110353,38.0,232.0
R,U,"[1, 2]",1.0,5.0,0.20346713066101074,1.9453141689300537,0.736704505088521,38.0,233.0
Y,R,"[1, 3]",1.0,6.0,0.21360301971435547,1.6121690273284912,0.3992241613808295,38.0,234.0
,,"(3, 3)",,,,,,38.0,
B,L,"[3, 2]",1.0,1.0,0.3491659164428711,2.7173800468444824,0.4668425832161982,,235.0
B,L,"[3, 1]",1.0,2.0,0.25254201889038086,1.616145133972168,0.3497983974075175,39.0,236.0
R,U,"[2, 1]",1.0,3.0,0.4467449188232422,2.0635690689086914,0.6128827505938295,39.0,237.0
Y,R,"[2, 2]",1.0,4.0,0.2350327968597412,1.6161489486694336,0.3628251427958557,39.0,238.0
R,U,"[1, 2]",1.0,5.0,0.2811880111694336,1.575300931930542,0.30468857898342916,39.0,239.0
Y,R,"[1, 3]",1.0,6.0,0.2657809257507324,2.0210721492767334,0.742086319499341,39.0,240.0
,,"(3, 3)",,,,,,39.0,
