button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n
Y,R,"[2, 2]",1.0,4.0,0.17630290985107422,1.843531847000122,0.6677549514830439,38.0,232.0
R,U,"[1, 2]",1.0,5.0,0.26715993881225586,1.8481688499450684,0.5661339449345706,38.0,233.0
Y,R,"[1, 3]",1.0,6.0,0.20819091796875,1.7715439796447754,0.5544295653051747,38.0,234.0
,,"(3, 3)",,,,,,38.0,
B,L,"[3, 2]",1.0,1.0,0.16422486305236816,3.4244349002838135,0.6954123733142779,,235.0
B,L,"[3, 1]",1.0,2.0,0.15593886375427246,1.638375997543335,0.4839837538392191,39.0,236.0
R,U,"[2, 1]",1.0,3.0,0.18406200408935547,1.7448539733886719,0.5453168167632901,39.0,237.0
Y,R,"[2, 2]",1.0,4.0,0.17227911949157715,1.5811898708343506,0.4102063436542669,39.0,238.0
R,U,"[1, 2]",1.0,5.0,0.18067693710327148,1.6641149520874023,0.4909193614484548,39.0,239.0
Y,R,"[1, 3]",1.0,6.0,0.19627594947814941,1.4534480571746826,0.26125196842037973,39.0,240.0
,,"(3, 3)",,,,,,39.0,
B,L,"[3, 2]",1.0,1.0,0.16715121269226074,2.697309970855713,0.3086442678469947,,241.0
B,L,"[3, 1]",1.0,2.0,0.19199299812316895,1.62241792678833,0.4308285357241569,40.0,242.0
R,U,"[2, 1]",1.0,3.0,0.19989800453186035,1.524651050567627,0.3056559007558135,40.0,243.0
Y,R,"[2, 2]",1.0,4.0,0.1951589584350586,1.918936014175415,0.7241923331508837,40.0,244.0
R,U,"[1, 2]",1.0,5.0,0.1766529083251953,1.5159289836883545,0.3405879463351107,40.0,245.0
Y,R,"[1, 3]",1.0,6.0,0.1909329891204834,1.7923610210418701,0.5992019990999964,40.0,246.0
,,"(3, 3)",,,,,,40.0,
B,L,"[3, 2]",1.0,1.0,0.204636812210083,2.924010992050171,0.3235958219109368,,247.0
B,L,"[3, 1]",1.0,2.0,0.17349910736083984,1.7569258213043213,0.5804155248267551,41.0,248.0
R,U,"[2, 1]",1.0,3.0,0.2119591236114502,1.7532799243927002,0.5337438156862466,41.0,249.0
Y,R,"[2, 2]",1.0,4.0,0.18098711967468262,1.7358779907226562,0.5528514707895174,41.0,250.0
R,U,"[1, 2]",1.0,5.0,0.17656779289245605,1.4712259769439697,0.2911019579958267,41.0,251.0
Y,R,"[1, 3]",1.0,6.0,0.19514799118041992,1.8949189186096191,0.7022430186935806,41.0,252.0
,,"(3, 3)",,,,,,41.0,
B,L,"[3, 2]",1.0,1.0,0.1354691982269287,2.7758219242095947,0.44509345864897515,,253.0
B,L,"[3, 1]",1.0,2.0,0.16900205612182617,1.496222972869873,0.32472341904345653,42.0,254.0
R,U,"[2, 1]",1.0,3.0,0.18250584602355957,1.7798678874969482,0.587713718044262,42.0,255.0
Y,R,"[2, 2]",1.0,4.0,0.17040205001831055,1.8308491706848145,0.6518366703947029,42.0,256.0
R,U,"[1, 2]",-1.0,4.0,0.06588292121887207,5.497254848480225,0.29954291314446874,42.0,257.0
Y,R,"[1, 3]",1.0,5.0,0.279224157333374,1.9064750671386719,0.6224938009042735,42.0,258.0
,,"(3, 3)",,,,,,42.0,
B,L,"[3, 2]",1.0,1.0,0.20795607566833496,3.157696008682251,0.730105302838783,,259.0
B,L,"[3, 1]",1.0,2.0,0.16082406044006348,1.5238189697265625,0.3542207701526202,43.0,260.0
R,U,"[2, 1]",1.0,3.0,0.2174370288848877,1.6967949867248535,0.46752836503366474,43.0,261.0
Y,R,"[2, 2]",1.0,4.0,0.1792011260986328,1.5797688961029053,0.3974216195987691,43.0,262.0
R,U,"[1, 2]",1.0,5.0,0.20675301551818848,1.470073938369751,0.2510838832214103,43.0,263.0
Y,R,"[1, 3]",1.0,6.0,0.20920014381408691,1.4825630187988281,0.26702910961514276,43.0,264.0
,,"(3, 3)",,,,,,43.0,
B,L,"[3, 2]",-1.0,0.0,0.09302186965942383,7.064658164978027,0.44828538082351926,,265.0
B,L,"[3, 1]",1.0,1.0,0.20044493675231934,1.6234920024871826,0.42174445982148345,44.0,266.0
R,U,"[2, 1]",1.0,2.0,0.19302988052368164,1.7058308124542236,0.5109678210518946,44.0,267.0
Y,R,"[2, 2]",1.0,3.0,0.18721699714660645,1.5201239585876465,0.3313267958147154,44.0,268.0
R,U,"[1, 2]",1.0,4.0,0.2336440086364746,1.7930231094360352,0.5407252562217093,44.0,269.0
Y,R,"[1, 3]",1.0,5.0,0.1893019676208496,1.883120059967041,0.6904444740467914,44.0,270.0
,,"(3, 3)",,,,,,44.0,
B,L,"[3, 2]",1.0,1.0,0.2026081085205078,2.686030149459839,0.29366476701788613,,271.0
B,L,"[3, 1]",1.0,2.0,0.2048778533935547,1.9226560592651367,0.7323873948676616,45.0,272.0
R,U,"[2, 1]",1.0,3.0,0.18358302116394043,1.582679033279419,0.3822063820868222,45.0,273.0
Y,R,"[2, 2]",1.0,4.0,0.2004389762878418,1.6393489837646484,0.42150276423170513,45.0,274.0
R,U,"[1, 2]",1.0,5.0,0.2740030288696289,2.013476848602295,0.7346879874929295,45.0,275.0
Y,R,"[1, 3]",1.0,6.0,0.1954050064086914,1.6445729732513428,0.4463120755473385,45.0,276.0
,,"(3, 3)",,,,,,45.0,
B,L,"[3, 2]",1.0,1.0,0.1710951328277588,2.857119083404541,0.33689965432710706,,277.0
B,L,"[3, 1]",1.0,2.0,0.20340490341186523,1.8124608993530273,0.5989996055287764,46.0,278.0
R,U,"[2, 1]",1.0,3.0,0.20227909088134766,1.7664220333099365,0.565581933703017,46.0,279.0
Y,R,"[2, 2]",1.0,4.0,0.19159412384033203,1.8747389316558838,0.6735119258723712,46.0,280.0
R,U,"[1, 2]",1.0,5.0,0.17974114418029785,1.8524858951568604,0.6761410527642202,46.0,281.0
Y,R,"[1, 3]",1.0,6.0,0.2407698631286621,1.6331870555877686,0.392981429045489,46.0,282.0
,,"(3, 3)",,,,,,46.0,
B,L,"[3, 2]",1.0,1.0,0.18112683296203613,2.8291749954223633,0.6552989225254755,,283.0
B,L,"[3, 1]",1.0,2.0,0.18013906478881836,1.8855299949645996,0.707394783785766,47.0,284.0
R,U,"[2, 1]",1.0,3.0,0.20301318168640137,1.618028163909912,0.4089898847844677,47.0,285.0
Y,R,"[2, 2]",1.0,4.0,0.2504730224609375,1.9555120468139648,0.6976879783462501,47.0,286.0
R,U,"[1, 2]",1.0,5.0,0.19463300704956055,1.6658899784088135,0.4637246838244511,47.0,287.0
Y,R,"[1, 3]",1.0,6.0,0.19514894485473633,1.4703140258789062,0.26766619947322917,47.0,288.0
,,"(3, 3)",,,,,,47.0,
B,L,"[3, 2]",1.0,1.0,0.18247222900390625,3.200615882873535,0.5514209399655013,,289.0
B,L,"[3, 1]",1.0,2.0,0.15662407875061035,1.8817391395568848,0.7163758782328533,48.0,290.0
R,U,"[2, 1]",1.0,3.0,0.1916208267211914,1.8789739608764648,0.6787434624905198,48.0,291.0
Y,R,"[2, 2]",1.0,4.0,0.17574691772460938,1.4391169548034668,0.26831265061776666,48.0,292.0
R,U,"[1, 2]",1.0,5.0,0.2520320415496826,1.8325560092926025,0.5671683202785823,48.0,293.0
Y,R,"[1, 3]",1.0,6.0,0.17370104789733887,1.775320053100586,0.5923792516623541,48.0,294.0
,,"(3, 3)",,,,,,48.0,
B,L,"[3, 2]",1.0,1.0,0.23261094093322754,2.421799898147583,0.33150548882923747,,295.0
B,L,"[3, 1]",1.0,2.0,0.18158388137817383,1.8749639987945557,0.6892435075447749,49.0,296.0
R,U,"[2, 1]",1.0,3.0,0.16663479804992676,1.6881439685821533,0.510889962266768,49.0,297.0
Y,R,"[2, 2]",1.0,4.0,0.17128705978393555,1.831017017364502,0.6585638618799655,49.0,298.0
R,U,"[1, 2]",1.0,5.0,0.22742509841918945,1.5658519268035889,0.341249940793591,49.0,299.0
Y,R,"[1, 3]",1.0,6.0,0.19910001754760742,1.4679429531097412,0.2761764575599757,49.0,300.0
,,"(3, 3)",,,,,,49.0,
B,L,"[3, 2]",1.0,1.0,0.19295406341552734,2.966994047164917,0.7425593741834958,,301.0
B,L,"[3, 1]",1.0,2.0,0.15464496612548828,1.8178999423980713,0.6605629622622613,50.0,302.0
R,U,"[2, 1]",1.0,3.0,0.1792590618133545,1.5543720722198486,0.3820194897209361,50.0,303.0
Y,R,"[2, 2]",1.0,4.0,0.19051599502563477,1.9122381210327148,0.7103516968212796,50.0,304.0
R,U,"[1, 2]",1.0,5.0,0.171828031539917,1.591599941253662,0.41909361683892743,50.0,305.0
Y,R,"[1, 3]",1.0,6.0,0.24673008918762207,1.5162770748138428,0.2688664599320148,50.0,306.0
,,"(3, 3)",,,,,,50.0,
B,L,"[3, 2]",1.0,1.0,0.1447129249572754,4.6805219650268555,0.332755151914032,,307.0
B,L,"[3, 1]",1.0,2.0,0.1739180088043213,1.533393144607544,0.3497347410364809,51.0,308.0
R,U,"[2, 1]",1.0,3.0,0.1926720142364502,1.934460163116455,0.7335627182823051,51.0,309.0
Y,R,"[2, 2]",1.0,4.0,0.17536592483520508,1.588541030883789,0.40579025757501175,51.0,310.0
R,U,"[1, 2]",1.0,5.0,0.17609095573425293,1.430873155593872,0.25366349750979805,51.0,311.0
Y,R,"[1, 3]",1.0,6.0,0.28589391708374023,1.9556658267974854,0.6587312765274151,51.0,312.0
,,"(3, 3)",,,,,,51.0,
B,L,"[3, 2]",1.0,1.0,0.19417619705200195,15.802985906600952,0.49551953509087876,,313.0
B,L,"[3, 1]",1.0,2.0,0.17409706115722656,1.8045380115509033,0.6334262751275026,52.0,314.0
R,U,"[2, 1]",1.0,3.0,0.19157195091247559,1.6436238288879395,0.4433651315921031,52.0,315.0
Y,R,"[2, 2]",1.0,4.0,0.1754448413848877,1.8870398998260498,0.7139566023959001,52.0,316.0
R,U,"[1, 2]",1.0,5.0,0.18247318267822266,1.542863130569458,0.34054534370321426,52.0,317.0
Y,R,"[1, 3]",1.0,6.0,0.19830799102783203,1.8074150085449219,0.6143549510502865,52.0,318.0
,,"(3, 3)",,,,,,52.0,
B,L,"[3, 2]",1.0,1.0,0.26642394065856934,3.1808321475982666,0.5287513732938198,,319.0
B,L,"[3, 1]",1.0,2.0,0.17304611206054688,1.7512269020080566,0.5798749803171838,53.0,320.0
R,U,"[2, 1]",1.0,3.0,0.1984081268310547,1.766232967376709,0.5628177431545519,53.0,321.0
Y,R,"[2, 2]",1.0,4.0,0.20123291015625,1.9508671760559082,0.7301117925560805,53.0,322.0
R,U,"[1, 2]",1.0,5.0,0.23487305641174316,1.885138988494873,0.6488472789443291,53.0,323.0
Y,R,"[1, 3]",1.0,6.0,0.19685602188110352,1.6313061714172363,0.4304510773728072,53.0,324.0
,,"(3, 3)",,,,,,53.0,
B,L,"[3, 2]",1.0,1.0,0.17884111404418945,3.323230028152466,0.5370145724548456,,325.0
B,L,"[3, 1]",1.0,2.0,0.16374802589416504,1.7720630168914795,0.6089066886741412,54.0,326.0
R,U,"[2, 1]",1.0,3.0,0.21024513244628906,1.8161730766296387,0.6083688480086109,54.0,327.0
Y,R,"[2, 2]",1.0,4.0,0.17569303512573242,1.8989720344543457,0.7239724256735529,54.0,328.0
R,U,"[1, 2]",1.0,5.0,0.18772482872009277,1.888171911239624,0.6955564831305844,54.0,329.0
Y,R,"[1, 3]",1.0,6.0,0.20235419273376465,1.6018390655517578,0.39765653819875435,54.0,330.0
,,"(3, 3)",,,,,,54.0,
B,L,"[3, 2]",1.0,1.0,0.171921968460083,3.297553062438965,0.5617353035186898,,331.0
B,L,"[3, 1]",1.0,2.0,0.18210196495056152,1.4513092041015625,0.2634435777341673,55.0,332.0
R,U,"[2, 1]",1.0,3.0,0.23784899711608887,1.9489929676055908,0.6953080254691053,55.0,333.0
Y,R,"[2, 2]",1.0,4.0,0.18268918991088867,1.758063793182373,0.5702317944530507,55.0,334.0
R,U,"[1, 2]",1.0,5.0,0.19318199157714844,1.8548269271850586,0.6584444021636647,55.0,335.0
Y,R,"[1, 3]",1.0,6.0,0.17628002166748047,1.541262149810791,0.3665840315173903,55.0,336.0
,,"(3, 3)",,,,,,55.0,
B,L,"[3, 2]",1.0,1.0,0.1648850440979004,8.547479152679443,0.33107409907309016,,337.0
B,L,"[3, 1]",1.0,2.0,0.16740083694458008,1.6326849460601807,0.4469049069991697,56.0,338.0
R,U,"[2, 1]",1.0,3.0,0.20114398002624512,1.8735439777374268,0.6535142332706848,56.0,339.0
Y,R,"[2, 2]",1.0,4.0,0.18321490287780762,1.4516189098358154,0.25558078980857524,56.0,340.0
R,U,"[1, 2]",1.0,5.0,0.2715771198272705,1.6539020538330078,0.3760319352329344,56.0,341.0
Y,R,"[1, 3]",1.0,6.0,0.21750807762145996,1.6904199123382568,0.4663420396645718,56.0,342.0
,,"(3, 3)",,,,,,56.0,
B,L,"[3, 2]",1.0,1.0,0.25708794593811035,2.406242847442627,0.272875434831994,,343.0
B,L,"[3, 1]",1.0,2.0,0.21660995483398438,1.5880441665649414,0.37764025559151504,57.0,344.0
R,U,"[2, 1]",1.0,3.0,0.193450927734375,1.7996790409088135,0.6102303553482988,57.0,345.0
Y,R,"[2, 2]",1.0,4.0,0.16742897033691406,1.8845479488372803,0.7112446967503125,57.0,346.0
R,U,"[1, 2]",1.0,5.0,0.18939995765686035,1.7171368598937988,0.5287219551849014,57.0,347.0
Y,R,"[1, 3]",1.0,6.0,0.18685317039489746,1.6843199729919434,0.49650228122985984,57.0,348.0
,,"(3, 3)",,,,,,57.0,
B,L,"[3, 2]",1.0,1.0,0.16740918159484863,3.3136141300201416,0.42712063569267655,,349.0
B,L,"[3, 1]",1.0,2.0,0.18394017219543457,1.5669569969177246,0.37725529642075506,58.0,350.0
R,U,"[2, 1]",1.0,3.0,0.19519901275634766,1.8423399925231934,0.6527827204904568,58.0,351.0
Y,R,"[2, 2]",1.0,4.0,0.15429902076721191,1.7372939586639404,0.5734856275807043,58.0,352.0
R,U,"[1, 2]",1.0,5.0,0.1660311222076416,1.599656105041504,0.4232398866724709,58.0,353.0
Y,R,"[1, 3]",1.0,6.0,0.17127299308776855,1.4791629314422607,0.3026407650153677,58.0,354.0
,,"(3, 3)",,,,,,58.0,
B,L,"[3, 2]",-1.0,0.0,0.09479308128356934,7.033369064331055,0.5691101880506215,,355.0
B,L,"[3, 1]",1.0,1.0,0.20769810676574707,1.9593899250030518,0.7449925389551287,59.0,356.0
R,U,"[2, 1]",1.0,2.0,0.1937720775604248,1.8398380279541016,0.6516947232414501,59.0,357.0
Y,R,"[2, 2]",1.0,3.0,0.16411399841308594,1.579516887664795,0.4148874714935894,59.0,358.0
R,U,"[1, 2]",1.0,4.0,0.21976089477539062,1.8622400760650635,0.6268946644710739,59.0,359.0
Y,R,"[1, 3]",1.0,5.0,0.17459511756896973,1.42964506149292,0.25687986031995963,59.0,360.0
,,"(3, 3)",,,,,,59.0,
B,L,"[3, 2]",1.0,1.0,0.2616159915924072,3.0976390838623047,0.30448626795474637,,361.0
B,L,"[3, 1]",1.0,2.0,0.2384779453277588,1.8051731586456299,0.5594392007745463,60.0,362.0
R,U,"[2, 1]",1.0,3.0,0.21442890167236328,1.521833896636963,0.31497403534478763,60.0,363.0
Y,R,"[2, 2]",1.0,4.0,0.362030029296875,1.9203789234161377,0.5517150294324071,60.0,364.0
R,U,"[1, 2]",1.0,5.0,0.16967511177062988,1.6181437969207764,0.43676370000649856,60.0,365.0
Y,R,"[1, 3]",1.0,6.0,0.18691802024841309,1.8873069286346436,0.6904221118515238,60.0,366.0
,,"(3, 3)",,,,,,60.0,
B,L,"[3, 2]",1.0,1.0,0.23646306991577148,3.117483139038086,0.3248842934711518,,367.0
B,L,"[3, 1]",1.0,2.0,0.18733596801757812,1.8109281063079834,0.618965764197198,61.0,368.0
R,U,"[2, 1]",1.0,3.0,0.1904919147491455,1.8671729564666748,0.6693995251491494,61.0,369.0
Y,R,"[2, 2]",1.0,4.0,0.18792486190795898,1.4908850193023682,0.2939980702108953,61.0,370.0
R,U,"[1, 2]",1.0,5.0,0.22483396530151367,1.905094861984253,0.6821997359870315,61.0,371.0
Y,R,"[1, 3]",1.0,6.0,0.19746112823486328,1.5752699375152588,0.3744799894389582,61.0,372.0
,,"(3, 3)",,,,,,61.0,
B,L,"[3, 2]",1.0,1.0,0.320620059967041,2.570358991622925,0.3615995364652652,,373.0
B,L,"[3, 1]",1.0,2.0,0.1879439353942871,1.5079169273376465,0.3195987014069832,62.0,374.0
R,U,"[2, 1]",1.0,3.0,0.23227715492248535,1.580787181854248,0.33358866106518187,62.0,375.0
Y,R,"[2, 2]",1.0,4.0,0.18132305145263672,1.4560010433197021,0.27300508530227563,62.0,376.0
R,U,"[1, 2]",1.0,5.0,0.19123506546020508,1.5880439281463623,0.3941061801400043,62.0,377.0
Y,R,"[1, 3]",1.0,6.0,0.20610308647155762,1.7875230312347412,0.5818170222149073,62.0,378.0
,,"(3, 3)",,,,,,62.0,
B,L,"[3, 2]",1.0,1.0,0.19239211082458496,3.774195909500122,0.6561362491377536,,379.0
B,L,"[3, 1]",1.0,2.0,0.15915298461914062,1.6007170677185059,0.44015468832158045,63.0,380.0
R,U,"[2, 1]",1.0,3.0,0.21124005317687988,1.6491918563842773,0.43937134057997934,63.0,381.0
Y,R,"[2, 2]",1.0,4.0,0.18729519844055176,1.5352809429168701,0.3414432143773739,63.0,382.0
R,U,"[1, 2]",1.0,5.0,0.21905517578125,1.5480420589447021,0.32280995246498717,63.0,383.0
Y,R,"[1, 3]",1.0,6.0,0.21217894554138184,1.638796091079712,0.4282476475611677,63.0,384.0
,,"(3, 3)",,,,,,63.0,
B,L,"[3, 2]",1.0,1.0,0.14788413047790527,3.1012279987335205,0.4131307559121948,,385.0
B,L,"[3, 1]",1.0,2.0,0.1812751293182373,1.5086300373077393,0.3219200149130344,64.0,386.0
R,U,"[2, 1]",1.0,3.0,0.2154388427734375,1.7257580757141113,0.49720670847015414,64.0,387.0
Y,R,"[2, 2]",1.0,4.0,0.1761929988861084,1.5029451847076416,0.3170454539737046,64.0,388.0
R,U,"[1, 2]",1.0,5.0,0.1990358829498291,1.6925950050354004,0.4761312025486657,64.0,389.0
Y,R,"[1, 3]",1.0,6.0,0.19190597534179688,1.720088005065918,0.5294116147019148,64.0,390.0
,,"(3, 3)",,,,,,64.0,
B,L,"[3, 2]",1.0,1.0,0.23257899284362793,2.511672019958496,0.35835158913118553,,391.0
B,L,"[3, 1]",1.0,2.0,0.18460702896118164,1.520617961883545,0.3289939030062301,65.0,392.0
R,U,"[2, 1]",1.0,3.0,0.2121138572692871,1.7141919136047363,0.5094919204765512,65.0,393.0
Y,R,"[2, 2]",-1.0,3.0,0.05622220039367676,5.62877893447876,0.45507609412600464,65.0,394.0
R,U,"[1, 2]",1.0,4.0,0.27729010581970215,1.8409011363983154,0.562631802632807,65.0,395.0
Y,R,"[1, 3]",1.0,5.0,0.26256608963012695,1.995617151260376,0.7080468372359867,65.0,396.0
,,"(3, 3)",,,,,,65.0,
B,L,"[3, 2]",1.0,1.0,0.2712879180908203,4.202041864395142,0.7436881388354242,,397.0
B,L,"[3, 1]",1.0,2.0,0.18716812133789062,1.4468190670013428,0.2575070423321745,66.0,398.0
R,U,"[2, 1]",1.0,3.0,0.24834799766540527,1.7590570449829102,0.5162628410724881,66.0,399.0
Y,R,"[2, 2]",1.0,4.0,0.20457816123962402,1.7990949153900146,0.5819961436086503,66.0,400.0
R,U,"[1, 2]",1.0,5.0,0.20483803749084473,1.8336119651794434,0.6156687440285111,66.0,401.0
Y,R,"[1, 3]",1.0,6.0,0.1904771327972412,1.5053670406341553,0.3046319074462371,66.0,402.0
,,"(3, 3)",,,,,,66.0,
B,L,"[3, 2]",-1.0,-1.0,0.19086909294128418,3.0464510917663574,0.4844968924287214,,403.0
G,D,"[4, 2]",1.0,0.0,0.30663394927978516,1.6730730533599854,0.3575424909391101,67.0,404.0
G,D,"[5, 2]",1.0,1.0,0.30792784690856934,1.5837810039520264,0.27465696840652076,67.0,405.0
Y,R,"[5, 3]",1.0,2.0,0.2298569679260254,1.7380740642547607,0.5126371164632726,67.0,406.0
G,D,"[6, 3]",0.0,2.0,0.18918395042419434,1.7721121311187744,0.5514788254351846,67.0,407.0
R,U,"[5, 3]",1.0,3.0,0.18511319160461426,1.58341383934021,0.3848849942740838,67.0,408.0
,,"(3, 3)",,,,,,67.0,
G,D,"[4, 3]",1.0,1.0,0.23102784156799316,4.924140930175781,0.39268488714972066,,409.0
G,D,"[5, 3]",1.0,2.0,0.19837403297424316,1.730051040649414,0.5391679795081604,68.0,410.0
Y,R,"[5, 4]",-1.0,1.0,0.20129108428955078,1.7001547813415527,0.48927848916554373,68.0,411.0
R,U,"[4, 4]",-1.0,0.0,0.22163891792297363,1.8323109149932861,0.6048350438168579,68.0,412.0
R,U,"[3, 4]",-1.0,-1.0,0.17493700981140137,1.8848459720611572,0.7062652659882299,68.0,413.0
Y,R,"[3, 5]",-1.0,-2.0,0.20073199272155762,1.7508869171142578,0.5407507805751749,68.0,414.0
,,"(3, 3)",,,,,,68.0,
G,D,"[4, 3]",-1.0,0.0,0.09694099426269531,7.9221720695495605,0.3132109014788497,,415.0
G,D,"[5, 3]",1.0,1.0,0.26392102241516113,1.7497408390045166,0.4628215554423784,69.0,416.0
G,D,"[6, 3]",0.0,1.0,0.20853090286254883,1.8290369510650635,0.6085293108664862,69.0,417.0
B,L,"[6, 2]",0.0,1.0,0.17600488662719727,1.6573410034179688,0.48266649392969047,69.0,418.0
Y,R,"[6, 3]",0.0,1.0,0.19638586044311523,1.6671419143676758,0.4666592977644367,69.0,419.0
Y,R,"[6, 4]",0.0,1.0,0.210982084274292,1.529383897781372,0.3127868938564264,69.0,420.0
,,"(3, 3)",,,,,,69.0,
G,D,"[4, 3]",1.0,1.0,0.21357297897338867,3.7273690700531006,0.6398862186322192,,421.0
G,D,"[5, 3]",1.0,2.0,0.1253049373626709,1.7048251628875732,0.578124488905338,70.0,422.0
G,D,"[6, 3]",0.0,2.0,0.18304800987243652,1.6416480541229248,0.46988268270126515,70.0,423.0
R,U,"[5, 3]",1.0,3.0,0.19629716873168945,1.6669650077819824,0.4536068568766208,70.0,424.0
Y,R,"[5, 4]",-1.0,2.0,0.19144105911254883,1.7075941562652588,0.511065461834337,70.0,425.0
R,U,"[4, 4]",-1.0,1.0,0.18362712860107422,1.5831549167633057,0.39447202224585726,70.0,426.0
,,"(3, 3)",,,,,,70.0,
G,D,"[4, 3]",1.0,1.0,0.20120000839233398,3.220561981201172,0.4649089720766203,,427.0
G,D,"[5, 3]",1.0,2.0,0.19405198097229004,1.807218074798584,0.6053317405565765,71.0,428.0
B,L,"[5, 2]",1.0,3.0,0.16219401359558105,1.5529251098632812,0.3920660699329842,71.0,429.0
R,U,"[4, 2]",1.0,4.0,0.20217609405517578,1.7679870128631592,0.5596569506477485,71.0,430.0
R,U,"[3, 2]",-1.0,3.0,0.17943692207336426,1.786186933517456,0.5959141506081912,71.0,431.0
R,U,"[2, 2]",-1.0,2.0,0.18616199493408203,1.8633649349212646,0.6757544070246508,71.0,432.0
,,"(3, 3)",,,,,,71.0,
G,D,"[4, 3]",1.0,1.0,0.17214083671569824,2.6836302280426025,0.40980771143507083,,433.0
G,D,"[5, 3]",1.0,2.0,0.19144582748413086,1.890275001525879,0.6999060235898127,72.0,434.0
B,L,"[5, 2]",1.0,3.0,0.13257503509521484,1.6664330959320068,0.5164484718789913,72.0,435.0
R,U,"[4, 2]",1.0,4.0,0.16483688354492188,1.8840420246124268,0.7168830124295551,72.0,436.0
Y,R,"[4, 3]",1.0,5.0,0.16368579864501953,1.6976118087768555,0.5315498008570252,72.0,437.0
Y,R,"[4, 4]",-1.0,4.0,0.2075657844543457,1.6172258853912354,0.3989194148487051,72.0,438.0
,,"(3, 3)",,,,,,72.0,
G,D,"[4, 3]",1.0,1.0,0.11586809158325195,2.5811569690704346,0.28017687672585806,,439.0
G,D,"[5, 3]",1.0,2.0,0.23766803741455078,1.9249389171600342,0.6714044861837962,73.0,440.0
B,L,"[5, 2]",-1.0,2.0,0.04807400703430176,5.540166854858398,0.36205838710102306,73.0,441.0
R,U,"[4, 2]",1.0,3.0,0.2271289825439453,1.6381959915161133,0.4169004160429107,73.0,442.0
Y,R,"[4, 3]",1.0,4.0,0.19805598258972168,1.8472840785980225,0.6471183588189825,73.0,443.0
G,D,"[5, 3]",1.0,5.0,0.17524290084838867,1.58787202835083,0.4021758289718512,73.0,444.0
,,"(3, 3)",,,,,,73.0,
G,D,"[4, 3]",1.0,1.0,0.2042829990386963,2.602213144302368,0.25443271237594667,,445.0
G,D,"[5, 3]",1.0,2.0,0.20517897605895996,1.8509900569915771,0.6383013280806349,74.0,446.0
B,L,"[5, 2]",1.0,3.0,0.17290687561035156,1.8721020221710205,0.6938207091126236,74.0,447.0
R,U,"[4, 2]",1.0,4.0,0.19651293754577637,1.442817211151123,0.2536086664725386,74.0,448.0
Y,R,"[4, 3]",1.0,5.0,0.21041202545166016,1.8241758346557617,0.6109006490378205,74.0,449.0
G,D,"[5, 3]",1.0,6.0,0.185028076171875,1.7265210151672363,0.5374050466208016,74.0,450.0
,,"(3, 3)",,,,,,74.0,
G,D,"[4, 3]",1.0,1.0,0.1711728572845459,2.340029001235962,0.42780728943458024,,451.0
G,D,"[5, 3]",1.0,2.0,0.19535589218139648,1.723336935043335,0.5342665167175978,75.0,452.0
B,L,"[5, 2]",1.0,3.0,0.20699286460876465,1.6979548931121826,0.48236336555750786,75.0,453.0
R,U,"[4, 2]",1.0,4.0,0.1851351261138916,1.5763788223266602,0.37556848372248763,75.0,454.0
Y,R,"[4, 3]",1.0,5.0,0.20335602760314941,1.4812359809875488,0.27356325616379434,75.0,455.0
G,D,"[5, 3]",1.0,6.0,0.23817992210388184,1.513498067855835,0.27042336119817434,75.0,456.0
,,"(3, 3)",,,,,,75.0,
G,D,"[4, 3]",1.0,1.0,0.10779285430908203,2.483941078186035,0.6206637331398168,,457.0
G,D,"[5, 3]",1.0,2.0,0.17051100730895996,1.8865461349487305,0.7072229470713305,76.0,458.0
B,L,"[5, 2]",1.0,3.0,0.15320682525634766,1.4547240734100342,0.2956801394447412,76.0,459.0
R,U,"[4, 2]",1.0,4.0,0.2540609836578369,1.6986198425292969,0.4443320458572214,76.0,460.0
Y,R,"[4, 3]",1.0,5.0,0.20030999183654785,1.704829216003418,0.4990327471571402,76.0,461.0
G,D,"[5, 3]",1.0,6.0,0.20548295974731445,1.5390799045562744,0.3216054915507692,76.0,462.0
,,"(3, 3)",,,,,,76.0,
G,D,"[4, 3]",1.0,1.0,0.3427140712738037,4.9641430377960205,0.7021408794133193,,463.0
G,D,"[5, 3]",-1.0,1.0,0.04678606986999512,5.6067259311676025,0.42583806411826497,77.0,464.0
B,L,"[5, 2]",1.0,2.0,0.3620011806488037,2.0481581687927246,0.6904672024852692,77.0,465.0
R,U,"[4, 2]",1.0,3.0,0.2520937919616699,1.6111829280853271,0.3521581900201699,77.0,466.0
Y,R,"[4, 3]",1.0,4.0,0.25168299674987793,1.5698418617248535,0.30527715353609697,77.0,467.0
G,D,"[5, 3]",1.0,5.0,0.23983287811279297,1.6564538478851318,0.4117610169888366,77.0,468.0
,,"(3, 3)",,,,,,77.0,
G,D,"[4, 3]",1.0,1.0,0.219681978225708,3.33199405670166,0.39361804994277483,,469.0
G,D,"[5, 3]",1.0,2.0,0.21483683586120605,1.791754961013794,0.5687213529536219,78.0,470.0
B,L,"[5, 2]",1.0,3.0,0.197706937789917,1.5373477935791016,0.3396655650801091,78.0,471.0
R,U,"[4, 2]",1.0,4.0,0.19832396507263184,1.6620550155639648,0.46815770444505855,78.0,472.0
