button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n
R,U,"[2, 1]",1.0,3.0,0.25867295265197754,1.890768051147461,0.6220002602019593,6.0,39.0
R,U,"[1, 1]",-1.0,2.0,0.24749517440795898,1.937441110610962,0.6762306583458313,6.0,40.0
Y,R,"[1, 2]",1.0,3.0,0.23359084129333496,1.6288928985595703,0.38858710097762744,6.0,41.0
G,D,"[2, 2]",1.0,4.0,0.3052821159362793,1.6876637935638428,0.37623226404541926,6.0,42.0
,,"(3, 3)",,,,,,6.0,
B,L,"[3, 2]",1.0,1.0,0.602545976638794,6.953898906707764,0.5301663033931454,,43.0
B,L,"[3, 1]",1.0,2.0,0.2862739562988281,1.7244200706481934,0.43780883845650126,7.0,44.0
R,U,"[2, 1]",1.0,3.0,0.2077198028564453,1.610625982284546,0.3985836255092619,7.0,45.0
Y,R,"[2, 2]",1.0,4.0,0.2432088851928711,1.92020583152771,0.668264596855766,7.0,46.0
G,D,"[3, 2]",0.0,4.0,0.2627890110015869,1.8559608459472656,0.5911049701516675,7.0,47.0
R,U,"[2, 2]",0.0,4.0,0.21554088592529297,1.9572210311889648,0.7481909534076955,7.0,48.0
,,"(3, 3)",,,,,,7.0,
B,L,"[3, 2]",1.0,1.0,0.61114501953125,6.216598987579346,0.3820270179375838,,49.0
B,L,"[3, 1]",1.0,2.0,0.22460389137268066,1.497452974319458,0.2628125997109644,8.0,50.0
R,U,"[2, 1]",1.0,3.0,0.3641810417175293,2.0429580211639404,0.6886301640677037,8.0,51.0
Y,R,"[2, 2]",1.0,4.0,0.16661787033081055,1.5163288116455078,0.35511697324094593,8.0,52.0
G,D,"[3, 2]",0.0,4.0,0.23862814903259277,1.6833930015563965,0.43852550352254605,8.0,53.0
R,U,"[2, 2]",0.0,4.0,0.2773258686065674,1.5936839580535889,0.3157689993731053,8.0,54.0
,,"(3, 3)",,,,,,8.0,
B,L,"[3, 2]",1.0,1.0,0.29114484786987305,6.674222946166992,0.5728825872676299,,55.0
B,L,"[3, 1]",1.0,2.0,0.19117403030395508,1.6232759952545166,0.42966999588743066,9.0,56.0
R,U,"[2, 1]",1.0,3.0,0.25269103050231934,1.5745790004730225,0.3042353721657454,9.0,57.0
Y,R,"[2, 2]",1.0,4.0,0.22920799255371094,1.756788969039917,0.5275777703840545,9.0,58.0
G,D,"[3, 2]",0.0,4.0,0.21311092376708984,1.52040696144104,0.3146308313880676,9.0,59.0
R,U,"[2, 2]",0.0,4.0,0.23182201385498047,1.5720489025115967,0.33658693750053303,9.0,60.0
,,"(3, 3)",,,,,,9.0,
B,L,"[3, 2]",1.0,1.0,0.30532097816467285,4.56779408454895,0.3712380283172162,,61.0
B,L,"[3, 1]",1.0,2.0,0.24385690689086914,1.526238203048706,0.28083247463415895,10.0,62.0
R,U,"[2, 1]",1.0,3.0,0.27236294746398926,1.7287790775299072,0.4425900137526601,10.0,63.0
Y,R,"[2, 2]",1.0,4.0,0.1580181121826172,1.8093359470367432,0.6520206786196812,10.0,64.0
R,U,"[1, 2]",1.0,5.0,0.2541530132293701,1.6089379787445068,0.3443020182935195,10.0,65.0
G,D,"[2, 2]",0.0,5.0,0.2561800479888916,1.7857370376586914,0.5299400640558709,10.0,66.0
,,"(3, 3)",,,,,,10.0,
B,L,"[3, 2]",1.0,1.0,0.4311389923095703,7.022129058837891,0.7185767988992809,,67.0
B,L,"[3, 1]",1.0,2.0,0.27275609970092773,2.000027894973755,0.7185604780677792,11.0,68.0
R,U,"[2, 1]",1.0,3.0,0.16594409942626953,1.6044588088989258,0.42327058863150363,11.0,69.0
Y,R,"[2, 2]",1.0,4.0,0.19597411155700684,1.7947568893432617,0.601341908525368,11.0,70.0
R,U,"[1, 2]",1.0,5.0,0.36086392402648926,2.017975091934204,0.6525093999247594,11.0,71.0
G,D,"[2, 2]",0.0,5.0,0.1614241600036621,1.9087209701538086,0.7446655211431221,11.0,72.0
,,"(3, 3)",,,,,,11.0,
B,L,"[3, 2]",1.0,1.0,0.5698440074920654,4.86341404914856,0.408833711412688,,73.0
B,L,"[3, 1]",1.0,2.0,0.27294397354125977,1.7377638816833496,0.46357006725318434,12.0,74.0
R,U,"[2, 1]",1.0,3.0,0.22306489944458008,1.9059669971466064,0.6694196686578913,12.0,75.0
Y,R,"[2, 2]",1.0,4.0,0.14917302131652832,1.546828031539917,0.4001549581097103,12.0,76.0
R,U,"[1, 2]",1.0,5.0,0.47304201126098633,1.943882942199707,0.46061374765348767,12.0,77.0
R,U,"[0, 2]",0.0,5.0,0.4071509838104248,2.144463062286377,0.7383326404682651,12.0,78.0
,,"(3, 3)",,,,,,12.0,
B,L,"[3, 2]",1.0,1.0,0.39375805854797363,4.5429160594940186,0.6152259271206755,,79.0
B,L,"[3, 1]",1.0,2.0,0.2190561294555664,1.978477954864502,0.7438406459311544,13.0,80.0
R,U,"[2, 1]",1.0,3.0,0.16568708419799805,1.4882760047912598,0.3328155090602878,13.0,81.0
Y,R,"[2, 2]",1.0,4.0,0.34452390670776367,1.6249940395355225,0.2745050936352628,13.0,82.0
R,U,"[1, 2]",1.0,5.0,0.3582420349121094,1.6992120742797852,0.3404527115621381,13.0,83.0
G,D,"[2, 2]",0.0,5.0,0.27395200729370117,1.989366054534912,0.7132725606147942,13.0,84.0
,,"(3, 3)",,,,,,13.0,
B,L,"[3, 2]",1.0,1.0,0.41172099113464355,3.7211570739746094,0.5182106812718932,,85.0
B,L,"[3, 1]",1.0,2.0,0.21300005912780762,1.6220669746398926,0.4071444727212515,14.0,86.0
R,U,"[2, 1]",1.0,3.0,0.19218087196350098,1.5394070148468018,0.34678261327017673,14.0,87.0
Y,R,"[2, 2]",1.0,4.0,0.23424506187438965,1.5990300178527832,0.3460122060911423,14.0,88.0
R,U,"[1, 2]",1.0,5.0,0.21973800659179688,1.911694049835205,0.6907689307311976,14.0,89.0
B,L,"[1, 1]",-1.0,4.0,0.18230390548706055,1.7320959568023682,0.539817123047388,14.0,90.0
,,"(3, 3)",,,,,,14.0,
B,L,"[3, 2]",1.0,1.0,0.4392409324645996,4.554558992385864,0.7113255821709704,,91.0
B,L,"[3, 1]",1.0,2.0,0.2088911533355713,1.659458875656128,0.4547009714261744,15.0,92.0
R,U,"[2, 1]",1.0,3.0,0.20636820793151855,1.5326509475708008,0.3209486834368581,15.0,93.0
Y,R,"[2, 2]",1.0,4.0,0.24500203132629395,1.6034719944000244,0.3577175487660938,15.0,94.0
R,U,"[1, 2]",1.0,5.0,0.3210270404815674,1.9877259731292725,0.6620411282197597,15.0,95.0
G,D,"[2, 2]",0.0,5.0,0.17890381813049316,1.5230638980865479,0.35222273714555147,15.0,96.0
,,"(3, 3)",,,,,,15.0,
B,L,"[3, 2]",1.0,1.0,0.5403740406036377,3.7179651260375977,0.5370474700297815,,97.0
B,L,"[3, 1]",1.0,2.0,0.2089860439300537,1.7179291248321533,0.5051685113633275,16.0,98.0
R,U,"[2, 1]",1.0,3.0,0.22536587715148926,1.7417540550231934,0.5139228939503082,16.0,99.0
Y,R,"[2, 2]",1.0,4.0,0.14364290237426758,1.8051509857177734,0.6523645592213184,16.0,100.0
R,U,"[1, 2]",1.0,5.0,0.17262005805969238,1.7466490268707275,0.5658432038156584,16.0,101.0
Y,R,"[1, 3]",1.0,6.0,0.3965299129486084,1.9652910232543945,0.5647126284278481,16.0,102.0
,,"(3, 3)",,,,,,16.0,
B,L,"[3, 2]",1.0,1.0,0.5606169700622559,6.180758953094482,0.34623096328168407,,103.0
B,L,"[3, 1]",1.0,2.0,0.3219470977783203,1.7375941276550293,0.40060402102403037,17.0,104.0
R,U,"[2, 1]",1.0,3.0,0.21553492546081543,1.9199998378753662,0.7037410711879121,17.0,105.0
Y,R,"[2, 2]",1.0,4.0,0.1821579933166504,1.585515022277832,0.38979134035621577,17.0,106.0
R,U,"[1, 2]",1.0,5.0,0.25360703468322754,1.9856288433074951,0.7252568505644399,17.0,107.0
Y,R,"[1, 3]",1.0,6.0,0.17848896980285645,1.7808117866516113,0.6063475018340383,17.0,108.0
,,"(3, 3)",,,,,,17.0,
B,L,"[3, 2]",1.0,1.0,0.746380090713501,3.4408440589904785,0.34781909080555384,,109.0
B,L,"[3, 1]",1.0,2.0,0.2871570587158203,1.9847190380096436,0.6823819275933766,18.0,110.0
R,U,"[2, 1]",1.0,3.0,0.16908717155456543,1.7965002059936523,0.6124827190193818,18.0,111.0
Y,R,"[2, 2]",1.0,4.0,0.20517992973327637,1.494070053100586,0.2737602491113022,18.0,112.0
R,U,"[1, 2]",1.0,5.0,0.4686927795410156,1.8774440288543701,0.4012501302746013,18.0,113.0
Y,R,"[1, 3]",1.0,6.0,0.3576619625091553,1.6399180889129639,0.27471168801375306,18.0,114.0
,,"(3, 3)",,,,,,18.0,
B,L,"[3, 2]",1.0,1.0,0.5871610641479492,3.280555009841919,0.5719541969324614,,115.0
B,L,"[3, 1]",1.0,2.0,0.16895699501037598,1.4639041423797607,0.28620354077469295,19.0,116.0
R,U,"[2, 1]",1.0,3.0,0.25130391120910645,1.623628854751587,0.36005639279296836,19.0,117.0
Y,R,"[2, 2]",1.0,4.0,0.2298591136932373,1.6850218772888184,0.46172231514746837,19.0,118.0
R,U,"[1, 2]",1.0,5.0,0.17746281623840332,1.7185211181640625,0.5469469136604914,19.0,119.0
Y,R,"[1, 3]",1.0,6.0,0.1676959991455078,1.6858620643615723,0.4997107698069122,19.0,120.0
,,"(3, 3)",,,,,,19.0,
B,L,"[3, 2]",1.0,1.0,0.6338849067687988,3.4203109741210938,0.6533914359795236,,121.0
B,L,"[3, 1]",1.0,2.0,0.16627788543701172,1.7910068035125732,0.6112992714910239,20.0,122.0
R,U,"[2, 1]",1.0,3.0,0.20911097526550293,1.892319917678833,0.6871506209731233,20.0,123.0
Y,R,"[2, 2]",1.0,4.0,0.1802198886871338,1.7355880737304688,0.556218244108817,20.0,124.0
R,U,"[1, 2]",1.0,5.0,0.24689197540283203,1.5778400897979736,0.3345377522921432,20.0,125.0
Y,R,"[1, 3]",1.0,6.0,0.17854595184326172,1.6654839515686035,0.4832392350058662,20.0,126.0
,,"(3, 3)",,,,,,20.0,
B,L,"[3, 2]",1.0,1.0,0.6041479110717773,2.922437906265259,0.6225156528861372,,127.0
B,L,"[3, 1]",1.0,2.0,0.19533491134643555,1.6627249717712402,0.46883200426303073,21.0,128.0
R,U,"[2, 1]",1.0,3.0,0.2987689971923828,1.6883258819580078,0.39099484600871487,21.0,129.0
Y,R,"[2, 2]",1.0,4.0,0.22461390495300293,1.6379671096801758,0.41215971937783524,21.0,130.0
R,U,"[1, 2]",1.0,5.0,0.2452678680419922,1.516402006149292,0.2787464050455658,21.0,131.0
Y,R,"[1, 3]",1.0,6.0,0.31467294692993164,1.6169428825378418,0.31275665208299636,21.0,132.0
,,"(3, 3)",,,,,,21.0,
B,L,"[3, 2]",1.0,1.0,0.42014408111572266,6.89221715927124,0.35551947652218857,,133.0
B,L,"[3, 1]",1.0,2.0,0.24575400352478027,1.8464200496673584,0.601584358770403,22.0,134.0
R,U,"[2, 1]",1.0,3.0,0.15638494491577148,1.6550700664520264,0.49023898258251575,22.0,135.0
Y,R,"[2, 2]",1.0,4.0,0.18972301483154297,1.6625280380249023,0.4696746249678203,22.0,136.0
R,U,"[1, 2]",1.0,5.0,0.21870684623718262,1.5306870937347412,0.30075806822400875,22.0,137.0
Y,R,"[1, 3]",1.0,6.0,0.2234020233154297,1.7440440654754639,0.5113164689505367,22.0,138.0
,,"(3, 3)",,,,,,22.0,
B,L,"[3, 2]",1.0,1.0,0.49967384338378906,3.0614922046661377,0.42316741052896956,,139.0
B,L,"[3, 1]",1.0,2.0,0.1756141185760498,1.5580840110778809,0.38120649093100084,23.0,140.0
R,U,"[2, 1]",1.0,3.0,0.21022891998291016,1.6514010429382324,0.4328722079240276,23.0,141.0
Y,R,"[2, 2]",1.0,4.0,0.17180705070495605,1.7922141551971436,0.6250727421820174,23.0,142.0
R,U,"[1, 2]",1.0,5.0,0.14776206016540527,1.798454999923706,0.6401999196944357,23.0,143.0
Y,R,"[1, 3]",1.0,6.0,0.16783714294433594,1.6692819595336914,0.4932526754373641,23.0,144.0
,,"(3, 3)",,,,,,23.0,
B,L,"[3, 2]",1.0,1.0,0.40953493118286133,3.6191678047180176,0.26289012223441827,,145.0
B,L,"[3, 1]",1.0,2.0,0.22227978706359863,1.7218420505523682,0.467898118415183,24.0,146.0
R,U,"[2, 1]",-1.0,2.0,0.03047800064086914,5.552896022796631,0.3880195876325759,24.0,147.0
B,L,"[2, 0]",0.0,2.0,0.5544209480285645,1.9657540321350098,0.4040343424593798,24.0,148.0
B,L,"[2, 0]",0.0,2.0,0.37181591987609863,1.8548800945281982,0.47551343294599313,24.0,149.0
G,D,"[3, 0]",0.0,2.0,0.24922490119934082,1.743157148361206,0.5021599794651331,24.0,150.0
,,"(3, 3)",,,,,,24.0,
R,U,"[2, 3]",-1.0,-1.0,0.20873498916625977,12.947197914123535,0.733485373114386,,151.0
G,D,"[3, 3]",0.0,-1.0,0.16763997077941895,1.5405478477478027,0.35780176652725965,25.0,152.0
Y,R,"[3, 4]",-1.0,-2.0,0.3313407897949219,2.003253221511841,0.661022946189068,25.0,153.0
B,L,"[3, 3]",0.0,-2.0,0.1795039176940918,1.566828966140747,0.39477092040489575,25.0,154.0
G,D,"[4, 3]",-1.0,-3.0,0.2426760196685791,1.629235029220581,0.3908741606448654,25.0,155.0
B,L,"[4, 2]",-1.0,-4.0,0.6165220737457275,2.0539488792419434,0.4282098756487531,25.0,156.0
,,"(3, 3)",,,,,,25.0,
Y,R,"[3, 4]",-1.0,-1.0,0.3578310012817383,4.407101154327393,0.2691620203214059,,157.0
R,U,"[2, 4]",-1.0,-2.0,0.3800230026245117,2.092489004135132,0.7114994612220281,26.0,158.0
G,D,"[3, 4]",0.0,-2.0,0.2350611686706543,1.9327521324157715,0.6943037440112185,26.0,159.0
B,L,"[3, 3]",0.0,-2.0,0.2724609375,1.8659069538116455,0.5937569853029973,26.0,160.0
G,D,"[4, 3]",-1.0,-3.0,0.5447618961334229,2.3011298179626465,0.7449224246969439,26.0,161.0
B,L,"[4, 2]",-1.0,-4.0,0.21297597885131836,1.5513370037078857,0.3466945040818192,26.0,162.0
,,"(3, 3)",,,,,,26.0,
Y,R,"[3, 4]",-2.0,0.0,1.381108045578003,4.496572971343994,0.5601129543332785,,163.0
Y,R,"[3, 5]",-1.0,-1.0,0.40693116188049316,1.6671600341796875,0.2611599944758873,27.0,164.0
Y,R,"[3, 6]",0.0,-1.0,0.42531490325927734,1.7364671230316162,0.3141574206529923,27.0,165.0
B,L,"[3, 5]",-2.0,-1.0,1.2873361110687256,2.813508987426758,0.4946415016497956,27.0,166.0
Y,R,"[3, 6]",-2.0,-1.0,2.1395580768585205,3.8593859672546387,0.687249364210561,27.0,167.0
Y,R,"[3, 6]",0.0,-1.0,0.4620320796966553,1.8441078662872314,0.38192200000378856,27.0,168.0
,,"(3, 3)",,,,,,27.0,
Y,R,"[3, 4]",-1.0,-1.0,0.23050403594970703,9.575157880783081,0.5910301427337814,,169.0
B,L,"[3, 3]",0.0,-1.0,0.1968979835510254,1.751142978668213,0.5586427029437486,28.0,170.0
G,D,"[4, 3]",-1.0,-2.0,0.34586405754089355,2.0654778480529785,0.7075409279798703,28.0,171.0
R,U,"[3, 3]",0.0,-2.0,0.18848490715026855,1.6710658073425293,0.47903813930383315,28.0,172.0
B,L,"[3, 2]",-2.0,-2.0,1.286280870437622,2.783547878265381,0.47933633355644284,28.0,173.0
B,L,"[3, 1]",1.0,-1.0,0.8016929626464844,2.2563259601593018,0.43591284106731537,28.0,174.0
,,"(3, 3)",,,,,,28.0,
B,L,"[3, 2]",1.0,1.0,0.297576904296875,4.963501930236816,0.6328723211744135,,175.0
R,U,"[2, 2]",1.0,2.0,0.2502729892730713,1.7194068431854248,0.45270138829119944,29.0,176.0
B,L,"[2, 1]",1.0,3.0,0.27581000328063965,1.64329195022583,0.36288267708029703,29.0,177.0
R,U,"[1, 1]",-1.0,2.0,0.21186494827270508,1.6596381664276123,0.4391808081164641,29.0,178.0
G,D,"[2, 1]",0.0,2.0,0.4907419681549072,1.8695638179779053,0.37576027670296436,29.0,179.0
Y,R,"[2, 2]",0.0,2.0,0.3385641574859619,1.8719289302825928,0.5309799670832847,29.0,180.0
,,"(3, 3)",,,,,,29.0,
B,L,"[3, 2]",1.0,1.0,0.4184999465942383,5.089277982711792,0.7035809550305808,,181.0
R,U,"[2, 2]",1.0,2.0,0.1795949935913086,1.6247971057891846,0.4456216166460309,30.0,182.0
B,L,"[2, 1]",1.0,3.0,0.2211141586303711,1.6439499855041504,0.4230929542668034,30.0,183.0
Y,R,"[2, 2]",0.0,3.0,0.19034099578857422,1.7717270851135254,0.5779286357507918,30.0,184.0
G,D,"[3, 2]",0.0,3.0,0.15479493141174316,1.8167340755462646,0.6615610861551118,30.0,185.0
B,L,"[3, 1]",1.0,4.0,0.11918497085571289,1.3883321285247803,0.2670610470983956,30.0,186.0
,,"(3, 3)",,,,,,30.0,
B,L,"[3, 2]",1.0,1.0,0.42969489097595215,4.255089998245239,0.6217901774075403,,187.0
R,U,"[2, 2]",-1.0,1.0,0.0694880485534668,5.549575090408325,0.35534387743270135,31.0,188.0
B,L,"[2, 1]",1.0,2.0,0.3934450149536133,1.8445050716400146,0.45004197642853394,31.0,189.0
G,D,"[3, 1]",1.0,3.0,0.5363969802856445,1.957862138748169,0.4079460659421888,31.0,190.0
B,L,"[3, 0]",0.0,3.0,0.24148797988891602,1.6683220863342285,0.42635819185506485,31.0,191.0
R,U,"[2, 0]",0.0,3.0,0.723829984664917,2.006885051727295,0.2835544937631449,31.0,192.0
,,"(3, 3)",,,,,,31.0,
B,L,"[3, 2]",1.0,1.0,0.20862698554992676,7.494506120681763,0.3949725227704691,,193.0
G,D,"[4, 2]",-1.0,0.0,0.26147007942199707,1.8063981533050537,0.5347031379175432,32.0,194.0
Y,R,"[4, 3]",-1.0,-1.0,0.24673104286193848,1.7076470851898193,0.4592511174284151,32.0,195.0
R,U,"[3, 3]",0.0,-1.0,0.28553295135498047,1.787703037261963,0.4969493722350325,32.0,196.0
B,L,"[3, 2]",0.0,-1.0,0.38503193855285645,1.7581849098205566,0.37221495576300034,32.0,197.0
R,U,"[2, 2]",1.0,0.0,0.2599310874938965,1.6388769149780273,0.3777812999526889,32.0,198.0
,,"(3, 3)",,,,,,32.0,
B,L,"[3, 2]",1.0,1.0,0.6411681175231934,5.992832183837891,0.35433033846276946,,199.0
R,U,"[2, 2]",1.0,2.0,0.2905139923095703,1.8500299453735352,0.5543548188118798,33.0,200.0
B,L,"[2, 1]",1.0,3.0,0.22294092178344727,1.845546007156372,0.6165138213228943,33.0,201.0
R,U,"[1, 1]",-1.0,2.0,0.2170100212097168,1.6636638641357422,0.43042720748657265,33.0,202.0
Y,R,"[1, 2]",1.0,3.0,0.3023340702056885,1.7649650573730469,0.44545120607431926,33.0,203.0
G,D,"[2, 2]",0.0,3.0,0.17033910751342773,1.5127089023590088,0.34175980731564837,33.0,204.0
,,"(3, 3)",,,,,,33.0,
B,L,"[3, 2]",1.0,1.0,0.25328803062438965,9.184630870819092,0.7267388640553196,,205.0
R,U,"[2, 2]",1.0,2.0,0.1508021354675293,1.7157480716705322,0.5593750561799071,34.0,206.0
B,L,"[2, 1]",1.0,3.0,0.16503286361694336,1.8607521057128906,0.6868241880384192,34.0,207.0
Y,R,"[2, 2]",0.0,3.0,0.1555190086364746,1.7197329998016357,0.556791916546496,34.0,208.0
G,D,"[3, 2]",0.0,3.0,0.15585899353027344,1.7869288921356201,0.6271112912728978,34.0,209.0
B,L,"[3, 1]",1.0,4.0,0.16940093040466309,1.7229249477386475,0.550204020749401,34.0,210.0
,,"(3, 3)",,,,,,34.0,
B,L,"[3, 2]",1.0,1.0,0.3233799934387207,4.799376010894775,0.44989559875563173,,211.0
R,U,"[2, 2]",1.0,2.0,0.21832585334777832,1.8934149742126465,0.6598600873943983,35.0,212.0
B,L,"[2, 1]",1.0,3.0,0.15805816650390625,1.488403081893921,0.3321752430536005,35.0,213.0
Y,R,"[2, 2]",0.0,3.0,0.23319602012634277,1.915135145187378,0.6801663338737545,35.0,214.0
G,D,"[3, 2]",-1.0,3.0,0.05487203598022461,5.740571022033691,0.5545233549783464,35.0,215.0
G,D,"[4, 2]",-1.0,2.0,0.7754662036895752,2.39162015914917,0.6128402044809016,35.0,216.0
,,"(3, 3)",,,,,,35.0,
B,L,"[3, 2]",1.0,1.0,0.24019503593444824,8.470515012741089,0.3508003431628147,,217.0
Y,R,"[3, 3]",0.0,1.0,0.3333699703216553,1.7287471294403076,0.37979910022808555,36.0,218.0
G,D,"[4, 3]",-1.0,0.0,0.3027620315551758,1.693437099456787,0.3733212633987863,36.0,219.0
R,U,"[3, 3]",0.0,0.0,0.3227689266204834,1.6644539833068848,0.33781479144093846,36.0,220.0
B,L,"[3, 2]",0.0,0.0,0.19209790229797363,1.859144926071167,0.6635004847778075,36.0,221.0
R,U,"[2, 2]",1.0,1.0,0.22031617164611816,1.8700048923492432,0.6335970208575736,36.0,222.0
,,"(3, 3)",,,,,,36.0,
R,U,"[2, 3]",-1.0,-1.0,0.3599529266357422,6.793830871582031,0.44458598262780574,,223.0
B,L,"[2, 2]",1.0,0.0,0.2595388889312744,1.8931598663330078,0.6376988879755107,37.0,224.0
Y,R,"[2, 3]",0.0,0.0,0.16475486755371094,1.5220038890838623,0.3600552924210786,37.0,225.0
R,U,"[1, 3]",1.0,1.0,0.19899702072143555,1.5868809223175049,0.3802357978061633,37.0,226.0
B,L,"[1, 2]",1.0,2.0,0.18109893798828125,1.7355690002441406,0.5491983741387639,37.0,227.0
Y,R,"[1, 3]",0.0,2.0,0.18787097930908203,1.4809908866882324,0.2804027291949423,37.0,228.0
,,"(3, 3)",,,,,,37.0,
B,L,"[3, 2]",1.0,1.0,0.29291296005249023,6.289873123168945,0.7036351197222022,,229.0
Y,R,"[3, 3]",0.0,1.0,0.15649819374084473,1.8231961727142334,0.6603523086917471,38.0,230.0
B,L,"[3, 2]",0.0,1.0,0.18787813186645508,1.6338918209075928,0.44459022557145234,38.0,231.0
R,U,"[2, 2]",1.0,2.0,0.2695779800415039,1.8286190032958984,0.5563628328524217,38.0,232.0
B,L,"[2, 1]",1.0,3.0,0.24640393257141113,1.9281980991363525,0.6846636406436568,38.0,233.0
G,D,"[3, 1]",1.0,4.0,0.18813395500183105,1.7501180171966553,0.5515627837205561,38.0,234.0
,,"(3, 3)",,,,,,38.0,
B,L,"[3, 2]",1.0,1.0,0.27765703201293945,6.6203978061676025,0.6891840023501032,,235.0
Y,R,"[3, 3]",0.0,1.0,0.16550898551940918,1.6553728580474854,0.4946600877974568,39.0,236.0
B,L,"[3, 2]",0.0,1.0,0.19788479804992676,1.5361099243164062,0.347655548477902,39.0,237.0
Y,R,"[3, 3]",0.0,1.0,0.33968114852905273,1.721285104751587,0.3855686629947622,39.0,238.0
R,U,"[2, 3]",-1.0,0.0,0.1702260971069336,1.6673450469970703,0.5031253323509022,39.0,239.0
G,D,"[3, 3]",0.0,0.0,0.16039204597473145,1.9076471328735352,0.7436890307251389,39.0,240.0
,,"(3, 3)",,,,,,39.0,
