button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
Y,R,"[5, 11]",0.0,3.0,0.26755404472351074,1.9998531341552734,0.636187751464589,4.0,46.0,0.0
Y,R,"[5, 10]",-3.0,3.0,0.27472996711730957,1.6475601196289062,0.26737060580175065,4.0,47.0,0.0
Y,R,"[5, 11]",0.0,3.0,0.5129170417785645,2.117111921310425,0.5008802586685215,4.0,48.0,0.0
Y,R,"[5, 10]",-3.0,3.0,0.3190131187438965,1.8759400844573975,0.46007550311503587,4.0,49.0,0.0
R,U,"[4, 10]",1.0,4.0,0.30843400955200195,2.0036089420318604,0.5968774039194995,4.0,50.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.36350297927856445,6.774812936782837,0.4882872236450415,5.0,51.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.15787506103515625,1.655778169631958,0.3939842504056083,5.0,52.0,0.0
R,U,"[4, 7]",0.0,2.0,0.1567990779876709,1.5203959941864014,0.2811217148309743,5.0,53.0,0.0
R,U,"[3, 7]",0.0,2.0,0.21254706382751465,1.58725905418396,0.2684572722943361,5.0,54.0,0.0
R,U,"[2, 7]",0.0,2.0,0.22028183937072754,1.9379620552062988,0.6229683108323091,5.0,55.0,0.0
Y,R,"[2, 8]",0.0,2.0,0.2938680648803711,1.7679171562194824,0.374056066290333,5.0,56.0,0.0
G,D,"[3, 8]",0.0,2.0,0.2060530185699463,1.6514930725097656,0.3588209023981531,5.0,57.0,0.0
B,L,"[3, 7]",0.0,2.0,0.1982250213623047,1.6960201263427734,0.40476407193008673,5.0,58.0,0.0
B,L,"[3, 6]",0.0,2.0,0.15592098236083984,1.8297979831695557,0.5677546442148027,5.0,59.0,0.0
G,D,"[4, 6]",0.0,2.0,0.1895439624786377,1.796550989151001,0.49756013791052883,5.0,60.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.18916702270507812,6.732731819152832,0.39691660489025976,6.0,61.0,0.0
Y,R,"[6, 8]",1.0,1.0,0.6641850471496582,2.359139919281006,0.5888759666559864,6.0,62.0,0.0
R,U,"[5, 8]",1.0,2.0,0.33229804039001465,2.1480910778045654,0.7203053604607581,6.0,63.0,0.0
G,D,"[6, 8]",0.0,2.0,0.12891817092895508,1.8449139595031738,0.6153232600109265,6.0,64.0,0.0
R,U,"[5, 8]",0.0,2.0,0.17301416397094727,1.6961910724639893,0.411492649714023,6.0,65.0,0.0
R,U,"[4, 8]",0.0,2.0,0.19185113906860352,1.8838720321655273,0.5951668895978399,6.0,66.0,0.0
R,U,"[3, 8]",0.0,2.0,0.21337509155273438,1.656869888305664,0.3522701893107631,6.0,67.0,0.0
G,D,"[4, 8]",0.0,2.0,0.36072611808776855,1.8336191177368164,0.36912892036084477,6.0,68.0,0.0
G,D,"[5, 8]",0.0,2.0,0.24368000030517578,1.9954781532287598,0.6477416106403262,6.0,69.0,0.0
G,D,"[6, 8]",0.0,2.0,0.21141815185546875,1.8614730834960938,0.542360495057195,6.0,70.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.24296903610229492,5.408979177474976,0.5847096911972753,7.0,71.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.15691304206848145,1.658560037612915,0.39329826134311213,7.0,72.0,0.0
R,U,"[4, 7]",0.0,2.0,0.17149806022644043,1.9869089126586914,0.7303535993925212,7.0,73.0,0.0
G,D,"[5, 7]",0.0,2.0,0.16767501831054688,1.884770154953003,0.6146848362239157,7.0,74.0,0.0
G,D,"[6, 7]",-1.0,2.0,0.04941105842590332,5.513273000717163,0.31132256330387786,7.0,75.0,0.0
G,D,"[7, 7]",-2.0,2.0,1.0430631637573242,2.7509870529174805,0.6787099543621303,7.0,76.0,0.0
G,D,"[8, 7]",0.0,2.0,0.3209559917449951,2.0467751026153564,0.6422007149092888,7.0,77.0,0.0
G,D,"[9, 7]",0.0,2.0,0.29789304733276367,1.8397769927978516,0.44857065404566954,7.0,78.0,0.0
B,L,"[9, 6]",0.0,2.0,0.26889896392822266,2.0550618171691895,0.6867854512629602,7.0,79.0,0.0
B,L,"[9, 5]",0.0,2.0,0.17172598838806152,1.8308029174804688,0.5508821750977092,7.0,80.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.27429699897766113,5.45074987411499,0.5014706326910208,8.0,81.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.199448823928833,1.7041230201721191,0.4056832463066587,8.0,82.0,0.0
G,D,"[6, 7]",0.0,2.0,0.21564102172851562,1.9263191223144531,0.6150749366271777,8.0,83.0,0.0
G,D,"[7, 7]",-1.0,2.0,0.08515095710754395,5.838945150375366,0.6204609265864285,8.0,84.0,0.0
G,D,"[8, 7]",0.0,2.0,0.6473519802093506,2.1530261039733887,0.40710719964900743,8.0,85.0,0.0
Y,R,"[8, 8]",0.0,2.0,0.2965860366821289,1.6546969413757324,0.26176338669626453,8.0,86.0,0.0
R,U,"[7, 8]",0.0,2.0,0.3197309970855713,1.8929650783538818,0.4879200828010698,8.0,87.0,0.0
R,U,"[6, 8]",1.0,3.0,0.28322696685791016,1.8726840019226074,0.4937395762349111,8.0,88.0,0.0
R,U,"[5, 8]",1.0,4.0,0.20493721961975098,1.63100004196167,0.34155608024951256,8.0,89.0,0.0
R,U,"[4, 8]",0.0,4.0,0.22468185424804688,1.8213379383087158,0.49584113555509907,8.0,90.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.6263151168823242,3.891019105911255,0.27061724107967905,9.0,91.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.21543097496032715,1.5898890495300293,0.276927347719697,9.0,92.0,0.0
G,D,"[6, 7]",0.0,2.0,0.28035497665405273,1.8048059940338135,0.4315654492597964,9.0,93.0,0.0
B,L,"[6, 6]",0.0,2.0,0.19863390922546387,1.726613998413086,0.42478419106654547,9.0,94.0,0.0
R,U,"[5, 6]",0.0,2.0,0.2550239562988281,1.7360570430755615,0.36089037887823106,9.0,95.0,0.0
R,U,"[4, 6]",0.0,2.0,0.1197671890258789,1.7035801410675049,0.49768949395076967,9.0,96.0,0.0
R,U,"[3, 6]",-1.0,2.0,0.0909719467163086,5.592824220657349,0.35710567531844967,9.0,97.0,0.0
G,D,"[4, 6]",0.0,2.0,0.41454291343688965,1.8321850299835205,0.32265126239956743,9.0,98.0,0.0
R,U,"[3, 6]",0.0,2.0,0.2851870059967041,1.6383519172668457,0.2609137705558644,9.0,99.0,0.0
R,U,"[2, 6]",0.0,2.0,0.22183513641357422,1.8066661357879639,0.4840894625770837,9.0,100.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.5249478816986084,5.646482944488525,0.36375836428335817,10.0,101.0,0.0
Y,R,"[5, 7]",-1.0,1.0,0.06059098243713379,5.6301000118255615,0.42687694934532294,10.0,102.0,0.0
Y,R,"[5, 8]",1.0,2.0,0.3803708553314209,1.7267210483551025,0.25369026077814383,10.0,103.0,0.0
B,L,"[5, 7]",0.0,2.0,0.2945680618286133,1.6494951248168945,0.2531796631061563,10.0,104.0,0.0
B,L,"[5, 6]",0.0,2.0,0.2719290256500244,1.6715459823608398,0.30798947447978436,10.0,105.0,0.0
G,D,"[6, 6]",0.0,2.0,0.2922239303588867,2.024263858795166,0.6319557603297165,10.0,106.0,0.0
G,D,"[7, 6]",0.0,2.0,0.1867668628692627,1.7655110359191895,0.48114505945002606,10.0,107.0,0.0
G,D,"[8, 6]",0.0,2.0,0.27142810821533203,1.6207201480865479,0.25167336732756374,10.0,108.0,0.0
R,U,"[7, 6]",0.0,2.0,0.29242396354675293,2.0820460319519043,0.6833359389579066,10.0,109.0,0.0
R,U,"[6, 6]",0.0,2.0,0.18705010414123535,1.6793851852416992,0.39630578348044315,10.0,110.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.5300369262695312,3.7686750888824463,0.33162040379940755,11.0,111.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2140190601348877,1.7283129692077637,0.4097824583269845,11.0,112.0,0.0
R,U,"[4, 7]",0.0,2.0,0.19156694412231445,1.8692989349365234,0.5788901851670467,11.0,113.0,0.0
R,U,"[3, 7]",0.0,2.0,0.17369914054870605,1.6291100978851318,0.35808211728104294,11.0,114.0,0.0
R,U,"[2, 7]",0.0,2.0,0.20019102096557617,1.9464468955993652,0.654219653286122,11.0,115.0,0.0
R,U,"[1, 7]",-1.0,2.0,0.010272026062011719,5.699002027511597,0.5698008656800517,11.0,116.0,0.0
R,U,"[2, 7]",-3.0,2.0,0.31904101371765137,2.0798490047454834,0.6661820784486621,11.0,117.0,0.0
R,U,"[1, 7]",0.0,2.0,0.26277899742126465,2.0547268390655518,0.6874738374725123,11.0,118.0,0.0
R,U,"[2, 7]",-3.0,2.0,0.19278883934020996,1.7040719985961914,0.4082911322740573,11.0,119.0,0.0
R,U,"[1, 7]",0.0,2.0,0.23386216163635254,1.7268462181091309,0.40180358949029044,11.0,120.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.546036958694458,5.728610038757324,0.6466703883264076,12.0,121.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.1442418098449707,1.5054152011871338,0.25239845194703026,12.0,122.0,0.0
R,U,"[4, 7]",0.0,2.0,0.24918293952941895,2.055230140686035,0.7071421853598143,12.0,123.0,0.0
R,U,"[3, 7]",0.0,2.0,0.2669529914855957,1.631256103515625,0.2721017143101464,12.0,124.0,0.0
R,U,"[2, 7]",0.0,2.0,0.31650686264038086,2.009850025177002,0.5984747938980329,12.0,125.0,0.0
R,U,"[1, 7]",0.0,2.0,0.18986797332763672,1.6357758045196533,0.33423295568327366,12.0,126.0,0.0
R,U,"[2, 7]",-3.0,2.0,0.19557499885559082,1.6488399505615234,0.34966114937850423,12.0,127.0,0.0
R,U,"[1, 7]",0.0,2.0,0.2015380859375,1.6093440055847168,0.3091696556777413,12.0,128.0,0.0
R,U,"[2, 7]",-3.0,2.0,0.4244349002838135,2.2552988529205322,0.7307606396436229,12.0,129.0,0.0
R,U,"[1, 7]",0.0,2.0,0.33765196800231934,2.104037046432495,0.651589762822113,12.0,130.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.362637996673584,3.713871955871582,0.665453302830927,13.0,131.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.4021470546722412,1.7562308311462402,0.25485275556848114,13.0,132.0,0.0
G,D,"[6, 7]",0.0,2.0,0.2724330425262451,1.8749949932098389,0.4962830759779653,13.0,133.0,0.0
G,D,"[7, 7]",0.0,2.0,0.20854592323303223,1.844792127609253,0.5242545712464874,13.0,134.0,0.0
G,D,"[8, 7]",0.0,2.0,0.20229196548461914,1.5442230701446533,0.2521622682552152,13.0,135.0,0.0
G,D,"[9, 7]",0.0,2.0,0.311290979385376,2.065598964691162,0.6506131936715052,13.0,136.0,0.0
G,D,"[10, 7]",0.0,2.0,0.22447800636291504,1.8447601795196533,0.5120726107308188,13.0,137.0,0.0
G,D,"[11, 7]",0.0,2.0,0.20323491096496582,1.9018819332122803,0.6139555879292765,13.0,138.0,0.0
G,D,"[10, 7]",-3.0,2.0,0.15556883811950684,1.9858160018920898,0.7328711836198251,13.0,139.0,0.0
G,D,"[11, 7]",0.0,2.0,0.19117403030395508,1.8596599102020264,0.559311464285537,13.0,140.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.4149010181427002,3.2241930961608887,0.3002093255311084,14.0,141.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.22983789443969727,1.8600099086761475,0.5266656662659013,14.0,142.0,0.0
B,L,"[5, 6]",0.0,2.0,0.18499112129211426,1.8494620323181152,0.575926210203768,14.0,143.0,0.0
B,L,"[5, 5]",0.0,2.0,0.18190407752990723,1.9651620388031006,0.6909343782030786,14.0,144.0,0.0
B,L,"[5, 4]",0.0,2.0,0.16001415252685547,1.7499618530273438,0.4909876408193991,14.0,145.0,0.0
B,L,"[5, 3]",0.0,2.0,0.25827908515930176,1.7058827877044678,0.3636529500564639,14.0,146.0,0.0
B,L,"[5, 2]",0.0,2.0,0.22168898582458496,1.9405970573425293,0.6044273875579248,14.0,147.0,0.0
B,L,"[5, 1]",0.0,2.0,0.1925349235534668,1.8741140365600586,0.5779487322054617,14.0,148.0,0.0
B,L,"[5, 2]",-3.0,2.0,0.18721795082092285,1.6876389980316162,0.3991396376137749,14.0,149.0,0.0
B,L,"[5, 1]",0.0,2.0,0.2572190761566162,1.6838369369506836,0.3164210381295315,14.0,150.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.533466100692749,3.4318408966064453,0.348037911041587,15.0,151.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.23147821426391602,1.9750158786773682,0.6394088633788761,15.0,152.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.1637578010559082,1.8280298709869385,0.5675313665125925,15.0,153.0,0.0
Y,R,"[5, 9]",0.0,3.0,0.21238088607788086,1.7836079597473145,0.4677293816074755,15.0,154.0,0.0
Y,R,"[5, 10]",1.0,4.0,0.23801779747009277,1.6308238506317139,0.28217148987150226,15.0,155.0,0.0
Y,R,"[5, 11]",0.0,4.0,0.2345731258392334,1.6354830265045166,0.30074436762250895,15.0,156.0,0.0
Y,R,"[5, 10]",-3.0,4.0,0.19564104080200195,1.5608999729156494,0.26163523082572987,15.0,157.0,0.0
Y,R,"[5, 11]",0.0,4.0,0.2622089385986328,2.104706048965454,0.7491640816305989,15.0,158.0,0.0
Y,R,"[5, 10]",-3.0,4.0,0.42347097396850586,2.221022844314575,0.6868777419363468,15.0,159.0,0.0
Y,R,"[5, 11]",0.0,4.0,0.16750407218933105,1.7927091121673584,0.5296714277346972,15.0,160.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.29273295402526855,3.8132729530334473,0.7262275852532971,16.0,161.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.3418309688568115,1.916707992553711,0.47634491945603663,16.0,162.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2810540199279785,1.688081979751587,0.3143780003863751,16.0,163.0,0.0
G,D,"[6, 8]",1.0,4.0,0.2641451358795166,1.6917109489440918,0.3227555419300306,16.0,164.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.3537111282348633,2.1307919025421143,0.6863588350631066,16.0,165.0,0.0
G,D,"[7, 9]",0.0,5.0,0.2889738082885742,1.7229177951812744,0.3262615703164388,16.0,166.0,0.0
Y,R,"[7, 10]",0.0,5.0,0.30057191848754883,1.6499519348144531,0.25954602974364194,16.0,167.0,0.0
Y,R,"[7, 11]",0.0,5.0,0.22457098960876465,1.6718389987945557,0.3480391952018634,16.0,168.0,0.0
Y,R,"[7, 10]",-3.0,5.0,0.19818401336669922,1.736449956893921,0.43423229436607635,16.0,169.0,0.0
Y,R,"[7, 11]",0.0,5.0,0.1748030185699463,2.0004570484161377,0.7177870561883473,16.0,170.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.41931700706481934,3.128875970840454,0.3135407232298593,17.0,171.0,0.0
Y,R,"[6, 8]",1.0,1.0,0.6204209327697754,2.313861846923828,0.5937314846217763,17.0,172.0,0.0
Y,R,"[6, 9]",1.0,2.0,0.2826240062713623,1.7756989002227783,0.40317352929963973,17.0,173.0,0.0
G,D,"[7, 9]",0.0,2.0,0.19008302688598633,1.6233019828796387,0.3262906384766123,17.0,174.0,0.0
Y,R,"[7, 10]",0.0,2.0,0.26738405227661133,1.6251740455627441,0.26806484918479223,17.0,175.0,0.0
B,L,"[7, 9]",0.0,2.0,0.31404590606689453,1.699066162109375,0.2838671820509375,17.0,176.0,0.0
R,U,"[6, 9]",0.0,2.0,0.21406006813049316,2.040980100631714,0.724234002886782,17.0,177.0,0.0
R,U,"[5, 9]",0.0,2.0,0.18155503273010254,1.6685869693756104,0.3930649934096527,17.0,178.0,0.0
R,U,"[4, 9]",1.0,3.0,0.19005084037780762,1.7439758777618408,0.45367001687940395,17.0,179.0,0.0
R,U,"[3, 9]",1.0,4.0,0.1526780128479004,1.792435884475708,0.5459391226663897,17.0,180.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.4920182228088379,4.399796962738037,0.5954646588147152,18.0,181.0,0.0
R,U,"[5, 7]",1.0,1.0,0.22861695289611816,1.9372901916503906,0.6161466079071907,18.0,182.0,0.0
Y,R,"[5, 8]",1.0,2.0,0.2675449848175049,1.9769461154937744,0.6095139250640883,18.0,183.0,0.0
B,L,"[5, 7]",0.0,2.0,0.10802698135375977,1.6023061275482178,0.3954111889543591,18.0,184.0,0.0
R,U,"[4, 7]",0.0,2.0,0.29373598098754883,1.6862411499023438,0.2984117436998032,18.0,185.0,0.0
Y,R,"[4, 8]",0.0,2.0,0.2157289981842041,1.716447114944458,0.39807393839325483,18.0,186.0,0.0
Y,R,"[4, 9]",1.0,3.0,0.22596096992492676,2.031259059906006,0.6957014529593913,18.0,187.0,0.0
Y,R,"[4, 10]",1.0,4.0,0.1765730381011963,2.0250840187072754,0.7371322653481048,18.0,188.0,0.0
Y,R,"[4, 11]",0.0,4.0,0.2395610809326172,1.9767029285430908,0.6307711866014452,18.0,189.0,0.0
Y,R,"[4, 10]",-3.0,4.0,0.20151305198669434,1.8622281551361084,0.5595677409629993,18.0,190.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.329509973526001,2.9249889850616455,0.48454448078829476,19.0,191.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.1602158546447754,1.7480049133300781,0.4825453083321294,19.0,192.0,0.0
R,U,"[4, 7]",0.0,2.0,0.15405893325805664,1.6074559688568115,0.35666880190008926,19.0,193.0,0.0
B,L,"[4, 6]",0.0,2.0,0.20811104774475098,1.6071867942810059,0.29729766418072756,19.0,194.0,0.0
G,D,"[5, 6]",0.0,2.0,0.2264258861541748,1.6009130477905273,0.2647647735930028,19.0,195.0,0.0
G,D,"[6, 6]",0.0,2.0,0.24135112762451172,1.7897469997406006,0.4375985383735539,19.0,196.0,0.0
G,D,"[7, 6]",0.0,2.0,0.20878219604492188,1.949275016784668,0.6367504007964906,19.0,197.0,0.0
G,D,"[8, 6]",0.0,2.0,0.1860370635986328,1.7915928363800049,0.5117603915240292,19.0,198.0,0.0
G,D,"[9, 6]",-1.0,2.0,0.0626230239868164,5.734994888305664,0.5464751172739781,19.0,199.0,0.0
G,D,"[10, 6]",0.0,2.0,0.33855295181274414,2.048048973083496,0.5943254291585855,19.0,200.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.26901912689208984,4.327487945556641,0.3552533678581048,20.0,201.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.18215107917785645,1.8485350608825684,0.5704083232489857,20.0,202.0,0.0
R,U,"[4, 7]",0.0,2.0,0.11645913124084473,1.634537935256958,0.42160047892212943,20.0,203.0,0.0
G,D,"[5, 7]",0.0,2.0,0.22862911224365234,1.583923101425171,0.2555381501662537,20.0,204.0,0.0
B,L,"[5, 6]",0.0,2.0,0.24234604835510254,1.5986649990081787,0.25415338815333893,20.0,205.0,0.0
B,L,"[5, 5]",0.0,2.0,0.2386782169342041,1.7198660373687744,0.37395996774804197,20.0,206.0,0.0
R,U,"[4, 5]",0.0,2.0,0.21842002868652344,1.926365852355957,0.6166973925829033,20.0,207.0,0.0
R,U,"[3, 5]",0.0,2.0,0.12103915214538574,1.5913920402526855,0.3582096957932265,20.0,208.0,0.0
Y,R,"[3, 6]",0.0,2.0,0.22579407691955566,1.8320131301879883,0.5067890985667083,20.0,209.0,0.0
R,U,"[2, 6]",0.0,2.0,0.2652459144592285,1.8584771156311035,0.49854995277245245,20.0,210.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.3407559394836426,5.4699790477752686,0.3183996665408716,21.0,211.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.20179295539855957,1.7836720943450928,0.48533120772701804,21.0,212.0,0.0
R,U,"[4, 7]",0.0,2.0,0.176422119140625,1.622204065322876,0.3408167134278553,21.0,213.0,0.0
G,D,"[5, 7]",0.0,2.0,0.23276281356811523,1.8970470428466797,0.571075525258288,21.0,214.0,0.0
B,L,"[5, 6]",0.0,2.0,0.16842198371887207,1.8019299507141113,0.5396397360041068,21.0,215.0,0.0
B,L,"[5, 5]",0.0,2.0,0.1556868553161621,1.8590819835662842,0.598607464017368,21.0,216.0,0.0
B,L,"[5, 4]",0.0,2.0,0.12104916572570801,1.5686020851135254,0.3507096814907405,21.0,217.0,0.0
B,L,"[5, 3]",0.0,2.0,0.1926112174987793,1.823908805847168,0.5243217018435662,21.0,218.0,0.0
R,U,"[4, 3]",0.0,2.0,0.17157506942749023,1.7003459930419922,0.44144062526614164,21.0,219.0,0.0
Y,R,"[4, 4]",0.0,2.0,0.19060516357421875,2.0318288803100586,0.7398758258729692,21.0,220.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.3384370803833008,3.5190041065216064,0.7249868357252416,22.0,221.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.1488170623779297,1.749047040939331,0.5075971141482318,22.0,222.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.164870023727417,1.7511391639709473,0.4921359931957739,22.0,223.0,0.0
G,D,"[6, 8]",1.0,4.0,0.18849682807922363,1.8198931217193604,0.51178662760662,22.0,224.0,0.0
G,D,"[7, 8]",0.0,4.0,0.2100849151611328,1.5890471935272217,0.28453650603864167,22.0,225.0,0.0
B,L,"[7, 7]",0.0,4.0,0.592710018157959,2.146044969558716,0.4470137271150113,22.0,226.0,0.0
G,D,"[8, 7]",0.0,4.0,0.16265511512756348,1.7561938762664795,0.4864732759699208,22.0,227.0,0.0
G,D,"[9, 7]",0.0,4.0,0.13074207305908203,1.8924758434295654,0.6619014963058216,22.0,228.0,0.0
