button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
R,U,"[5, 6]",1.0,1.0,0.4979989528656006,1.9192068576812744,0.320141018020812,0.0,1.0,0.0
R,U,"[4, 6]",0.0,1.0,0.3241128921508789,1.9037539958953857,0.4737562835100753,0.0,2.0,0.0
Y,R,"[4, 7]",0.0,1.0,0.5685718059539795,1.9778249263763428,0.3184936388285679,0.0,3.0,0.0
G,D,"[5, 7]",1.0,2.0,0.46386003494262695,2.2403059005737305,0.6751150554736927,0.0,4.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.21442794799804688,1.587501049041748,0.2797825542805453,0.0,5.0,0.0
Y,R,"[5, 9]",0.0,3.0,0.21680283546447754,1.8408751487731934,0.5203883687599046,0.0,6.0,0.0
R,U,"[4, 9]",1.0,4.0,0.2478160858154297,1.6087710857391357,0.26284048237469465,0.0,7.0,0.0
R,U,"[3, 9]",1.0,5.0,0.2688329219818115,1.7884440422058105,0.4178656066437057,0.0,8.0,0.0
B,L,"[3, 8]",0.0,5.0,0.20755410194396973,1.678290843963623,0.36299977959858326,0.0,9.0,0.0
B,L,"[3, 7]",0.0,5.0,0.8306219577789307,2.316931962966919,0.37982046001673386,0.0,10.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.8174300193786621,3.724004030227661,0.5037207087754223,1.0,11.0,0.0
R,U,"[4, 6]",0.0,1.0,0.3076629638671875,2.1066038608551025,0.6935536479152616,1.0,12.0,0.0
Y,R,"[4, 7]",0.0,1.0,0.20447611808776855,1.6626129150390625,0.3732613594323432,1.0,13.0,0.0
G,D,"[5, 7]",1.0,2.0,0.2433171272277832,1.7033309936523438,0.3599212836827694,1.0,14.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2099170684814453,1.6010611057281494,0.29440889555265354,1.0,15.0,0.0
Y,R,"[5, 9]",0.0,3.0,0.20696783065795898,1.7474000453948975,0.4415934491755545,1.0,16.0,0.0
R,U,"[4, 9]",1.0,4.0,0.223114013671875,1.87312912940979,0.5479702050673205,1.0,17.0,0.0
R,U,"[3, 9]",1.0,5.0,0.20261192321777344,1.624333143234253,0.32257871870287713,1.0,18.0,0.0
