button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
G,D,"[7, 6]",0.0,0.0,0.22148489952087402,1.7015340328216553,0.481412510003367,5.0,55.0,0.0
R,U,"[6, 6]",0.0,0.0,0.23749709129333496,1.9942359924316406,0.741923822607651,5.0,56.0,0.0
R,U,"[5, 6]",1.0,1.0,0.13713598251342773,1.8232719898223877,0.6984418993142613,5.0,57.0,0.0
G,D,"[6, 6]",0.0,1.0,0.1528301239013672,1.5523040294647217,0.4009202922044769,5.0,58.0,0.0
R,U,"[5, 6]",0.0,1.0,0.2407848834991455,1.5018150806427002,0.2527842692096511,5.0,59.0,0.0
B,L,"[5, 5]",0.0,1.0,0.33780908584594727,1.939605951309204,0.6085816310843877,5.0,60.0,0.0
,,"(6, 6)",,,,,,,,
G,D,"[7, 6]",0.0,0.0,0.7850000858306885,3.2939698696136475,0.5356866579859179,6.0,61.0,0.0
B,L,"[7, 5]",0.0,0.0,0.36650896072387695,2.0766868591308594,0.712086330755817,6.0,62.0,0.0
Y,R,"[7, 6]",0.0,0.0,0.19412612915039062,1.5029399394989014,0.2985687020386565,6.0,63.0,0.0
Y,R,"[7, 7]",0.0,0.0,0.24429607391357422,1.9030849933624268,0.6513136109792177,6.0,64.0,0.0
Y,R,"[7, 8]",0.0,0.0,0.14308500289916992,1.682007074356079,0.5336662293742576,6.0,65.0,0.0
B,L,"[7, 7]",0.0,0.0,0.23474907875061035,1.7263820171356201,0.4928322435793886,6.0,66.0,0.0
B,L,"[7, 6]",0.0,0.0,0.17402100563049316,1.6750619411468506,0.5012416111646205,6.0,67.0,0.0
B,L,"[7, 5]",0.0,0.0,0.21585988998413086,1.9490277767181396,0.7332373041693039,6.0,68.0,0.0
G,D,"[8, 5]",0.0,0.0,0.14266705513000488,1.8374099731445312,0.6871981563794489,6.0,69.0,0.0
G,D,"[9, 5]",0.0,0.0,0.17785286903381348,1.5144929885864258,0.33532863720498185,6.0,70.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.9768450260162354,4.366424083709717,0.7176963562108474,7.0,71.0,0.0
G,D,"[6, 6]",0.0,1.0,0.19899320602416992,1.895496129989624,0.6964704894738774,7.0,72.0,0.0
B,L,"[6, 5]",0.0,1.0,0.20496487617492676,1.8848130702972412,0.6645374873773902,7.0,73.0,0.0
Y,R,"[6, 6]",0.0,1.0,0.1616220474243164,1.4268980026245117,0.2582447679736862,7.0,74.0,0.0
R,U,"[5, 6]",0.0,1.0,0.34892702102661133,1.9605400562286377,0.6184177790808376,7.0,75.0,0.0
G,D,"[6, 6]",0.0,1.0,0.2248368263244629,1.7371761798858643,0.5057120214783328,7.0,76.0,0.0
B,L,"[6, 5]",-1.0,1.0,0.047456979751586914,5.703953981399536,0.5925349031350098,7.0,77.0,0.0
B,L,"[6, 4]",0.0,1.0,0.41089797019958496,1.8267030715942383,0.41924551673826754,7.0,78.0,0.0
Y,R,"[6, 5]",0.0,1.0,0.3958418369293213,1.9336049556732178,0.5359682063524098,7.0,79.0,0.0
B,L,"[6, 4]",0.0,1.0,0.4022250175476074,2.0370421409606934,0.6393851821325013,7.0,80.0,0.0
,,"(6, 6)",,,,,,,,
G,D,"[7, 6]",0.0,0.0,0.7012979984283447,3.7401580810546875,0.34635799660507055,8.0,81.0,0.0
R,U,"[6, 6]",0.0,0.0,0.3619880676269531,1.771500825881958,0.4010451527714337,8.0,82.0,0.0
R,U,"[5, 6]",1.0,1.0,0.28511500358581543,1.8356990814208984,0.553053831150766,8.0,83.0,0.0
R,U,"[4, 6]",0.0,1.0,0.22081398963928223,1.956482172012329,0.7429935900062024,8.0,84.0,0.0
G,D,"[5, 6]",0.0,1.0,0.2244570255279541,1.6081159114837646,0.3842933569655355,8.0,85.0,0.0
B,L,"[5, 5]",0.0,1.0,0.3135559558868408,2.031013011932373,0.7149788227983696,8.0,86.0,0.0
G,D,"[6, 5]",0.0,1.0,0.201768159866333,1.6479859352111816,0.4464668098581028,8.0,87.0,0.0
R,U,"[5, 5]",0.0,1.0,0.9137120246887207,2.2006759643554688,0.2805135811963878,8.0,88.0,0.0
Y,R,"[5, 6]",0.0,1.0,0.7177519798278809,2.049875020980835,0.33020230902815084,8.0,89.0,0.0
G,D,"[6, 6]",0.0,1.0,0.3780632019042969,1.9092600345611572,0.5225390933967484,8.0,90.0,0.0
,,"(6, 6)",,,,,,,,
G,D,"[7, 6]",0.0,0.0,0.9012231826782227,4.686073064804077,0.34185131333911506,9.0,91.0,0.0
B,L,"[7, 5]",0.0,0.0,0.36737513542175293,1.6207480430603027,0.2626023655914754,9.0,92.0,0.0
R,U,"[6, 5]",0.0,0.0,0.3879868984222412,2.0192909240722656,0.6315610520180118,9.0,93.0,0.0
Y,R,"[6, 6]",-1.0,0.0,0.05524897575378418,5.692590951919556,0.5737706573401395,9.0,94.0,0.0
Y,R,"[6, 7]",0.0,0.0,0.25540804862976074,1.9110820293426514,0.6512869890213899,9.0,95.0,0.0
B,L,"[6, 6]",0.0,0.0,0.2652411460876465,1.572448968887329,0.307409900483525,9.0,96.0,0.0
G,D,"[7, 6]",0.0,0.0,0.36058807373046875,1.6733050346374512,0.31381499750722,9.0,97.0,0.0
B,L,"[7, 5]",0.0,0.0,0.3436470031738281,1.6770918369293213,0.32427233499993907,9.0,98.0,0.0
R,U,"[6, 5]",0.0,0.0,0.3124709129333496,1.7453629970550537,0.43608031899998595,9.0,99.0,0.0
Y,R,"[6, 6]",0.0,0.0,0.23355817794799805,1.536194086074829,0.30566708631791495,9.0,100.0,0.0
,,"(6, 6)",,,,,,,,
B,L,"[6, 5]",0.0,0.0,0.6137650012969971,3.1390950679779053,0.27799658908000136,10.0,101.0,0.0
G,D,"[7, 5]",0.0,0.0,0.28688597679138184,1.6738929748535156,0.40165940654624327,10.0,102.0,0.0
R,U,"[6, 5]",0.0,0.0,0.2525780200958252,1.8639590740203857,0.615281281191561,10.0,103.0,0.0
Y,R,"[6, 6]",-1.0,0.0,0.08382511138916016,5.637501001358032,0.4859272435767165,10.0,104.0,0.0
Y,R,"[6, 7]",0.0,0.0,0.49744701385498047,2.0324838161468506,0.5349314395281031,10.0,105.0,0.0
G,D,"[7, 7]",0.0,0.0,0.3231630325317383,2.080328941345215,0.7483959377359779,10.0,106.0,0.0
R,U,"[6, 7]",0.0,0.0,0.22279000282287598,1.8031811714172363,0.5849917320153067,10.0,107.0,0.0
R,U,"[5, 7]",1.0,1.0,0.20675015449523926,1.7294399738311768,0.5144091148416994,10.0,108.0,0.0
B,L,"[5, 6]",1.0,2.0,0.2764129638671875,1.791123867034912,0.5053440731889842,10.0,109.0,0.0
Y,R,"[5, 7]",0.0,2.0,0.24939298629760742,1.6392889022827148,0.39485480992018746,10.0,110.0,0.0
,,"(6, 6)",,,,,,,,
G,D,"[7, 6]",0.0,0.0,0.7090737819671631,3.709697961807251,0.6874667717207266,11.0,111.0,0.0
R,U,"[6, 6]",0.0,0.0,0.17096495628356934,1.7145068645477295,0.5352084549723286,11.0,112.0,0.0
R,U,"[5, 6]",1.0,1.0,0.16338801383972168,1.877708911895752,0.7131309971688897,11.0,113.0,0.0
R,U,"[4, 6]",0.0,1.0,0.1825120449066162,1.5255348682403564,0.33860721884527006,11.0,114.0,0.0
R,U,"[3, 6]",0.0,1.0,0.16234707832336426,1.9098930358886719,0.7479955447370684,11.0,115.0,0.0
R,U,"[2, 6]",0.0,1.0,0.21314501762390137,1.5653049945831299,0.3469316767400184,11.0,116.0,0.0
R,U,"[1, 6]",-1.0,1.0,0.05986595153808594,5.544738054275513,0.40807450017810326,11.0,117.0,0.0
R,U,"[2, 6]",-3.0,1.0,0.32872605323791504,1.8232741355895996,0.49783519217437566,11.0,118.0,0.0
R,U,"[1, 6]",-2.0,1.0,1.1133239269256592,2.371000051498413,0.28565334939970044,11.0,119.0,0.0
R,U,"[2, 6]",-3.0,1.0,0.3646278381347656,1.7369389533996582,0.37241575686970657,11.0,120.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",-2.0,0.0,1.5032670497894287,4.330956935882568,0.403150836000915,12.0,121.0,0.0
R,U,"[4, 6]",0.0,0.0,0.2768731117248535,1.8391098976135254,0.558721935627776,12.0,122.0,0.0
Y,R,"[4, 7]",0.0,0.0,0.2904629707336426,1.9314649105072021,0.6399335635489712,12.0,123.0,0.0
B,L,"[4, 6]",0.0,0.0,0.2371361255645752,1.9188950061798096,0.692070474072944,12.0,124.0,0.0
G,D,"[5, 6]",0.0,0.0,0.21846485137939453,1.9302761554718018,0.7222581109243227,12.0,125.0,0.0
R,U,"[4, 6]",0.0,0.0,0.18106913566589355,1.6986620426177979,0.5209861863683589,12.0,126.0,0.0
G,D,"[5, 6]",0.0,0.0,0.21399497985839844,1.520878791809082,0.308736014349381,12.0,127.0,0.0
B,L,"[5, 5]",0.0,0.0,0.3134491443634033,1.7325029373168945,0.42442959057100726,12.0,128.0,0.0
B,L,"[5, 4]",0.0,0.0,0.2820770740509033,1.8922009468078613,0.6165324417169342,12.0,129.0,0.0
G,D,"[6, 4]",0.0,0.0,0.17638087272644043,1.8671588897705078,0.6834115914214798,12.0,130.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.4466969966888428,3.0601820945739746,0.44365859574956584,13.0,131.0,0.0
Y,R,"[6, 8]",1.0,1.0,0.26430797576904297,1.730539083480835,0.47411400775269646,13.0,132.0,0.0
G,D,"[7, 8]",0.0,1.0,0.21625518798828125,1.5809440612792969,0.3716629151558173,13.0,133.0,0.0
R,U,"[6, 8]",0.0,1.0,0.2326810359954834,1.5851449966430664,0.35706689164170724,13.0,134.0,0.0
G,D,"[7, 8]",0.0,1.0,0.25327086448669434,1.870603084564209,0.6271685772697162,13.0,135.0,0.0
B,L,"[7, 7]",-1.0,1.0,0.021272897720336914,5.323318004608154,0.25050340780063973,13.0,136.0,0.0
G,D,"[8, 7]",0.0,1.0,0.3903958797454834,1.9536240100860596,0.5537944904395712,13.0,137.0,0.0
B,L,"[8, 6]",0.0,1.0,0.2453608512878418,1.6602370738983154,0.4142473295611133,13.0,138.0,0.0
R,U,"[7, 6]",0.0,1.0,0.2396688461303711,1.6230828762054443,0.3704929675916835,13.0,139.0,0.0
Y,R,"[7, 7]",0.0,1.0,0.3129448890686035,1.6638000011444092,0.3509714810463281,13.0,140.0,0.0
,,"(6, 6)",,,,,,,,
B,L,"[6, 5]",0.0,0.0,0.639794111251831,4.428589105606079,0.4460660969158594,14.0,141.0,0.0
G,D,"[7, 5]",0.0,0.0,0.18689703941345215,1.6441380977630615,0.4567784230111154,14.0,142.0,0.0
R,U,"[6, 5]",0.0,0.0,0.2765638828277588,1.7744810581207275,0.49779065548648066,14.0,143.0,0.0
Y,R,"[6, 6]",0.0,0.0,0.2561800479888916,1.8330719470977783,0.5639994163752664,14.0,144.0,0.0
B,L,"[6, 5]",0.0,0.0,0.2858710289001465,1.7530038356781006,0.4626668207564908,14.0,145.0,0.0
R,U,"[5, 5]",0.0,0.0,0.34985995292663574,1.7105069160461426,0.3609548699938709,14.0,146.0,0.0
Y,R,"[5, 6]",1.0,1.0,0.35254478454589844,1.8980138301849365,0.5587802197123279,14.0,147.0,0.0
G,D,"[6, 6]",0.0,1.0,0.2998838424682617,1.6655080318450928,0.3745178576410054,14.0,148.0,0.0
R,U,"[5, 6]",0.0,1.0,0.38420915603637695,1.907508134841919,0.531731855351238,14.0,149.0,0.0
R,U,"[4, 6]",0.0,1.0,0.16081881523132324,1.9083020687103271,0.7398949199540138,14.0,150.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.4780609607696533,3.256880044937134,0.5133958976803079,15.0,151.0,0.0
B,L,"[6, 6]",0.0,0.0,0.20276188850402832,1.4580268859863281,0.2549185701516617,15.0,152.0,0.0
G,D,"[7, 6]",0.0,0.0,0.366851806640625,1.7705929279327393,0.4086984352590929,15.0,153.0,0.0
R,U,"[6, 6]",0.0,0.0,0.27209997177124023,1.9558050632476807,0.6808525899229527,15.0,154.0,0.0
R,U,"[5, 6]",1.0,1.0,0.1858980655670166,1.714536190032959,0.5286923000726994,15.0,155.0,0.0
Y,R,"[5, 7]",-1.0,1.0,0.06381011009216309,5.845731019973755,0.7074295220988117,15.0,156.0,0.0
Y,R,"[5, 8]",1.0,2.0,0.28137803077697754,1.7629601955413818,0.4872865593862936,15.0,157.0,0.0
G,D,"[6, 8]",1.0,3.0,0.26669788360595703,1.9831910133361816,0.720214427315227,15.0,158.0,0.0
B,L,"[6, 7]",0.0,3.0,0.39232492446899414,2.145359992980957,0.7486878829443355,15.0,159.0,0.0
R,U,"[5, 7]",-1.0,3.0,0.06843900680541992,5.634112119674683,0.4996364477422051,15.0,160.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.5796310901641846,4.364541053771973,0.4474525546467253,16.0,161.0,0.0
B,L,"[5, 5]",0.0,1.0,0.2573661804199219,1.8069171905517578,0.5375535958832784,16.0,162.0,0.0
Y,R,"[5, 6]",0.0,1.0,0.28336215019226074,1.8455970287322998,0.5663292884399929,16.0,163.0,0.0
G,D,"[6, 6]",0.0,1.0,0.21721291542053223,1.612224817276001,0.3953953207582174,16.0,164.0,0.0
R,U,"[5, 6]",0.0,1.0,0.30371809005737305,1.8941080570220947,0.605948829327305,16.0,165.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.1596829891204834,1.5854759216308594,0.42487714081257016,16.0,166.0,0.0
B,L,"[5, 6]",0.0,2.0,0.22643113136291504,1.920677900314331,0.695160130538347,16.0,167.0,0.0
G,D,"[6, 6]",0.0,2.0,0.20855021476745605,1.8923008441925049,0.6708452545699977,16.0,168.0,0.0
R,U,"[5, 6]",0.0,2.0,0.3643620014190674,1.6351850032806396,0.2730008564909887,16.0,169.0,0.0
B,L,"[5, 5]",0.0,2.0,0.4598579406738281,1.9763550758361816,0.515695790457283,16.0,170.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.9204549789428711,5.449120998382568,0.6146521640235338,17.0,171.0,0.0
G,D,"[6, 6]",0.0,1.0,0.18442797660827637,1.5782039165496826,0.3930895885860743,17.0,172.0,0.0
B,L,"[6, 5]",0.0,1.0,0.32878708839416504,2.007767915725708,0.6838377504183387,17.0,173.0,0.0
Y,R,"[6, 6]",0.0,1.0,0.21304798126220703,1.9341249465942383,0.7178798085474507,17.0,174.0,0.0
G,D,"[7, 6]",0.0,1.0,0.2216629981994629,1.951368808746338,0.7356976474989549,17.0,175.0,0.0
R,U,"[6, 6]",0.0,1.0,0.14667606353759766,1.4859979152679443,0.33885089858702466,17.0,176.0,0.0
Y,R,"[6, 7]",0.0,1.0,0.29740309715270996,1.6525709629058838,0.35794808409021833,17.0,177.0,0.0
B,L,"[6, 6]",0.0,1.0,0.32356691360473633,1.7608931064605713,0.4354252323319652,17.0,178.0,0.0
B,L,"[6, 5]",0.0,1.0,0.1336519718170166,1.6714789867401123,0.5401139599274367,17.0,179.0,0.0
B,L,"[6, 4]",0.0,1.0,0.2299060821533203,1.7166540622711182,0.49000193346073206,17.0,180.0,0.0
,,"(6, 6)",,,,,,,,
B,L,"[6, 5]",0.0,0.0,0.41439294815063477,3.078968048095703,0.3523387324865738,18.0,181.0,0.0
B,L,"[6, 4]",0.0,0.0,0.27793407440185547,2.004503011703491,0.7232495708749305,18.0,182.0,0.0
B,L,"[6, 3]",0.0,0.0,0.22345805168151855,1.8063039779663086,0.5796281564904284,18.0,183.0,0.0
B,L,"[6, 2]",0.0,0.0,0.16524100303649902,1.6466560363769531,0.47628085688516136,18.0,184.0,0.0
B,L,"[6, 1]",0.0,0.0,0.2288970947265625,1.5123529434204102,0.2888311055841511,18.0,185.0,0.0
B,L,"[6, 2]",-3.0,0.0,0.2131960391998291,1.5497539043426514,0.3385015100340541,18.0,186.0,0.0
B,L,"[6, 1]",0.0,0.0,0.2874481678009033,1.5444910526275635,0.2662339838465754,18.0,187.0,0.0
B,L,"[6, 2]",-3.0,0.0,0.3084251880645752,1.8570199012756348,0.5396321201672668,18.0,188.0,0.0
G,D,"[7, 2]",0.0,0.0,0.1567080020904541,1.7400219440460205,0.579676769070959,18.0,189.0,0.0
R,U,"[6, 2]",0.0,0.0,0.21442484855651855,1.9168939590454102,0.6963878091920166,18.0,190.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.3715550899505615,3.320216178894043,0.3502550474912307,19.0,191.0,0.0
Y,R,"[6, 8]",1.0,1.0,0.3768470287322998,1.7679519653320312,0.3847992216915476,19.0,192.0,0.0
Y,R,"[6, 9]",1.0,2.0,0.24656391143798828,1.7620248794555664,0.5133069725466761,19.0,193.0,0.0
Y,R,"[6, 10]",1.0,3.0,0.20563101768493652,1.5754330158233643,0.3555268636892693,19.0,194.0,0.0
Y,R,"[6, 11]",0.0,3.0,0.2918241024017334,1.7044689655303955,0.4099462576684215,19.0,195.0,0.0
R,U,"[5, 11]",0.0,3.0,0.22113513946533203,1.8204319477081299,0.6133233917893774,19.0,196.0,0.0
R,U,"[4, 11]",0.0,3.0,0.21305394172668457,1.538330078125,0.31868138165268267,19.0,197.0,0.0
B,L,"[4, 10]",1.0,4.0,0.1100921630859375,1.7860610485076904,0.6710253133624905,19.0,198.0,0.0
B,L,"[4, 9]",-1.0,4.0,0.06302213668823242,5.732235908508301,0.6031466545748956,19.0,199.0,0.0
B,L,"[4, 8]",0.0,4.0,0.3413867950439453,2.023669958114624,0.6766880570142171,19.0,200.0,0.0
,,"(6, 6)",,,,,,,,
G,D,"[7, 6]",0.0,0.0,0.5526919364929199,3.3369600772857666,0.5471180582064047,20.0,201.0,0.0
G,D,"[8, 6]",0.0,0.0,0.30069494247436523,1.7183351516723633,0.41549367322373565,20.0,202.0,0.0
Y,R,"[8, 7]",0.0,0.0,0.24700498580932617,1.8438711166381836,0.5925572746068068,20.0,203.0,0.0
B,L,"[8, 6]",0.0,0.0,0.20464301109313965,1.7011489868164062,0.5103833984745549,20.0,204.0,0.0
R,U,"[7, 6]",0.0,0.0,0.2696518898010254,1.8011438846588135,0.5447695326820183,20.0,205.0,0.0
Y,R,"[7, 7]",0.0,0.0,0.1695849895477295,1.8373408317565918,0.6818728699525546,20.0,206.0,0.0
G,D,"[8, 7]",-1.0,0.0,0.08753299713134766,5.541144847869873,0.389799182172054,20.0,207.0,0.0
G,D,"[9, 7]",0.0,0.0,0.2712118625640869,1.9174730777740479,0.6570853211724648,20.0,208.0,0.0
B,L,"[9, 6]",0.0,0.0,0.23772501945495605,1.7375080585479736,0.5112982908359085,20.0,209.0,0.0
R,U,"[8, 6]",0.0,0.0,0.2982161045074463,1.9382741451263428,0.6494665126683762,20.0,210.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.36667609214782715,3.4304580688476562,0.7298248833088143,21.0,211.0,0.0
B,L,"[6, 6]",0.0,0.0,0.200117826461792,1.6249358654022217,0.4215618793420851,21.0,212.0,0.0
G,D,"[7, 6]",0.0,0.0,0.28717708587646484,1.9437949657440186,0.6650733584011632,21.0,213.0,0.0
R,U,"[6, 6]",0.0,0.0,0.210068941116333,1.7700741291046143,0.5520154401609492,21.0,214.0,0.0
G,D,"[7, 6]",0.0,0.0,0.23350000381469727,1.4863250255584717,0.2552558093262887,21.0,215.0,0.0
B,L,"[7, 5]",0.0,0.0,0.5271430015563965,2.261240005493164,0.7326502039479987,21.0,216.0,0.0
Y,R,"[7, 6]",0.0,0.0,0.19244599342346191,1.6406569480895996,0.4402078691107299,21.0,217.0,0.0
R,U,"[6, 6]",0.0,0.0,0.21712493896484375,1.5997560024261475,0.3899462907706373,21.0,218.0,0.0
B,L,"[6, 5]",0.0,0.0,0.176239013671875,1.7402091026306152,0.5633203875651989,21.0,219.0,0.0
G,D,"[7, 5]",-1.0,0.0,0.045790910720825195,5.458054065704346,0.3381564171773036,21.0,220.0,0.0
,,"(6, 6)",,,,,,,,
G,D,"[7, 6]",0.0,0.0,0.6206347942352295,3.313241958618164,0.4512311303553735,22.0,221.0,0.0
B,L,"[7, 5]",0.0,0.0,0.39656496047973633,1.6627910137176514,0.264176988674295,22.0,222.0,0.0
Y,R,"[7, 6]",0.0,0.0,0.3397228717803955,2.0193848609924316,0.6664376046582074,22.0,223.0,0.0
R,U,"[6, 6]",0.0,0.0,0.22994303703308105,1.498445987701416,0.26531255106818424,22.0,224.0,0.0
G,D,"[7, 6]",0.0,0.0,0.3670201301574707,2.0686190128326416,0.7000315747632343,22.0,225.0,0.0
R,U,"[6, 6]",0.0,0.0,0.20829176902770996,1.5498380661010742,0.33361278264015376,22.0,226.0,0.0
B,L,"[6, 5]",0.0,0.0,0.4952559471130371,1.8985188007354736,0.39869125901962943,22.0,227.0,0.0
G,D,"[7, 5]",0.0,0.0,0.3323359489440918,1.620074987411499,0.2854448442478243,22.0,228.0,0.0
Y,R,"[7, 6]",0.0,0.0,0.38362979888916016,1.6628820896148682,0.28161340577039046,22.0,229.0,0.0
