button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
R,U,"[5, 6]",1.0,1.0,0.7379899024963379,2.4595470428466797,0.6105592195911113,0.0,1.0,0.0
B,L,"[5, 5]",0.0,1.0,0.3517789840698242,1.942500114440918,0.5029170960459903,0.0,2.0,0.0
Y,R,"[5, 6]",0.0,1.0,0.2691030502319336,1.7609610557556152,0.3973462528812381,0.0,3.0,0.0
G,D,"[6, 6]",0.0,1.0,0.20567703247070312,1.899425983428955,0.5799449297551196,0.0,4.0,0.0
R,U,"[5, 6]",-1.0,1.0,0.006862163543701172,5.637772083282471,0.5011196530614203,0.0,5.0,0.0
R,U,"[4, 6]",0.0,1.0,0.23932600021362305,1.6706180572509766,0.3220602513176201,0.0,6.0,0.0
R,U,"[3, 6]",0.0,1.0,0.3568401336669922,1.9935548305511475,0.5320137508038518,0.0,7.0,0.0
B,L,"[3, 5]",0.0,1.0,0.17428088188171387,1.9146080017089844,0.6298839223436827,0.0,8.0,0.0
G,D,"[4, 5]",0.0,1.0,0.17766284942626953,1.8523950576782227,0.5656935205204341,0.0,9.0,0.0
Y,R,"[4, 6]",0.0,1.0,0.19062590599060059,1.8620829582214355,0.5778040071358295,0.0,10.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.5319881439208984,7.680502891540527,0.5916128862948106,1.0,11.0,0.0
B,L,"[6, 6]",0.0,0.0,0.3814990520477295,2.186713933944702,0.7117141334351791,1.0,12.0,0.0
B,L,"[6, 5]",0.0,0.0,0.1772618293762207,1.808866024017334,0.5368517662640797,1.0,13.0,0.0
R,U,"[5, 5]",0.0,0.0,0.18180394172668457,1.90671706199646,0.6274036060994261,1.0,14.0,0.0
R,U,"[4, 5]",0.0,0.0,0.24262690544128418,2.013875961303711,0.6744797270810137,1.0,15.0,0.0
R,U,"[3, 5]",0.0,0.0,0.2480020523071289,1.634213924407959,0.292427920413818,1.0,16.0,0.0
G,D,"[4, 5]",0.0,0.0,0.3347020149230957,2.0013201236724854,0.5768384576419581,1.0,17.0,0.0
G,D,"[5, 5]",0.0,0.0,0.3077971935272217,1.9181029796600342,0.5116769605747384,1.0,18.0,0.0
