button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
R,U,"[5, 6]",-2.0,0.0,1.002100944519043,2.5266048908233643,0.5441649753906985,0.0,1.0,0.0
B,L,"[5, 5]",0.0,0.0,0.979421854019165,2.699198007583618,0.726376949538295,0.0,2.0,0.0
B,L,"[5, 4]",0.0,0.0,0.40946507453918457,2.085206985473633,0.6786871668410843,0.0,3.0,0.0
R,U,"[4, 4]",0.0,0.0,0.25858092308044434,1.5937368869781494,0.3390704473983318,0.0,4.0,0.0
G,D,"[5, 4]",0.0,0.0,0.22295594215393066,1.7424719333648682,0.5146418284578604,0.0,5.0,0.0
Y,R,"[5, 5]",0.0,0.0,0.291881799697876,2.002973794937134,0.7009555521055678,0.0,6.0,0.0
R,U,"[4, 5]",0.0,0.0,0.18491101264953613,1.773352861404419,0.5910401551161438,0.0,7.0,0.0
R,U,"[3, 5]",0.0,0.0,0.2626950740814209,1.7379870414733887,0.47881405268643273,0.0,8.0,0.0
R,U,"[2, 5]",0.0,0.0,0.39824914932250977,1.8517439365386963,0.447234816191702,0.0,9.0,0.0
R,U,"[1, 5]",0.0,0.0,0.47869396209716797,2.2161998748779297,0.7297392592991735,0.0,10.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.208327054977417,3.879384994506836,0.692537421410262,1.0,11.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.29798293113708496,1.795530080795288,0.5047842272264635,1.0,12.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.3918139934539795,1.7326090335845947,0.3375824256924972,1.0,13.0,0.0
G,D,"[6, 8]",1.0,4.0,0.23242902755737305,1.9662940502166748,0.7367990408541195,1.0,14.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.2688019275665283,1.9108381271362305,0.6476896696196874,1.0,15.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.23114800453186035,1.8956279754638672,0.6598343110052989,1.0,16.0,0.0
R,U,"[5, 10]",1.0,7.0,0.18176913261413574,1.6807310581207275,0.5074277046375474,1.0,17.0,0.0
R,U,"[4, 10]",1.0,8.0,0.2655210494995117,1.538395881652832,0.2792705343954866,1.0,18.0,0.0
B,L,"[4, 9]",1.0,9.0,0.37137413024902344,1.7170159816741943,0.32948578110915827,1.0,19.0,0.0
R,U,"[3, 9]",1.0,10.0,0.26378798484802246,1.7173380851745605,0.44685547864592634,1.0,20.0,0.0
