button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
R,U,"[5, 6]",1.0,1.0,0.6528620719909668,2.4281790256500244,0.6787408760888227,0.0,1.0,0.0
Y,R,"[5, 7]",-1.0,1.0,0.06313204765319824,5.458024024963379,0.25388376509171456,0.0,2.0,0.0
Y,R,"[5, 8]",1.0,2.0,0.29440903663635254,1.841336965560913,0.44505780594651595,0.0,3.0,0.0
Y,R,"[5, 9]",0.0,2.0,0.31343913078308105,1.7986328601837158,0.3937298729227814,0.0,4.0,0.0
G,D,"[6, 9]",1.0,3.0,0.2643859386444092,1.902108907699585,0.5458003229908245,0.0,5.0,0.0
Y,R,"[6, 10]",1.0,4.0,0.2408459186553955,1.7184298038482666,0.3810207781581685,0.0,6.0,0.0
Y,R,"[6, 11]",0.0,4.0,0.30532383918762207,1.6810178756713867,0.26231314861851335,0.0,7.0,0.0
R,U,"[5, 11]",0.0,4.0,0.30669689178466797,1.789025068283081,0.3844072535876252,0.0,8.0,0.0
R,U,"[4, 11]",0.0,4.0,0.26568102836608887,1.9103569984436035,0.544737001727039,0.0,9.0,0.0
B,L,"[4, 10]",1.0,5.0,0.3511779308319092,2.0532450675964355,0.6145714586213202,0.0,10.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.45873498916625977,4.901554107666016,0.44953089855219375,1.0,11.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.28938794136047363,1.9689769744873047,0.5683323081805478,1.0,12.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.3846859931945801,2.227483034133911,0.7457614110380821,1.0,13.0,0.0
G,D,"[6, 8]",1.0,4.0,0.36848998069763184,2.091856002807617,0.6211932454562734,1.0,14.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.2756640911102295,1.6887731552124023,0.3102730709961029,1.0,15.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.36986398696899414,2.022650957107544,0.5660176247525,1.0,16.0,0.0
R,U,"[5, 10]",1.0,7.0,0.23412585258483887,1.5958359241485596,0.26206616032034585,1.0,17.0,0.0
R,U,"[4, 10]",1.0,8.0,0.2334580421447754,1.9785988330841064,0.6566927802075302,1.0,18.0,0.0
B,L,"[4, 9]",1.0,9.0,0.2650611400604248,1.839432954788208,0.4799607289410167,1.0,19.0,0.0
R,U,"[3, 9]",1.0,10.0,0.28710103034973145,2.063504934310913,0.676632726162762,1.0,20.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.5214390754699707,4.742746114730835,0.30344929274335297,2.0,21.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2694830894470215,1.8241980075836182,0.4606528429088954,2.0,22.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.310697078704834,1.9258980751037598,0.5197230736399242,2.0,23.0,0.0
G,D,"[6, 8]",1.0,4.0,0.25154900550842285,1.867650032043457,0.5208405269715013,2.0,24.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.2569441795349121,1.8189899921417236,0.456495492584186,2.0,25.0,0.0
