button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
B,L,"[6, 5]",-2.0,0.0,10.315001010894775,11.688557863235474,0.3893015497407295,0.0,1.0,0.0
B,L,"[6, 4]",0.0,0.0,0.7961850166320801,2.4839329719543457,0.6895898213623137,0.0,2.0,0.0
G,D,"[7, 4]",0.0,0.0,0.9120190143585205,2.4558961391448975,0.5455987320268233,0.0,3.0,0.0
Y,R,"[7, 5]",-2.0,0.0,1.2571940422058105,2.8621721267700195,0.6241356326129968,0.0,4.0,0.0
Y,R,"[7, 6]",0.0,0.0,0.6181690692901611,2.081602096557617,0.47258964514187907,0.0,5.0,0.0
R,U,"[6, 6]",0.0,0.0,0.40480494499206543,2.1296000480651855,0.7352167000569925,0.0,6.0,0.0
R,U,"[5, 6]",1.0,1.0,0.50343918800354,2.167524814605713,0.6693819683753168,0.0,7.0,0.0
R,U,"[4, 6]",0.0,1.0,0.6017961502075195,2.0966880321502686,0.49949650592870976,0.0,8.0,0.0
Y,R,"[4, 7]",0.0,1.0,0.7827839851379395,2.2484500408172607,0.46451335141416616,0.0,9.0,0.0
Y,R,"[4, 8]",0.0,1.0,0.5347251892089844,2.0765388011932373,0.5409218345568674,0.0,10.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",-2.0,0.0,1.2575461864471436,8.021191120147705,0.6285984151096311,1.0,11.0,0.0
R,U,"[4, 6]",-2.0,0.0,1.7758309841156006,3.35036301612854,0.6119247440608471,1.0,12.0,0.0
G,D,"[5, 6]",0.0,0.0,0.22527003288269043,1.823606014251709,0.6022295442113879,1.0,13.0,0.0
G,D,"[6, 6]",0.0,0.0,0.3188588619232178,1.9334049224853516,0.6189188511525239,1.0,14.0,0.0
R,U,"[5, 6]",0.0,0.0,0.3566880226135254,1.7722539901733398,0.407895327235022,1.0,15.0,0.0
R,U,"[4, 6]",0.0,0.0,0.2722029685974121,1.5902080535888672,0.33151137604559106,1.0,16.0,0.0
R,U,"[3, 6]",0.0,0.0,0.4073970317840576,1.9076659679412842,0.4889955071575584,1.0,17.0,0.0
B,L,"[3, 5]",0.0,0.0,0.5418961048126221,1.839266061782837,0.2950846097704136,1.0,18.0,0.0
B,L,"[3, 4]",0.0,0.0,0.3166170120239258,2.0261287689208984,0.7207095807798287,1.0,19.0,0.0
B,L,"[3, 3]",0.0,0.0,0.31629085540771484,1.9326419830322266,0.6199432418595263,1.0,20.0,0.0
,,"(6, 6)",,,,,,,,
B,L,"[6, 5]",0.0,0.0,0.39952611923217773,5.863611936569214,0.31697909454280393,2.0,21.0,0.0
B,L,"[6, 4]",0.0,0.0,0.7431778907775879,2.3717429637908936,0.6216408312090744,2.0,22.0,0.0
B,L,"[6, 3]",0.0,0.0,0.26645803451538086,1.5464091300964355,0.2851461583135654,2.0,23.0,0.0
B,L,"[6, 2]",0.0,0.0,0.36647796630859375,1.7936420440673828,0.4285315480350688,2.0,24.0,0.0
B,L,"[6, 1]",0.0,0.0,0.32886195182800293,1.922135829925537,0.6004756353769019,2.0,25.0,0.0
B,L,"[6, 2]",-3.0,0.0,0.19932079315185547,1.8001658916473389,0.6005504381135871,2.0,26.0,0.0
