button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
R,U,"[5, 6]",1.0,1.0,0.7495899200439453,2.450716972351074,0.6014083601360348,0.0,1.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.3476221561431885,1.8931119441986084,0.444617759023579,0.0,2.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2104799747467041,1.8396220207214355,0.5342680671505071,0.0,3.0,0.0
G,D,"[6, 8]",1.0,4.0,0.2321469783782959,2.046052932739258,0.7135594267501044,0.0,4.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.17942404747009277,1.940040111541748,0.6536597282795522,0.0,5.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.14580512046813965,1.9369869232177734,0.6906273912132163,0.0,6.0,0.0
R,U,"[5, 10]",1.0,7.0,0.17995381355285645,1.822916030883789,0.5471180436416427,0.0,7.0,0.0
R,U,"[4, 10]",1.0,8.0,0.21457815170288086,1.8288750648498535,0.5092232116297705,0.0,8.0,0.0
B,L,"[4, 9]",1.0,9.0,0.29502296447753906,1.9505150318145752,0.5598731686870888,0.0,9.0,0.0
Y,R,"[4, 10]",0.0,9.0,0.7289891242980957,2.2453291416168213,0.42135452661266,0.0,10.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.49743008613586426,4.579851150512695,0.45189503319354085,1.0,11.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.20507097244262695,1.5685579776763916,0.25389003463909054,1.0,12.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.22495007514953613,1.7014899253845215,0.3720394383254215,1.0,13.0,0.0
G,D,"[6, 8]",1.0,4.0,0.21644020080566406,1.887040138244629,0.5756133043014644,1.0,14.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.16814398765563965,1.7037758827209473,0.4462956959774661,1.0,15.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.18290281295776367,1.8549878597259521,0.5677098203253832,1.0,16.0,0.0
R,U,"[5, 10]",1.0,7.0,0.15666794776916504,1.985630989074707,0.736521339042205,1.0,17.0,0.0
R,U,"[4, 10]",1.0,8.0,0.1500389575958252,1.9694960117340088,0.7227362584653153,1.0,18.0,0.0
