button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
G,D,"[7, 6]",0.0,0.0,0.6859638690948486,1.9841430187225342,0.2850742296775581,0.0,1.0,0.0
R,U,"[6, 6]",0.0,0.0,0.4826991558074951,1.9385859966278076,0.45667663685402937,0.0,2.0,0.0
B,L,"[6, 5]",0.0,0.0,0.1769399642944336,1.5023930072784424,0.32584263822296333,0.0,3.0,0.0
R,U,"[5, 5]",0.0,0.0,0.3747830390930176,1.8046729564666748,0.4306296238328609,0.0,4.0,0.0
Y,R,"[5, 6]",1.0,1.0,0.19404101371765137,1.9498610496520996,0.7468660658396841,0.0,5.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.1811659336090088,1.771285057067871,0.5683667228956286,0.0,6.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.24606990814208984,1.7531790733337402,0.5049624611562283,0.0,7.0,0.0
G,D,"[6, 8]",1.0,4.0,0.2997291088104248,1.9230749607086182,0.6113292998198059,0.0,8.0,0.0
G,D,"[7, 8]",0.0,4.0,0.29706597328186035,1.6066310405731201,0.3183329026354076,0.0,9.0,0.0
B,L,"[7, 7]",0.0,4.0,0.40418219566345215,1.9672939777374268,0.5520888271336399,0.0,10.0,0.0
,,"(6, 6)",,,,,,0.0,,
Y,R,"[6, 7]",0.0,0.0,0.5062649250030518,3.267713785171509,0.2866967538507437,,11.0,0.0
R,U,"[5, 7]",1.0,1.0,0.18575406074523926,1.717688798904419,0.5209001480755053,1.0,12.0,0.0
R,U,"[4, 7]",0.0,1.0,0.2055191993713379,1.5030629634857178,0.29075056779798997,1.0,13.0,0.0
B,L,"[4, 6]",0.0,1.0,0.21579718589782715,1.5422849655151367,0.33302304890487855,1.0,14.0,0.0
R,U,"[3, 6]",0.0,1.0,0.27758312225341797,1.7078781127929688,0.42408688546454826,1.0,15.0,0.0
Y,R,"[3, 7]",0.0,1.0,0.3287661075592041,1.6152231693267822,0.2894320136128984,1.0,16.0,0.0
G,D,"[4, 7]",0.0,1.0,0.16612815856933594,1.568946123123169,0.4085418830921463,1.0,17.0,0.0
Y,R,"[4, 8]",0.0,1.0,0.20877408981323242,1.8086609840393066,0.6168449233433013,1.0,18.0,0.0
B,L,"[4, 7]",0.0,1.0,0.17313790321350098,1.9144539833068848,0.7480303008548894,1.0,19.0,0.0
G,D,"[5, 7]",-1.0,1.0,0.04737496376037598,5.576859951019287,0.3919913900954663,1.0,20.0,0.0
,,"(6, 6)",,,,,,1.0,,
G,D,"[7, 6]",-2.0,0.0,1.693263053894043,4.74163293838501,0.4668763879058075,,21.0,0.0
