button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
R,U,"[5, 6]",1.0,1.0,0.3915419578552246,2.224984884262085,0.7254825740074405,0.0,1.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.30797696113586426,1.8752758502960205,0.4674877960898529,0.0,2.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2820158004760742,1.9993019104003906,0.6167485320009813,0.0,3.0,0.0
G,D,"[6, 8]",1.0,4.0,0.33413195610046387,1.781609058380127,0.3487483877597633,0.0,4.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.2708320617675781,1.9652650356292725,0.5969385262591117,0.0,5.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.252208948135376,1.9509999752044678,0.5979855774045891,0.0,6.0,0.0
R,U,"[5, 10]",1.0,7.0,0.26030397415161133,1.7699289321899414,0.4013028554440881,0.0,7.0,0.0
R,U,"[4, 10]",1.0,8.0,0.291733980178833,2.035583019256592,0.6365573116124874,0.0,8.0,0.0
B,L,"[4, 9]",1.0,9.0,0.2633528709411621,1.6331150531768799,0.27009735502898596,0.0,9.0,0.0
R,U,"[3, 9]",1.0,10.0,0.3061189651489258,2.0362701416015625,0.6226386098415577,0.0,10.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.22579097747802734,3.1824941635131836,0.5219066047765114,1.0,11.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.22056818008422852,2.0676870346069336,0.7394208078685316,1.0,12.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2510550022125244,1.6430649757385254,0.2994417990159645,1.0,13.0,0.0
G,D,"[6, 8]",1.0,4.0,0.39609289169311523,1.899838924407959,0.39922564298862234,1.0,14.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.26516294479370117,1.8056309223175049,0.43808711291896224,1.0,15.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.2640340328216553,1.648712158203125,0.2870509050570163,1.0,16.0,0.0
R,U,"[5, 10]",1.0,7.0,0.29327917098999023,1.954456090927124,0.5578139689957256,1.0,17.0,0.0
R,U,"[4, 10]",1.0,8.0,0.20060014724731445,1.58915114402771,0.2971907262074708,1.0,18.0,0.0
B,L,"[4, 9]",1.0,9.0,0.2815701961517334,1.700300931930542,0.3141099702144446,1.0,19.0,0.0
R,U,"[3, 9]",1.0,10.0,0.35039186477661133,1.8676810264587402,0.4150062544446767,1.0,20.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.2348041534423828,2.3101511001586914,0.35874030916350197,2.0,21.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.26596593856811523,1.9321439266204834,0.5737570782316807,2.0,22.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2516748905181885,2.0751140117645264,0.7324607591197354,2.0,23.0,0.0
G,D,"[6, 8]",1.0,4.0,0.2493150234222412,1.984117031097412,0.632853695605659,2.0,24.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.23506593704223633,2.075697898864746,0.7418671917256063,2.0,25.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.2906641960144043,1.90413498878479,0.5127822700688489,2.0,26.0,0.0
R,U,"[5, 10]",1.0,7.0,0.32589101791381836,1.8182969093322754,0.3811732439204736,2.0,27.0,0.0
R,U,"[4, 10]",1.0,8.0,0.3266289234161377,1.8613131046295166,0.42577721706624294,2.0,28.0,0.0
B,L,"[4, 9]",1.0,9.0,0.34841394424438477,1.7197399139404297,0.27884951216401244,2.0,29.0,0.0
R,U,"[3, 9]",1.0,10.0,0.3617839813232422,2.0080559253692627,0.5533483946058315,2.0,30.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.27701711654663086,2.9806458950042725,0.6672686627290884,3.0,31.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.28880786895751953,1.8447809219360352,0.4288612837779218,3.0,32.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.27978014945983887,1.7576360702514648,0.38662613192052114,3.0,33.0,0.0
G,D,"[6, 8]",1.0,4.0,0.25718188285827637,1.66029691696167,0.3136152332248972,3.0,34.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.26836299896240234,1.7595529556274414,0.38964848967502885,3.0,35.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.3015258312225342,1.9761481285095215,0.582306348597679,3.0,36.0,0.0
R,U,"[5, 10]",1.0,7.0,0.2651669979095459,1.782879114151001,0.41541092317994127,3.0,37.0,0.0
R,U,"[4, 10]",1.0,8.0,0.2724192142486572,1.9792652130126953,0.5943905619320728,3.0,38.0,0.0
B,L,"[4, 9]",1.0,9.0,0.2693779468536377,1.9239699840545654,0.5684521393022159,3.0,39.0,0.0
R,U,"[3, 9]",1.0,10.0,0.2951521873474121,1.899690866470337,0.5015289348365076,3.0,40.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.25226902961730957,2.5026450157165527,0.2875515172777547,4.0,41.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.28247785568237305,1.6539759635925293,0.2747848955245431,4.0,42.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.28140807151794434,2.101219892501831,0.7257453664326419,4.0,43.0,0.0
G,D,"[6, 8]",1.0,4.0,0.2833878993988037,1.9405949115753174,0.5663209011918463,4.0,44.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.2293868064880371,1.6106629371643066,0.27724816479364456,4.0,45.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.30042219161987305,1.8600108623504639,0.4705078027732496,4.0,46.0,0.0
R,U,"[5, 10]",1.0,7.0,0.27251410484313965,1.7716119289398193,0.39223198877941623,4.0,47.0,0.0
R,U,"[4, 10]",1.0,8.0,0.2931361198425293,1.94728422164917,0.555903679811537,4.0,48.0,0.0
B,L,"[4, 9]",1.0,9.0,0.30027079582214355,2.002673864364624,0.6086159778460929,4.0,49.0,0.0
R,U,"[3, 9]",1.0,10.0,0.3302490711212158,1.8992750644683838,0.47429898406629306,4.0,50.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.29534196853637695,2.7487411499023438,0.723197514968018,5.0,51.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.238569974899292,2.0782740116119385,0.7345813225670738,5.0,52.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.26935291290283203,2.02709698677063,0.6617710510081595,5.0,53.0,0.0
G,D,"[6, 8]",1.0,4.0,0.26065897941589355,2.0209319591522217,0.6660483729041133,5.0,54.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.2695488929748535,1.7821378707885742,0.4153754223826499,5.0,55.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.24505114555358887,1.8226079940795898,0.4711103985966104,5.0,56.0,0.0
R,U,"[5, 10]",1.0,7.0,0.2420058250427246,1.6154820919036865,0.2700450086435425,5.0,57.0,0.0
R,U,"[4, 10]",1.0,8.0,0.2858121395111084,1.9265060424804688,0.5462366941063277,5.0,58.0,0.0
B,L,"[4, 9]",1.0,9.0,0.2535078525543213,2.0705199241638184,0.716472676092653,5.0,59.0,0.0
R,U,"[3, 9]",1.0,10.0,0.3179759979248047,1.894892930984497,0.4781878245435719,5.0,60.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.2510519027709961,2.255514144897461,0.267408265147365,6.0,61.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2381269931793213,1.775726079940796,0.4262544884074396,6.0,62.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.26144886016845703,1.6076641082763672,0.25063290276971883,6.0,63.0,0.0
G,D,"[6, 8]",1.0,4.0,0.3038628101348877,1.7775189876556396,0.37806928694587955,6.0,64.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.24944686889648438,1.891798973083496,0.5531596129456695,6.0,65.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.2393500804901123,1.6597058773040771,0.329685637682804,6.0,66.0,0.0
R,U,"[5, 10]",1.0,7.0,0.30263686180114746,1.6552000045776367,0.2514995606986374,6.0,67.0,0.0
R,U,"[4, 10]",1.0,8.0,0.27739596366882324,1.9308621883392334,0.5488047567835981,6.0,68.0,0.0
B,L,"[4, 9]",1.0,9.0,0.22766780853271484,1.6849291324615479,0.35068773164631223,6.0,69.0,0.0
R,U,"[3, 9]",1.0,10.0,0.3461802005767822,2.144864082336426,0.695271071745099,6.0,70.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.3466329574584961,2.5930681228637695,0.45524440956629125,7.0,71.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2409369945526123,1.8023619651794434,0.4575655481274513,7.0,72.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2761971950531006,1.7710039615631104,0.3950535424115585,7.0,73.0,0.0
G,D,"[6, 8]",1.0,4.0,0.2174060344696045,1.576848030090332,0.2721084763459701,7.0,74.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.2623720169067383,2.0026230812072754,0.6410975546235591,7.0,75.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.20941781997680664,1.5635221004486084,0.2548797908493313,7.0,76.0,0.0
R,U,"[5, 10]",1.0,7.0,0.3311421871185303,1.715407133102417,0.28712665800445086,7.0,77.0,0.0
R,U,"[4, 10]",1.0,8.0,0.30697202682495117,2.1371002197265625,0.7237390181069527,7.0,78.0,0.0
B,L,"[4, 9]",1.0,9.0,0.25773000717163086,2.0293800830841064,0.669852324490586,7.0,79.0,0.0
R,U,"[3, 9]",1.0,10.0,0.3064918518066406,2.1397531032562256,0.7428922865680505,7.0,80.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.2859461307525635,2.520717144012451,0.28052966433560883,8.0,81.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.310122013092041,1.8518640995025635,0.43235957842354955,8.0,82.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2685091495513916,1.7448558807373047,0.37726555798377825,8.0,83.0,0.0
G,D,"[6, 8]",1.0,4.0,0.27288079261779785,1.7400729656219482,0.3672881874180984,8.0,84.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.23616385459899902,1.67901611328125,0.3463019209729303,8.0,85.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.26151585578918457,1.7706639766693115,0.40024531448777995,8.0,86.0,0.0
R,U,"[5, 10]",1.0,7.0,0.33890199661254883,1.977797031402588,0.5279685028484237,8.0,87.0,0.0
R,U,"[4, 10]",1.0,8.0,0.24030208587646484,1.5991251468658447,0.2607033528112902,8.0,88.0,0.0
B,L,"[4, 9]",1.0,9.0,0.35033082962036133,2.166668176651001,0.726895335650635,8.0,89.0,0.0
R,U,"[3, 9]",1.0,10.0,0.3227729797363281,1.770759105682373,0.34802877385307085,8.0,90.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.38612818717956543,2.31213116645813,0.2764789275170751,9.0,91.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.30247998237609863,1.9984848499298096,0.6083228229799804,9.0,92.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.29662394523620605,1.7734098434448242,0.3820769848741583,9.0,93.0,0.0
G,D,"[6, 8]",1.0,4.0,0.3033638000488281,2.134242057800293,0.7158477853205405,9.0,94.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.28214597702026367,1.928123950958252,0.5442261085405593,9.0,95.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.31366896629333496,1.9492058753967285,0.5432289480558257,9.0,96.0,0.0
R,U,"[5, 10]",1.0,7.0,0.31397199630737305,1.739703893661499,0.33334093073066734,9.0,97.0,0.0
R,U,"[4, 10]",1.0,8.0,0.4096229076385498,2.2201759815216064,0.7031315002694449,9.0,98.0,0.0
B,L,"[4, 9]",1.0,9.0,0.2978498935699463,1.6977460384368896,0.30137610330859965,9.0,99.0,0.0
R,U,"[3, 9]",1.0,10.0,0.46309900283813477,2.0238888263702393,0.4583630723260072,9.0,100.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.27266502380371094,3.2584919929504395,0.5497546448061652,10.0,101.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.30689311027526855,1.773319959640503,0.35692796862045834,10.0,102.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.32955288887023926,1.7183189392089844,0.2919027783949905,10.0,103.0,0.0
G,D,"[6, 8]",1.0,4.0,0.29073596000671387,1.984292984008789,0.5926458187666057,10.0,104.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.2774069309234619,1.7696418762207031,0.3957588302686667,10.0,105.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.27582502365112305,1.99723482131958,0.6263372675099816,10.0,106.0,0.0
R,U,"[5, 10]",1.0,7.0,0.26305294036865234,2.0174930095672607,0.6602376830387291,10.0,107.0,0.0
R,U,"[4, 10]",1.0,8.0,0.3062429428100586,2.0609891414642334,0.6546130239694097,10.0,108.0,0.0
B,L,"[4, 9]",1.0,9.0,0.26179003715515137,1.7577590942382812,0.3959443493586438,10.0,109.0,0.0
R,U,"[3, 9]",1.0,10.0,0.3160820007324219,1.7588069438934326,0.33819079627491583,10.0,110.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.32926106452941895,2.299147129058838,0.4372725854702638,11.0,111.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.251453161239624,1.6068620681762695,0.260925678642643,11.0,112.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.3264439105987549,1.7812950611114502,0.3587693773734304,11.0,113.0,0.0
