button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
B,L,"[6, 5]",-2.0,0.0,1.3535010814666748,2.9680919647216797,0.5855578832110402,0.0,1.0,0.0
Y,R,"[6, 6]",0.0,0.0,0.3207831382751465,1.7243399620056152,0.3102692543045094,0.0,2.0,0.0
G,D,"[7, 6]",-2.0,0.0,1.3735780715942383,2.907963991165161,0.5013139029652586,0.0,3.0,0.0
R,U,"[6, 6]",0.0,0.0,0.5766570568084717,2.2533888816833496,0.5714196097096605,0.0,4.0,0.0
R,U,"[5, 6]",1.0,1.0,0.6026508808135986,2.2805569171905518,0.5686430495462145,0.0,5.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.18460607528686523,1.845332145690918,0.5640777900013703,0.0,6.0,0.0
B,L,"[5, 6]",0.0,2.0,0.21358704566955566,1.8969340324401855,0.5778207042920303,0.0,7.0,0.0
Y,R,"[5, 7]",0.0,2.0,0.17733383178710938,1.7870688438415527,0.5149829538455746,0.0,8.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.1223900318145752,1.5809080600738525,0.3461180546219795,0.0,9.0,0.0
G,D,"[6, 8]",1.0,4.0,0.2519989013671875,1.7453830242156982,0.39145335599583536,0.0,10.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.5809290409088135,7.219478130340576,0.5608392953341225,1.0,11.0,0.0
Y,R,"[6, 8]",1.0,1.0,0.1811690330505371,1.6514711380004883,0.3793561581332515,1.0,12.0,0.0
G,D,"[7, 8]",-1.0,1.0,0.029851913452148438,5.915764093399048,0.7453324666785192,1.0,13.0,0.0
B,L,"[7, 7]",0.0,1.0,0.29784703254699707,1.8588600158691406,0.4709097003994869,1.0,14.0,0.0
R,U,"[6, 7]",0.0,1.0,0.13928914070129395,1.7679719924926758,0.52204694989296,1.0,15.0,0.0
R,U,"[5, 7]",1.0,2.0,0.11891794204711914,1.7217178344726562,0.5105400015705315,1.0,16.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.1231379508972168,1.5523359775543213,0.32990306074711423,1.0,17.0,0.0
R,U,"[4, 8]",0.0,3.0,0.1893470287322998,1.936763048171997,0.6334635318303266,1.0,18.0,0.0
G,D,"[5, 8]",0.0,3.0,0.16026592254638672,1.9008188247680664,0.6338268188083904,1.0,19.0,0.0
B,L,"[5, 7]",0.0,3.0,0.27837610244750977,1.7888989448547363,0.4064086758421902,1.0,20.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.1415400505065918,4.25429105758667,0.3108338131704308,2.0,21.0,0.0
B,L,"[6, 6]",0.0,0.0,0.1134648323059082,1.5271480083465576,0.3212489734688761,2.0,22.0,0.0
Y,R,"[6, 7]",0.0,0.0,0.13005614280700684,1.6160039901733398,0.38727857012471434,2.0,23.0,0.0
Y,R,"[6, 8]",-1.0,0.0,0.02310490608215332,5.628975868225098,0.4830428162024279,2.0,24.0,0.0
Y,R,"[6, 9]",1.0,1.0,0.18894004821777344,1.8682379722595215,0.5680082978205891,2.0,25.0,0.0
G,D,"[7, 9]",-1.0,1.0,0.0026988983154296875,5.381575107574463,0.25013733080474176,2.0,26.0,0.0
R,U,"[6, 9]",-1.0,1.0,0.0501859188079834,5.780012130737305,0.5964525660045967,2.0,27.0,0.0
R,U,"[5, 9]",0.0,1.0,0.5680179595947266,2.136327028274536,0.46636811026470293,2.0,28.0,0.0
B,L,"[5, 8]",1.0,2.0,0.5208091735839844,2.0423309803009033,0.425400608756573,2.0,29.0,0.0
G,D,"[6, 8]",0.0,2.0,0.42658281326293945,2.1871140003204346,0.6624078010104442,2.0,30.0,0.0
,,"(6, 6)",,,,,,,,
B,L,"[6, 5]",0.0,0.0,0.8344569206237793,4.582926988601685,0.3789799141584918,3.0,31.0,0.0
Y,R,"[6, 6]",0.0,0.0,0.24749398231506348,1.7071821689605713,0.36972130051888347,3.0,32.0,0.0
G,D,"[7, 6]",0.0,0.0,0.3735020160675049,1.7399649620056152,0.25980654296121275,3.0,33.0,0.0
R,U,"[6, 6]",0.0,0.0,0.4713118076324463,2.0701329708099365,0.5130530643360991,3.0,34.0,0.0
B,L,"[6, 5]",0.0,0.0,0.21492600440979004,1.7881910800933838,0.46818898494696504,3.0,35.0,0.0
B,L,"[6, 4]",0.0,0.0,0.3847689628601074,1.8312761783599854,0.3494954421107057,3.0,36.0,0.0
B,L,"[6, 3]",0.0,0.0,0.3195641040802002,2.1275980472564697,0.71009364411011,3.0,37.0,0.0
B,L,"[6, 2]",0.0,0.0,0.2007918357849121,1.744577169418335,0.45500226122379245,3.0,38.0,0.0
Y,R,"[6, 3]",0.0,0.0,0.40710997581481934,1.892038106918335,0.38027285451254816,3.0,39.0,0.0
B,L,"[6, 2]",0.0,0.0,0.34485316276550293,1.998358964920044,0.5453125894305008,3.0,40.0,0.0
,,"(6, 6)",,,,,,,,
B,L,"[6, 5]",0.0,0.0,0.5880250930786133,7.2209858894348145,0.25017554860969266,4.0,41.0,0.0
Y,R,"[6, 6]",0.0,0.0,0.3293931484222412,1.9814460277557373,0.5481058486358603,4.0,42.0,0.0
Y,R,"[6, 7]",0.0,0.0,0.26230692863464355,2.1124660968780518,0.7436651433180252,4.0,43.0,0.0
G,D,"[7, 7]",0.0,0.0,0.4733560085296631,2.017850160598755,0.46189029977336993,4.0,44.0,0.0
R,U,"[6, 7]",0.0,0.0,0.4117569923400879,2.1315970420837402,0.6267765238175527,4.0,45.0,0.0
R,U,"[5, 7]",1.0,1.0,0.1864941120147705,1.8248238563537598,0.551823443331233,4.0,46.0,0.0
G,D,"[6, 7]",0.0,1.0,0.4103219509124756,1.8891940116882324,0.3744641875613882,4.0,47.0,0.0
R,U,"[5, 7]",0.0,1.0,0.1639881134033203,1.681962013244629,0.42302370298310105,4.0,48.0,0.0
R,U,"[4, 7]",0.0,1.0,0.2075819969177246,2.0404419898986816,0.7300101382022604,4.0,49.0,0.0
B,L,"[4, 6]",0.0,1.0,0.1677701473236084,2.0021419525146484,0.7322003506735235,4.0,50.0,0.0
,,"(6, 6)",,,,,,,,
B,L,"[6, 5]",0.0,0.0,0.9300539493560791,4.239048957824707,0.3218810348558031,5.0,51.0,0.0
Y,R,"[6, 6]",0.0,0.0,0.41359901428222656,2.1638760566711426,0.6520796251658199,5.0,52.0,0.0
Y,R,"[6, 7]",0.0,0.0,0.22315311431884766,1.605767011642456,0.2749492284260882,5.0,53.0,0.0
Y,R,"[6, 8]",1.0,1.0,0.35796594619750977,2.080306053161621,0.6214464875874985,5.0,54.0,0.0
Y,R,"[6, 9]",1.0,2.0,0.4116508960723877,1.9798660278320312,0.468116696910515,5.0,55.0,0.0
Y,R,"[6, 10]",1.0,3.0,0.2755160331726074,1.847294807434082,0.4654646371688635,5.0,56.0,0.0
Y,R,"[6, 11]",0.0,3.0,0.2105550765991211,1.5908870697021484,0.2731177038372398,5.0,57.0,0.0
G,D,"[7, 11]",0.0,3.0,0.3861219882965088,1.751276969909668,0.2744911436489583,5.0,58.0,0.0
G,D,"[8, 11]",0.0,3.0,0.3164820671081543,1.8995940685272217,0.4903712293843566,5.0,59.0,0.0
