button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
B,L,"[6, 5]",-2.0,0.0,1.1692829132080078,2.781883955001831,0.5826765913267472,0.0,1.0,0.0
G,D,"[7, 5]",0.0,0.0,0.2965359687805176,1.8633489608764648,0.562454709001247,0.0,2.0,0.0
R,U,"[6, 5]",0.0,0.0,0.27465081214904785,1.6560611724853516,0.3685229200278326,0.0,3.0,0.0
R,U,"[5, 5]",0.0,0.0,0.3829340934753418,1.8756170272827148,0.4941649167342613,0.0,4.0,0.0
B,L,"[5, 4]",0.0,0.0,0.4150409698486328,2.0594749450683594,0.6532183830617324,0.0,5.0,0.0
B,L,"[5, 3]",0.0,0.0,0.21939897537231445,1.495581865310669,0.2659269432298532,0.0,6.0,0.0
Y,R,"[5, 4]",0.0,0.0,0.2474961280822754,1.8959650993347168,0.6445771788026976,0.0,7.0,0.0
R,U,"[4, 4]",0.0,0.0,0.16219401359558105,1.827765941619873,0.672282686744986,0.0,8.0,0.0
Y,R,"[4, 5]",0.0,0.0,0.4569430351257324,1.9376728534698486,0.47670197520859203,0.0,9.0,0.0
Y,R,"[4, 6]",0.0,0.0,0.28362393379211426,1.6756489276885986,0.40241545211106744,0.0,10.0,0.0
,,"(6, 6)",,,,,,0.0,,
G,D,"[7, 6]",0.0,0.0,0.49106383323669434,7.2270519733428955,0.5624320190557933,,11.0,0.0
Y,R,"[7, 7]",0.0,0.0,0.11695408821105957,1.5370850563049316,0.4327301263309437,1.0,12.0,0.0
Y,R,"[7, 8]",0.0,0.0,0.1730329990386963,1.6666150093078613,0.48277025390730793,1.0,13.0,0.0
Y,R,"[7, 9]",0.0,0.0,0.12961697578430176,1.4752631187438965,0.3414642601640044,1.0,14.0,0.0
Y,R,"[7, 10]",0.0,0.0,0.34259796142578125,1.9104411602020264,0.568014654959387,1.0,15.0,0.0
R,U,"[6, 10]",1.0,1.0,0.47834300994873047,2.0184810161590576,0.5366357537689722,1.0,16.0,0.0
Y,R,"[6, 11]",0.0,1.0,0.13076496124267578,1.869400978088379,0.7390657859012127,1.0,17.0,0.0
B,L,"[6, 10]",0.0,1.0,0.3450050354003906,1.6305749416351318,0.2864934290206384,1.0,18.0,0.0
B,L,"[6, 9]",1.0,2.0,0.4676849842071533,1.7169098854064941,0.2536488188810536,1.0,19.0,0.0
G,D,"[7, 9]",0.0,2.0,0.8912310600280762,2.5086469650268555,0.6119044449543947,1.0,20.0,0.0
,,"(6, 6)",,,,,,1.0,,
B,L,"[6, 5]",0.0,0.0,0.7236027717590332,9.030120134353638,0.5414770756899374,,21.0,0.0
R,U,"[5, 5]",0.0,0.0,0.15114212036132812,1.7742030620574951,0.632183721766008,2.0,22.0,0.0
R,U,"[4, 5]",-1.0,0.0,0.02693796157836914,5.515033006668091,0.36379638023649014,2.0,23.0,0.0
R,U,"[3, 5]",0.0,0.0,0.21040797233581543,1.510162115097046,0.29061884273910255,2.0,24.0,0.0
G,D,"[4, 5]",0.0,0.0,0.2773458957672119,1.6278610229492188,0.3517172083284977,2.0,25.0,0.0
B,L,"[4, 4]",0.0,0.0,0.22037100791931152,1.5828158855438232,0.35100999341256406,2.0,26.0,0.0
B,L,"[4, 3]",0.0,0.0,0.18082714080810547,1.4617581367492676,0.27972080397092575,2.0,27.0,0.0
Y,R,"[4, 4]",0.0,0.0,0.320598840713501,2.04229998588562,0.7049190264234511,2.0,28.0,0.0
B,L,"[4, 3]",0.0,0.0,0.2331831455230713,1.5375440120697021,0.3093360082190989,2.0,29.0,0.0
G,D,"[5, 3]",0.0,0.0,0.24952387809753418,1.981276035308838,0.7401418284844816,2.0,30.0,0.0
,,"(6, 6)",,,,,,2.0,,
G,D,"[7, 6]",0.0,0.0,0.5610580444335938,5.955471992492676,0.49545681331134805,,31.0,0.0
B,L,"[7, 5]",0.0,0.0,0.20258402824401855,1.8110618591308594,0.6064226770286585,3.0,32.0,0.0
B,L,"[7, 4]",0.0,0.0,0.15918803215026855,1.899946928024292,0.7394468620386853,3.0,33.0,0.0
Y,R,"[7, 5]",0.0,0.0,0.2221240997314453,1.7596290111541748,0.5325187738646142,3.0,34.0,0.0
R,U,"[6, 5]",0.0,0.0,0.25855588912963867,1.8963730335235596,0.6285042189401997,3.0,35.0,0.0
R,U,"[5, 5]",0.0,0.0,0.3171830177307129,1.7477271556854248,0.4430021491065408,3.0,36.0,0.0
B,L,"[5, 4]",0.0,0.0,0.17322015762329102,1.8966059684753418,0.7226901873469727,3.0,37.0,0.0
Y,R,"[5, 5]",0.0,0.0,0.17725396156311035,1.5811078548431396,0.4038737329907164,3.0,38.0,0.0
G,D,"[6, 5]",0.0,0.0,0.5255780220031738,1.8482699394226074,0.3192207229507876,3.0,39.0,0.0
G,D,"[7, 5]",0.0,0.0,0.33356714248657227,1.869150161743164,0.5379580139727979,3.0,40.0,0.0
,,"(6, 6)",,,,,,3.0,,
G,D,"[7, 6]",0.0,0.0,0.9681601524353027,7.005490064620972,0.6763955843317974,,41.0,0.0
B,L,"[7, 5]",0.0,0.0,0.13706588745117188,1.4533312320709229,0.3131383298785705,4.0,42.0,0.0
Y,R,"[7, 6]",0.0,0.0,0.5170061588287354,2.260833978652954,0.7399416953722826,4.0,43.0,0.0
R,U,"[6, 6]",0.0,0.0,0.24217510223388672,1.806161880493164,0.5630524122899994,4.0,44.0,0.0
R,U,"[5, 6]",1.0,1.0,0.3726029396057129,2.072338104248047,0.6851720118469498,4.0,45.0,0.0
R,U,"[4, 6]",0.0,1.0,0.17798209190368652,1.5036451816558838,0.32232645050381087,4.0,46.0,0.0
B,L,"[4, 5]",0.0,1.0,0.21029400825500488,1.5350639820098877,0.32410332631731065,4.0,47.0,0.0
Y,R,"[4, 6]",0.0,1.0,0.2246391773223877,1.5152289867401123,0.2891204616047189,4.0,48.0,0.0
G,D,"[5, 6]",0.0,1.0,0.4379849433898926,1.815181016921997,0.3876059081544021,4.0,49.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.16927599906921387,1.788654088973999,0.609359866661078,4.0,50.0,0.0
,,"(6, 6)",,,,,,4.0,,
Y,R,"[6, 7]",0.0,0.0,0.34178996086120605,6.2982940673828125,0.2743259040305234,,51.0,0.0
G,D,"[7, 7]",0.0,0.0,0.21751999855041504,1.8421669006347656,0.6326889428245479,5.0,52.0,0.0
Y,R,"[7, 8]",0.0,0.0,0.2582268714904785,1.9279448986053467,0.6606699211898179,5.0,53.0,0.0
B,L,"[7, 7]",0.0,0.0,0.4221529960632324,2.0921428203582764,0.6691964117201872,5.0,54.0,0.0
R,U,"[6, 7]",0.0,0.0,0.2619340419769287,1.7567498683929443,0.4926210447110655,5.0,55.0,0.0
B,L,"[6, 6]",0.0,0.0,0.52394700050354,1.8517699241638184,0.32777074104786996,5.0,56.0,0.0
Y,R,"[6, 7]",0.0,0.0,0.3409998416900635,1.700119972229004,0.3612453444071994,5.0,57.0,0.0
B,L,"[6, 6]",0.0,0.0,0.3882160186767578,1.8181359767913818,0.4459876387488701,5.0,58.0,0.0
G,D,"[7, 6]",0.0,0.0,0.36379194259643555,2.1103241443634033,0.7391801765212658,5.0,59.0,0.0
R,U,"[6, 6]",0.0,0.0,0.37683892250061035,2.1066179275512695,0.7288557185106816,5.0,60.0,0.0
,,"(6, 6)",,,,,,5.0,,
R,U,"[5, 6]",-2.0,0.0,1.5243871212005615,7.777735948562622,0.6729871584039658,,61.0,0.0
R,U,"[4, 6]",0.0,0.0,0.18291187286376953,1.7332911491394043,0.5397261937361568,6.0,62.0,0.0
G,D,"[5, 6]",0.0,0.0,0.16348505020141602,1.5930631160736084,0.4328636994836621,6.0,63.0,0.0
B,L,"[5, 5]",0.0,0.0,0.224686861038208,1.5610849857330322,0.32725187059766825,6.0,64.0,0.0
Y,R,"[5, 6]",0.0,0.0,0.24057292938232422,1.6773021221160889,0.4377004772814309,6.0,65.0,0.0
B,L,"[5, 5]",0.0,0.0,0.1731109619140625,1.6857881546020508,0.5066399783642208,6.0,66.0,0.0
B,L,"[5, 4]",-1.0,0.0,0.07875204086303711,5.516654014587402,0.3065985269728222,6.0,67.0,0.0
B,L,"[5, 3]",0.0,0.0,0.5675020217895508,2.301677942276001,0.7410688549563624,6.0,68.0,0.0
G,D,"[6, 3]",0.0,0.0,0.27359890937805176,1.7295918464660645,0.45429861409711464,6.0,69.0,0.0
G,D,"[7, 3]",0.0,0.0,0.4544391632080078,1.8118138313293457,0.34950068126189243,6.0,70.0,0.0
,,"(6, 6)",,,,,,6.0,,
Y,R,"[6, 7]",0.0,0.0,0.3512890338897705,6.408982992172241,0.47484324720489063,,71.0,0.0
B,L,"[6, 6]",0.0,0.0,0.40400004386901855,1.7443640232086182,0.33583894873711695,7.0,72.0,0.0
G,D,"[7, 6]",0.0,0.0,0.22415804862976074,1.6269869804382324,0.39612613128525087,7.0,73.0,0.0
R,U,"[6, 6]",0.0,0.0,0.29955601692199707,1.8885009288787842,0.5676201814045179,7.0,74.0,0.0
B,L,"[6, 5]",0.0,0.0,0.18755602836608887,1.5887258052825928,0.38975738315243535,7.0,75.0,0.0
G,D,"[7, 5]",0.0,0.0,0.28676891326904297,1.8245279788970947,0.5473740394809871,7.0,76.0,0.0
R,U,"[6, 5]",0.0,0.0,0.2210540771484375,1.6593141555786133,0.42329894724241784,7.0,77.0,0.0
R,U,"[5, 5]",0.0,0.0,0.2563600540161133,1.9040119647979736,0.6437135447764986,7.0,78.0,0.0
Y,R,"[5, 6]",1.0,1.0,0.5011100769042969,1.951422929763794,0.46180444203914606,7.0,79.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.23428702354431152,1.4952740669250488,0.25720245230971855,7.0,80.0,0.0
,,"(6, 6)",,,,,,7.0,,
B,L,"[6, 5]",0.0,0.0,0.7321569919586182,4.230677127838135,0.3877486774649977,,81.0,0.0
G,D,"[7, 5]",0.0,0.0,0.2821640968322754,1.8149569034576416,0.5356108278116187,8.0,82.0,0.0
R,U,"[6, 5]",0.0,0.0,0.1664259433746338,1.474768877029419,0.310633198898296,8.0,83.0,0.0
Y,R,"[6, 6]",0.0,0.0,0.21279191970825195,1.5401458740234375,0.3339431921369029,8.0,84.0,0.0
G,D,"[7, 6]",0.0,0.0,0.21076297760009766,1.5803308486938477,0.36418880825253935,8.0,85.0,0.0
Y,R,"[7, 7]",0.0,0.0,0.15966582298278809,1.7632639408111572,0.593765885796248,8.0,86.0,0.0
B,L,"[7, 6]",-1.0,0.0,0.08452510833740234,5.596522092819214,0.39020710807239356,8.0,87.0,0.0
Y,R,"[7, 7]",0.0,0.0,0.18874311447143555,1.7875189781188965,0.5940787088426427,8.0,88.0,0.0
Y,R,"[7, 8]",0.0,0.0,0.18738889694213867,1.8255820274353027,0.6364303218214721,8.0,89.0,0.0
Y,R,"[7, 9]",0.0,0.0,0.35721802711486816,2.002933979034424,0.6390661867810594,8.0,90.0,0.0
,,"(6, 6)",,,,,,8.0,,
G,D,"[7, 6]",0.0,0.0,0.5233681201934814,5.577493906021118,0.3665960540521973,,91.0,0.0
G,D,"[8, 6]",0.0,0.0,0.1660749912261963,1.6894161701202393,0.5224873773694659,9.0,92.0,0.0
R,U,"[7, 6]",0.0,0.0,0.19079303741455078,1.8723390102386475,0.6777430870382961,9.0,93.0,0.0
G,D,"[8, 6]",0.0,0.0,0.18129396438598633,1.7449760437011719,0.5728638489824502,9.0,94.0,0.0
B,L,"[8, 5]",0.0,0.0,0.2792940139770508,1.71856689453125,0.44159831320654397,9.0,95.0,0.0
Y,R,"[8, 6]",0.0,0.0,0.3339071273803711,1.5873479843139648,0.26221718427498525,9.0,96.0,0.0
Y,R,"[8, 7]",0.0,0.0,0.7836019992828369,2.1446359157562256,0.37325706341030906,9.0,97.0,0.0
Y,R,"[8, 8]",0.0,0.0,0.7245907783508301,2.4565939903259277,0.7293124472890565,9.0,98.0,0.0
G,D,"[9, 8]",0.0,0.0,0.2588460445404053,1.8615248203277588,0.5911810955299033,9.0,99.0,0.0
B,L,"[9, 7]",0.0,0.0,0.25604987144470215,1.9222328662872314,0.6631635277404309,9.0,100.0,0.0
,,"(6, 6)",,,,,,9.0,,
R,U,"[5, 6]",-2.0,0.0,1.4889109134674072,5.547526836395264,0.7103553701789043,,101.0,0.0
G,D,"[6, 6]",0.0,0.0,0.6854920387268066,2.068850040435791,0.3793481927722284,10.0,102.0,0.0
R,U,"[5, 6]",0.0,0.0,0.20818710327148438,1.4862060546875,0.265630100510018,10.0,103.0,0.0
Y,R,"[5, 7]",1.0,1.0,0.2878689765930176,1.8544881343841553,0.5530463476548901,10.0,104.0,0.0
Y,R,"[5, 8]",1.0,2.0,0.14568400382995605,1.7354249954223633,0.588463737199006,10.0,105.0,0.0
Y,R,"[5, 9]",0.0,2.0,0.1835649013519287,1.895833969116211,0.7175386487194599,10.0,106.0,0.0
B,L,"[5, 8]",-1.0,2.0,0.040078163146972656,5.8470070362091064,0.681365851667282,10.0,107.0,0.0
B,L,"[5, 7]",0.0,2.0,0.5249991416931152,1.9478569030761719,0.41224112026745735,10.0,108.0,0.0
G,D,"[6, 7]",0.0,2.0,0.5447089672088623,1.8392670154571533,0.3014452435115136,10.0,109.0,0.0
R,U,"[5, 7]",0.0,2.0,0.3031730651855469,1.5882670879364014,0.27290417287606805,10.0,110.0,0.0
,,"(6, 6)",,,,,,10.0,,
Y,R,"[6, 7]",0.0,0.0,0.9619660377502441,4.987617015838623,0.4101585188025798,,111.0,0.0
G,D,"[7, 7]",0.0,0.0,0.19038987159729004,1.496678113937378,0.30701964039641255,11.0,112.0,0.0
B,L,"[7, 6]",0.0,0.0,0.2714118957519531,1.882822036743164,0.6225488694576631,11.0,113.0,0.0
R,U,"[6, 6]",0.0,0.0,0.29119205474853516,2.026637077331543,0.7323948838102424,11.0,114.0,0.0
Y,R,"[6, 7]",0.0,0.0,0.21114897727966309,1.6572668552398682,0.4398643723060691,11.0,115.0,0.0
G,D,"[7, 7]",0.0,0.0,0.45203590393066406,1.9235708713531494,0.47987671559788125,11.0,116.0,0.0
R,U,"[6, 7]",0.0,0.0,0.32172107696533203,1.7476699352264404,0.41095589355388124,11.0,117.0,0.0
B,L,"[6, 6]",0.0,0.0,0.29529500007629395,1.7061660289764404,0.4172498571132614,11.0,118.0,0.0
Y,R,"[6, 7]",0.0,0.0,0.24469995498657227,1.8786680698394775,0.6286360833952075,11.0,119.0,0.0
B,L,"[6, 6]",0.0,0.0,0.21011018753051758,1.9437170028686523,0.7392949727099296,11.0,120.0,0.0
,,"(6, 6)",,,,,,11.0,,
R,U,"[5, 6]",1.0,1.0,0.7825429439544678,4.938330888748169,0.4620918520075033,,121.0,0.0
R,U,"[4, 6]",0.0,1.0,0.18378591537475586,1.857217788696289,0.6862308370597263,12.0,122.0,0.0
B,L,"[4, 5]",0.0,1.0,0.1893138885498047,1.6326720714569092,0.4362698341382267,12.0,123.0,0.0
G,D,"[5, 5]",0.0,1.0,0.2193441390991211,1.7270269393920898,0.5137523241369735,12.0,124.0,0.0
Y,R,"[5, 6]",0.0,1.0,0.1719520092010498,1.5897738933563232,0.40399000672750324,12.0,125.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.3697500228881836,2.0326011180877686,0.653316903078133,12.0,126.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.17188787460327148,1.8094851970672607,0.6299218011810168,12.0,127.0,0.0
G,D,"[6, 8]",1.0,4.0,0.16987204551696777,1.7472319602966309,0.5613428638881999,12.0,128.0,0.0
