button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
G,D,"[7, 6]",-2.0,0.0,2.0068159103393555,3.6169800758361816,0.5681846168755916,0.0,1.0,0.0
B,L,"[7, 5]",0.0,0.0,0.6760809421539307,2.3563671112060547,0.6738957601001497,0.0,2.0,0.0
Y,R,"[7, 6]",0.0,0.0,0.7103211879730225,2.015310049057007,0.30605271687202384,0.0,3.0,0.0
G,D,"[8, 6]",0.0,0.0,0.7851190567016602,2.1130151748657227,0.33573814696760707,0.0,4.0,0.0
G,D,"[9, 6]",0.0,0.0,0.7846260070800781,2.500697135925293,0.7192171535576324,0.0,5.0,0.0
B,L,"[9, 5]",0.0,0.0,0.5934860706329346,2.306605100631714,0.7091563405717689,0.0,6.0,0.0
R,U,"[8, 5]",0.0,0.0,0.6353349685668945,2.0292041301727295,0.4053014304386675,0.0,7.0,0.0
B,L,"[8, 4]",-2.0,0.0,1.3050270080566406,2.831308126449585,0.4864506721106497,0.0,8.0,0.0
B,L,"[8, 3]",0.0,0.0,0.6563010215759277,2.3597490787506104,0.6960366140930088,0.0,9.0,0.0
G,D,"[9, 3]",0.0,0.0,0.29685282707214355,1.570284128189087,0.26662558935962316,0.0,10.0,0.0
,,"(6, 6)",,,,,,0.0,,
B,L,"[6, 5]",0.0,0.0,0.6481361389160156,7.94936990737915,0.4819956632384972,,11.0,0.0
G,D,"[7, 5]",0.0,0.0,0.3430061340332031,1.8256099224090576,0.47420943917721364,1.0,12.0,0.0
B,L,"[7, 4]",0.0,0.0,0.2693750858306885,1.9822189807891846,0.7063564696145783,1.0,13.0,0.0
R,U,"[6, 4]",0.0,0.0,0.1626269817352295,1.6174290180206299,0.4573625112829811,1.0,14.0,0.0
Y,R,"[6, 5]",0.0,0.0,0.1887359619140625,1.7925641536712646,0.5994468023122654,1.0,15.0,0.0
