button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
G,D,"[6, 5]",0.0,0.0,0.13715600967407227,1.613097906112671,0.38853318498847506,4.0,47.0,0.0
B,L,"[6, 4]",0.0,0.0,0.20221900939941406,1.692986011505127,0.39807137075051824,4.0,48.0,0.0
Y,R,"[6, 5]",0.0,0.0,0.15209388732910156,1.9984400272369385,0.7462857337920927,4.0,49.0,0.0
R,U,"[5, 5]",0.0,0.0,0.424191951751709,2.2246170043945312,0.6873412202572404,4.0,50.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.25693202018737793,3.9541399478912354,0.7082727183808195,5.0,51.0,0.0
G,D,"[7, 7]",0.0,0.0,0.2714200019836426,1.9115440845489502,0.5362504494217639,5.0,52.0,0.0
B,L,"[7, 6]",0.0,0.0,0.2599148750305176,2.021059989929199,0.6572922083959579,5.0,53.0,0.0
R,U,"[6, 6]",0.0,0.0,0.176239013671875,1.6091840267181396,0.3332482311297326,5.0,54.0,0.0
G,D,"[7, 6]",0.0,0.0,0.19729900360107422,1.7864351272583008,0.4861024501941668,5.0,55.0,0.0
B,L,"[7, 5]",0.0,0.0,0.13996386528015137,1.9148080348968506,0.6673508579390335,5.0,56.0,0.0
R,U,"[6, 5]",0.0,0.0,0.4444611072540283,2.0950257778167725,0.545850771276932,5.0,57.0,0.0
Y,R,"[6, 6]",0.0,0.0,0.5815529823303223,2.2065720558166504,0.5190581671334003,5.0,58.0,0.0
B,L,"[6, 5]",0.0,0.0,0.2373659610748291,1.7934191226959229,0.4627018775740784,5.0,59.0,0.0
G,D,"[7, 5]",0.0,0.0,0.25317883491516113,1.809061050415039,0.45508298562817184,5.0,60.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.49764108657836914,5.8927061557769775,0.7470421172398087,6.0,61.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.3352348804473877,2.161147117614746,0.724950994539103,6.0,62.0,0.0
G,D,"[6, 7]",-1.0,2.0,0.08757400512695312,5.812705993652344,0.6042069906449381,6.0,63.0,0.0
G,D,"[7, 7]",0.0,2.0,0.2828850746154785,1.693120002746582,0.31415787281513086,6.0,64.0,0.0
B,L,"[7, 6]",0.0,2.0,0.25321316719055176,1.779595136642456,0.4267137142037837,6.0,65.0,0.0
B,L,"[7, 5]",0.0,2.0,0.34054994583129883,1.803300142288208,0.3634293023557302,6.0,66.0,0.0
R,U,"[6, 5]",0.0,2.0,0.24893689155578613,1.840770959854126,0.48696234586790005,6.0,67.0,0.0
G,D,"[7, 5]",0.0,2.0,0.21204090118408203,2.0594780445098877,0.7465854204260729,6.0,68.0,0.0
Y,R,"[7, 6]",0.0,2.0,0.2209329605102539,2.0292980670928955,0.709261277554314,6.0,69.0,0.0
B,L,"[7, 5]",0.0,2.0,0.3020360469818115,1.9928770065307617,0.6019918014830434,6.0,70.0,0.0
,,"(6, 6)",,,,,,,,
B,L,"[6, 5]",0.0,0.0,0.712548017501831,5.134911060333252,0.6367278373322681,7.0,71.0,0.0
Y,R,"[6, 6]",-1.0,0.0,0.08143496513366699,5.925784111022949,0.7123267319505651,7.0,72.0,0.0
R,U,"[5, 6]",1.0,1.0,0.5541670322418213,2.228553056716919,0.5742219644411387,7.0,73.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.35654115676879883,1.8285200595855713,0.36947212800672413,7.0,74.0,0.0
B,L,"[5, 6]",0.0,2.0,0.3879280090332031,1.8582050800323486,0.37771185038172944,7.0,75.0,0.0
Y,R,"[5, 7]",0.0,2.0,0.16912603378295898,1.908918857574463,0.6533624496678209,7.0,76.0,0.0
G,D,"[6, 7]",0.0,2.0,0.2141711711883545,1.9530880451202393,0.6393536769652355,7.0,77.0,0.0
Y,R,"[6, 8]",1.0,3.0,0.21538186073303223,1.9169399738311768,0.6062514817985954,7.0,78.0,0.0
R,U,"[5, 8]",1.0,4.0,0.283707857131958,1.7413098812103271,0.3645007804226575,7.0,79.0,0.0
Y,R,"[5, 9]",0.0,4.0,0.3739640712738037,2.089462995529175,0.6035904848245883,7.0,80.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.8533210754394531,4.487948894500732,0.6910422771013645,8.0,81.0,0.0
R,U,"[5, 7]",1.0,1.0,0.6512830257415771,2.0758860111236572,0.33413977493973024,8.0,82.0,0.0
R,U,"[4, 7]",0.0,1.0,0.39360499382019043,2.0415899753570557,0.5421528710222896,8.0,83.0,0.0
B,L,"[4, 6]",0.0,1.0,0.35901618003845215,1.7140049934387207,0.25618377500315076,8.0,84.0,0.0
Y,R,"[4, 7]",0.0,1.0,0.37354302406311035,1.9927000999450684,0.5153192642588755,8.0,85.0,0.0
R,U,"[3, 7]",0.0,1.0,0.24769997596740723,2.017491102218628,0.6658960993037293,8.0,86.0,0.0
G,D,"[4, 7]",0.0,1.0,0.2328629493713379,1.8095037937164307,0.47557716172181763,8.0,87.0,0.0
B,L,"[4, 6]",0.0,1.0,0.34674811363220215,2.0189521312713623,0.5776716394383432,8.0,88.0,0.0
Y,R,"[4, 7]",0.0,1.0,0.25905489921569824,1.6554689407348633,0.3000931373389068,8.0,89.0,0.0
R,U,"[3, 7]",0.0,1.0,0.3684878349304199,2.078192949295044,0.6114272119224862,8.0,90.0,0.0
,,"(6, 6)",,,,,,,,
B,L,"[6, 5]",0.0,0.0,0.5083189010620117,3.677215814590454,0.6715573310092386,9.0,91.0,0.0
R,U,"[5, 5]",0.0,0.0,0.26426100730895996,1.9843010902404785,0.622477144017503,9.0,92.0,0.0
R,U,"[4, 5]",0.0,0.0,0.24700593948364258,2.084311008453369,0.7400211830149713,9.0,93.0,0.0
Y,R,"[4, 6]",0.0,0.0,0.1943509578704834,1.62214994430542,0.32927902275491994,9.0,94.0,0.0
Y,R,"[4, 7]",0.0,0.0,0.3611748218536377,1.729966163635254,0.2591073384702887,9.0,95.0,0.0
R,U,"[3, 7]",0.0,0.0,0.24872994422912598,1.7429780960083008,0.40185750000707976,9.0,96.0,0.0
G,D,"[4, 7]",0.0,0.0,0.34645605087280273,2.0890591144561768,0.640792911396397,9.0,97.0,0.0
G,D,"[5, 7]",1.0,1.0,0.259613037109375,1.6300511360168457,0.2710905598240587,9.0,98.0,0.0
G,D,"[6, 7]",0.0,1.0,0.40948486328125,1.8250060081481934,0.31276985551619085,9.0,99.0,0.0
B,L,"[6, 6]",0.0,1.0,0.31839895248413086,1.9795501232147217,0.5585940810919057,9.0,100.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.6420581340789795,3.736772060394287,0.2953208476717319,10.0,101.0,0.0
G,D,"[7, 7]",0.0,0.0,0.6182730197906494,2.195697069168091,0.4907925733209431,10.0,102.0,0.0
B,L,"[7, 6]",0.0,0.0,0.3292689323425293,2.0659821033477783,0.6400459094887356,10.0,103.0,0.0
R,U,"[6, 6]",0.0,0.0,0.27962207794189453,2.0815680027008057,0.704661859283727,10.0,104.0,0.0
Y,R,"[6, 7]",0.0,0.0,0.2161850929260254,1.7697210311889648,0.45815911907497037,10.0,105.0,0.0
B,L,"[6, 6]",0.0,0.0,0.2619469165802002,1.9243509769439697,0.5655338392376126,10.0,106.0,0.0
G,D,"[7, 6]",0.0,0.0,0.1880931854248047,1.978477954864502,0.6771579276605975,10.0,107.0,0.0
B,L,"[7, 5]",0.0,0.0,0.1844480037689209,1.7771928310394287,0.504589921701726,10.0,108.0,0.0
R,U,"[6, 5]",0.0,0.0,0.35179805755615234,1.9705560207366943,0.5249813496610121,10.0,109.0,0.0
G,D,"[7, 5]",0.0,0.0,0.3434441089630127,2.0005149841308594,0.5586510038672803,10.0,110.0,0.0
,,"(6, 6)",,,,,,,,
B,L,"[6, 5]",0.0,0.0,0.5398910045623779,4.086693048477173,0.4952932140774814,11.0,111.0,0.0
R,U,"[5, 5]",0.0,0.0,0.4879779815673828,1.9523680210113525,0.3643737239190133,11.0,112.0,0.0
G,D,"[6, 5]",0.0,0.0,0.5823318958282471,2.1708390712738037,0.48492619210285215,11.0,113.0,0.0
Y,R,"[6, 6]",0.0,0.0,0.5206949710845947,2.147810935974121,0.5159997505709417,11.0,114.0,0.0
B,L,"[6, 5]",0.0,0.0,0.8265571594238281,2.5866761207580566,0.6524472771774903,11.0,115.0,0.0
R,U,"[5, 5]",0.0,0.0,0.5111830234527588,2.3031280040740967,0.688801757138852,11.0,116.0,0.0
G,D,"[6, 5]",0.0,0.0,0.4485030174255371,2.0552780628204346,0.5109361041604135,11.0,117.0,0.0
Y,R,"[6, 6]",0.0,0.0,0.6670999526977539,2.3789680004119873,0.6230486183682198,11.0,118.0,0.0
B,L,"[6, 5]",0.0,0.0,0.3707239627838135,2.0478758811950684,0.5875422130629584,11.0,119.0,0.0
B,L,"[6, 4]",0.0,0.0,0.42830801010131836,2.2605488300323486,0.7312512300439453,11.0,120.0,0.0
,,"(6, 6)",,,,,,,,
B,L,"[6, 5]",0.0,0.0,0.4086720943450928,4.9470720291137695,0.661435470082659,12.0,121.0,0.0
R,U,"[5, 5]",0.0,0.0,0.5127530097961426,2.181565999984741,0.5764794104104641,12.0,122.0,0.0
G,D,"[6, 5]",0.0,0.0,0.2722737789154053,1.9182448387145996,0.5448219730327313,12.0,123.0,0.0
G,D,"[7, 5]",0.0,0.0,0.18798017501831055,1.5859088897705078,0.3140595843181927,12.0,124.0,0.0
Y,R,"[7, 6]",0.0,0.0,0.38157200813293457,2.2342369556427,0.7478192415423013,12.0,125.0,0.0
B,L,"[7, 5]",0.0,0.0,0.24938702583312988,2.0705080032348633,0.718409033421781,12.0,126.0,0.0
R,U,"[6, 5]",0.0,0.0,0.31093788146972656,1.7416861057281494,0.32683606888385186,12.0,127.0,0.0
G,D,"[7, 5]",0.0,0.0,0.7124218940734863,2.1360790729522705,0.32954860329408203,12.0,128.0,0.0
B,L,"[7, 4]",0.0,0.0,0.8022210597991943,2.444507122039795,0.5405586669389655,12.0,129.0,0.0
G,D,"[8, 4]",0.0,0.0,0.299793004989624,1.6559741497039795,0.26353397266905565,12.0,130.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.7969400882720947,3.5468311309814453,0.3767697537785546,13.0,131.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.32098913192749023,1.844731092453003,0.4379032170618844,13.0,132.0,0.0
B,L,"[5, 6]",0.0,2.0,0.21096491813659668,1.8123931884765625,0.5001158100700861,13.0,133.0,0.0
G,D,"[6, 6]",0.0,2.0,0.22497105598449707,1.9015519618988037,0.568395845227111,13.0,134.0,0.0
Y,R,"[6, 7]",0.0,2.0,0.21402788162231445,1.844695806503296,0.5296371584913835,13.0,135.0,0.0
B,L,"[6, 6]",0.0,2.0,0.13680291175842285,1.8909950256347656,0.6536961294465619,13.0,136.0,0.0
R,U,"[5, 6]",-2.0,2.0,1.0713510513305664,2.605340003967285,0.49262135858489675,13.0,137.0,0.0
R,U,"[4, 6]",0.0,2.0,0.27542901039123535,1.7446789741516113,0.3705491991802414,13.0,138.0,0.0
G,D,"[5, 6]",0.0,2.0,0.37012600898742676,1.8458611965179443,0.38301505641504796,13.0,139.0,0.0
R,U,"[4, 6]",0.0,2.0,0.3782939910888672,1.797800064086914,0.31425648313511195,13.0,140.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.8239748477935791,3.7362029552459717,0.28363221608709377,14.0,141.0,0.0
G,D,"[7, 7]",0.0,0.0,0.27706289291381836,1.8360140323638916,0.4529404800698155,14.0,142.0,0.0
G,D,"[8, 7]",-1.0,0.0,0.0008981227874755859,5.4345080852508545,0.30393425734543983,14.0,143.0,0.0
G,D,"[9, 7]",0.0,0.0,0.7830121517181396,2.6044230461120605,0.7243384499073273,14.0,144.0,0.0
R,U,"[8, 7]",0.0,0.0,0.48259711265563965,2.3146750926971436,0.7390165013443111,14.0,145.0,0.0
B,L,"[8, 6]",0.0,0.0,0.328463077545166,1.8972687721252441,0.46993620014274,14.0,146.0,0.0
Y,R,"[8, 7]",0.0,0.0,0.2692561149597168,1.9774091243743896,0.6134713221346803,14.0,147.0,0.0
Y,R,"[8, 8]",0.0,0.0,0.31815004348754883,2.092858076095581,0.6731517082937819,14.0,148.0,0.0
G,D,"[9, 8]",0.0,0.0,0.19965720176696777,1.9394731521606445,0.6462301271751887,14.0,149.0,0.0
R,U,"[8, 8]",0.0,0.0,0.2360241413116455,1.7466449737548828,0.40945440145612944,14.0,150.0,0.0
,,"(6, 6)",,,,,,,,
B,L,"[6, 5]",0.0,0.0,0.554203987121582,3.3738508224487305,0.2501151946170453,15.0,151.0,0.0
G,D,"[7, 5]",0.0,0.0,0.5069339275360107,2.1537740230560303,0.5368950127878108,15.0,152.0,0.0
R,U,"[6, 5]",-1.0,0.0,0.056468963623046875,5.763261079788208,0.5830169391020315,15.0,153.0,0.0
R,U,"[5, 5]",0.0,0.0,0.48360300064086914,1.902820110321045,0.3192590485073885,15.0,154.0,0.0
Y,R,"[5, 6]",1.0,1.0,0.4033999443054199,2.184319019317627,0.6866119791573397,15.0,155.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.5174620151519775,2.354034900665283,0.7404474587863844,15.0,156.0,0.0
G,D,"[6, 7]",0.0,2.0,0.36866211891174316,2.026108980178833,0.5667778204349541,15.0,157.0,0.0
Y,R,"[6, 8]",1.0,3.0,0.5112922191619873,1.9347691535949707,0.31831062890652295,15.0,158.0,0.0
Y,R,"[6, 9]",1.0,4.0,0.5079638957977295,2.073965072631836,0.4589034385802466,15.0,159.0,0.0
Y,R,"[6, 10]",1.0,5.0,0.5453319549560547,1.8947489261627197,0.25361814992999654,15.0,160.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",-2.0,0.0,1.397810935974121,4.466835021972656,0.3368760314065095,16.0,161.0,0.0
Y,R,"[5, 7]",1.0,1.0,0.6112120151519775,2.4301390647888184,0.7172233702260323,16.0,162.0,0.0
Y,R,"[5, 8]",1.0,2.0,0.40435791015625,1.9305839538574219,0.4307502395643971,16.0,163.0,0.0
R,U,"[4, 8]",0.0,2.0,0.3779308795928955,1.7424430847167969,0.25646935858460673,16.0,164.0,0.0
Y,R,"[4, 9]",1.0,3.0,0.11345601081848145,1.58638596534729,0.37608090649648107,16.0,165.0,0.0
Y,R,"[4, 10]",1.0,4.0,0.5130560398101807,2.081387996673584,0.47422983532160917,16.0,166.0,0.0
Y,R,"[4, 11]",0.0,4.0,0.47969508171081543,2.014725923538208,0.43881740020922866,16.0,167.0,0.0
G,D,"[5, 11]",0.0,4.0,0.43401598930358887,1.8347790241241455,0.30698191234374905,16.0,168.0,0.0
B,L,"[5, 10]",1.0,5.0,0.3136119842529297,1.946094036102295,0.5362091852101136,16.0,169.0,0.0
R,U,"[4, 10]",0.0,5.0,0.31261610984802246,2.1538829803466797,0.7397053818850754,16.0,170.0,0.0
,,"(6, 6)",,,,,,,,
B,L,"[6, 5]",0.0,0.0,0.7744879722595215,3.729081869125366,0.6353324827563473,17.0,171.0,0.0
G,D,"[7, 5]",0.0,0.0,0.33617305755615234,1.6894619464874268,0.2584920739109868,17.0,172.0,0.0
Y,R,"[7, 6]",0.0,0.0,0.8148319721221924,2.2008109092712402,0.2925891323817644,17.0,173.0,0.0
R,U,"[6, 6]",0.0,0.0,0.7208437919616699,2.453904867172241,0.646079015992423,17.0,174.0,0.0
B,L,"[6, 5]",0.0,0.0,0.32105207443237305,2.0585570335388184,0.6378261163966085,17.0,175.0,0.0
G,D,"[7, 5]",-1.0,0.0,0.07288193702697754,5.611415147781372,0.39927925779645773,17.0,176.0,0.0
G,D,"[8, 5]",0.0,0.0,0.3752710819244385,2.093524932861328,0.6092159169156719,17.0,177.0,0.0
Y,R,"[8, 6]",0.0,0.0,0.7309360504150391,2.235487937927246,0.4117623517169584,17.0,178.0,0.0
B,L,"[8, 5]",0.0,0.0,0.6275670528411865,2.41766095161438,0.6953650280494388,17.0,179.0,0.0
R,U,"[7, 5]",0.0,0.0,0.4832010269165039,2.1882941722869873,0.6004287288806902,17.0,180.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.5734748840332031,3.6562139987945557,0.6731178714777075,18.0,181.0,0.0
R,U,"[5, 7]",1.0,1.0,0.30380916595458984,1.7564659118652344,0.36323432327171046,18.0,182.0,0.0
G,D,"[6, 7]",0.0,1.0,0.47722911834716797,2.118783950805664,0.5317991450671498,18.0,183.0,0.0
R,U,"[5, 7]",0.0,1.0,0.5175681114196777,2.0000131130218506,0.381870275385273,18.0,184.0,0.0
B,L,"[5, 6]",1.0,2.0,0.2773599624633789,1.7460498809814453,0.36123608010964425,18.0,185.0,0.0
B,L,"[5, 5]",0.0,2.0,0.6300311088562012,1.9828829765319824,0.2609091535687676,18.0,186.0,0.0
Y,R,"[5, 6]",0.0,2.0,0.42165398597717285,1.7805061340332031,0.25784401132716805,18.0,187.0,0.0
Y,R,"[5, 7]",0.0,2.0,0.27025485038757324,1.6375279426574707,0.27878974297909137,18.0,188.0,0.0
G,D,"[6, 7]",0.0,2.0,0.25890088081359863,1.9669010639190674,0.6120059463255352,18.0,189.0,0.0
R,U,"[5, 7]",0.0,2.0,0.20522093772888184,1.6015379428863525,0.2972155827905199,18.0,190.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.1975100040435791,2.8194739818573,0.3163970844989865,19.0,191.0,0.0
G,D,"[7, 7]",0.0,0.0,0.5138030052185059,1.8774030208587646,0.2604134154269183,19.0,192.0,0.0
B,L,"[7, 6]",0.0,0.0,0.3590729236602783,1.7681469917297363,0.31186379609871373,19.0,193.0,0.0
R,U,"[6, 6]",0.0,0.0,0.27053308486938477,2.040485143661499,0.6686683199530994,19.0,194.0,0.0
R,U,"[5, 6]",1.0,1.0,0.34844088554382324,1.999450922012329,0.551425330190513,19.0,195.0,0.0
B,L,"[5, 5]",0.0,1.0,0.5645010471343994,2.248582124710083,0.5832419746637899,19.0,196.0,0.0
Y,R,"[5, 6]",0.0,1.0,0.3282959461212158,1.7684359550476074,0.3351096321204903,19.0,197.0,0.0
R,U,"[4, 6]",0.0,1.0,0.33968400955200195,1.873417854309082,0.42538099955576664,19.0,198.0,0.0
G,D,"[5, 6]",0.0,1.0,0.37895798683166504,1.8297698497772217,0.35491547212467556,19.0,199.0,0.0
B,L,"[5, 5]",0.0,1.0,0.43964695930480957,2.2452218532562256,0.7163030104190111,19.0,200.0,0.0
,,"(6, 6)",,,,,,,,
G,D,"[7, 6]",0.0,0.0,0.8650109767913818,3.9398858547210693,0.7393588927094348,20.0,201.0,0.0
B,L,"[7, 5]",0.0,0.0,0.25152111053466797,1.9153499603271484,0.5714089421651216,20.0,202.0,0.0
R,U,"[6, 5]",0.0,0.0,0.8014650344848633,2.291321039199829,0.39625387592725625,20.0,203.0,0.0
Y,R,"[6, 6]",0.0,0.0,0.4516129493713379,2.228482961654663,0.674477198794798,20.0,204.0,0.0
R,U,"[5, 6]",1.0,1.0,0.10970711708068848,1.8944671154022217,0.6856778696156105,20.0,205.0,0.0
R,U,"[4, 6]",0.0,1.0,0.44197988510131836,1.9996869564056396,0.45206175709145346,20.0,206.0,0.0
Y,R,"[4, 7]",0.0,1.0,0.4016299247741699,1.958357810974121,0.4603788264709887,20.0,207.0,0.0
B,L,"[4, 6]",0.0,1.0,0.48579907417297363,2.147167921066284,0.5739178260638236,20.0,208.0,0.0
G,D,"[5, 6]",0.0,1.0,0.3989729881286621,2.115983009338379,0.6231744304359143,20.0,209.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.8779139518737793,2.557541847229004,0.5806841481090128,20.0,210.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.6020858287811279,2.943963050842285,0.2748500214353658,21.0,211.0,0.0
G,D,"[7, 7]",0.0,0.0,0.45287513732910156,1.7929470539093018,0.25114986822374996,21.0,212.0,0.0
R,U,"[6, 7]",0.0,0.0,0.26880908012390137,1.6788411140441895,0.3131277013906396,21.0,213.0,0.0
B,L,"[6, 6]",0.0,0.0,0.3475780487060547,1.973383903503418,0.5195561978765328,21.0,214.0,0.0
G,D,"[7, 6]",0.0,0.0,0.2936739921569824,2.0113840103149414,0.6140927028958991,21.0,215.0,0.0
Y,R,"[7, 7]",0.0,0.0,0.5646460056304932,2.4025511741638184,0.7330958978211176,21.0,216.0,0.0
R,U,"[6, 7]",0.0,0.0,0.10303187370300293,1.528317928314209,0.3285491090363414,21.0,217.0,0.0
Y,R,"[6, 8]",1.0,1.0,0.4563009738922119,2.0061819553375244,0.4510702016464384,21.0,218.0,0.0
B,L,"[6, 7]",0.0,1.0,0.31958889961242676,1.7719998359680176,0.35661369222614264,21.0,219.0,0.0
G,D,"[7, 7]",0.0,1.0,0.41996312141418457,1.96750807762146,0.4571146590960509,21.0,220.0,0.0
,,"(6, 6)",,,,,,,,
G,D,"[7, 6]",-2.0,0.0,1.0472521781921387,3.5974490642547607,0.3546619665362827,22.0,221.0,0.0
G,D,"[8, 6]",0.0,0.0,0.6093430519104004,2.127397060394287,0.41529003670296116,22.0,222.0,0.0
B,L,"[8, 5]",0.0,0.0,0.552833080291748,2.371535062789917,0.7196701786349868,22.0,223.0,0.0
R,U,"[7, 5]",0.0,0.0,0.3661918640136719,1.792388916015625,0.32909536560146957,22.0,224.0,0.0
Y,R,"[7, 6]",0.0,0.0,0.5240261554718018,2.135627031326294,0.4977486183819608,22.0,225.0,0.0
Y,R,"[7, 7]",0.0,0.0,0.38571715354919434,2.06046199798584,0.5749015353272782,22.0,226.0,0.0
B,L,"[7, 6]",0.0,0.0,0.40865492820739746,2.2011399269104004,0.6924328265467075,22.0,227.0,0.0
B,L,"[7, 5]",0.0,0.0,0.23278284072875977,1.951218843460083,0.6271201688307257,22.0,228.0,0.0
B,L,"[7, 4]",0.0,0.0,0.205704927444458,1.610663890838623,0.30479670908375067,22.0,229.0,0.0
