button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
R,U,"[5, 6]",1.0,1.0,0.8820779323577881,2.4952709674835205,0.5126668104784258,0.0,1.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.26435399055480957,1.7189269065856934,0.34848296715072913,0.0,2.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2257990837097168,1.8416709899902344,0.5066407645223592,0.0,3.0,0.0
G,D,"[6, 8]",1.0,4.0,0.20949506759643555,1.6450409889221191,0.33515202631257246,0.0,4.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.1865999698638916,1.688215970993042,0.4066699816286455,0.0,5.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.18817687034606934,1.6558551788330078,0.37917968907897887,0.0,6.0,0.0
R,U,"[5, 10]",1.0,7.0,0.21344995498657227,1.841284990310669,0.5369637521441522,0.0,7.0,0.0
R,U,"[4, 10]",1.0,8.0,0.23227596282958984,1.933501958847046,0.6037266458993193,0.0,8.0,0.0
B,L,"[4, 9]",1.0,9.0,0.19083595275878906,1.7098009586334229,0.4137785284803843,0.0,9.0,0.0
R,U,"[3, 9]",1.0,10.0,0.22090697288513184,1.6489059925079346,0.3294905723610362,0.0,10.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.3613770008087158,2.5395328998565674,0.43552450750245947,1.0,11.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.19454312324523926,1.9029040336608887,0.6049916968319354,1.0,12.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.19254708290100098,1.578366994857788,0.2837470078223427,1.0,13.0,0.0
G,D,"[6, 8]",1.0,4.0,0.24741196632385254,1.8447339534759521,0.49495454461942634,1.0,14.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.20501995086669922,1.732145071029663,0.4101489356162343,1.0,15.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.19738316535949707,1.8103609085083008,0.5207141734500917,1.0,16.0,0.0
R,U,"[5, 10]",1.0,7.0,0.17756009101867676,1.5524020195007324,0.2730824820591353,1.0,17.0,0.0
R,U,"[4, 10]",1.0,8.0,0.20601201057434082,2.0580930709838867,0.7475941386097538,1.0,18.0,0.0
B,L,"[4, 9]",1.0,9.0,0.23139095306396484,1.8481450080871582,0.5125904332479063,1.0,19.0,0.0
R,U,"[3, 9]",1.0,10.0,0.19747209548950195,1.8677728176116943,0.5637374288756354,1.0,20.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.347675085067749,2.412339925765991,0.4262048838170683,2.0,21.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.22794103622436523,1.6573607921600342,0.3336657677579627,2.0,22.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.21932697296142578,1.9298429489135742,0.6132462336933233,2.0,23.0,0.0
G,D,"[6, 8]",1.0,4.0,0.19605612754821777,1.9848601818084717,0.681375353607953,2.0,24.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.20768380165100098,1.9358150959014893,0.617235621668364,2.0,25.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.19742202758789062,1.8851730823516846,0.5858461491738935,2.0,26.0,0.0
R,U,"[5, 10]",1.0,7.0,0.26232385635375977,2.0923030376434326,0.7279912137569885,2.0,27.0,0.0
R,U,"[4, 10]",1.0,8.0,0.20788097381591797,1.658393144607544,0.3534725775427001,2.0,28.0,0.0
B,L,"[4, 9]",1.0,9.0,0.3174140453338623,1.7181761264801025,0.3049721348402057,2.0,29.0,0.0
R,U,"[3, 9]",1.0,10.0,0.2433910369873047,1.8571600914001465,0.5119842523310889,2.0,30.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.4555649757385254,3.1437039375305176,0.7388973614736989,3.0,31.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.23689603805541992,1.8692388534545898,0.5415278690780886,3.0,32.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.21333003044128418,1.772165060043335,0.4638372705281819,3.0,33.0,0.0
G,D,"[6, 8]",1.0,4.0,0.2210860252380371,1.6234190464019775,0.3040548338869168,3.0,34.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.20078396797180176,2.01151180267334,0.7154017880758912,3.0,35.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.21088290214538574,1.6035799980163574,0.28562938319485637,3.0,36.0,0.0
