button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
R,U,"[5, 6]",1.0,1.0,0.39444899559020996,2.1436519622802734,0.6441958551291813,0.0,1.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2348010540008545,1.8334879875183105,0.5111701728584329,0.0,2.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.20633411407470703,1.9144048690795898,0.6088880485110719,0.0,3.0,0.0
G,D,"[6, 8]",1.0,4.0,0.1439201831817627,1.93766188621521,0.6966107319603194,0.0,4.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.19311904907226562,1.601167917251587,0.2982004186681328,0.0,5.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.29289889335632324,1.9534058570861816,0.5514219373321214,0.0,6.0,0.0
R,U,"[5, 10]",1.0,7.0,0.1939380168914795,1.7362558841705322,0.4377575447956016,0.0,7.0,0.0
R,U,"[4, 10]",1.0,8.0,0.1964249610900879,1.8185720443725586,0.5229373641918236,0.0,8.0,0.0
B,L,"[4, 9]",1.0,9.0,0.20009398460388184,2.015796184539795,0.7219208982996784,0.0,9.0,0.0
R,U,"[3, 9]",1.0,10.0,0.21062016487121582,1.7175891399383545,0.4065352946039004,0.0,10.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.22342419624328613,6.145133972167969,0.7015811016960518,1.0,11.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.21169710159301758,1.9066128730773926,0.5917297077711438,1.0,12.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.18741512298583984,1.981518030166626,0.706407976914788,1.0,13.0,0.0
G,D,"[6, 8]",1.0,4.0,0.17289304733276367,1.6320421695709229,0.3555796951475285,1.0,14.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.20079779624938965,1.930614948272705,0.6362694221816451,1.0,15.0,0.0
Y,R,"[6, 10]",-1.0,5.0,0.09366202354431152,5.937834024429321,0.6904727119671366,1.0,16.0,0.0
Y,R,"[6, 11]",0.0,5.0,0.3883829116821289,2.01213002204895,0.5362624675797795,1.0,17.0,0.0
R,U,"[5, 11]",0.0,5.0,0.18079185485839844,1.960927963256836,0.6804049533206111,1.0,18.0,0.0
R,U,"[4, 11]",0.0,5.0,0.18795084953308105,1.5667221546173096,0.2809838814359803,1.0,19.0,0.0
B,L,"[4, 10]",1.0,6.0,0.21236705780029297,2.0674240589141846,0.7478917568227814,1.0,20.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.36841320991516113,4.1805479526519775,0.7120754611678513,2.0,21.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.34126901626586914,1.9924941062927246,0.5546541518327135,2.0,22.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.20452094078063965,1.920186996459961,0.6083283561916814,2.0,23.0,0.0
G,D,"[6, 8]",1.0,4.0,0.20074796676635742,1.839702844619751,0.5480280181195811,2.0,24.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.18968892097473145,1.6249239444732666,0.3230504147096669,2.0,25.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.22519302368164062,1.6808500289916992,0.35415437837264274,2.0,26.0,0.0
R,U,"[5, 10]",1.0,7.0,0.2173318862915039,1.9062011241912842,0.59348535393561,2.0,27.0,0.0
R,U,"[4, 10]",1.0,8.0,0.18612194061279297,1.9032161235809326,0.6300843081439647,2.0,28.0,0.0
B,L,"[4, 9]",1.0,9.0,0.19684696197509766,2.036149024963379,0.7326733155300157,2.0,29.0,0.0
R,U,"[3, 9]",1.0,10.0,0.18307781219482422,1.687927007675171,0.40434009011002464,2.0,30.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.6566710472106934,2.49944806098938,0.4037042232209386,3.0,31.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.38712382316589355,1.8721201419830322,0.39273091215113265,3.0,32.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2013401985168457,1.7530889511108398,0.46249725457295265,3.0,33.0,0.0
G,D,"[6, 8]",1.0,4.0,0.17050504684448242,1.5249381065368652,0.27101111405521,3.0,34.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.4851949214935303,1.9681620597839355,0.389217592519499,3.0,35.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.5145440101623535,2.090970039367676,0.48000093404909516,3.0,36.0,0.0
R,U,"[5, 10]",1.0,7.0,0.22566604614257812,1.6341991424560547,0.2979372340714878,3.0,37.0,0.0
R,U,"[4, 10]",1.0,8.0,0.2074580192565918,1.8263280391693115,0.5074641790114209,3.0,38.0,0.0
B,L,"[4, 9]",1.0,9.0,0.19275498390197754,1.5642287731170654,0.27184082195446896,3.0,39.0,0.0
R,U,"[3, 9]",1.0,10.0,0.26193904876708984,1.6401898860931396,0.27873620076577554,3.0,40.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.32066988945007324,2.315603017807007,0.5604693396549754,4.0,41.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.17727208137512207,1.8130731582641602,0.5406922194772185,4.0,42.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.1735551357269287,1.622610092163086,0.34681448490704975,4.0,43.0,0.0
G,D,"[6, 8]",1.0,4.0,0.21425700187683105,1.6304728984832764,0.3106078420954136,4.0,44.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.20781517028808594,1.8453161716461182,0.5392490257191385,4.0,45.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.16504406929016113,1.52213716506958,0.26171223455980036,4.0,46.0,0.0
R,U,"[5, 10]",1.0,7.0,0.25509119033813477,1.635209083557129,0.2969203897091588,4.0,47.0,0.0
R,U,"[4, 10]",1.0,8.0,0.20115399360656738,1.6198070049285889,0.3167664931301387,4.0,48.0,0.0
B,L,"[4, 9]",1.0,9.0,0.2415478229522705,1.9160969257354736,0.5659362425114565,4.0,49.0,0.0
R,U,"[3, 9]",1.0,10.0,0.16695690155029297,1.546264886856079,0.2792597053367475,4.0,50.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.32315778732299805,2.3031060695648193,0.5322002075873213,5.0,51.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.203233003616333,1.704707145690918,0.40376969808472435,5.0,52.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.21784090995788574,1.7816519737243652,0.46866812388791723,5.0,53.0,0.0
