button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
Y,R,"[6, 7]",0.0,0.0,0.8221659660339355,4.180699110031128,0.3766059224063321,4.0,41.0,0.0
G,D,"[7, 7]",0.0,0.0,0.25103092193603516,1.5796890258789062,0.3395162577252468,4.0,42.0,0.0
B,L,"[7, 6]",0.0,0.0,0.34826183319091797,1.6858510971069336,0.34197858188189956,4.0,43.0,0.0
R,U,"[6, 6]",0.0,0.0,0.4009411334991455,1.8277029991149902,0.4362956423837176,4.0,44.0,0.0
R,U,"[5, 6]",1.0,1.0,0.23766183853149414,1.5926518440246582,0.3622286732994848,4.0,45.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.3135640621185303,1.6088569164276123,0.2878782700170083,4.0,46.0,0.0
G,D,"[6, 7]",0.0,2.0,0.32161998748779297,1.8045578002929688,0.4755421153898917,4.0,47.0,0.0
Y,R,"[6, 8]",1.0,3.0,0.18552279472351074,1.7221050262451172,0.5475335655074753,4.0,48.0,0.0
B,L,"[6, 7]",0.0,3.0,0.195235013961792,1.891247034072876,0.6889623650335601,4.0,49.0,0.0
Y,R,"[6, 8]",0.0,3.0,0.29385900497436523,1.9479968547821045,0.6532645235381891,4.0,50.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.6348199844360352,3.845247983932495,0.41534182301830924,5.0,51.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.17994403839111328,1.5396239757537842,0.35496005832039745,5.0,52.0,0.0
B,L,"[5, 6]",0.0,2.0,0.2194809913635254,1.8529479503631592,0.6408533968817239,5.0,53.0,0.0
G,D,"[6, 6]",0.0,2.0,0.15746402740478516,1.5585918426513672,0.39975642579439435,5.0,54.0,0.0
R,U,"[5, 6]",0.0,2.0,0.23586797714233398,1.5642719268798828,0.33067962198459033,5.0,55.0,0.0
Y,R,"[5, 7]",0.0,2.0,0.37808799743652344,1.889251947402954,0.5031537958563328,5.0,56.0,0.0
B,L,"[5, 6]",0.0,2.0,0.19189000129699707,1.6981070041656494,0.5012114107783581,5.0,57.0,0.0
G,D,"[6, 6]",0.0,2.0,0.17475199699401855,1.5159268379211426,0.3338357056552438,5.0,58.0,0.0
R,U,"[5, 6]",0.0,2.0,0.22315692901611328,1.8059139251708984,0.5729092672192151,5.0,59.0,0.0
Y,R,"[5, 7]",0.0,2.0,0.1542220115661621,1.5466911792755127,0.4031515344492572,5.0,60.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.6528799533843994,3.8876888751983643,0.4740033555420947,6.0,61.0,0.0
R,U,"[4, 6]",0.0,1.0,0.20267415046691895,1.7699120044708252,0.5770772809213862,6.0,62.0,0.0
R,U,"[3, 6]",0.0,1.0,0.18894386291503906,1.6055281162261963,0.41598307538936,6.0,63.0,0.0
B,L,"[3, 5]",0.0,1.0,0.5673818588256836,2.1319169998168945,0.5644258571973888,6.0,64.0,0.0
G,D,"[4, 5]",0.0,1.0,0.19597887992858887,1.4774720668792725,0.2754497627499879,6.0,65.0,0.0
B,L,"[4, 4]",0.0,1.0,0.2603640556335449,1.7701029777526855,0.512060908730851,6.0,66.0,0.0
Y,R,"[4, 5]",0.0,1.0,0.16797995567321777,1.6704509258270264,0.4990659937068171,6.0,67.0,0.0
R,U,"[3, 5]",0.0,1.0,0.22834205627441406,1.5621390342712402,0.32809953361532235,6.0,68.0,0.0
Y,R,"[3, 6]",0.0,1.0,0.2803010940551758,1.890801191329956,0.6187774494764414,6.0,69.0,0.0
B,L,"[3, 5]",0.0,1.0,0.28824710845947266,1.5758609771728516,0.2947236502886921,6.0,70.0,0.0
,,"(6, 6)",,,,,,,,
G,D,"[7, 6]",0.0,0.0,0.5073339939117432,3.8514578342437744,0.6290662364038928,7.0,71.0,0.0
Y,R,"[7, 7]",0.0,0.0,0.18384695053100586,1.887742042541504,0.6999940952198292,7.0,72.0,0.0
B,L,"[7, 6]",0.0,0.0,0.13085007667541504,1.8770251274108887,0.7435512144952074,7.0,73.0,0.0
G,D,"[8, 6]",0.0,0.0,0.16383099555969238,1.5154321193695068,0.3594469819608998,7.0,74.0,0.0
R,U,"[7, 6]",0.0,0.0,0.36921215057373047,1.6320099830627441,0.2748139516099599,7.0,75.0,0.0
R,U,"[6, 6]",0.0,0.0,0.38570690155029297,1.8121318817138672,0.436759546875633,7.0,76.0,0.0
R,U,"[5, 6]",1.0,1.0,0.1842658519744873,1.7786290645599365,0.5984985439880781,7.0,77.0,0.0
R,U,"[4, 6]",0.0,1.0,0.18489694595336914,1.7679409980773926,0.5831819232874536,7.0,78.0,0.0
R,U,"[3, 6]",0.0,1.0,0.17810702323913574,1.5270369052886963,0.3436291833753409,7.0,79.0,0.0
R,U,"[2, 6]",0.0,1.0,0.28447604179382324,1.5385768413543701,0.26565782720030795,7.0,80.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.5138108730316162,3.6747379302978516,0.5733393100302806,8.0,81.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.18176698684692383,1.700990915298462,0.5244130229296469,8.0,82.0,0.0
R,U,"[4, 7]",0.0,2.0,0.2288351058959961,1.5270318984985352,0.3016280058979263,8.0,83.0,0.0
Y,R,"[4, 8]",0.0,2.0,0.29543018341064453,1.7154440879821777,0.4169728420275209,8.0,84.0,0.0
G,D,"[5, 8]",1.0,3.0,0.21034502983093262,1.6263911724090576,0.40995780509962393,8.0,85.0,0.0
R,U,"[4, 8]",0.0,3.0,0.7797989845275879,2.2969090938568115,0.5234387108991165,8.0,86.0,0.0
Y,R,"[4, 9]",1.0,4.0,0.3200409412384033,1.8242499828338623,0.5142861687522304,8.0,87.0,0.0
R,U,"[3, 9]",1.0,5.0,0.302854061126709,2.026175022125244,0.7235243012191206,8.0,88.0,0.0
Y,R,"[3, 10]",0.0,5.0,0.27594995498657227,1.9502530097961426,0.6737136397442518,8.0,89.0,0.0
R,U,"[2, 10]",-1.0,5.0,0.08908510208129883,5.571518898010254,0.4121321620910762,8.0,90.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.35053110122680664,3.6554858684539795,0.6673294656450042,9.0,91.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.18659400939941406,1.8315339088439941,0.6488302843157978,9.0,92.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.1892709732055664,1.795375108718872,0.5945371551633831,9.0,93.0,0.0
G,D,"[6, 8]",1.0,4.0,0.19188189506530762,1.8273282051086426,0.6381703238028167,9.0,94.0,0.0
B,L,"[6, 7]",0.0,4.0,0.1822519302368164,1.5619840621948242,0.38367447727627435,9.0,95.0,0.0
Y,R,"[6, 8]",0.0,4.0,0.30431199073791504,1.9866960048675537,0.6867842234560684,9.0,96.0,0.0
R,U,"[5, 8]",0.0,4.0,0.22993993759155273,1.6113581657409668,0.3817211483696732,9.0,97.0,0.0
R,U,"[4, 8]",0.0,4.0,0.4198880195617676,2.0957889556884766,0.6770443548095535,9.0,98.0,0.0
B,L,"[4, 7]",0.0,4.0,0.2707231044769287,1.7662389278411865,0.5100760307437293,9.0,99.0,0.0
G,D,"[5, 7]",0.0,4.0,0.18888306617736816,1.5010409355163574,0.3114197625974908,9.0,100.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.7197721004486084,13.167685985565186,0.5452017184004694,10.0,101.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2065598964691162,1.8108720779418945,0.6060059978922183,10.0,102.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.21632003784179688,1.728126049041748,0.5175008510469968,10.0,103.0,0.0
R,U,"[4, 8]",0.0,3.0,0.2601661682128906,1.5706830024719238,0.3050701996952145,10.0,104.0,0.0
G,D,"[5, 8]",0.0,3.0,0.4603910446166992,1.8061060905456543,0.34443542119755965,10.0,105.0,0.0
B,L,"[5, 7]",0.0,3.0,0.3333780765533447,1.5878219604492188,0.2656278950631069,10.0,106.0,0.0
R,U,"[4, 7]",0.0,3.0,0.4513511657714844,1.9953229427337646,0.5439737771731868,10.0,107.0,0.0
Y,R,"[4, 8]",0.0,3.0,0.2570619583129883,1.8292481899261475,0.5731617519822807,10.0,108.0,0.0
G,D,"[5, 8]",0.0,3.0,0.20164203643798828,1.771834135055542,0.578289192220027,10.0,109.0,0.0
R,U,"[4, 8]",0.0,3.0,0.10883092880249023,1.4123609066009521,0.3075678408270531,10.0,110.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.502892017364502,6.3861658573150635,0.6433358256433445,11.0,111.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.1659231185913086,1.4401590824127197,0.28378640071298267,11.0,112.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.24193882942199707,1.54709792137146,0.2974516677456638,11.0,113.0,0.0
G,D,"[6, 8]",1.0,4.0,0.24695897102355957,1.602905035018921,0.3503504322705787,11.0,114.0,0.0
G,D,"[7, 8]",0.0,4.0,0.8098840713500977,2.174088954925537,0.35760372965982445,11.0,115.0,0.0
G,D,"[8, 8]",0.0,4.0,0.3712320327758789,1.8781499862670898,0.5024267648777077,11.0,116.0,0.0
G,D,"[9, 8]",-1.0,4.0,0.007302999496459961,5.68417501449585,0.6196232905369048,11.0,117.0,0.0
B,L,"[9, 7]",0.0,4.0,0.23055315017700195,1.8271260261535645,0.5967588814091969,11.0,118.0,0.0
G,D,"[10, 7]",0.0,4.0,0.2081921100616455,1.6272461414337158,0.40745793799139657,11.0,119.0,0.0
G,D,"[11, 7]",0.0,4.0,0.2407991886138916,1.9291861057281494,0.6862224367961668,11.0,120.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.3981051445007324,3.3215620517730713,0.5246685860297047,12.0,121.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.20843005180358887,1.936161994934082,0.7272500760297977,12.0,122.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.1451270580291748,1.75142502784729,0.6123249200911325,12.0,123.0,0.0
G,D,"[6, 8]",1.0,4.0,0.30067992210388184,1.947998046875,0.6435964866307029,12.0,124.0,0.0
R,U,"[5, 8]",0.0,4.0,0.7490720748901367,2.381289005279541,0.6411908750296439,12.0,125.0,0.0
R,U,"[4, 8]",0.0,4.0,0.40676403045654297,2.102792978286743,0.6940161607781774,12.0,126.0,0.0
R,U,"[3, 8]",0.0,4.0,0.555739164352417,1.7938518524169922,0.2548315896656407,12.0,127.0,0.0
R,U,"[2, 8]",0.0,4.0,0.34641599655151367,1.8218860626220703,0.4765021079762611,12.0,128.0,0.0
R,U,"[1, 8]",0.0,4.0,0.21904802322387695,1.856330156326294,0.6493430699399673,12.0,129.0,0.0
R,U,"[2, 8]",-3.0,4.0,0.21732115745544434,1.6469790935516357,0.4298608268999375,12.0,130.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.6917800903320312,11.964498043060303,0.5439913734561086,13.0,131.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2633678913116455,1.7396559715270996,0.48370127765197063,13.0,132.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.20724105834960938,1.5145950317382812,0.2983626607896605,13.0,133.0,0.0
G,D,"[6, 8]",1.0,4.0,0.46256017684936523,2.1773030757904053,0.7085386626557423,13.0,134.0,0.0
B,L,"[6, 7]",0.0,4.0,0.2158660888671875,1.8675508499145508,0.6594492340312101,13.0,135.0,0.0
B,L,"[6, 6]",0.0,4.0,0.24339604377746582,1.5059928894042969,0.265893110360082,13.0,136.0,0.0
B,L,"[6, 5]",0.0,4.0,0.3795039653778076,1.9677870273590088,0.5833129927200789,13.0,137.0,0.0
B,L,"[6, 4]",0.0,4.0,0.3258669376373291,1.723031997680664,0.38988609294541965,13.0,138.0,0.0
B,L,"[6, 3]",0.0,4.0,0.3511378765106201,1.6413841247558594,0.29789073061119836,13.0,139.0,0.0
B,L,"[6, 2]",0.0,4.0,0.2563629150390625,1.5404291152954102,0.2717445308724875,13.0,140.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.5221998691558838,3.5210421085357666,0.42582489417740155,14.0,141.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.26011109352111816,1.6793551445007324,0.4218787441071683,14.0,142.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.3948180675506592,2.0142180919647217,0.6191979518531248,14.0,143.0,0.0
G,D,"[6, 8]",1.0,4.0,0.20925402641296387,1.5277459621429443,0.31385870455937603,14.0,144.0,0.0
G,D,"[7, 8]",0.0,4.0,0.2888200283050537,1.6595649719238281,0.373359763745645,14.0,145.0,0.0
G,D,"[8, 8]",0.0,4.0,0.28776001930236816,1.6294620037078857,0.35282787478503275,14.0,146.0,0.0
G,D,"[9, 8]",0.0,4.0,0.23164796829223633,1.7011280059814453,0.4704008595627079,14.0,147.0,0.0
G,D,"[10, 8]",0.0,4.0,0.21837592124938965,1.6997320652008057,0.48675548970767896,14.0,148.0,0.0
G,D,"[11, 8]",0.0,4.0,0.18877291679382324,1.5851249694824219,0.3886784961059509,14.0,149.0,0.0
G,D,"[10, 8]",-3.0,4.0,0.23806095123291016,1.6161670684814453,0.3881676738141927,14.0,150.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.8772449493408203,4.3570098876953125,0.7115589785433997,15.0,151.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.23167705535888672,1.9408378601074219,0.7188685555594609,15.0,152.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.22537589073181152,1.8740198612213135,0.642821238779799,15.0,153.0,0.0
G,D,"[6, 8]",1.0,4.0,0.23781609535217285,1.5118060111999512,0.28832721290801994,15.0,154.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.8909847736358643,2.5686841011047363,0.6733280547288473,15.0,155.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.2082991600036621,1.7941899299621582,0.5842814478225575,15.0,156.0,0.0
Y,R,"[6, 11]",0.0,6.0,0.229295015335083,1.5548510551452637,0.3225819999800059,15.0,157.0,0.0
G,D,"[7, 11]",0.0,6.0,0.5932998657226562,2.305644989013672,0.7112604471907731,15.0,158.0,0.0
R,U,"[6, 11]",0.0,6.0,0.3202359676361084,1.7895729541778564,0.48432140067245133,15.0,159.0,0.0
Y,R,"[7, 11]",-3.0,6.0,0.2391679286956787,1.5871539115905762,0.3382710149477695,15.0,160.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.6489038467407227,4.764189958572388,0.33569208922856925,16.0,161.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2701568603515625,1.7290599346160889,0.46459948934300743,16.0,162.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.20385098457336426,1.7426040172576904,0.5403162411035369,16.0,163.0,0.0
G,D,"[6, 8]",1.0,4.0,0.16951203346252441,1.4228801727294922,0.2634947042418126,16.0,164.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.286182165145874,1.9809989929199219,0.694028533924367,16.0,165.0,0.0
G,D,"[7, 9]",0.0,5.0,0.5044980049133301,1.8663609027862549,0.3607964473296032,16.0,166.0,0.0
Y,R,"[7, 10]",0.0,5.0,0.336763858795166,2.029364824295044,0.7063605125852223,16.0,167.0,0.0
R,U,"[6, 10]",1.0,6.0,0.8315238952636719,2.5565218925476074,0.7295624780426313,16.0,168.0,0.0
R,U,"[5, 10]",1.0,7.0,0.32776808738708496,1.8291540145874023,0.49221166837746044,16.0,169.0,0.0
R,U,"[4, 10]",1.0,8.0,0.4140598773956299,2.066723108291626,0.65873667124944,16.0,170.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.5021440982818604,3.7080180644989014,0.5500443236587415,17.0,171.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.21977615356445312,1.8445022106170654,0.6279015796880691,17.0,172.0,0.0
R,U,"[4, 7]",0.0,2.0,0.10559391975402832,1.6149709224700928,0.5261393937792036,17.0,173.0,0.0
Y,R,"[4, 8]",0.0,2.0,0.5196859836578369,2.093679904937744,0.5865166915671459,17.0,174.0,0.0
G,D,"[5, 8]",1.0,3.0,0.21070098876953125,1.566188097000122,0.35283091385747184,17.0,175.0,0.0
G,D,"[6, 8]",1.0,4.0,0.6210489273071289,2.257850170135498,0.6437282148925223,17.0,176.0,0.0
B,L,"[6, 7]",0.0,4.0,0.2109849452972412,1.5627799034118652,0.3566938513309838,17.0,177.0,0.0
B,L,"[6, 6]",0.0,4.0,0.33331894874572754,2.033756971359253,0.7072580823662669,17.0,178.0,0.0
Y,R,"[6, 7]",-1.0,4.0,0.00150299072265625,5.56849217414856,0.5086363028918399,17.0,179.0,0.0
R,U,"[5, 7]",0.0,4.0,0.27950000762939453,1.746480941772461,0.47180024071724214,17.0,180.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.4215118885040283,3.487917900085449,0.6095919555134803,18.0,181.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2118370532989502,1.5199649333953857,0.3131610747864691,18.0,182.0,0.0
Y,R,"[5, 8]",-2.0,2.0,1.161600112915039,2.8772969245910645,0.7399513629691833,18.0,183.0,0.0
G,D,"[6, 8]",1.0,3.0,0.4458799362182617,2.1344552040100098,0.6911400877147003,18.0,184.0,0.0
Y,R,"[6, 9]",1.0,4.0,0.25551700592041016,1.6054511070251465,0.3635444991247478,18.0,185.0,0.0
Y,R,"[6, 10]",1.0,5.0,0.31877613067626953,1.5914809703826904,0.27171901705737905,18.0,186.0,0.0
R,U,"[5, 10]",1.0,6.0,0.546489953994751,2.031836986541748,0.4866477589876759,18.0,187.0,0.0
G,D,"[6, 10]",0.0,6.0,0.21833300590515137,1.7931630611419678,0.5795760272453112,18.0,188.0,0.0
B,L,"[6, 9]",0.0,6.0,0.20319390296936035,1.8865559101104736,0.6827327356300439,18.0,189.0,0.0
R,U,"[5, 9]",0.0,6.0,0.11382412910461426,1.5805418491363525,0.46341817614774267,18.0,190.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.3293421268463135,2.9881038665771484,0.26834973041632576,19.0,191.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.3052501678466797,1.8194780349731445,0.5042088461398249,19.0,192.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.28047895431518555,1.5816380977630615,0.30251091356394116,19.0,193.0,0.0
G,D,"[6, 8]",1.0,4.0,0.24233388900756836,1.5519001483917236,0.3045108339571928,19.0,194.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.25513720512390137,1.763828992843628,0.5014004742194063,19.0,195.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.26033997535705566,1.7535669803619385,0.4881534057753188,19.0,196.0,0.0
R,U,"[5, 10]",1.0,7.0,0.2964661121368408,1.8643770217895508,0.5692109249392421,19.0,197.0,0.0
G,D,"[6, 10]",0.0,7.0,0.3800208568572998,2.096947193145752,0.7159554491280871,19.0,198.0,0.0
Y,R,"[6, 11]",0.0,7.0,0.3276557922363281,1.6391139030456543,0.30539591658100707,19.0,199.0,0.0
R,U,"[5, 11]",0.0,7.0,0.5023210048675537,1.9671540260314941,0.47225012190443977,19.0,200.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.48874711990356445,3.7177491188049316,0.5899866904924893,20.0,201.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2019200325012207,1.803063154220581,0.6094348832972959,20.0,202.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.2759439945220947,1.5905671119689941,0.3170553634339819,20.0,203.0,0.0
G,D,"[6, 8]",1.0,4.0,0.4029557704925537,1.7299671173095703,0.33024190806720993,20.0,204.0,0.0
R,U,"[5, 8]",-2.0,4.0,1.1301259994506836,2.6774511337280273,0.5739209270926842,20.0,205.0,0.0
R,U,"[4, 8]",0.0,4.0,0.7062880992889404,2.3107750415802,0.6013660459937632,20.0,206.0,0.0
R,U,"[3, 8]",0.0,4.0,0.3435089588165283,1.7448880672454834,0.39644848731958476,20.0,207.0,0.0
B,L,"[3, 7]",0.0,4.0,0.25783491134643555,1.6861169338226318,0.41581781724493216,20.0,208.0,0.0
B,L,"[3, 6]",0.0,4.0,0.2120528221130371,1.833198070526123,0.6154226664426943,20.0,209.0,0.0
Y,R,"[3, 7]",0.0,4.0,0.18906807899475098,1.8525440692901611,0.6678415606874518,20.0,210.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.49590206146240234,3.6098129749298096,0.4777030290547765,21.0,211.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.487476110458374,2.1021568775177,0.6296884562262612,21.0,212.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.237807035446167,1.5340909957885742,0.2973672234906478,21.0,213.0,0.0
G,D,"[6, 8]",1.0,4.0,0.30350184440612793,1.6835589408874512,0.3808407136925216,21.0,214.0,0.0
B,L,"[6, 7]",0.0,4.0,0.26839518547058105,2.0139081478118896,0.7443603449286447,21.0,215.0,0.0
R,U,"[5, 7]",0.0,4.0,0.20960783958435059,1.5547080039978027,0.36596988712442535,21.0,216.0,0.0
R,U,"[4, 7]",0.0,4.0,0.32639002799987793,2.0531198978424072,0.7187541455049994,21.0,217.0,0.0
Y,R,"[4, 8]",0.0,4.0,0.19144201278686523,1.9063878059387207,0.7083323941924362,21.0,218.0,0.0
B,L,"[4, 7]",0.0,4.0,0.16638994216918945,1.6085309982299805,0.4504934469368653,21.0,219.0,0.0
G,D,"[5, 7]",-1.0,4.0,0.0757451057434082,5.811052083969116,0.6444758823521177,21.0,220.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.6141231060028076,3.1967618465423584,0.2747783898489518,22.0,221.0,0.0
Y,R,"[5, 7]",1.0,2.0,0.2713479995727539,1.7247660160064697,0.4660741460620607,22.0,222.0,0.0
Y,R,"[5, 8]",1.0,3.0,0.20457792282104492,1.947540044784546,0.7466319963133266,22.0,223.0,0.0
G,D,"[6, 8]",1.0,4.0,0.1585850715637207,1.6113910675048828,0.4415047273569662,22.0,224.0,0.0
Y,R,"[6, 9]",1.0,5.0,0.27126598358154297,1.549849033355713,0.29156748173949104,22.0,225.0,0.0
Y,R,"[6, 10]",1.0,6.0,0.2814669609069824,1.8718008995056152,0.5965481197380167,22.0,226.0,0.0
R,U,"[5, 10]",1.0,7.0,0.4149291515350342,1.8924689292907715,0.4722019588541907,22.0,227.0,0.0
B,L,"[5, 9]",0.0,7.0,0.22124099731445312,1.8475000858306885,0.6364179110635912,22.0,228.0,0.0
