button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
G,D,"[7, 6]",-2.0,0.0,2.38828706741333,4.065502166748047,0.6994961685048959,0.0,1.0,0.0
B,L,"[7, 5]",0.0,0.0,0.6025409698486328,2.27423095703125,0.6737445295410214,0.0,2.0,0.0
Y,R,"[7, 6]",0.0,0.0,0.660099983215332,2.3813610076904297,0.7216091731482672,0.0,3.0,0.0
Y,R,"[7, 7]",0.0,0.0,0.5225598812103271,1.9002180099487305,0.37210606982780986,0.0,4.0,0.0
R,U,"[6, 7]",0.0,0.0,0.23948097229003906,1.6526200771331787,0.4247144077301049,0.0,5.0,0.0
R,U,"[5, 7]",-2.0,0.0,1.092736005783081,2.68234920501709,0.6234435440274568,0.0,6.0,0.0
R,U,"[4, 7]",0.0,0.0,0.3432121276855469,2.0557899475097656,0.7125295175067491,0.0,7.0,0.0
R,U,"[3, 7]",0.0,0.0,0.2266221046447754,1.9574599266052246,0.719773198449823,0.0,8.0,0.0
R,U,"[2, 7]",0.0,0.0,0.3304469585418701,1.8477981090545654,0.5178742184350325,0.0,9.0,0.0
B,L,"[2, 6]",0.0,0.0,0.23642611503601074,1.5704360008239746,0.3384610171925099,0.0,10.0,0.0
,,"(6, 6)",,,,,,,,
B,L,"[6, 5]",0.0,0.0,0.7189481258392334,6.3622260093688965,0.7001007176753238,1.0,11.0,0.0
G,D,"[7, 5]",0.0,0.0,0.7380480766296387,2.326430082321167,0.5931754852007411,1.0,12.0,0.0
G,D,"[8, 5]",0.0,0.0,0.2104020118713379,1.7074220180511475,0.5007968537530216,1.0,13.0,0.0
Y,R,"[8, 6]",-1.0,0.0,0.07973408699035645,5.858116865158081,0.709002538987173,1.0,14.0,0.0
Y,R,"[8, 7]",0.0,0.0,0.4276540279388428,1.8055899143218994,0.3811089810400392,1.0,15.0,0.0
B,L,"[8, 6]",0.0,0.0,0.6500029563903809,2.2528610229492188,0.6004097851820347,1.0,16.0,0.0
G,D,"[9, 6]",0.0,0.0,0.263995885848999,1.9895269870758057,0.7233366694811745,1.0,17.0,0.0
B,L,"[9, 5]",0.0,0.0,0.7276980876922607,2.195375919342041,0.4686207789399303,1.0,18.0,0.0
R,U,"[8, 5]",0.0,0.0,0.34572815895080566,1.846405029296875,0.498241087013871,1.0,19.0,0.0
Y,R,"[8, 6]",0.0,0.0,0.237623929977417,1.6879971027374268,0.45299984772390306,1.0,20.0,0.0
,,"(6, 6)",,,,,,,,
R,U,"[5, 6]",1.0,1.0,0.7408490180969238,5.546821117401123,0.6495008348427651,2.0,21.0,0.0
R,U,"[4, 6]",0.0,1.0,0.7901918888092041,2.3425090312957764,0.5420834136984863,2.0,22.0,0.0
B,L,"[4, 5]",0.0,1.0,0.5548410415649414,1.792971134185791,0.2519272826205137,2.0,23.0,0.0
R,U,"[3, 5]",0.0,1.0,0.2948451042175293,1.8111062049865723,0.5127508029519054,2.0,24.0,0.0
G,D,"[4, 5]",0.0,1.0,0.27917981147766113,1.5964689254760742,0.30931796020232366,2.0,25.0,0.0
Y,R,"[4, 6]",0.0,1.0,0.3828470706939697,1.7405450344085693,0.3665218221231453,2.0,26.0,0.0
R,U,"[3, 6]",0.0,1.0,0.4399700164794922,1.9993081092834473,0.5488019209938821,2.0,27.0,0.0
G,D,"[4, 6]",0.0,1.0,0.18478798866271973,1.7137970924377441,0.5293556230119318,2.0,28.0,0.0
R,U,"[3, 6]",0.0,1.0,0.22089505195617676,1.777292013168335,0.5566101580837413,2.0,29.0,0.0
R,U,"[2, 6]",0.0,1.0,0.3383948802947998,1.9256799221038818,0.5988748318764364,2.0,30.0,0.0
,,"(6, 6)",,,,,,,,
B,L,"[6, 5]",0.0,0.0,0.3096768856048584,3.3945560455322266,0.4769288826169864,3.0,31.0,0.0
B,L,"[6, 4]",-1.0,0.0,0.0290679931640625,5.53094482421875,0.4409697976696006,3.0,32.0,0.0
B,L,"[6, 3]",0.0,0.0,0.2613790035247803,1.8010258674621582,0.5418578563758778,3.0,33.0,0.0
G,D,"[7, 3]",0.0,0.0,0.2683069705963135,1.7699189186096191,0.511762797402227,3.0,34.0,0.0
G,D,"[8, 3]",0.0,0.0,0.2744791507720947,1.7488808631896973,0.4773554336213697,3.0,35.0,0.0
R,U,"[7, 3]",0.0,0.0,0.2366490364074707,1.58302903175354,0.36041719134355876,3.0,36.0,0.0
R,U,"[6, 3]",0.0,0.0,0.3333289623260498,1.8801701068878174,0.5573198696922413,3.0,37.0,0.0
R,U,"[5, 3]",0.0,0.0,0.43895483016967773,1.7727320194244385,0.3299698334806113,3.0,38.0,0.0
R,U,"[4, 3]",0.0,0.0,0.20360398292541504,1.9401779174804688,0.7363900980978982,3.0,39.0,0.0
Y,R,"[4, 4]",-1.0,0.0,0.026040077209472656,5.529851913452148,0.449708609290767,3.0,40.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.5986900329589844,3.3302371501922607,0.26338117703599545,4.0,41.0,0.0
Y,R,"[6, 8]",1.0,1.0,0.8325388431549072,2.3212730884552,0.48430700368913443,4.0,42.0,0.0
Y,R,"[6, 9]",1.0,2.0,0.4524710178375244,2.044215202331543,0.5950145781906298,4.0,43.0,0.0
Y,R,"[6, 10]",1.0,3.0,0.6131730079650879,1.9139080047607422,0.30925753540969037,4.0,44.0,0.0
Y,R,"[6, 11]",0.0,3.0,0.576866865158081,2.2817118167877197,0.7071482658313424,4.0,45.0,0.0
