button_choice,action_choice,coordinate_choice,reward,cumulative_reward,rt,total_trial_time,iti,block_n,trial_n,trial_type
R,U,"[5, 6]",-2.0,0.0,2.0249438285827637,3.6498210430145264,0.6338411021708574,0.0,1.0,0.0
G,D,"[6, 6]",0.0,0.0,0.4382190704345703,1.7560720443725586,0.32360726623284564,0.0,2.0,0.0
Y,R,"[6, 7]",-2.0,0.0,2.158289909362793,3.6087489128112793,0.4819970546775002,0.0,3.0,0.0
B,L,"[6, 6]",-2.0,0.0,1.3395891189575195,3.0667829513549805,0.7486019342266936,0.0,4.0,0.0
R,U,"[5, 6]",0.0,0.0,0.3509080410003662,1.713548183441162,0.36254841945285227,0.0,5.0,0.0
Y,R,"[5, 7]",-2.0,0.0,1.0431950092315674,2.722614049911499,0.701768260751506,0.0,6.0,0.0
B,L,"[5, 6]",0.0,0.0,0.30051279067993164,1.8801310062408447,0.5816755606059107,0.0,7.0,0.0
G,D,"[6, 6]",0.0,0.0,0.9271600246429443,2.289647102355957,0.354821255267701,0.0,8.0,0.0
R,U,"[5, 6]",0.0,0.0,0.9728310108184814,2.618156909942627,0.6393746769755868,0.0,9.0,0.0
Y,R,"[5, 7]",0.0,0.0,0.5681548118591309,1.9639620780944824,0.4035155637834849,0.0,10.0,0.0
,,"(6, 6)",,,,,,,,
Y,R,"[6, 7]",0.0,0.0,0.31543803215026855,9.852641105651855,0.6391009829393313,1.0,11.0,0.0
R,U,"[5, 7]",1.0,1.0,0.22835087776184082,1.5384550094604492,0.31128802853229703,1.0,12.0,0.0
R,U,"[4, 7]",0.0,1.0,0.23022913932800293,1.4917759895324707,0.26973207760209444,1.0,13.0,0.0
G,D,"[5, 7]",0.0,1.0,0.26815009117126465,1.7846500873565674,0.520761130906736,1.0,14.0,0.0
B,L,"[5, 6]",1.0,2.0,0.18869495391845703,1.6443710327148438,0.44841372059639867,1.0,15.0,0.0
B,L,"[5, 5]",0.0,2.0,0.1916341781616211,1.8410439491271973,0.6392848679571459,1.0,16.0,0.0
R,U,"[4, 5]",0.0,2.0,0.2563309669494629,1.984764814376831,0.7240295703949909,1.0,17.0,0.0
Y,R,"[4, 6]",0.0,2.0,0.22495698928833008,1.8216280937194824,0.59574595264801,1.0,18.0,0.0
Y,R,"[4, 7]",0.0,2.0,0.1866459846496582,1.7942159175872803,0.6066106661378908,1.0,19.0,0.0
G,D,"[5, 7]",0.0,2.0,0.1572568416595459,1.7404298782348633,0.580418060739597,1.0,20.0,0.0
,,"(6, 6)",,,,,,,,
G,D,"[7, 6]",0.0,0.0,0.603410005569458,10.66532301902771,0.34578907191593683,2.0,21.0,0.0
